country_risk_id,country_risk_title,connection_summary,confidence,PROJ_ID_IB,realized_risk_id,doc_type
GIN-002,Security Force Violence Against Protesters and Protest Ban Fuel Social Tension,"The high governance risk rating reflects the institutional breakdown evidenced by systematic security force violence and protest bans. The documented pattern of lethal force against civilians (59+ deaths since 2022, including 20 in 2024) and the junta's maintenance of protest restrictions create a coercive governance environment that destabilizes social cohesion and increases risks of civil unrest that could disrupt project activities, particularly in densely populated areas like Conakry.",0.9,P164184,9730121a,Implementation Status and Results Report
GIN-003,Enforced Disappearances and Targeted Abductions Create Climate of Terror,"The persistent high governance risk reflects the systematic use of enforced disappearances and extrajudicial abductions by security forces as tools of political control. This creates a climate of fear that undermines institutional trust, weakens civil society engagement, and compromises the rule of law—all foundational elements for effective project implementation. The targeting of civil society leaders and activists also directly threatens community participation and stakeholder engagement mechanisms essential for development projects.",0.88,P164184,9730121a,Implementation Status and Results Report
GIN-005,Flawed Electoral Transition and Upcoming Legislative Elections Raise Legitimacy Risk,"The high governance risk rating reflects the structural legitimacy crisis created by the flawed electoral transition. The December 2025 presidential election with barred opposition candidates, disputed turnout figures, and the May 2026 legislative elections occurring after opposition party dissolution create a governance environment lacking democratic legitimacy. This undermines government credibility, weakens institutional capacity, and increases uncertainty about policy continuity and project partner reliability.",0.92,P164184,9730121a,Implementation Status and Results Report
GIN-009,Intercommunal and Ethnic Tensions Exacerbated by Political Exclusion,"The high governance risk rating reflects the ethnic polarization and intercommunal tensions exacerbated by the political exclusion of opposition leaders representing Fulani and other communities. The elimination of institutional channels for managing ethnic cleavages (through party dissolution) increases risks of social fragmentation that could affect project implementation, particularly in ethnically diverse regions and in community-based development activities requiring cross-ethnic cooperation.",0.85,P164184,9730121a,Implementation Status and Results Report
GIN-010,Development Partner Tensions: Governance Conditionalities vs. Mining Engagement,"The persistent high governance risk rating reflects the fundamental tension between development partners' governance conditionalities and the junta government's authoritarian consolidation. This creates an unstable partnership environment where policy alignment, funding reliability, and institutional cooperation are compromised. The governance deterioration documented in GIN-010 directly undermines the institutional framework required for effective project implementation and partner coordination.",0.87,P164184,9730121a,Implementation Status and Results Report
GIN-006,Jihadist Spillover Risk from Mali's Deteriorating Security Environment,"The Mambia region is located in eastern Guinea, proximate to the Mali border where JNIM and other jihadist groups have intensified operations within 50 km of Guinea's frontier. Contractor non-performance and project stalling in this specific region plausibly reflects security deterioration from cross-border militant activity, which the Africa Center assessed as a growing threat to Guinea's eastern areas. The inability to execute road rehabilitation contracts in Mambia may indicate that insecurity from Mali spillover has made the region operationally inaccessible to contractors.",0.72,P164184,d5a79fe6,Implementation Status and Results Report
GIN-002,Security Force Violence Against Protesters and Protest Ban Fuel Social Tension,"While the primary evidence for this risk centers on Conakry, the junta's broader security posture—including the protest ban since May 2022 and documented excessive force by security forces—creates a generalized environment of state-imposed movement restrictions and potential violence. If Mambia has experienced anti-government sentiment or protest activity, security force responses could have disrupted contractor operations and made the region unsafe for project implementation. The persistent nature of the project risk suggests ongoing security constraints rather than temporary disruption.",0.55,P164184,d5a79fe6,Implementation Status and Results Report
GIN-010,Development Partner Tensions: Governance Conditionalities vs. Mining Engagement,"The contractor non-performance in Mambia may reflect broader governance and institutional fragility affecting the government's capacity to enforce contracts, manage procurement, or coordinate with development partners on infrastructure projects. The governance deterioration documented in GIN-010—including the junta's consolidation of power and alignment with non-conditional investors—could have weakened state institutional capacity for managing development projects, particularly in remote regions like Mambia where oversight is inherently weaker.",0.48,P164184,d5a79fe6,Implementation Status and Results Report
GIN-010,Development Partner Tensions: Governance Conditionalities vs. Mining Engagement,"The project's institutional capacity challenges and partner coordination difficulties reflect broader tensions in the development partner ecosystem. As governance conditions deteriorate and the government aligns with non-conditional investors (Chinese, Russian), multilateral partners face constrained operating space. The technical support firm's demobilization without replacement planning may signal broader disengagement or resource reallocation by development partners navigating the increasingly difficult governance environment, where conditionality-based engagement is becoming untenable.",0.65,P164184,3648c259,Implementation Status and Results Report
GIN-003,Enforced Disappearances and Targeted Abductions Create Climate of Terror,"The institutional fragility and communication breakdowns within the PIU and with technical partners may reflect the broader climate of fear and institutional dysfunction created by enforced disappearances and targeted abductions of civil society and technical professionals. Staff demobilization without replacement planning could indicate personnel departures driven by security concerns or institutional instability rather than purely technical factors, reflecting the broader governance crisis.",0.55,P164184,3648c259,Implementation Status and Results Report
GIN-001,Mass Dissolution of Political Parties Consolidates Authoritarian Rule,"The dissolution of 40 political parties in March 2026, including major opposition groups, reflects broader institutional capture and weakening of democratic checks on executive power. This political consolidation directly undermines institutional pluralism and oversight mechanisms that development projects depend on for transparent, accountable implementation. When political institutions are systematically dismantled, the institutional capacity for impartial project governance, stakeholder consultation, and rule-based decision-making deteriorates.",0.72,P164184,ccff9ea2,Implementation Status and Results Report
GIN-003,Enforced Disappearances and Targeted Abductions Create Climate of Terror,"The systematic use of enforced disappearances and abductions by security forces creates a climate of fear that directly affects institutional functioning. Civil society leaders, lawyers, and activists in hiding cannot participate in project oversight, community engagement, or accountability mechanisms. This terror dynamic erodes the institutional capacity for transparent implementation, stakeholder participation, and the rule of law that development projects require.",0.68,P164184,ccff9ea2,Implementation Status and Results Report
GIN-004,Media Suppression and Press Freedom Deterioration Undermine Information Space,"The revocation of six major media licenses in May 2024 and ongoing media suppression eliminate independent oversight and accountability mechanisms essential for project transparency. Without a functioning independent media, project implementation cannot be effectively monitored, problems cannot be publicly reported, and institutional performance cannot be independently verified. This information vacuum directly weakens the institutional capacity for transparent, accountable project delivery.",0.7,P164184,ccff9ea2,Implementation Status and Results Report
GIN-010,Development Partner Tensions: Governance Conditionalities vs. Mining Engagement,"The governance environment—characterized by political party dissolution, protest bans, and enforced disappearances—creates direct friction between development partners and the government. This tension constrains the institutional cooperation, technical support, and policy dialogue that sustain project implementation capacity. When governance conditionalities conflict with government priorities and development partners reduce engagement due to governance concerns, implementing agencies lose access to technical assistance, capacity-building support, and institutional strengthening resources.",0.75,P164184,ccff9ea2,Implementation Status and Results Report
GIN-009,Intercommunal and Ethnic Tensions Exacerbated by Political Exclusion,"The dissolution of ethnically-based opposition parties (UFDG representing Fulani, RPG representing Malinke) and exclusion of opposition leaders eliminates institutional channels for managing ethnic cleavages. This politicization of ethnicity and institutional exclusion can fragment implementing agencies along ethnic lines, undermine merit-based recruitment and promotion, and weaken institutional cohesion necessary for coordinated project implementation.",0.65,P164184,ccff9ea2,Implementation Status and Results Report
GIN-001,Mass Dissolution of Political Parties Consolidates Authoritarian Rule,"The project's High-rated Political and Governance risk directly reflects the authoritarian consolidation documented in GIN-001. The March 2026 dissolution of 40 political parties, including all major opposition groups, represents a fundamental breakdown in democratic institutions and pluralism that constrains project implementation. Development projects requiring stakeholder engagement, institutional reform, and transparent governance processes face severe implementation obstacles when the political system is actively dismantling opposition and democratic channels.",0.95,P179017,94b9569f,Implementation Status and Results Report
GIN-002,Security Force Violence Against Protesters and Protest Ban Fuel Social Tension,"The persistent protest ban since May 2022 and documented security force violence (59+ deaths since 2022) create a governance environment hostile to project implementation. Projects requiring community consultation, beneficiary feedback mechanisms, or civil society engagement face operational constraints when public assembly is prohibited and security forces respond with lethal force. The elevated risk of renewed violent crackdowns, particularly in Conakry's densely populated areas, directly threatens project activities and staff safety.",0.9,P179017,94b9569f,Implementation Status and Results Report
GIN-003,Enforced Disappearances and Targeted Abductions Create Climate of Terror,"The systematic use of enforced disappearances against civil society leaders, activists, and journalists (Oumar Sylla, Mamadou Billo Bah, Habib Marouane Camara) creates a climate of terror that undermines governance capacity and institutional trust. Projects dependent on civil society partnerships, local governance institutions, or transparent institutional functioning face severe implementation risks when key stakeholders are disappeared or in hiding. The documented 'climate of terror' directly constrains the institutional reforms and stakeholder engagement necessary for project success.",0.88,P179017,94b9569f,Implementation Status and Results Report
GIN-004,Media Suppression and Press Freedom Deterioration Undermine Information Space,"The revocation of six major media licenses in May 2024 and ongoing media suppression create an information environment that undermines project transparency and accountability mechanisms. Projects requiring public communication, beneficiary awareness, or institutional accountability face implementation challenges when the media landscape is controlled and independent journalism is suppressed. The disappearance of journalist Habib Marouane Camara and the 'profound media vacuum' directly constrain the information flows necessary for effective project implementation and monitoring.",0.85,P179017,94b9569f,Implementation Status and Results Report
GIN-005,Flawed Electoral Transition and Upcoming Legislative Elections Raise Legitimacy Risk,"The December 2025 presidential election with 86.72% reported victory amid barred opposition, combined with the dissolution of 40 parties just before May 2026 legislative elections, represents a fundamental legitimacy crisis in Guinea's governance institutions. Projects requiring institutional engagement with elected bodies, legislative coordination, or government institutional capacity face implementation risks when electoral processes lack credibility and opposition is structurally excluded. The absence of meaningful political competition undermines the institutional legitimacy necessary for project implementation.",0.87,P179017,94b9569f,Implementation Status and Results Report
GIN-009,Intercommunal and Ethnic Tensions Exacerbated by Political Exclusion,"The dissolution of ethnically-based opposition parties (UFDG drawing from Fulani communities, RPG from Malinke) combined with the exclusion of opposition leaders and security force violence concentrated in Conakry creates intercommunal tensions that directly affect project implementation. Projects operating across ethnic lines or in politically sensitive areas face heightened risks when political exclusion translates into intercommunal friction. The governance environment's perceived exclusionary character erodes institutional legitimacy and complicates community-level project engagement.",0.82,P179017,94b9569f,Implementation Status and Results Report
GIN-010,Development Partner Tensions: Governance Conditionalities vs. Mining Engagement,"The tension between multilateral development partners' governance conditionalities and Guinea's alignment with non-conditional Chinese and Russian investors directly affects project implementation. The World Bank's July 2025 call for governance reforms to make mining-driven growth inclusive, combined with the government's authoritarian consolidation, creates friction in the development partnership environment. Projects face implementation constraints when the government prioritizes alignment with non-conditional investors over multilateral governance standards, potentially affecting funding flows, technical cooperation, and institutional coordination.",0.83,P179017,94b9569f,Implementation Status and Results Report
GIN-001,Mass Dissolution of Political Parties Consolidates Authoritarian Rule,"The dissolution of political parties and consolidation of authoritarian rule undermines institutional pluralism and checks on executive power. This governance fragility directly weakens the institutional accountability mechanisms and stakeholder engagement processes that water and sanitation institutions depend on for transparent decision-making, budget oversight, and reform sustainability. Authoritarian consolidation typically erodes institutional independence and creates capacity constraints through politicization of technical roles.",0.72,P179017,c3299dd2,Implementation Status and Results Report
GIN-002,Security Force Violence Against Protesters and Protest Ban Fuel Social Tension,"The ban on public protests and violent security force responses create a climate where civil society engagement—critical for water and sanitation service accountability and community participation—is severely constrained. This directly impacts institutional capacity for stakeholder consultation, grievance mechanisms, and community-based monitoring that are essential for project implementation and sustainability in the water sector.",0.68,P179017,c3299dd2,Implementation Status and Results Report
GIN-003,Enforced Disappearances and Targeted Abductions Create Climate of Terror,"The systematic use of enforced disappearances and targeted abductions creates a climate of fear that undermines institutional functioning. Technical staff, civil society monitors, and institutional leaders may self-censor or withdraw from participation in water and sanitation governance, directly weakening the institutional capacity for transparent implementation, oversight, and reform sustainability.",0.65,P179017,c3299dd2,Implementation Status and Results Report
GIN-004,Media Suppression and Press Freedom Deterioration Undermine Information Space,"Media suppression and the closure of private outlets eliminate independent oversight and public information channels essential for institutional accountability in the water sector. Without press freedom, water and sanitation institutions lose external scrutiny mechanisms, making it harder to detect and correct implementation failures, manage corruption risks, and sustain public trust in reforms.",0.7,P179017,c3299dd2,Implementation Status and Results Report
GIN-005,Flawed Electoral Transition and Upcoming Legislative Elections Raise Legitimacy Risk,"The flawed electoral process and absence of meaningful political competition undermine institutional legitimacy and democratic accountability. Water and sanitation institutions operating in a context of delegitimized governance face reduced political support for reform agendas, weaker budget allocation processes, and diminished stakeholder confidence—all of which compound institutional capacity constraints for implementation and sustainability.",0.68,P179017,c3299dd2,Implementation Status and Results Report
GIN-009,Intercommunal and Ethnic Tensions Exacerbated by Political Exclusion,"Political exclusion along ethnic lines creates intercommunal tensions that can fragment institutional cooperation and community participation in water and sanitation services. Where service delivery institutions must operate across ethnic divides, heightened tensions reduce the social cohesion and trust necessary for collective action on infrastructure maintenance, cost-sharing, and reform implementation.",0.62,P179017,c3299dd2,Implementation Status and Results Report
GIN-010,Development Partner Tensions: Governance Conditionalities vs. Mining Engagement,"Tensions between development partners over governance conditionalities create an uncertain and fragmented support environment for institutional reform. Water and sanitation institutions may face conflicting signals from donors, reduced technical assistance coherence, and unpredictable funding flows—all of which directly constrain institutional capacity for sustained implementation and reform execution.",0.7,P179017,c3299dd2,Implementation Status and Results Report
GIN-002,Security Force Violence Against Protesters and Protest Ban Fuel Social Tension,"Water infrastructure development in densely populated Greater Conakry creates conditions for community grievances and potential protests over displacement, land access, or service delivery. Given the junta's maintained ban on public protests since May 2022 and documented pattern of lethal force against protesters (59+ killed since 2022, including 20 in 2024), environment and social tensions from the project could escalate into confrontations with security forces, particularly if affected communities attempt to organize or demonstrate against displacement or environmental impacts.",0.72,P179017,a94e34b1,Implementation Status and Results Report
GIN-009,Intercommunal and Ethnic Tensions Exacerbated by Political Exclusion,"Water infrastructure projects in Greater Conakry often affect multiple ethnic communities with differential access to benefits and burdens of displacement or resettlement. The current political environment—marked by exclusion of major opposition parties representing specific ethnic groups (UFDG/Fulani, RPG/Malinke) and elimination of institutional channels for managing ethnic cleavages—increases risk that project-related environmental and social tensions become politicized along ethnic lines, particularly if affected communities perceive unequal treatment in compensation or resettlement processes.",0.68,P179017,a94e34b1,Implementation Status and Results Report
GIN-007,Simandou Mining Boom: Revenue Management Risks and Social Tensions from Mass Layoffs,"The Simandou project's transition from 60,000+ construction jobs to ~15,000 operational positions is creating mass unemployment in mining communities. Water infrastructure development in Greater Conakry may compete for labor, resources, and government attention in a context of acute economic dislocation. More broadly, both projects exemplify the World Bank's concern about ensuring mining-driven growth benefits are 'widely shared'—if water infrastructure fails to address equity concerns or is perceived as benefiting elites while vulnerable populations face displacement, it could amplify broader social tensions around unequal development.",0.62,P179017,a94e34b1,Implementation Status and Results Report
GIN-008,Chronic Food Insecurity and Malnutrition Crisis Among Vulnerable Populations,"Over 21.8% of Guinean households experience food insecurity, with more than half the population in poverty. Water infrastructure displacement in Greater Conakry risks disrupting livelihoods (agriculture, informal trade, informal settlements) for vulnerable populations already experiencing acute food insecurity. Project-related displacement without adequate compensation or livelihood restoration could deepen food insecurity among affected communities, creating humanitarian and social stability risks in Conakry's densely populated areas.",0.65,P179017,a94e34b1,Implementation Status and Results Report
GIN-001,Mass Dissolution of Political Parties Consolidates Authoritarian Rule,"The dissolution of 40 political parties in March 2026, including major opposition groups, represents a fundamental collapse of democratic institutional space. This directly constrains any project activities dependent on multi-stakeholder engagement, civil society participation, or institutional reform processes that require political pluralism. Governance projects face structural barriers when opposition parties—historically key institutional actors—are stripped of legal status and assets.",0.85,P168613,db7e9b36,Implementation Status and Results Report
GIN-002,Security Force Violence Against Protesters and Protest Ban Fuel Social Tension,"The maintained ban on public protests since May 2022 and documented security force killings of at least 59 protesters since 2022 create a climate where public engagement, community mobilization, and participatory governance activities face severe operational constraints. Project implementation requiring field presence, community consultations, or public awareness campaigns in densely populated areas like Conakry faces elevated security risks and access limitations.",0.8,P168613,db7e9b36,Implementation Status and Results Report
GIN-003,Enforced Disappearances and Targeted Abductions Create Climate of Terror,"Systematic enforced disappearances of civil society leaders, activists, and journalists since mid-2024 create a climate of fear that directly undermines project implementation requiring civil society partnerships, local stakeholder engagement, or institutional collaboration. Key implementing partners and community leaders may be unwilling to participate in visible project activities due to security threats, and institutional trust necessary for governance reform is eroded.",0.82,P168613,db7e9b36,Implementation Status and Results Report
GIN-004,Media Suppression and Press Freedom Deterioration Undermine Information Space,"The revocation of six major media licenses in May 2024 and ongoing media restrictions create barriers to project communication, transparency, and public information dissemination. Projects dependent on media engagement for awareness-raising, accountability mechanisms, or public reporting face a severely constrained information environment, limiting their ability to reach beneficiaries and demonstrate results.",0.75,P168613,db7e9b36,Implementation Status and Results Report
GIN-005,Flawed Electoral Transition and Upcoming Legislative Elections Raise Legitimacy Risk,"The December 2025 presidential election with all major opposition barred, followed by the March 2026 dissolution of opposition parties just weeks before May 2026 legislative elections, creates an unstable political environment with questionable institutional legitimacy. Projects requiring government counterpart commitment, institutional reform, or policy implementation face uncertainty as the political settlement lacks broad-based legitimacy and may face future contestation.",0.78,P168613,db7e9b36,Implementation Status and Results Report
GIN-009,Intercommunal and Ethnic Tensions Exacerbated by Political Exclusion,"The exclusion of opposition leaders from Fulani and Malinke communities, combined with the dissolution of ethnically-aligned parties (UFDG, RPG), removes institutional channels for managing historical ethnic cleavages. Projects operating across ethnic lines or requiring inclusive governance approaches face heightened risk of intercommunal friction, particularly if implementation is perceived as favoring one community or if project benefits are distributed unevenly.",0.72,P168613,db7e9b36,Implementation Status and Results Report
GIN-010,Development Partner Tensions: Governance Conditionalities vs. Mining Engagement,"Friction between multilateral development partners' governance conditionalities and the government's alignment with non-conditional Chinese and Russian investors creates an uncertain policy environment for project implementation. The government may deprioritize governance reforms or institutional capacity building if these conflict with mining revenue maximization or geopolitical realignment, directly affecting project sustainability and counterpart commitment.",0.76,P168613,db7e9b36,Implementation Status and Results Report
GIN-010,Development Partner Tensions: Governance Conditionalities vs. Mining Engagement,"The realized project risk of incomplete mining sector regulatory reforms (Protected Area Code, Water Code, mining permits exclusion from classified forests) directly reflects the governance fragility and institutional capacity constraints that underpin the tension between development partner conditionalities and the government's mining-focused agenda. The World Bank's July 2025 Economic Update explicitly called for reforms to make mining-driven growth 'more inclusive and resilient,' but the persistent delays in critical environmental and regulatory safeguards suggest the government's institutional capacity or political will to implement governance-aligned reforms is constrained. This gap between mining expansion (Simandou project) and regulatory implementation creates friction with multilateral partners committed to environmental and governance standards.",0.85,P168613,8c01144e,Implementation Status and Results Report
GIN-007,Simandou Mining Boom: Revenue Management Risks and Social Tensions from Mass Layoffs,"The incomplete mining sector regulatory reforms are directly relevant to the Simandou mega-project's social and environmental risk profile. Delays in Protected Area Code, Water Code, and mining permit exclusions from classified forests undermine the institutional frameworks needed to manage the project's environmental footprint and mitigate social tensions in mining communities. The World Bank warned of a 'narrow window to ensure benefits of growth are widely shared,' but institutional capacity gaps in mining regulation suggest the government lacks the governance infrastructure to implement the environmental and social safeguards necessary to prevent community grievances and social disruption as the project transitions from 60,000 construction jobs to 15,000 operational positions.",0.8,P168613,8c01144e,Implementation Status and Results Report
GIN-001,Mass Dissolution of Political Parties Consolidates Authoritarian Rule,"The persistent delays in mining sector regulatory reforms may reflect broader institutional fragility and governance prioritization under the consolidating authoritarian regime. The March 2026 dissolution of 40 political parties, including major opposition groups, signals the junta's focus on political consolidation rather than institutional strengthening in technical sectors. Mining sector reforms require sustained institutional coordination and technical capacity that may be deprioritized in a context where governance resources are directed toward political control. The governance environment created by party dissolution and electoral manipulation may reduce the political space and institutional focus needed to advance complex regulatory reforms.",0.65,P168613,8c01144e,Implementation Status and Results Report
GIN-010,Development Partner Tensions: Governance Conditionalities vs. Mining Engagement,"The realized project risk reflects the broader governance friction between development partners' environmental and social safeguard mandates and the government's prioritization of mining expansion. The delayed coordination between Mining and environmental authorities mirrors the systemic tension described in GIN-010, where multilateral partners (including the World Bank) push for inclusive, sustainable mining governance while the junta-led government accelerates mining projects with minimal institutional checks. The World Bank's July 2025 call for 'more inclusive and resilient' mining-driven growth directly relates to this project's struggle to integrate environmental protections into mining decisions.",0.72,P168613,356a9110,Implementation Status and Results Report
GIN-007,Simandou Mining Boom: Revenue Management Risks and Social Tensions from Mass Layoffs,"The governance coordination failure between mining and environmental authorities is substantively connected to the broader Simandou mining boom governance challenges. Weak institutional capacity to manage overlaps between mining expansion and environmental protection reflects the same governance fragility that the World Bank warned could prevent benefits from being 'widely shared.' The delayed dialogue with the Ministry of Mining suggests institutional weakness in enforcing environmental safeguards during the critical operational phase of Guinea's mega-mining projects, increasing risks of environmental degradation in mining communities already facing social disruption from mass layoffs.",0.68,P168613,356a9110,Implementation Status and Results Report
GIN-010,Development Partner Tensions: Governance Conditionalities vs. Mining Engagement,The weak institutional capacity for environmental and social monitoring directly reflects the governance fragility described in GIN-010. The project's inability to modernize its E&S assessment database by June 2025 exemplifies the institutional weakness that development partners like the World Bank have flagged as a constraint on translating mining-driven growth (particularly Simandou) into inclusive development. This monitoring gap is precisely the type of governance deficiency that creates friction between multilateral conditionalities and a government increasingly aligned with non-conditional investors.,0.75,P168613,faa98c5f,Implementation Status and Results Report
GIN-007,Simandou Mining Boom: Revenue Management Risks and Social Tensions from Mass Layoffs,"The project's weak E&S monitoring capacity is directly relevant to GIN-007's core concern: ensuring that Simandou's massive revenue flows translate into inclusive growth and that social tensions from mass layoffs are properly tracked and managed. Without functional environmental and social assessment databases, the government cannot effectively monitor or mitigate the social disruption from the transition from 60,000 construction jobs to 15,000 operational positions, nor can it track environmental impacts of the mega-project. This institutional gap undermines the World Bank's July 2025 call for a 'narrow window to ensure benefits are widely shared.'",0.8,P168613,faa98c5f,Implementation Status and Results Report
GIN-009,Intercommunal and Ethnic Tensions Exacerbated by Political Exclusion,"Weak E&S monitoring capacity impairs the government's ability to track and respond to social grievances and intercommunal tensions, particularly in mining-affected communities where ethnic cleavages intersect with economic disruption. The inability to map and monitor all ongoing infrastructure projects (as noted in the evidence quote) means the government lacks early warning systems for localized social friction that could be exacerbated by the political exclusion dynamics described in GIN-009.",0.65,P168613,faa98c5f,Implementation Status and Results Report
GIN-001,Mass Dissolution of Political Parties Consolidates Authoritarian Rule,"The dissolution of 40 political parties in March 2026, including major opposition groups, represents a fundamental breakdown in democratic governance institutions. This directly undermines the institutional stability required for consistent project implementation, as it signals the junta's consolidation of authoritarian control and elimination of institutional checks. Social protection projects depend on predictable governance frameworks and rule of law; the elimination of opposition parties removes institutional channels for accountability and grievance redressal that beneficiaries may rely on.",0.92,P168777,207dbaf1,Implementation Status and Results Report
GIN-002,Security Force Violence Against Protesters and Protest Ban Fuel Social Tension,"The persistent ban on public protests since May 2022 and documented security force violence (59+ deaths since 2022) create an environment of social tension and restricted civic space. This directly affects project implementation by limiting beneficiary mobility, creating fear that may prevent vulnerable populations from accessing services, and generating social instability that diverts government resources and attention from social protection delivery. The elevated risk of renewed protest and violent crackdown, particularly in densely populated Conakry areas, directly threatens project operations and beneficiary safety.",0.89,P168777,207dbaf1,Implementation Status and Results Report
