country_risk_id,country_risk_title,connection_summary,confidence,PROJ_ID_IB,realized_risk_id,doc_type
HND-004,"Drug Trafficking, Coca Cultivation, and State-Crime Nexus","Drug trafficking and coca cultivation are concentrated in the same rural departments where road corridors are being rehabilitated (Colón, Olancho, Atlántida, Yoro). Criminal groups use road infrastructure for trafficking and have incentive to control or disrupt projects. The state-crime nexus and Asfura's party ties to former President Hernández raise questions about whether the administration will enforce project security and anti-corruption measures, or whether criminal interests will capture project benefits.",0.82,P507958,95fd5bc2,Implementation Status and Results Report
HND-007,Internal Displacement Driven by Gang Violence and Organized Crime,"Forced displacement in rural departments directly affects project implementation by reducing labor availability, disrupting local supply chains, and creating population instability in project areas. Road corridor rehabilitation depends on stable local communities for maintenance, local employment, and market access. Displacement driven by criminal groups in Colón, Olancho, and Caribbean coast areas undermines the sustainability and local ownership of infrastructure investments.",0.78,P507958,95fd5bc2,Implementation Status and Results Report
HND-009,U.S. Aid Termination and Erosion of Governance and Civil Society Funding,"Termination of $167 million in U.S. governance and economic aid, combined with the collapse of anti-corruption support programs, directly weakens the institutional capacity and oversight mechanisms needed for project implementation. The absence of an internationally-backed anti-corruption commission (CICIH) leaves structural impunity intact, increasing fiduciary risk. Shrinking civic space and civil society funding reduce independent monitoring and accountability for project execution.",0.8,P507958,95fd5bc2,Implementation Status and Results Report
HND-012,Geopolitical Realignment and Sovereignty Tensions Under Asfura,"The geopolitical realignment and perceived U.S. electoral intervention create a legitimacy deficit for the Asfura government that extends to all development initiatives. Opposition parties and civil society view the government as lacking sovereignty and democratic legitimacy, which undermines political buy-in for infrastructure projects. The concentration of U.S. influence without governance safeguards creates uncertainty about whether development priorities reflect Honduran institutional consensus or external pressure.",0.72,P507958,95fd5bc2,Implementation Status and Results Report
HND-002,Systemic Corruption and Institutional Impunity Under New Administration,"The project's institutional capacity constraints are directly rooted in Honduras's systemic governance fragility. The risk summary explicitly cites the Borrower's inability to execute project activities and maintain assets—core institutional functions undermined by the structural impunity, institutional capture, and weak judiciary documented in HND-002. The absence of formal Health Ministry leadership 40 days into the Asfura government and the broader pattern of institutional decay signal that capacity deficits are not technical but reflect deeper governance dysfunction that affects all public sector implementation.",0.92,P507958,5d334ded,Implementation Status and Results Report
HND-001,Contested Presidential Transition and Deep Political Polarization,"The institutional capacity constraints are exacerbated by the contested political transition and lack of broad legitimacy for the new administration. With the National Party holding only 49 of 128 seats and requiring coalition support, institutional coherence and sustained commitment to project implementation are compromised. The deep polarization and institutional mistrust documented in HND-001 create an environment where inter-agency coordination, budget allocation, and political will for infrastructure maintenance are fragile and subject to political disruption.",0.85,P507958,5d334ded,Implementation Status and Results Report
HND-009,U.S. Aid Termination and Erosion of Governance and Civil Society Funding,The termination of approximately $167 million in U.S. governance and economic aid directly impacts the institutional capacity available for project implementation. The collapse of anti-corruption support programs and the withdrawal of technical assistance for governance strengthening leave the Borrower with reduced external support for institutional development. This funding shock compounds the project's capacity constraints by removing technical partners and oversight mechanisms that previously supported institutional performance.,0.88,P507958,5d334ded,Implementation Status and Results Report
HND-005,Remittance Shock and Economic Vulnerability from U.S. TPS Termination and Deportations,"The projected remittance contraction (~1% GDP decline, 1.5% private consumption decline) and economic vulnerability directly constrain the fiscal space and institutional resources available for project implementation and asset maintenance. Reduced government revenue from economic contraction limits budget allocations to road maintenance and institutional staffing. The economic shock undermines the Borrower's financial capacity to sustain project activities beyond the implementation phase.",0.8,P507958,5d334ded,Implementation Status and Results Report
HND-007,Internal Displacement Driven by Gang Violence and Organized Crime,"The project's substantial environment and social risks in a fragile context directly align with Honduras's documented internal displacement crisis. Criminal groups in rural departments (Colón, Olancho, Caribbean coast) forcibly displace families to secure trafficking routes and production zones. A corridor-based project faces direct exposure to displacement-driven community tensions, land seizures by organized crime, and gender-based violence that destabilizes social cohesion. The project's location and implementation timeline coincide with active displacement drivers in these regions.",0.85,P507958,6ba2c930,Implementation Status and Results Report
HND-003,Gang Violence and Expanding Organized Crime in Rural Areas,"The project's high environment and social risk rating in an FCV context is substantively connected to Honduras's expanding gang violence and organized crime in rural departments. Violence in Colón and Olancho increased 27-44% during the Castro term, with 63+ organized criminal groups active nationwide. A corridor project in these regions would face direct risks of community tensions, extortion (affecting 300,000+ households), territorial disputes, and disruption to project implementation and beneficiary access.",0.8,P507958,6ba2c930,Implementation Status and Results Report
HND-004,"Drug Trafficking, Coca Cultivation, and State-Crime Nexus","The project's substantial social risks in a fragile context connect to Honduras's expanding drug trafficking and coca cultivation in rural departments (Colón, Olancho, Atlántida, Yoro, Gracias a Dios). Criminal groups seize land, build illegal airstrips, and forcibly displace families to secure trafficking routes. A corridor project in these zones faces direct exposure to land conflict, community displacement, and the destabilizing effects of narco-territorial control on social cohesion and project beneficiary populations.",0.78,P507958,6ba2c930,Implementation Status and Results Report
HND-011,"Climate Vulnerability, Food Insecurity, and Dry Corridor Risk","The project's environment and social risks are substantively connected to Honduras's climate vulnerability and food insecurity crisis. Approximately 1.6 million people face IPC Phase 3+ food insecurity, with prolonged drought in the Dry Corridor affecting southern Honduras. If the corridor project is located in or serves drought-affected regions, it faces compounding environmental stressors (water scarcity, crop failure) that amplify social tensions, migration pressures, and community vulnerability—directly materializing the rated environmental and social risks.",0.75,P507958,6ba2c930,Implementation Status and Results Report
HND-002,Systemic Corruption and Institutional Impunity Under New Administration,"The project's substantial social risks in a fragile context are connected to Honduras's systemic corruption and institutional impunity. The judiciary is under-resourced, affected by corruption and intimidation, and the new Asfura administration lacks concrete governance signals (e.g., no formal Health Ministry leadership 40 days in). Weak institutional capacity and corruption directly undermine project implementation, beneficiary protection, and the ability to manage environment and social safeguards effectively in a corridor context.",0.7,P507958,6ba2c930,Implementation Status and Results Report
HND-007,Internal Displacement Driven by Gang Violence and Organized Crime,"Land clearance delays for the CA-4–CA-13 corridor are plausibly connected to internal displacement dynamics in Honduras. Criminal groups in rural departments (Colón, Olancho, Atlántida, Yoro) actively seize land, destroy crops, and forcibly displace families to secure trafficking routes and production zones. These same departments overlap with major transportation corridors. Land clearance for road construction may encounter displaced populations, contested land claims by criminal actors, or security risks that impede surveying and acquisition processes, directly causing the implementation bottleneck described.",0.72,P181166,e091bae1,Implementation Status and Results Report
HND-003,Gang Violence and Expanding Organized Crime in Rural Areas,"Gang violence and organized crime expansion in rural departments (particularly Colón and Olancho, where violence increased 27–44% during Castro's term) create direct security and territorial control challenges for infrastructure projects. Criminal groups' control over rural land and their capacity to obstruct or extort development activities can materially delay land clearance processes. The termination of the state of emergency on January 26, 2026, and the shrinking police force (17,436 officers in 2024) reduce state capacity to secure project areas, making land acquisition and clearance more difficult.",0.68,P181166,e091bae1,Implementation Status and Results Report
HND-004,"Drug Trafficking, Coca Cultivation, and State-Crime Nexus","Coca cultivation and cocaine processing operations are concentrated in Colón, Olancho, Atlántida, Yoro, and Gracias a Dios departments—regions that likely intersect with major transportation corridors. Criminal groups seize land and build illegal infrastructure (airstrips, processing labs) in these areas. Land clearance for the CA-4–CA-13 corridor may encounter land parcels under criminal control or disputed ownership, creating both security risks and legal/administrative barriers to acquisition, thereby delaying project execution.",0.65,P181166,e091bae1,Implementation Status and Results Report
HND-002,Systemic Corruption and Institutional Impunity Under New Administration,"Systemic corruption and institutional impunity in Honduras—including a weakened judiciary, under-resourced institutions, and partisanship in key agencies—directly undermine the administrative and legal processes required for land clearance and acquisition. Weak property registries, contested land titles, and corruption in land administration can create bureaucratic delays and legal disputes that obstruct the land clearance process necessary for the bidding process to commence.",0.62,P181166,e091bae1,Implementation Status and Results Report
HND-007,Internal Displacement Driven by Gang Violence and Organized Crime,"Resettlement implementation in northwestern Honduras occurs in a context of active internal displacement driven by criminal groups seizing land and forcibly displacing families. The project's resettlement activities may encounter communities already destabilized by gang violence and land seizures, particularly in departments like Colón and Yoro where criminal groups control territory. Community resistance to resettlement could reflect underlying security threats and territorial control by organized crime rather than simple opposition to the project itself.",0.72,P181166,19b84e83,Implementation Status and Results Report
HND-003,Gang Violence and Expanding Organized Crime in Rural Areas,"The northwestern region targeted for resettlement has experienced significant gang violence expansion, particularly in Colón department (27% increase in violence during Castro term). Criminal groups' territorial control and extortion activities (affecting 300,000+ households nationally) create governance voids and security risks that directly impede project implementation. Consulting firm hiring delays and community resistance may reflect inability to operate safely or establish legitimate community engagement in gang-controlled areas.",0.68,P181166,19b84e83,Implementation Status and Results Report
HND-002,Systemic Corruption and Institutional Impunity Under New Administration,"Resettlement implementation depends on institutional capacity and transparent governance. Honduras's weak judiciary, under-resourced institutions, and high impunity create risks that resettlement processes lack oversight, that land rights are not properly adjudicated, and that consulting firm selection/management may be compromised by corruption. The 40-day assessment noting lack of formal ministry leadership signals broader institutional dysfunction that extends to project implementation capacity.",0.65,P181166,19b84e83,Implementation Status and Results Report
HND-004,"Drug Trafficking, Coca Cultivation, and State-Crime Nexus","Coca cultivation and drug trafficking operations are concentrated in Colón and Olancho departments in northwestern Honduras, where criminal groups seize land and displace families to secure trafficking routes. Resettlement activities in this region may directly intersect with criminal land control, creating security risks for implementation teams and communities, and potentially triggering resistance from criminal actors protecting their territorial interests.",0.61,P181166,19b84e83,Implementation Status and Results Report
HND-002,Systemic Corruption and Institutional Impunity Under New Administration,"The project's 'Substantial' political and governance risk rating directly reflects the systemic corruption and institutional impunity documented in HND-002. The risk assessment notes Honduras is classified as a 'highly defective democracy' with structural impunity, institutional capture, and weak judiciary—all factors that undermine the institutional capacity required for multi-municipal project coordination and execution. The absence of formal Health Ministry leadership 40 days into the Asfura government (noted in HND-002) exemplifies the governance dysfunction that would impair project implementation across government agencies.",0.92,P181166,992a7860,Implementation Status and Results Report
HND-001,Contested Presidential Transition and Deep Political Polarization,"The razor-thin electoral victory, fraud allegations, and deep institutional mistrust documented in HND-001 create a polarized political environment that undermines the consensus-building and inter-agency coordination essential for project implementation. The National Party's minority position (49 of 128 seats) and LIBRE's non-acceptance of results mean the government lacks the political legitimacy and legislative support needed to facilitate smooth project execution across municipalities, particularly where opposition-controlled local governments may withhold cooperation.",0.85,P181166,992a7860,Implementation Status and Results Report
HND-009,U.S. Aid Termination and Erosion of Governance and Civil Society Funding,"The termination of approximately $167 million in U.S. governance and economic aid directly impacts the institutional capacity for project implementation. The collapse of anti-corruption support programs and the absence of the internationally-backed anti-corruption commission (CICIH) leave structural impunity intact, reducing accountability mechanisms that would normally support project oversight and fiduciary controls. The shrinking of civic space also limits independent monitoring and civil society participation in project governance.",0.8,P181166,992a7860,Implementation Status and Results Report
HND-006,Public Health System Crisis and Collapse of Service Delivery,"If this is a health-sector project, the documented collapse of Honduras's public health system—including the departure of 168 Cuban doctors in March 2026 and the absence of formal Health Ministry leadership—directly undermines implementation capacity. The acute shortages of medicines, supplies, and personnel, combined with long surgery waiting lists, indicate the institutional infrastructure needed for project execution is severely degraded.",0.75,P181166,992a7860,Implementation Status and Results Report
HND-007,Internal Displacement Driven by Gang Violence and Organized Crime,"The project's high environmental and social risk profile in northwestern Honduras is substantively connected to forced displacement dynamics. Criminal groups in rural departments (including those in the northwest) seize land, displace families, and control territory for trafficking routes. Road construction and landscape management activities in this context may intersect with displacement-affected communities, land tenure disputes, or areas under criminal control, creating implementation challenges and social conflict.",0.72,P181166,30799bd3,Implementation Status and Results Report
HND-011,"Climate Vulnerability, Food Insecurity, and Dry Corridor Risk","The project's environmental risk rating aligns with Honduras's acute climate vulnerability and food insecurity crisis. Road construction and landscape management in the northwestern region may interact with drought-affected agricultural communities, water scarcity, or ecosystem degradation. Environmental safeguards and community consultation are critical given the region's vulnerability to climate shocks and the project's potential to affect water resources or agricultural livelihoods.",0.68,P181166,30799bd3,Implementation Status and Results Report
HND-003,Gang Violence and Expanding Organized Crime in Rural Areas,"The high social risk profile is plausibly connected to gang violence and organized crime expansion in rural Honduras. Northwestern departments may be affected by criminal territorial control, extortion, or violence that constrains project implementation, affects community participation, or creates security risks for workers and beneficiaries. The project's social risk may reflect difficulty engaging with communities under criminal influence or ensuring safe project delivery.",0.65,P181166,30799bd3,Implementation Status and Results Report
HND-001,Contested Presidential Transition and Deep Political Polarization,"The realized risk of cash transfer payment disruptions during political transitions directly mirrors the current FCV context. The 2021 pause in payments occurred during a presidential transition; the January 2026 contested transition under Asfura—marked by fraud allegations, delayed vote counts, institutional mistrust, and opposition non-acceptance—creates heightened risk of similar payment disruptions. The razor-thin legitimacy of the new administration and lack of coalition control (49 of 128 seats) may impede rapid institutional coordination needed to sustain social protection delivery.",0.85,P152057,10bb8be1,Implementation Status and Results Report
HND-002,Systemic Corruption and Institutional Impunity Under New Administration,"The project's vulnerability to payment disruptions reflects deeper institutional fragility documented in HND-002. The 2022 institutional reform of the social protection system was necessary precisely because of governance weaknesses; the current administration's lack of concrete governance signals (no formal Health Ministry leadership 40 days in), combined with Asfura's own embezzlement investigation and the judiciary's corruption and under-resourcing, suggests institutional capacity to sustain cash transfer operations remains compromised and vulnerable to further disruption.",0.78,P152057,10bb8be1,Implementation Status and Results Report
HND-006,Public Health System Crisis and Collapse of Service Delivery,"Cash transfer programs often operate within or coordinate with health and social service systems. The documented collapse of public health service delivery—including the departure of 168 Cuban doctors on March 4, 2026, and the absence of formal Health Ministry leadership—signals broader institutional dysfunction that extends to social protection administration. If health system collapse reflects governance incapacity, similar vulnerabilities likely affect the institutional infrastructure supporting cash transfers.",0.72,P152057,10bb8be1,Implementation Status and Results Report
HND-009,U.S. Aid Termination and Erosion of Governance and Civil Society Funding,"The termination of approximately $167 million in U.S. governance and economic aid, including support for civil society oversight mechanisms, directly undermines the institutional accountability and monitoring capacity that helps sustain social protection programs during political transitions. The collapse of anti-corruption support and the absence of the pledged CICIH commission leave social protection systems without external governance safeguards that previously helped maintain continuity during institutional stress.",0.75,P152057,10bb8be1,Implementation Status and Results Report
HND-002,Systemic Corruption and Institutional Impunity Under New Administration,"The project's institutional fragility—evidenced by multiple restructurings, creation of a new implementing entity (Red Solidaria in 2022), and suspension of cash transfers—reflects the broader governance weakness and institutional decay documented in HND-002. The inability to maintain consistent payment of education cash transfers and suspension of urban transfers since 2022 aligns with the pattern of institutional capture, under-resourcing, and lack of concrete governance signals noted in the Asfura administration's first 40 days, where even basic ministry leadership appointments were delayed.",0.78,P152057,2cd03d04,Implementation Status and Results Report
HND-006,Public Health System Crisis and Collapse of Service Delivery,"The project's cash transfer suspension and inconsistent payment patterns reflect a broader institutional collapse in service delivery systems. While HND-006 focuses on health, the underlying dynamic—institutional fragility, delayed appointments, and inability to maintain basic program continuity—mirrors the social protection system's dysfunction. Both indicate systemic governance challenges affecting vulnerable populations' access to essential services.",0.72,P152057,2cd03d04,Implementation Status and Results Report
HND-009,U.S. Aid Termination and Erosion of Governance and Civil Society Funding,"The project's institutional instability and program discontinuities may be partially attributable to the broader funding environment documented in HND-009. The termination of approximately $167 million in U.S. governance and economic aid, combined with the collapse of anti-corruption support programs, creates resource constraints and institutional disarray that directly affect the capacity of implementing entities like Red Solidaria to maintain consistent program delivery.",0.68,P152057,2cd03d04,Implementation Status and Results Report
HND-005,Remittance Shock and Economic Vulnerability from U.S. TPS Termination and Deportations,"The suspension of urban cash transfers and inconsistent education transfer payments occur against the backdrop of projected remittance contraction (1% GDP decline, 1.5% private consumption decline) from TPS termination and mass deportations. This economic shock reduces both the fiscal space for social protection programs and the household incomes that such transfers are designed to supplement, creating compounding vulnerability for beneficiaries and institutional pressure on the implementing entity.",0.65,P152057,2cd03d04,Implementation Status and Results Report
HND-001,Contested Presidential Transition and Deep Political Polarization,"The governance delays in policy approval reflect the institutional paralysis and political polarization documented in the contested 2025 election transition. With the National Party holding only 49 of 128 seats and requiring coalition support, and LIBRE refusing to accept electoral results, the legislative gridlock and lack of broad legitimacy directly impede executive-legislative coordination needed for policy clearance. The August 2025 report timing (pre-inauguration) captures the transition period when institutional mistrust was highest.",0.85,P152057,96f5e82c,Implementation Status and Results Report
HND-002,Systemic Corruption and Institutional Impunity Under New Administration,"The 'complex institutional clearances' blocking the Social Protection Policy approval are symptomatic of the structural governance fragility and institutional capture documented in HND-002. The absence of formal ministerial leadership (noted 40 days into Asfura's term) and the under-resourced, corruption-affected judiciary create bottlenecks in policy approval processes. The draft policy's inability to advance reflects the broader institutional decay and lack of clear governance signals that characterized the early Asfura administration.",0.8,P152057,96f5e82c,Implementation Status and Results Report
HND-006,Public Health System Crisis and Collapse of Service Delivery,The Social Protection Policy delays are directly relevant to the documented health system crisis. The absence of formal Health Ministry leadership (confirmed in March 2026 UNAH report) and institutional dysfunction in IHSS create the governance environment in which social protection policies—critical for vulnerable populations—cannot be finalized. The policy's stalled status reflects the broader institutional paralysis affecting health and social service delivery.,0.75,P152057,96f5e82c,Implementation Status and Results Report
HND-009,U.S. Aid Termination and Erosion of Governance and Civil Society Funding,"The termination of $167 million in U.S. governance and economic aid, combined with the withdrawal of support for democracy and human rights organizations, has eroded institutional capacity for policy development and coordination. The governance delays in social protection policy approval may reflect reduced technical and institutional support for policy formulation processes that previously benefited from international development assistance.",0.7,P152057,96f5e82c,Implementation Status and Results Report
HND-011,"Climate Vulnerability, Food Insecurity, and Dry Corridor Risk","The project's discontinuation of climate emergency cash transfer exceptions in 2024 directly undermines vulnerability protection during an acute food insecurity crisis. With 1.6 million Hondurans in IPC Phase 3+ food insecurity driven by prolonged Dry Corridor drought, reverting from universal rural transfers to selective targeting removes a critical safety net precisely when climate shocks are intensifying. This policy reversal contradicts the humanitarian imperative and leaves vulnerable rural populations exposed to compounding climate and economic shocks.",0.92,P152057,5efd929a,Implementation Status and Results Report
HND-005,Remittance Shock and Economic Vulnerability from U.S. TPS Termination and Deportations,The suspension of urban cash transfers since 2022 and non-resumption in 2024 coincides with mounting economic vulnerability from remittance contraction (projected 1% GDP contraction and 1.5% private consumption decline in 2026). Urban households—disproportionately dependent on remittances and informal employment—face a double shock: declining remittance inflows and withdrawal of targeted cash support. This policy gap leaves urban vulnerable populations without compensatory protection during a period of acute economic stress.,0.85,P152057,5efd929a,Implementation Status and Results Report
HND-007,Internal Displacement Driven by Gang Violence and Organized Crime,"The reversion to selective targeting in rural areas in 2024 reduces coverage precisely in departments (Colón, Olancho, Atlántida, Yoro) where criminal groups are seizing land, displacing families, and disrupting livelihoods. Displaced and at-risk rural populations lose access to the universal transfer exception that had provided emergency protection during the climate crisis period. This policy contraction weakens the social protection floor for populations already experiencing forced displacement and livelihood destruction.",0.78,P152057,5efd929a,Implementation Status and Results Report
HND-006,Public Health System Crisis and Collapse of Service Delivery,"The discontinuation of cash transfers (both rural exception and urban suspension) reduces household purchasing power for basic goods and healthcare at a moment when the public health system is on the verge of collapse. Vulnerable households lose both direct health service access (through public system failure) and the cash resources to purchase private alternatives. This compounds the health crisis, particularly for urban and rural poor populations dependent on social protection.",0.72,P152057,5efd929a,Implementation Status and Results Report
HND-002,Systemic Corruption and Institutional Impunity Under New Administration,"The suspension of education cash transfers reflects institutional fragmentation and governance dysfunction. The risk summary explicitly cites 'institutional constraints' as the cause. This aligns directly with HND-002's characterization of Honduras's 'highly defective democracy,' under-resourced and corruption-affected judiciary, and institutional decay. The failure to execute a core social program suggests the same structural impunity and institutional capture that prevents effective service delivery across sectors.",0.75,P152057,f7a888df,Implementation Status and Results Report
HND-006,Public Health System Crisis and Collapse of Service Delivery,"The suspension of education cash transfers is symptomatic of the broader collapse in public service delivery documented in HND-006. Both represent failures to execute essential social programs due to institutional dysfunction. The 40-day assessment noted lack of formal ministry leadership and structural reform paralysis; the CCT suspension suggests similar governance breakdown across social sectors, indicating systemic rather than sector-specific institutional failure.",0.7,P152057,f7a888df,Implementation Status and Results Report
HND-005,Remittance Shock and Economic Vulnerability from U.S. TPS Termination and Deportations,"The suspension of education cash transfers compounds economic vulnerability from remittance shocks. As HND-005 projects ~1% GDP contraction and 1.5% decline in private consumption from TPS termination and deportations, the loss of CCT support removes a critical safety net precisely when household incomes are contracting. This creates a compounding shock to vulnerable families already losing remittance income.",0.65,P152057,f7a888df,Implementation Status and Results Report
HND-011,"Climate Vulnerability, Food Insecurity, and Dry Corridor Risk","With 1.6 million people in IPC Phase 3+ food insecurity and six of ten rural residents in poverty, the suspension of education cash transfers removes critical support during a climate-driven food security crisis. CCTs are designed to maintain school attendance and nutrition during shocks; their suspension during acute food insecurity undermines both educational and nutritional outcomes for vulnerable populations in the Dry Corridor.",0.68,P152057,f7a888df,Implementation Status and Results Report
HND-001,Contested Presidential Transition and Deep Political Polarization,"The razor-thin election victory marred by fraud allegations, delayed vote counts, and the LIBRE party's refusal to accept results created a legitimacy crisis that directly undermines institutional stability. This deep political polarization and contested transition (occurring January 2026, months before the August 2025 ISR baseline) established conditions of heightened political uncertainty that would naturally elevate governance risk for any ongoing project implementation.",0.85,P152057,ef2fdcb3,Implementation Status and Results Report
HND-002,Systemic Corruption and Institutional Impunity Under New Administration,"The fragile democratic institutions, structural impunity, and institutional capture documented in this risk directly manifest as governance risk. The absence of formal Health Ministry leadership 40 days into the Asfura government and the lack of concrete governance signals exemplify the institutional dysfunction that would elevate project implementation risk, particularly for initiatives dependent on government capacity and accountability mechanisms.",0.8,P152057,ef2fdcb3,Implementation Status and Results Report
HND-006,Public Health System Crisis and Collapse of Service Delivery,"If the project involves health sector components or relies on public health system coordination, the documented collapse of service delivery—including medicine shortages, surgery waiting lists, departure of 168 Cuban doctors, and lack of Health Ministry leadership—directly impairs implementation capacity. This institutional breakdown in a critical sector represents a material governance risk elevation.",0.75,P152057,ef2fdcb3,Implementation Status and Results Report
HND-009,U.S. Aid Termination and Erosion of Governance and Civil Society Funding,"The termination of $167 million in U.S. governance and economic aid, combined with the collapse of anti-corruption support programs and shrinking civic space, directly weakens the institutional and governance environment for project implementation. The absence of the internationally-backed anti-corruption commission (CICIH) leaves structural impunity intact, undermining governance safeguards that projects typically depend upon.",0.78,P152057,ef2fdcb3,Implementation Status and Results Report
HND-012,Geopolitical Realignment and Sovereignty Tensions Under Asfura,"The sharp foreign policy realignment, explicit U.S. electoral intervention, and resulting legitimacy deficit for the Asfura government create political instability that affects governance capacity. The concentration of external influence without domestic consensus undermines the political consensus and institutional autonomy necessary for stable project implementation.",0.72,P152057,ef2fdcb3,Implementation Status and Results Report
HND-002,Systemic Corruption and Institutional Impunity Under New Administration,"The project's dependence on coordination between SESAL, municipalities, and RNP directly intersects with Honduras's documented institutional fragility and corruption. The risk summary notes that the judiciary is under-resourced, affected by corruption and intimidation, and that the Asfura administration has shown weak governance signals (e.g., lack of formal Health Ministry leadership 40 days into office). Weak coordination mechanisms in a context of systemic impunity and institutional capture create plausible risk that competing priorities and corruption could undermine project execution, particularly in health service delivery where SESAL leadership remains unstaffed.",0.72,P171362,7268956c,Aide Memoire
HND-006,Public Health System Crisis and Collapse of Service Delivery,"The project's reliance on SESAL coordination occurs within a health system described as 'on the verge of collapse,' with acute shortages of medicines, supplies, and leadership. The departure of 168 Cuban doctors in March 2026 and the absence of formal Health Ministry leadership create a severely constrained institutional environment for multi-actor coordination. Weak SESAL capacity and competing priorities (crisis management vs. project implementation) directly threaten the coordination mechanisms the project depends on.",0.85,P171362,7268956c,Aide Memoire
