country_risk_id,country_risk_title,connection_summary,confidence,PROJ_ID_IB,realized_risk_id,doc_type
SLE-2026-04,National Security and Intelligence Act 2026: Civil Liberties and Governance Risks,"The National Security and Intelligence Act 2026 and related anti-terrorism legislation explicitly bar Freedom of Information requests and could authorize surveillance of organizations and individuals. An implementing partner may have withdrawn due to concerns about operational security, compliance burdens, or reputational risk associated with working in an environment where security legislation enables warrantless surveillance and restricts organizational autonomy—risks that are particularly acute for international NGOs and civil society partners.",0.4,P167897,51d7eaec,Implementation Status and Results Report
SLE-2026-08,Institutional Fragility: Removal of Auditor-General and Anti-Corruption Oversight Erosion,"The removal of the Auditor-General and erosion of independent oversight mechanisms signal weakening institutional accountability and rule of law. An implementing partner may have withdrawn due to concerns about financial management controls, audit compliance, or reputational exposure in an environment where anti-corruption oversight is compromised. This institutional fragility undermines partner confidence in project governance and fiduciary safeguards.",0.45,P167897,51d7eaec,Implementation Status and Results Report
SLE-2026-11,Shrinking Civic Space and Pressure on Media Freedom,"The documented shrinking civic space, violent dispersal of student protests, and pressure on media freedom create an operating environment hostile to civil society organizations. An implementing partner focused on out-of-school children—a vulnerable and politically sensitive population—may have withdrawn due to concerns about security, freedom of operation, or pressure from state actors. Education programming targeting marginalized populations can be viewed as politically contentious in polarized contexts.",0.5,P167897,51d7eaec,Implementation Status and Results Report
SLE-2026-08,Institutional Fragility: Removal of Auditor-General and Anti-Corruption Oversight Erosion,The school construction delays reflect broader institutional fragility and weak accountability mechanisms. The removal of independent oversight figures (Auditor-General) and erosion of anti-corruption oversight creates an environment where contractor non-compliance and project governance failures are less likely to face credible consequences. Weak institutional capacity to enforce contractual obligations and monitor public expenditures directly manifests in construction project delays and coordination failures.,0.65,P167897,b30e4eb3,Implementation Status and Results Report
SLE-2026-07,Macroeconomic Fragility Amplified by Middle East Conflict Spillovers,"Construction delays may be partially attributable to macroeconomic pressures and inflation (8.1% in February 2026, projected 10.4% average for 2026). Rising input costs, fuel prices, and supply chain disruptions from Middle East conflict spillovers could constrain contractor capacity to maintain schedules and complete work within budget, contributing to project implementation challenges and site relocations.",0.55,P167897,b30e4eb3,Implementation Status and Results Report
SLE-2026-03,Stalled Electoral Reforms and SLPP-APC Political Standoff,"The project's High Political and Governance risk rating directly reflects the deep SLPP-APC standoff over electoral reforms and the ANU process. The formal rejection of parliamentary oversight proposals, contested Electoral Commission appointments, and the ISS warning of a disputed 2028 election without urgent reforms create an unstable political environment that undermines government commitment to coordinated policy implementation and cross-party consensus needed for sustained project execution.",0.95,P503960,50848d3d,Implementation Status and Results Report
SLE-2026-02,Political Repression and Suppression of Opposition Dissent,"The arrest and conviction of opposition figures under the Public Order Act, combined with concerns about judicial independence and political abuse of legal instruments, signals a deteriorating democratic environment that erodes trust in institutions and governance processes. This political repression creates an atmosphere of polarization and institutional fragility that directly undermines the political stability required for effective project implementation and policy reform.",0.9,P503960,50848d3d,Implementation Status and Results Report
SLE-2026-04,National Security and Intelligence Act 2026: Civil Liberties and Governance Risks,"The passage of the National Security Act establishing a parallel 'War Cabinet' structure without adequate parliamentary oversight, combined with restrictions on Freedom of Information and potential for warrantless surveillance, represents institutional fragmentation and governance erosion. These developments undermine the rule of law and institutional accountability frameworks that are foundational to project implementation and donor confidence.",0.88,P503960,50848d3d,Implementation Status and Results Report
SLE-2026-08,Institutional Fragility: Removal of Auditor-General and Anti-Corruption Oversight Erosion,"The removal of the Auditor-General and erosion of independent financial oversight directly manifests the institutional fragility driving the High Political and Governance risk rating. Weakened accountability mechanisms and systemic corruption undermine public financial management standards that development partners condition on disbursements, creating friction with World Bank and IMF support critical to project sustainability.",0.92,P503960,50848d3d,Implementation Status and Results Report
SLE-2026-12,Context: Legacies of 2023 Coup Attempt and Ongoing Political Polarization,"The structural backdrop of deep political polarization, with roughly half the electorate viewing the government as illegitimate, creates the foundational fragility driving the High Political and Governance risk rating. The reform gridlock, political patronage, and nepotism across all three branches of government directly constrain the institutional capacity and political will required for sustained project implementation.",0.93,P503960,50848d3d,Implementation Status and Results Report
SLE-2026-09,Contested Constitutional Review and Risk of Pre-Election Instability,"The stalled constitutional review process, irreconcilable positions on electoral system design and census methodology, and the risk of renewed political crisis ahead of 2028 elections create an environment of institutional uncertainty. This pre-election instability directly undermines government focus and capacity for policy reform implementation, contributing to the persistent High Political and Governance risk rating.",0.89,P503960,50848d3d,Implementation Status and Results Report
SLE-2026-08,Institutional Fragility: Removal of Auditor-General and Anti-Corruption Oversight Erosion,The Audit Service Sierra Leone Regulation pending presidential assent is directly implicated in the institutional fragility risk. The removal of the Auditor-General in December 2024 and erosion of independent oversight creates uncertainty about whether reforms to the audit service will meaningfully restore accountability mechanisms or become subject to political manipulation. Presidential assent delays or modifications could further weaken anti-corruption oversight that development partners condition support upon.,0.85,P503960,d2be3d29,Implementation Status and Results Report
SLE-2026-03,Stalled Electoral Reforms and SLPP-APC Political Standoff,"The pending legislative reforms reflect the broader SLPP-APC political standoff documented in this risk. The fact that multiple bills remain awaiting presidential assent despite parliamentary approval suggests the political gridlock and lack of cross-party consensus that characterizes the stalled electoral reform process. Shifts in political will could delay or block assent on reforms critical to program objectives, mirroring the pattern of contested governance processes.",0.75,P503960,d2be3d29,Implementation Status and Results Report
SLE-2026-04,National Security and Intelligence Act 2026: Civil Liberties and Governance Risks,"The pending legislative reforms occur within a governance environment where the National Security and Intelligence Act 2026 has already institutionalized parallel decision-making structures and restricted transparency mechanisms. The Child Rights Bill and Gender Equality and Women's Empowerment Regulation pending assent may face implementation challenges if the security apparatus or executive discretion constrains their scope, particularly given the Act's authorization of surveillance and warrantless monitoring that could chill civil society engagement.",0.65,P503960,d2be3d29,Implementation Status and Results Report
SLE-2026-10,"Illicit Mining, Resource Governance, and Cross-Border Smuggling","The land contestation at Newton Solar Park reflects broader institutional fragility in resource governance and land administration. The risk summary notes that gold mining licenses are 'frequently granted through corrupt practices, fueling land conflicts between businesses and local communities' and that 'state-embedded actors' exploit authority to enable unlicensed activities. The emergence of seven competing ownership claims after contractor mobilization—despite prior government conveyance and consultations—suggests weak land titling systems, potential corruption in land allocation processes, or informal claims that formalized institutions fail to recognize or adjudicate. This mirrors the governance dysfunction documented in illicit resource sectors where patronage networks and weak rule of law undermine legitimate resource management.",0.72,P171059,3709ec83,Aide Memoire
SLE-2026-08,Institutional Fragility: Removal of Auditor-General and Anti-Corruption Oversight Erosion,"The land dispute at Newton Solar Park is symptomatic of broader institutional fragility and erosion of independent oversight mechanisms. The risk notes that 'systemic corruption, lack of accountability, and weak rule of law have created an increasingly challenging socioeconomic environment' and that removal of the Auditor-General reflects declining accountability. The failure of government land conveyance documentation and stakeholder consultations to prevent competing claims suggests weak institutional capacity to enforce property rights, adjudicate disputes, or maintain transparent land records—vulnerabilities that align with the documented pattern of institutional capture and reduced oversight that characterizes the broader governance environment.",0.68,P171059,3709ec83,Aide Memoire
SLE-2026-10,"Illicit Mining, Resource Governance, and Cross-Border Smuggling","The contested land claims at Newton reflect broader institutional fragility in resource governance and land administration. The FCV risk documents that land conflicts between businesses and local communities are fueled by corrupt licensing practices and state-embedded actors exploiting their authority. The Newton site dispute—requiring ministerial intervention across Energy, Lands, and Agriculture—exemplifies the weak land tenure security and governance capacity that characterizes Sierra Leone's resource sector, where patronage networks and competing institutional interests complicate orderly land administration.",0.72,P171059,06e6d23c,Aide Memoire
SLE-2026-08,Institutional Fragility: Removal of Auditor-General and Anti-Corruption Oversight Erosion,"The escalation of land disputes to ministerial level reflects deeper institutional fragility and weak accountability mechanisms. The FCV risk documents erosion of independent oversight and systemic corruption characterized by political patronage and nepotism across government branches. The Newton land dispute—requiring coordination among multiple ministries without apparent independent arbitration—suggests the same institutional weaknesses (lack of transparent processes, competing ministerial interests, absence of credible oversight) that enabled the removal of the Auditor-General and undermine public financial management standards.",0.68,P171059,06e6d23c,Aide Memoire
SLE-2026-12,Context: Legacies of 2023 Coup Attempt and Ongoing Political Polarization,"The Newton land dispute occurs within the structural context of deep political polarization and institutional gridlock documented in the FCV risk. The requirement for ministerial-level intervention to resolve what should be routine land administration suggests that even technical governance matters are now entangled in broader political dysfunction, patronage networks, and competing institutional interests that characterize the post-2023 polarized environment.",0.65,P171059,06e6d23c,Aide Memoire
SLE-2026-10,"Illicit Mining, Resource Governance, and Cross-Border Smuggling","The land claims dispute at the Newton solar project site reflects broader institutional fragility in Sierra Leone's resource governance and land administration systems. The country risk documents systemic corruption in land licensing, weak enforcement of property rights, and state-embedded actors exploiting their authority to enable unauthorized land claims. These same governance weaknesses that enable illicit mining and land conflicts between businesses and communities are plausibly creating the conditions for disputed land claims affecting the solar project. The project's compensation liability risk is symptomatic of the underlying land tenure insecurity and weak institutional capacity to adjudicate property disputes documented in the resource governance risk.",0.65,P171059,2f73a661,Aide Memoire
SLE-2026-08,Institutional Fragility: Removal of Auditor-General and Anti-Corruption Oversight Erosion,"The erosion of independent oversight institutions and anti-corruption mechanisms creates an environment where land disputes may be difficult to resolve through credible, impartial adjudication. The removal of the Auditor-General and weakening of accountability institutions documented in this risk reflects broader institutional fragility that undermines the rule of law and transparent dispute resolution processes. This institutional weakness is plausibly contributing to the persistence of unresolved land claims at Newton, as there may be limited capacity or credibility in the systems available to validate or adjudicate PAP compensation claims.",0.55,P171059,2f73a661,Aide Memoire
SLE-2026-07,Macroeconomic Fragility Amplified by Middle East Conflict Spillovers,"The contractor's financial distress and claims for delays may be partially attributable to macroeconomic pressures documented in SLE-2026-07. Rising inflation (rebounded to 8.1% in Feb 2026, projected 10.4% for 2026), fuel price increases (12% pump price increase in March 2026), and elevated freight/input costs driven by Middle East conflict spillovers directly increase contractor operational costs and working capital pressures. These macroeconomic headwinds can strain contractor liquidity, reduce equipment availability, and create cascading implementation delays—dynamics consistent with the reported financial difficulties and limited equipment on site.",0.72,P153437,aba48ebf,Aide Memoire
SLE-2026-08,Institutional Fragility: Removal of Auditor-General and Anti-Corruption Oversight Erosion,"The contractor's US$3.78 million delay claims and financial distress occur within a governance environment characterized by weakened financial oversight and accountability mechanisms (SLE-2026-08). The removal of the Auditor-General and erosion of anti-corruption oversight reduces institutional capacity to scrutinize contractor claims, verify delay justifications, and manage contract disputes transparently. This institutional fragility may complicate the project's ability to adjudicate claims fairly, establish accountability for delays, and maintain fiduciary standards—creating conditions where contractor financial stress and implementation disputes are harder to resolve.",0.65,P153437,aba48ebf,Aide Memoire
SLE-2026-07,Macroeconomic Fragility Amplified by Middle East Conflict Spillovers,"The government counterpart funding gap of US$6.944 million is plausibly connected to macroeconomic fragility. The country is experiencing inflationary pressures (8.1% in February 2026, projected 10.4% for 2026), fuel price increases (12% pump price increase in March 2026), and fiscal stress acknowledged by the Finance Minister at IMF/World Bank Spring Meetings. These macroeconomic headwinds directly constrain the government's fiscal capacity to meet project counterpart funding obligations, creating implementation delays.",0.78,P153437,259c9764,Aide Memoire
SLE-2026-08,Institutional Fragility: Removal of Auditor-General and Anti-Corruption Oversight Erosion,The financing gap and payment delays reflect broader institutional fragility in public financial management. The removal of the Auditor-General and erosion of anti-corruption oversight has weakened accountability mechanisms that would normally ensure timely processing of government counterpart funds. Weak institutional capacity and governance deficits directly undermine the government's ability to execute its financial commitments to development projects.,0.72,P153437,259c9764,Aide Memoire
SLE-2026-03,Stalled Electoral Reforms and SLPP-APC Political Standoff,"The persistent political standoff between SLPP and APC, characterized by gridlock on governance priorities and reform implementation, creates an environment where executive capacity is diverted to political contestation rather than routine project administration. This political polarization can delay bureaucratic processes, including counterpart fund approvals and contractor payments, as institutional focus shifts to political survival rather than development delivery.",0.65,P153437,259c9764,Aide Memoire
SLE-2026-08,Institutional Fragility: Removal of Auditor-General and Anti-Corruption Oversight Erosion,"The occupational health and safety incident reflects broader institutional fragility in oversight and accountability mechanisms. The removal of the Auditor-General and erosion of anti-corruption oversight creates a governance environment where contractor compliance, safety standards enforcement, and project accountability may be weakened. Weak institutional capacity to monitor and enforce safety regulations on World Bank-financed projects is consistent with the pattern of declining independent oversight documented in the country risk.",0.65,P153437,2e351149,Aide Memoire
SLE-2026-04,National Security and Intelligence Act 2026: Civil Liberties and Governance Risks,"The governance risks embedded in the National Security and Intelligence Act—including weak parliamentary oversight, institutional fragmentation, and reduced transparency—reflect a broader pattern of governance deterioration that extends to project-level compliance and safety management. The Act's creation of parallel decision-making structures and reduced accountability mechanisms suggests systemic weakening of institutional controls that would normally ensure contractor compliance with safety standards on development projects.",0.55,P153437,2e351149,Aide Memoire
SLE-2026-08,Institutional Fragility: Removal of Auditor-General and Anti-Corruption Oversight Erosion,"The pending compensation payments and unresolved grievances reflect broader institutional fragility in public financial management and accountability. The removal of the Auditor-General and erosion of anti-corruption oversight creates an environment where government counterpart funding commitments (referenced as necessary to settle the $31,661 in compensation by June 30, 2025) may face delays or misallocation. Weak institutional accountability mechanisms increase the risk that compensation obligations are deprioritized or diverted, directly contributing to the community grievances documented in the project.",0.72,P153437,8eac1721,Aide Memoire
SLE-2026-07,Macroeconomic Fragility Amplified by Middle East Conflict Spillovers,"The unresolved compensation payments may be symptomatic of macroeconomic constraints. The mission's recommendation that payments be settled 'as soon as government counterpart funding becomes available' suggests fiscal constraints are delaying disbursement. With inflation rebounding to 8.1% in February 2026 and projected to average 10.4% in 2026, government budget pressures are intensifying, making it harder for the state to meet its counterpart funding obligations for project compensation, thereby perpetuating community grievances.",0.68,P153437,8eac1721,Aide Memoire
SLE-2026-10,"Illicit Mining, Resource Governance, and Cross-Border Smuggling","The deteriorating road access to the Manowa bridge and other completed infrastructure directly intersects with illicit mining dynamics. Poor road connectivity to mining areas facilitates informal gold and diamond smuggling networks that bypass formal channels and state oversight. The 100+ km stretch from mining areas to the Manowa bridge represents a critical logistics corridor for both licit and illicit resource flows. State-embedded actors and smuggling networks exploit weak infrastructure governance and poor road maintenance to move contraband, while simultaneous under-utilization of formal bridge infrastructure reflects the parallel informal economy that dominates resource extraction in Sierra Leone. Infrastructure deterioration thus enables the very illicit networks documented in the ENACT Organized Crime Index.",0.72,P153437,5d36375a,Aide Memoire
SLE-2026-08,Institutional Fragility: Removal of Auditor-General and Anti-Corruption Oversight Erosion,"The deterioration of access roads to completed bridges reflects broader institutional fragility and weak public financial management oversight. The removal of the Auditor-General and erosion of anti-corruption mechanisms has created an environment where infrastructure maintenance budgets may be diverted, misallocated, or subject to patronage-driven spending priorities rather than evidence-based maintenance schedules. Poor road maintenance to critical infrastructure suggests that government attention and resources are not being directed toward sustaining completed projects—a pattern consistent with systemic corruption and lack of accountability documented in the BTI 2026 assessment of Sierra Leone's governance institutions.",0.68,P153437,5d36375a,Aide Memoire
SLE-2026-08,Institutional Fragility: Removal of Auditor-General and Anti-Corruption Oversight Erosion,"The contractor's equipment deficiency and potential non-compliance with contract terms reflects broader institutional fragility in public financial management and oversight. The removal of the Auditor-General and erosion of anti-corruption mechanisms has weakened independent scrutiny of government contracts and contractor performance. This creates an environment where contractor accountability mechanisms may be compromised, enabling equipment gaps and contract non-compliance to persist without adequate institutional checks.",0.65,P153437,04a7623e,Aide Memoire
SLE-2026-05,Cocaine Transshipment Hub Status and Organized Crime Penetration of State Institutions,"The contractor's apparent financial constraints (suggested by equipment deficiency) may reflect broader patterns of organized crime and corruption penetrating state institutions and procurement processes. Criminal networks infiltrating government agencies and ports could extend to project contracting, where corrupt officials may award contracts to undercapitalized contractors in exchange for illicit payments, leaving contractors unable to procure necessary equipment.",0.55,P153437,04a7623e,Aide Memoire
SLE-2026-08,Institutional Fragility: Removal of Auditor-General and Anti-Corruption Oversight Erosion,"The unresolved financial accountability issues ($141,000 in grant advances and overpaid contract amounts persisting since March 2024) reflect broader institutional fragility in public financial management and anti-corruption oversight. The removal of the Auditor-General in December 2024 and erosion of independent accountability mechanisms create an environment where fiduciary gaps in World Bank-financed projects may persist without adequate institutional checks. The project's outstanding accountability issues are symptomatic of the same governance weaknesses that prompted international concern over the loss of independent oversight.",0.72,P153437,86b5d9ed,Aide Memoire
SLE-2026-05,Cocaine Transshipment Hub Status and Organized Crime Penetration of State Institutions,"The persistent unresolved financial accountability issues suggest potential vulnerabilities to misappropriation or diversion of project funds. The documented penetration of state institutions by organized crime networks and corruption at senior levels creates systemic risks for fiduciary control in development projects. The $141,000 in unresolved grant advances and cancelled contract overpayments may reflect broader patterns of institutional capture that enable financial irregularities to persist without timely resolution.",0.58,P153437,86b5d9ed,Aide Memoire
SLE-2026-08,Institutional Fragility: Removal of Auditor-General and Anti-Corruption Oversight Erosion,The contractor's failure to submit required environmental and social safeguard reports reflects broader institutional fragility and weak accountability mechanisms in Sierra Leone. The removal of the Auditor-General and erosion of independent oversight creates an environment where compliance monitoring and enforcement of standards—including environmental governance—becomes compromised. This pattern of weakened institutional checks directly enables the kind of contractor non-compliance observed in the project.,0.72,P153437,0f476a60,Aide Memoire
SLE-2026-10,"Illicit Mining, Resource Governance, and Cross-Border Smuggling","The inadequate environmental safeguard reporting on hydrology, water quality, and waste management may be connected to broader resource governance failures in Sierra Leone. The country's documented pattern of weak environmental enforcement in mining and extractive sectors, combined with state-embedded actors' involvement in illicit resource activities, suggests systemic gaps in environmental compliance monitoring that extend to World Bank-financed projects. Contractors operating in this governance context face minimal consequences for non-compliance.",0.65,P153437,0f476a60,Aide Memoire
SLE-2026-02,Political Repression and Suppression of Opposition Dissent,"The arrest and conviction of opposition figures under the Public Order Act 1965, combined with concerns about judicial independence and political abuse of legal instruments, directly undermines the institutional environment required for project implementation. Projects requiring stakeholder engagement, civil society participation, or transparent governance processes face heightened implementation risk when opposition voices are suppressed and the judiciary is perceived as politically compromised.",0.85,P168608,af8b0f78,Implementation Status and Results Report
SLE-2026-03,Stalled Electoral Reforms and SLPP-APC Political Standoff,"The deep political polarization and gridlock between SLPP and APC over electoral reforms and governance structures directly impairs institutional capacity to implement development projects. When political parties cannot reach consensus on fundamental governance issues, coordination mechanisms, budget allocation, and policy implementation across government branches become fragmented, creating implementation delays and institutional dysfunction.",0.88,P168608,af8b0f78,Implementation Status and Results Report
SLE-2026-04,National Security and Intelligence Act 2026: Civil Liberties and Governance Risks,"The new security legislation establishing parallel governance structures (War Cabinet, State Protection Service) without adequate parliamentary oversight creates institutional fragmentation and reduces transparency in government decision-making. Projects dependent on clear institutional mandates, inter-agency coordination, and predictable governance processes face implementation risk when parallel power structures operate outside constitutional frameworks.",0.82,P168608,af8b0f78,Implementation Status and Results Report
SLE-2026-08,Institutional Fragility: Removal of Auditor-General and Anti-Corruption Oversight Erosion,"The removal of the Auditor-General and erosion of independent financial oversight directly weakens public financial management systems essential for project implementation. Projects requiring transparent budget execution, fiduciary compliance, and accountability mechanisms face heightened risk when anti-corruption institutions are compromised, creating friction with development partners and undermining implementation credibility.",0.87,P168608,af8b0f78,Implementation Status and Results Report
SLE-2026-09,Contested Constitutional Review and Risk of Pre-Election Instability,"The stalled constitutional review and unresolved electoral system design create fundamental uncertainty about institutional frameworks and governance structures. Projects requiring stable institutional arrangements, predictable policy environments, and cross-party cooperation face implementation risk when constitutional foundations are contested and the legitimacy of government institutions is questioned by roughly half the electorate.",0.86,P168608,af8b0f78,Implementation Status and Results Report
SLE-2026-11,Shrinking Civic Space and Pressure on Media Freedom,"Restrictions on civic space, media freedom, and civil society operations directly constrain the participatory governance and stakeholder engagement mechanisms typically required for World Bank project implementation. Projects dependent on community consultation, transparent information dissemination, or civil society monitoring face implementation challenges when the operating environment for these actors is systematically restricted.",0.84,P168608,af8b0f78,Implementation Status and Results Report
SLE-2026-12,Context: Legacies of 2023 Coup Attempt and Ongoing Political Polarization,"The underlying structural context of deep political polarization, contested election legitimacy (roughly half the electorate considers government illegitimate), and institutional gridlock creates a fragile foundation for project implementation. This polarization impairs inter-agency coordination, reduces institutional capacity for reform, and creates an environment where political considerations override technical project requirements.",0.89,P168608,af8b0f78,Implementation Status and Results Report
SLE-2026-07,Macroeconomic Fragility Amplified by Middle East Conflict Spillovers,"Direct substantive connection. The realized project macroeconomic risk escalation from Substantial to High aligns precisely with SLE-2026-07, which documents inflation rebound to 8.1% (February 2026), projected 10.4% average for 2026, fuel price increases (12% in March 2026), and Middle East conflict-driven pressures on commodity prices, freight, and fertilizer costs. The country-level risk explicitly warns that macroeconomic fragility threatens government capacity and fiscal stability—the same capacity constraints now materializing in the project's implementation environment. The World Bank's own Sierra Leone Overview (2026) cited in SLE-2026-07 projects growth uncertainties and inflationary pressures that directly constrain MDA engagement and government co-financing ability.",0.95,P168608,feb1d52e,Implementation Status and Results Report
SLE-2026-08,Institutional Fragility: Removal of Auditor-General and Anti-Corruption Oversight Erosion,"Meaningful indirect connection through institutional capacity. The removal of the Auditor-General and erosion of independent financial oversight (SLE-2026-08) undermines the public financial management and accountability systems that World Bank projects depend upon for fiduciary compliance and transparent fund deployment. Weakened institutional oversight creates governance risk that compounds macroeconomic constraints on implementation—government agencies (MDAs) already strained by fiscal pressures now operate in an environment with reduced external accountability mechanisms, increasing implementation delays and absorption capacity challenges.",0.72,P168608,feb1d52e,Implementation Status and Results Report
SLE-2026-03,Stalled Electoral Reforms and SLPP-APC Political Standoff,"Plausible indirect connection through political instability and institutional gridlock. The deep SLPP-APC political standoff and stalled reform process (SLE-2026-03) reflect governance dysfunction and political patronage that constrain institutional effectiveness across government. This political fragmentation reduces government's ability to coordinate across MDAs, prioritize development spending, and maintain policy continuity—all critical for project implementation. The ISS warning of another disputed election without urgent reforms signals sustained political uncertainty that can disrupt budget cycles and MDA staffing stability.",0.65,P168608,feb1d52e,Implementation Status and Results Report
SLE-2026-08,Institutional Fragility: Removal of Auditor-General and Anti-Corruption Oversight Erosion,"The removal of the Auditor-General and erosion of independent oversight reflects broader institutional fragility and weakened accountability mechanisms within government. This pattern of undermining institutional independence directly correlates with limited MDA engagement on the project—ministries operating in an environment of reduced institutional autonomy, political patronage, and reform gridlock are less likely to sustain autonomous participation in development initiatives. The BTI 2026 assessment of systemic corruption and weak rule of law suggests MDAs may prioritize political directives over project mandates, explaining the persistent gap between formal alignment and actual engagement.",0.72,P168608,7399663f,Implementation Status and Results Report
SLE-2026-12,Context: Legacies of 2023 Coup Attempt and Ongoing Political Polarization,"The deep political polarization and legitimacy deficit (roughly half the electorate considers the government illegitimate) creates an environment where government institutions are characterized by political patronage, nepotism, and reform gridlock. This structural fragmentation directly undermines MDA capacity and willingness to engage in cross-institutional development projects. MDAs operating within a polarized, patronage-driven system face competing political pressures that can override project priorities, explaining why formal alignment with mandates does not translate into sustained institutional participation.",0.68,P168608,7399663f,Implementation Status and Results Report
SLE-2026-03,Stalled Electoral Reforms and SLPP-APC Political Standoff,The SLPP-APC political standoff and gridlock on the Agreement for National Unity reform process reflects a broader pattern of institutional dysfunction and inability to achieve cross-party consensus on governance priorities. This same dynamic—where political competition overrides institutional cooperation—likely constrains MDA participation in development projects that require sustained inter-ministerial coordination and depoliticized technical engagement. The inability to implement agreed reform points suggests similar challenges in sustaining MDA commitment to project implementation.,0.65,P168608,7399663f,Implementation Status and Results Report
