risk_title,risk_summary,severity,direction,evidence_quote,realized_risk_id,PROJ_ID_IB,doc_type,doc_date
Macroeconomic Crisis Impacting Project Delivery,"Lebanon's macroeconomic instability remains a persistent high-level risk affecting the project's ability to implement activities and sustain results, with the rating maintained at 'High' throughout the project lifecycle.",high,persistent,Macroeconomic High High High,6937c593,P176577,Implementation Status and Results Report,2025-10-13T23:15:06.000Z
Stakeholder Tensions and Coordination Challenges,"High-level stakeholder risks persist, potentially reflecting tensions between government entities, development actors, and beneficiary communities in the post-explosion recovery context.",high,persistent,Stakeholders High High High,5a6ecccb,P176577,Implementation Status and Results Report,2025-10-13T23:15:06.000Z
Political and Governance Instability Impeding Project Implementation,"Political and governance fragility is preventing critical project activities from proceeding, including the inability to obtain necessary approvals from Beirut Governorate and Municipality for waste management drop-off centers, and delays in Parliament ratification of follow-on financing.",high,persistent,"Detailed feasibility study and site development plan for the establishment of 10 drop off centers in Beirut has been completed, however, the centers/points could not obtain necessary approvals from Beirut Governorate and Municipality.",4c09d0f2,P176635,Implementation Status and Results Report,2025-10-13T20:45:14.000Z
Governance Capacity Constraints Affecting Project Closure and Sustainability,"Weak institutional capacity and governance fragility are preventing timely operationalization of rehabilitated infrastructure, with the bidding process for facility operator delayed until after project closure, jeopardizing sustainability and beneficiary realization.",high,persistent,"Although the Karantina facility has been rehabilitated, the bidding process to select an operator is expected to commence after the closure of the project.",639c646b,P176635,Implementation Status and Results Report,2025-10-13T20:45:14.000Z
Political Instability Delaying Critical Environmental Remediation Activities,"Political and governance fragility is preventing the implementation of environmentally critical contaminated rubble management activities within the project timeline, requiring transfer to a follow-on project pending Parliament ratification.",high,persistent,"However, activities aimed at ensuring the environmentally safe management of contaminated rubble cannot be implemented within the current project timeline. It has been agreed that these activities will be carried out under the World Bank-funded Lebanon Emergency Assistance Project which is pending ratification by Parliament.",e1a9af30,P176635,Implementation Status and Results Report,2025-10-13T20:45:14.000Z
Political and Governance Instability Affecting Project Implementation,"Political and governance fragility in Lebanon is rated as High risk at project approval, directly impacting the project's ability to implement recovery and reconstruction activities in conflict-affected areas.",high,persistent,Political and Governance High High,6b82421b,P509428,Implementation Status and Results Report,2025-09-24T20:30:33.000Z
Stakeholder Engagement Challenges in Conflict-Affected Context,"Stakeholder risks are rated as High, indicating significant challenges in engaging with communities and authorities in conflict-affected areas of Lebanon during project implementation.",high,persistent,Stakeholders High High,412ad42a,P509428,Implementation Status and Results Report,2025-09-24T20:30:33.000Z
Institutional Capacity Constraints in Fragile Governance Environment,"Institutional capacity for implementation and sustainability is rated as High risk, reflecting challenges in Lebanon's fragile governance context to effectively manage and sustain project activities.",high,persistent,Institutional Capacity for Implementation and Sustainability High High,7eee8269,P509428,Implementation Status and Results Report,2025-09-24T20:30:33.000Z
Macroeconomic Instability Threatening Project Viability,"Macroeconomic risk is rated as High, which in Lebanon's context of economic crisis and conflict may undermine project implementation capacity and sustainability of restored services.",high,persistent,Macroeconomic High High,71af28cb,P509428,Implementation Status and Results Report,2025-09-24T20:30:33.000Z
Political and Governance Instability Constraining Project Implementation,"Lebanon faces persistent high-level political and governance risks that directly affect project implementation capacity and sustainability. The document indicates a 'High' political and governance risk rating maintained since project approval, reflecting ongoing fragility in the Lebanese state's ability to execute development programs.",high,persistent,Political and Governance High High High,dcc6a6b8,P180334,Implementation Status and Results Report,2025-08-20T21:25:09.000Z
Macroeconomic Crisis Threatening Project Viability,"Lebanon's severe macroeconomic crisis, rated 'High' throughout project implementation, poses fundamental risks to project sustainability and beneficiary participation. The economic collapse constrains government capacity to co-finance, maintain infrastructure, and support farmer/SME beneficiaries.",high,persistent,Macroeconomic High High High,bf4c191d,P180334,Implementation Status and Results Report,2025-08-20T21:25:09.000Z
Institutional Capacity Constraints for Implementation and Sustainability,Substantial institutional capacity risks persist for implementing project activities and ensuring long-term sustainability of investments. This reflects fragility in Lebanese government institutions' ability to execute complex agricultural development programs and maintain project-supported infrastructure.,high,persistent,Institutional Capacity for Implementation and Sustainability Substantial Substantial Substantial,4d0236c6,P180334,Implementation Status and Results Report,2025-08-20T21:25:09.000Z
Fiduciary Risk in Fragile Governance Context,"High fiduciary risk persists throughout implementation, reflecting concerns about financial management, procurement integrity, and accountability in Lebanon's fragile governance environment. This directly affects project fund utilization and beneficiary confidence.",high,persistent,Fiduciary High High High,00dfaaaf,P180334,Implementation Status and Results Report,2025-08-20T21:25:09.000Z
Delayed Project Effectiveness Affecting Implementation Timeline,"The project experienced significant delays in achieving effectiveness (14+ months between signing on 08-May-2024 and effectiveness on 04-Aug-2025), reflecting governance and political obstacles in ratifying loan agreements. This compressed timeline threatens implementation of planned activities.",medium,worsening,"The Lebanese Parliament has authorized the Government of Lebanon to ratify the Loan Agreement (Loan No. 9576-LB) by Law No. 17 dated July 11, 2025... the project was declared effective on August 4, 2025.",1f8843a7,P180334,Implementation Status and Results Report,2025-08-20T21:25:09.000Z
Minimal Project Disbursement Despite Effectiveness,"Only 0.25% of project funds ($0.50M of $200M) have been disbursed as of August 2025, despite project effectiveness. This suggests implementation bottlenecks in Lebanon's fragile institutional environment that may prevent timely fund utilization and activity execution.",high,new,IBRD-95760 Effective 200.00 200.00 0.00 0.50 199.50 0.25% Disbursed,286a9502,P180334,Implementation Status and Results Report,2025-08-20T21:25:09.000Z
Political and Governance Instability Affecting Project Implementation,"Political and governance fragility in Lebanon continues to pose a high risk to project implementation, as indicated by the sustained 'High' rating in the Political and Governance risk category across all assessment periods.",high,persistent,Political and Governance High High High,af6c4f0a,P176577,Implementation Status and Results Report,2025-08-07T16:15:13.000Z
Delays in Housing Recovery Component Amid Fragile Context,"Component 1 implementation delays are creating risks to PDO achievement, particularly for three high-risk buildings with tight completion timelines before project closure, in a context of broader political and governance instability.",high,worsening,"delays in Component 1 pose a risk to full Project Development Objective achievement, particularly for three high-risk buildings with tight completion timelines",f5536b0a,P176577,Implementation Status and Results Report,2025-08-07T16:15:13.000Z
Stakeholder Tensions and Engagement Challenges,"High-risk stakeholder dynamics are affecting project implementation, with the Stakeholders risk category rated as 'High' across all assessment periods, indicating persistent tensions between government and development actors or among beneficiary groups.",high,persistent,Stakeholders High High High,9db12d08,P176577,Implementation Status and Results Report,2025-08-07T16:15:13.000Z
Macroeconomic Crisis Impacting Project Viability,"Lebanon's macroeconomic crisis remains a persistent high risk affecting project implementation and sustainability, with the Macroeconomic risk category rated 'High' across all assessment periods.",high,persistent,Macroeconomic High High High,87dda27d,P176577,Implementation Status and Results Report,2025-08-07T16:15:13.000Z
Political and Governance Instability Constraining Implementation,"Political and governance fragility in Lebanon is rated as 'High' and remains a persistent constraint on project implementation, contributing to the overall 'High' risk rating and 'Moderately Unsatisfactory' implementation progress.",high,persistent,Political and Governance High High High,f46a16fe,P163476,Implementation Status and Results Report,2025-08-01T20:45:09.000Z
Macroeconomic Crisis Worsening Implementation Environment,"Macroeconomic risk has escalated from 'Moderate' at approval to 'High' in the current rating, indicating a worsening economic crisis affecting project implementation capacity and sustainability.",high,worsening,Macroeconomic Moderate High High,421b1ef4,P163476,Implementation Status and Results Report,2025-08-01T20:45:09.000Z
Institutional Capacity Strain Despite High Rating,"While institutional capacity for implementation is rated 'High', the project's 'Moderately Unsatisfactory' overall implementation progress and multiple restructurings (4 Level 2 restructurings since 2020) suggest persistent capacity constraints in executing project activities amid fragile governance conditions.",high,persistent,Overall Implementation Progress (IP) Moderately Unsatisfactory Moderately Unsatisfactory,ce979697,P163476,Implementation Status and Results Report,2025-08-01T20:45:09.000Z
Displacement Pressures Affecting Service Delivery Targets,"The project targets displaced Syrians in Lebanon (180,000 beneficiaries planned), but zero beneficiaries have been enrolled to date as of August 2025, indicating implementation challenges in reaching this vulnerable displaced population amid ongoing displacement and conflict-related pressures.",high,persistent,"Displaced Syrians (Number) 0.00 Apr/2023 0.00 15-Aug-2024 0.00 15-Aug-2024 180,000.00 Mar/2026",d6420bf9,P163476,Implementation Status and Results Report,2025-08-01T20:45:09.000Z
Conflict-Related Healthcare Needs Unmet,"The indicator for 'Eligible beneficiaries with conflict-related sickness or injuries whose hospitalization costs in public hospitals are financed' shows zero beneficiaries served to date, despite a target of 6,000 by project closing, indicating inability to reach conflict-affected populations.",high,persistent,"Eligible beneficiaries with conflict-related sickness or injuries whose hospitalization costs in public hospitals are financed (Number) 0 Apr/2023 0 20-Oct-2024 0 20-Oct-2024 6,000 Mar/2026",1fa32eb9,P163476,Implementation Status and Results Report,2025-08-01T20:45:09.000Z
Internally Displaced Population Services Not Operationalized,"The project component targeting 'Registered Internally Displaced Population receiving emergency secondary healthcare services in public hospitals' has enrolled zero beneficiaries as of October 2024, despite a target of 20,000, indicating implementation barriers in serving internally displaced populations.",high,persistent,"Registered Internally Displaced Population receiving emergency secondary healthcare services in public hospitals (Number) 0 Apr/2023 0 20-Oct-2024 0 20-Oct-2024 20,000 Mar/2026",03205b4e,P163476,Implementation Status and Results Report,2025-08-01T20:45:09.000Z
Challenging National Context Affecting Project Implementation,"The document acknowledges a 'challenging situation in the country' that could impede project implementation timelines and effectiveness, though specific FCV dynamics are not detailed.",medium,persistent,"Despite the challenging situation in the country, preparatory activities are progressing and the Ministry of Environment remains committed to implement the project in a timely manner.",362acca4,P500390,Implementation Status and Results Report,2025-07-29T21:25:12.000Z
High Political and Governance Risk in Lebanon,Lebanon faces sustained high political and governance risk that directly affects project implementation capacity and stability. This risk has persisted across all rating cycles and remains at the highest severity level.,high,persistent,"Risk Category: Political and Governance - Rating at Approval: High, Last Approved Rating ISR Seq. 04 - 11 Apr 2024: High",e5a79b50,P178587,Implementation Status and Results Report,2025-07-29T21:21:25.000Z
Macroeconomic Crisis Impacting Project Implementation,Lebanon's macroeconomic instability presents a high and persistent risk to project implementation. The country's severe economic crisis affects the implementing agency's capacity to execute project activities and sustain operations.,high,persistent,"Risk Category: Macroeconomic - Rating at Approval: High, Last Approved Rating ISR Seq. 04 - 11 Apr 2024: High",30a87fbf,P178587,Implementation Status and Results Report,2025-07-29T21:21:25.000Z
Refugee and Host Community Pressures on Health System,"The project explicitly targets refugee populations (Syrian and Palestinian) and host communities, indicating displacement-related pressures on Lebanon's fragile health system. Project indicators track refugee utilization of services, reflecting underlying FCV-related population pressures.",medium,persistent,"Percentage of hospital visits by refugees (Syrians and Palestinians) in public hospitals which have benefited from project support (Percentage) - Baseline 35.00 May/2022, Target 40 30-Dec-2025",669f29f5,P178587,Implementation Status and Results Report,2025-07-29T21:21:25.000Z
Owner Disputes and Access Restrictions Due to Alleged Theft,"Rehabilitation works for building RE_679 have been paused due to an alleged theft incident on June 1-2, 2024, where owners claim valuables and cash worth US$70,000 were stolen from a safe. Owners subsequently restricted site access, demanding compensation, increased transparency, and reduced delays. This has caused at least a 6-week delay in rehabilitation works and creates risk of contract termination if parties cannot reach agreement.",high,persistent,"Over the weekend of June 1-2, 2024, an alleged theft occurred in building Re_679, one of the buildings currently under rehabilitation. The owner claims that a safe, left on site in one of the apartments, was broken into, stealing valuables and cash valuing US$70,000. Subsequently, the owners restricted access to the site, demanding compensation, increased transparency, and reduced delays.",4f6f22f7,P176577,Aide Memoire,2025-07-09T20:00:12.000Z
Family Disputes Delaying Deed of Commitments Signatures,"Family disputes among building owners regarding terms of Deeds of Commitment (DoCs) have significantly delayed the securing of 3 DoCs, which are crucial for commencement of rehabilitation works. Disagreements among family members have stalled progress and made it challenging to obtain necessary consents in a timely manner.",medium,persistent,"Family disputes and the time taken by some owners to review the documents have significantly delayed the securing of 3 DoCs, which are crucial for the commencement of rehabilitation works. In several cases, disagreements among family members regarding the terms of the DoC have stalled progress, making it challenging to obtain the necessary consents in a timely manner.",453f702c,P176577,Aide Memoire,2025-07-09T20:00:12.000Z
Public Sector Capacity Constraints Affecting Permitting Process,"Reduction in working hours of the public sector has caused substantial delays in permit approval processes, affecting 2 buildings. These disruptions have delayed the start of rehabilitation works and represent a governance fragility issue affecting project implementation.",medium,persistent,"The process of obtaining permits has not been obtained for 2 buildings due to a reduction in working hours of the public sectors. These disruptions have caused substantial delays in the approval process, which in turn has delayed the start of rehabilitation works.",5818c342,P176577,Aide Memoire,2025-07-09T20:00:12.000Z
Reputational Risk from Building Cancellations and Unmet Owner Expectations,"Proposed cancellation of buildings (RE_364, RE_679, and potentially RE_714) creates reputational risks as owner and tenant expectations have been raised through consultation processes. The World Bank notes that reputational and other risks would likely be higher if works were started but not completed prior to project closing date, creating tension between development actors and beneficiary communities.",medium,new,"UN-Habitat noted that cancellation would result in reputational risks, given the owners and tenant's expectations have been raised through the consultation process to date. The World Bank notes that reputational and other risks would likely be higher in the case that works were started but not completed prior to the project closing date.",718622dc,P176577,Aide Memoire,2025-07-09T20:00:12.000Z
Tight Project Timeline Creating Risk of Incomplete Works and Financing Ineligibility,"The project closing date of June 30, 2025 creates a compressed schedule with little buffer for delays. Multiple buildings have expected completion dates in May-June 2025, leaving minimal time for unforeseen challenges. Expenditures for works carried out after the closing date would not be eligible for World Bank financing, creating pressure on implementation and potential conflict between project requirements and beneficiary needs.",high,worsening,"The project faces considerable implementation risks due to the tight timeline for completing the rehabilitation works, particularly for buildings with expected completion dates in May and June 2025. With the project closing date set for June 30, 2025, this compressed schedule leaves little room for additional delays or unforeseen challenges, which could significantly impact the project's completion within the current project timeframe.",cdf388b2,P176577,Aide Memoire,2025-07-09T20:00:12.000Z
Security situation delays project implementation in southern Lebanon,"Unstable security conditions in Nabatieh and Tyre service zones are impacting data collection and project activities, requiring shift to virtual meetings and remote tools to mitigate risks.",high,persistent,"Given the unstable security situation in Nabatieh and Tyre, the mission recommended that data collection efforts are based on virtual meetings and remote tools where possible to mitigate security risks and ensure continuity of the work.",f21ed5fe,P176635,Aide Memoire,2025-07-03T12:35:03.000Z
Component 2 implementation jeopardized by security escalation,"Security situation escalation in Lebanon has caused slippage in Component 2 implementation, potentially jeopardizing project development objectives. Activities were previously put on hold due to security concerns.",high,persistent,"Component 2 observed a slippage in implementation due to the security situation, its implementation may be jeopardizing the project development objectives.",3f8631fb,P176635,Aide Memoire,2025-07-03T12:35:03.000Z
Stakeholder opposition and threats to Srar Sanitary Landfill project,A landowner's brother operating an adjacent open dump has filed a grievance opposing the Srar SLF and is threatening to damage the facility if not included in the project. This requires resolution before civil works can commence.,high,new,"The complainant opposes the SLF because is operates an open dump landfill on the adjacent land plot. He is insisting to be included in the project as well, otherwise he is threatening he will damage the SLF supported by the project.",4b78cf70,P176635,Aide Memoire,2025-07-03T12:35:03.000Z
Conflict-related rubble management cannot be completed within project timeline,"Management of asbestos-contaminated rubble from the 2023-2024 conflict at the Bakalian site cannot be completed within the Beirut project's timeline, requiring budget cancellation and deferral to future operations.",medium,persistent,The management of asbestos-contaminated rubble at the Bakalian site including its safe disposal cannot be completed within the project's timeline and therefore the budget allocated to this activity will be cancelled.,d961f4d7,P176635,Aide Memoire,2025-07-03T12:35:03.000Z
Delayed ESIA for Nabatieh SLF due to security issues,"Environmental and Social Impact Assessment for the Nabatieh sanitary landfill was delayed due to security issues, now under development since February 2025 with expected finalization by August 2025.",medium,improving,"The ESIA for the Nabatieh SLF was delayed due to security issues, however it is currently under development since February 2025 and is expected to be finalized by August 2025.",8cc78df3,P176635,Aide Memoire,2025-07-03T12:35:03.000Z
Occupational health and safety violations at Karantina facility amid conflict recovery,"Multiple serious OHS violations observed at Karantina Sorting Facility including inadequate PPE, unsecured work areas, and unreported incidents requiring hospitalization. Workers' safety at risk during post-conflict reconstruction.",high,new,"Workers were not equipped with appropriate Personal Protective Equipment (PPE), and none were wearing safety shoes... OHS incidents resulting in emergency hospital visits were recorded in the incident log however they were not reported to the World Bank.",f2b406e2,P176635,Aide Memoire,2025-07-03T12:35:03.000Z
Governance fragility affecting fund transfers and project execution,"Delays in transferring funds from Ministry of Finance treasury account to project Designated Account, with withdrawal applications facing extensive delays in processing by MoF and MoE, indicating governance and institutional capacity challenges.",medium,persistent,The withdrawal application requested by MoE in October 2024 has faced extensive delays in being processed by the Ministry of Finance (MoF) and MoE and is now being actively followed up by MoE to ensure its timely receipt in the project's designated account.,44f7622e,P176635,Aide Memoire,2025-07-03T12:35:03.000Z
Land compensation issues linked to economic crisis and displacement,"52% of expropriated landowners have not collected compensation due to Lebanese lira depreciation and absentee owners who left Lebanon, creating grievance risks and potential project delays for Zahle sewer network.",medium,persistent,"Remaining 13 plots, involving 27 landowners (52 %) still did not collect the compensation, mainly because the owners live abroad, the devaluation of the LBP decreased substantially the compensation amount in real terms, which combined with the complexity of the procedures to claim the compensation under the Lebanese Law left no incentive to collect the compensation.",ecff5104,P176635,Aide Memoire,2025-07-03T12:35:03.000Z
UNDP procurement delays due to internal governance and coordination challenges,"Beirut project faces continued delays in procurement due to lengthy internal UNDP procedures and external coordination challenges among government stakeholders, resulting in USD 2.2 million budget cancellation and activities no longer feasible.",high,worsening,"These delays are largely attributed to lengthy internal procedures and approval requirements within UNDP, which have significantly slowed implementation. Additionally, external coordination challenges among key government stakeholders have further compounded these delays.",2ae721b8,P176635,Aide Memoire,2025-07-03T12:35:03.000Z
Security situation delays project implementation in southern Lebanon,"Unstable security conditions in Nabatieh and Tyre service zones are impacting data collection and project activities, requiring shift to virtual meetings and remote tools to mitigate risks.",high,persistent,"Given the unstable security situation in Nabatieh and Tyre, the mission recommended that data collection efforts are based on virtual meetings and remote tools where possible to mitigate security risks and ensure continuity of the work.",c7cf9ff6,P147854,Aide Memoire,2025-07-03T08:40:02.000Z
Component 2 implementation jeopardized by security escalation,"Security situation in Lebanon has caused slippage in Component 2 implementation, with activities previously put on hold due to escalation, potentially jeopardizing project development objectives.",high,persistent,"Component 2 observed a slippage in implementation due to the security situation, its implementation may be jeopardizing the project development objectives.",ec40d14b,P147854,Aide Memoire,2025-07-03T08:40:02.000Z
Stakeholder opposition and threats to Srar Sanitary Landfill project,A landowner's brother operating an adjacent open dump opposes the Srar SLF project and is threatening to damage it if not included in the project. This grievance must be resolved before civil works commence.,high,new,"The complainant opposes the SLF because is operates an open dump landfill on the adjacent land plot. He is insisting to be included in the project as well, otherwise he is threatening he will damage the SLF supported by the project. The mission communicated that these competing demands must be resolved by the MoE, Akkar Governor and the Union of Municipalities before any civil work start for the Srar SLF.",2e4b6b46,P147854,Aide Memoire,2025-07-03T08:40:02.000Z
Conflict-related rubble management activity cannot be completed within project timeline,"Management of asbestos-contaminated rubble from the 2023-2024 conflict at the Bakalian site cannot be completed within the project's timeline and budget will be cancelled, with implementation deferred to future operations.",medium,persistent,The mission acknowledged that the management of asbestos-contaminated rubble at the Bakalian site including its safe disposal cannot be completed within the project's timeline and therefore the budget allocated to this activity will be cancelled.,17076aa9,P147854,Aide Memoire,2025-07-03T08:40:02.000Z
Delayed ESIA for Nabatieh SLF due to security issues,"Environmental and Social Impact Assessment for Nabatieh sanitary landfill was delayed due to security issues, now under development since February 2025 with expected finalization by August 2025.",medium,improving,"The ESIA for the Nabatieh SLF was delayed due to security issues, however it is currently under development since February 2025 and is expected to be finalized by August 2025.",97bd0f44,P147854,Aide Memoire,2025-07-03T08:40:02.000Z
Governance fragility affecting fund transfers and project execution,"Withdrawal application from October 2024 faced extensive delays in processing by Ministry of Finance and Ministry of Environment, indicating governance challenges in fund management and project administration.",medium,persistent,The withdrawal application requested by MoE in October 2024 has faced extensive delays in being processed by the Ministry of Finance (MoF) and MoE and is now being actively followed up by MoE to ensure its timely receipt in the project's designated account.,432e5d69,P147854,Aide Memoire,2025-07-03T08:40:02.000Z
Occupational health and safety violations at Karantina facility amid conflict context,"Multiple serious OHS violations observed at Karantina Sorting Facility including inadequate PPE, unsecured work areas, and unreported incidents requiring hospitalization. Context of post-conflict reconstruction increases vulnerability.",high,new,"Workers were not equipped with appropriate Personal Protective Equipment (PPE), and none were wearing safety shoes... OHS incidents resulting in emergency hospital visits were recorded in the incident log however they were not reported to the World Bank.",86c98513,P147854,Aide Memoire,2025-07-03T08:40:02.000Z
Procurement delays at UNDP-implemented project due to governance and coordination challenges,"Beirut Critical Environmental Recovery project faces continued delays in procurement due to lengthy internal UNDP procedures and external coordination challenges among government stakeholders, resulting in USD 2.2 million budget cancellation.",high,worsening,"The project has faced continued delays in the processing of planned procurement activities. These delays are largely attributed to lengthy internal procedures and approval requirements within UNDP, which have significantly slowed implementation. Additionally, external coordination challenges among key government stakeholders have further compounded these delays.",8c446322,P147854,Aide Memoire,2025-07-03T08:40:02.000Z
Sporadic Armed Strikes Affecting Project Operations and Beneficiary Access,"Ongoing sporadic strikes on South Lebanon and Beirut's southern suburbs continue to pose risks to project implementation, staff safety, and beneficiary access to services despite the recent ceasefire.",medium,persistent,"However, sporadic strikes on South Lebanon and Beirut's southern suburbs continue, as the country is still grappling with a severe economic crisis marked by widespread poverty and instability.",2c703b22,P506127,Aide Memoire,2025-07-02T09:10:05.000Z
NGO Partner Capacity and Sustainability Challenges from Loss of Core Funding,"Several supported NGOs have lost core financing previously sourced from US resources and other development partners, creating near-term capacity and sustainability challenges that strain sub-grant negotiations and partner operations.",medium,worsening,"a key impact of the changing financing environment is the loss, for several supported NGOs, of core financing that was previously sourced from US resources or development partners managing these. This has created near-term capacity and sustainability challenges for some.",26a69e5b,P506127,Aide Memoire,2025-07-02T09:10:05.000Z
Contraction in International Development Financing Affecting NGO Sector Viability,"The international development financing environment is experiencing significant contraction, forcing NGOs to scale back operations and intensifying competition for limited resources, which has translated into difficult sub-grant negotiations and mobilization delays.",medium,worsening,"The international development financing environment is currently experiencing significant contraction, and this is having a profound impact on the NGO sector. Many non-governmental organizations are facing severe funding shortages as traditional donors reduce their aid budgets due to global economic challenges and shifting priorities. This financial strain has forced NGOs to scale back their operations, limit their programs, and in some cases, cease their activities altogether.",c3b20aa5,P506127,Aide Memoire,2025-07-02T09:10:05.000Z
Strain on NGO Partner Relations from Enhanced Due Diligence Processes,"Enhanced due diligence processes necessary to minimize fiduciary risk have created periods of strain in relationships with local NGO partners, particularly given the additional burdens imposed by the contracting financing environment.",low,persistent,"Despite these periods, which can strain relationships with local NGO partners, especially given the additional burdens imposed by the contracting financing environment, IRC has continued to manage partnerships effectively.",9661b8a1,P506127,Aide Memoire,2025-07-02T09:10:05.000Z
Security situation delays implementation in Nabatieh and Tyre service zones,"Unstable security conditions in Nabatieh and Tyre are impacting data collection for Local Solid Waste Master Plans, requiring shift to virtual meetings and remote tools to mitigate risks.",medium,persistent,"Given the unstable security situation in Nabatieh and Tyre, the mission recommended that data collection efforts are based on virtual meetings and remote tools where possible to mitigate security risks and ensure continuity of the work.",2a9d8df4,P172770,Aide Memoire,2025-07-02T09:00:03.000Z
Component 2 implementation jeopardized by security escalation,"Security situation in Lebanon has caused delays in Component 2 activities, with potential to jeopardize project development objectives. Activities were previously put on hold due to escalation in security situation.",high,persistent,"Component 2 observed a slippage in implementation due to the security situation, its implementation may be jeopardizing the project development objectives.",6e29eaa5,P172770,Aide Memoire,2025-07-02T09:00:03.000Z
