country_risk_id,country_risk_title,connection_summary,confidence,PROJ_ID_IB,realized_risk_id,doc_type
SDN-2026-01,Active Multi-Front War: SAF-RSF Conflict Escalates in Kordofan and Darfur,"Ongoing active warfare across multiple fronts, particularly in Kordofan and Darfur, creates an operating environment where government institutions cannot function effectively. Institutional staff are displaced, killed, or diverted to conflict response; administrative systems are disrupted; and the security environment prevents normal institutional operations necessary for project implementation and monitoring.",0.75,P504629,14ab80b1,Implementation Status and Results Report
SDN-2026-02,De Facto State Fragmentation and RSF Parallel Government,"The high stakeholder risk is plausibly connected to Sudan's de facto state fragmentation. With the RSF's parallel 'Government of Peace and Unity' controlling much of Darfur and Kordofan, and the SAF-aligned government in Khartoum, project implementation faces coordination challenges across competing authorities. Development actors must navigate dual governance structures with conflicting legitimacy claims, creating tensions with both government entities and complicating stakeholder alignment on project objectives.",0.75,P504629,cc65cf79,Implementation Status and Results Report
SDN-2026-06,Deliberate Obstruction of Humanitarian Access,"High stakeholder risk reflects the broader pattern of obstruction by warring parties documented in this FCV risk. Both SAF and RSF deliberately restrict access and attack aid workers, creating an environment of mistrust and coordination failure. Project stakeholders—whether government counterparts, local authorities, or implementing partners—operate under conditions of deliberate obstruction and security threats, making stakeholder engagement and cooperation inherently difficult.",0.72,P504629,cc65cf79,Implementation Status and Results Report
SDN-2026-12,"Arbitrary Detention, Political Repression, and Civil Society Suppression","The contraction of Sudan's civilian political space and suppression of civil society by both warring parties directly constrains stakeholder engagement. Project implementation relies on civil society partners, local leaders, and community representatives, many of whom face arbitrary detention, torture, or political targeting. This repression narrows the pool of legitimate, accessible stakeholders and creates fear-based barriers to meaningful stakeholder participation and coordination.",0.7,P504629,cc65cf79,Implementation Status and Results Report
SDN-2026-02,De Facto State Fragmentation and RSF Parallel Government,"The realized project risk of political and governance instability directly reflects Sudan's de facto state fragmentation. The coexistence of the SAF-aligned government in Khartoum and the RSF's parallel 'Government of Peace and Unity' in Darfur creates competing authorities, legitimacy vacuums, and fragmented institutional capacity—all of which undermine project implementation by creating unclear counterparts, conflicting policy directives, and institutional paralysis.",0.95,P505963,d4f94245,Implementation Status and Results Report
SDN-2026-09,Stalled Peace Diplomacy and Fragmented Mediation Architecture,"The absence of a functioning peace process and the failure of multiple parallel mediation initiatives (Quad, AU Quintet) perpetuate political uncertainty and governance dysfunction. This stalled diplomatic environment directly undermines project implementation by preventing the establishment of stable governance frameworks, predictable policy environments, and institutional coordination mechanisms necessary for project execution.",0.9,P505963,d4f94245,Implementation Status and Results Report
SDN-2026-12,"Arbitrary Detention, Political Repression, and Civil Society Suppression","The systematic suppression of civilian political space and democratic forces by both warring parties has contracted Sudan's governance capacity and institutional legitimacy. This political repression directly contributes to governance instability by marginalizing inclusive institutions, eliminating checks on executive power, and deepening the governance vacuum—all factors that impair project implementation through weakened institutional partners and reduced stakeholder participation.",0.85,P505963,d4f94245,Implementation Status and Results Report
SDN-2026-04,Famine Confirmed and Spreading in Darfur and Kordofan,"The macroeconomic crisis directly undermines the purchasing power of cash transfer beneficiaries in a context of severe food inflation and famine conditions. With 24.6 million people facing acute hunger and confirmed famine in multiple localities, cash transfers lose real value rapidly, making it difficult for the project to achieve its intended poverty reduction and food security objectives.",0.85,P505963,bc60c4ee,Implementation Status and Results Report
SDN-2026-10,Severe Humanitarian Funding Gap Threatening Aid Operations,"The macroeconomic crisis compounds the humanitarian funding crisis by reducing domestic government revenue and foreign exchange availability, limiting the government's ability to co-finance or sustain social protection programs. This creates a vicious cycle where cash transfer programs face both currency devaluation pressures and competing demands for scarce resources.",0.8,P505963,bc60c4ee,Implementation Status and Results Report
SDN-2026-03,Mass Displacement Crisis: Largest in the World,"Macroeconomic collapse (currency depreciation, inflation, loss of purchasing power) is a direct consequence of prolonged conflict and displacement. The project's ability to deliver cash transfers to 14 million displaced persons is severely compromised when the currency becomes unstable and prices for basic goods spike, rendering transfers insufficient for survival needs.",0.78,P505963,bc60c4ee,Implementation Status and Results Report
SDN-2026-06,Deliberate Obstruction of Humanitarian Access,"Macroeconomic collapse reduces government capacity to enforce banking regulations, maintain payment systems, and ensure financial service access in conflict-affected areas. This exacerbates deliberate obstruction of aid by making it harder to deliver cash transfers through formal channels, forcing reliance on informal mechanisms that warring parties can more easily intercept or block.",0.72,P505963,bc60c4ee,Implementation Status and Results Report
SDN-2026-02,De Facto State Fragmentation and RSF Parallel Government,"The project's institutional capacity constraints are directly rooted in Sudan's political fragmentation. With the RSF operating a parallel 'Government of Peace and Unity' in Darfur and the SAF-aligned government in Khartoum, emergency safety net operations face competing authorities, unclear jurisdictional boundaries, and fragmented institutional legitimacy. This de facto partition undermines the coherent institutional framework necessary for implementing and sustaining social protection programs across conflict-affected regions.",0.85,P505963,8a5c6195,Implementation Status and Results Report
SDN-2026-06,Deliberate Obstruction of Humanitarian Access,"Both warring parties' systematic obstruction of aid movement and attacks on humanitarian operations directly constrain institutional capacity for safety net implementation. Restrictions on access to conflict-affected populations, attacks on aid workers, and weaponization of starvation create operational barriers that prevent institutions from delivering and sustaining emergency assistance, particularly in Kordofan and Darfur where the project operates.",0.82,P505963,8a5c6195,Implementation Status and Results Report
SDN-2026-03,Mass Displacement Crisis: Largest in the World,"The displacement of 14 million people since April 2023 has overwhelmed institutional capacity to deliver safety nets. Displaced populations in transit, in host communities, and in neighbouring countries strain the administrative, logistical, and financial systems required to implement emergency social protection. The constant flux of beneficiaries and destruction of local institutional infrastructure in origin areas directly undermines program sustainability.",0.8,P505963,8a5c6195,Implementation Status and Results Report
SDN-2026-12,"Arbitrary Detention, Political Repression, and Civil Society Suppression","The suppression of civil society, arbitrary detention of activists, and contraction of civilian political space weaken the institutional partnerships and community-level governance structures essential for implementing safety nets. The marginalization of civilian democratic forces and the prioritization of military consolidation by both warring parties erode the institutional legitimacy and local trust necessary for effective social protection program delivery.",0.75,P505963,8a5c6195,Implementation Status and Results Report
SDN-2026-10,Severe Humanitarian Funding Gap Threatening Aid Operations,"The critical funding shortfall (only 5.5% of the $2.9 billion 2026 humanitarian response plan funded as of February 2026) directly constrains institutional capacity for implementation and sustainability. Underfunding forces institutions to reduce operations, close facilities, and withdraw from programs, directly manifesting as the high institutional capacity risk documented in the project implementation status.",0.88,P505963,8a5c6195,Implementation Status and Results Report
SDN-2026-02,De Facto State Fragmentation and RSF Parallel Government,"The fiduciary risks in cash transfer management are directly exacerbated by Sudan's de facto state fragmentation. With the RSF operating a parallel 'Government of Peace and Unity' in Darfur and the SAF-aligned government in Khartoum, dual governance structures create competing claims over financial systems, banking infrastructure, and payment mechanisms. Cash transfers cannot be reliably executed or tracked across fragmented territorial control, and the legitimacy vacuum between competing authorities undermines institutional oversight and accountability mechanisms essential for fiduciary compliance.",0.85,P505963,fef43e22,Implementation Status and Results Report
SDN-2026-06,Deliberate Obstruction of Humanitarian Access,"Warring parties' systematic obstruction of aid movement and attacks on humanitarian operations directly compromise the project's ability to implement cash transfers safely and verify fund delivery. Both SAF and RSF restrictions on humanitarian access, combined with attacks on aid workers, create operational barriers to fiduciary monitoring, beneficiary verification, and fund traceability—core requirements for managing high-value cash transfer programs in conflict zones.",0.8,P505963,fef43e22,Implementation Status and Results Report
SDN-2026-12,"Arbitrary Detention, Political Repression, and Civil Society Suppression","The widespread arbitrary detention and political repression by both warring parties undermines the institutional and civil society oversight mechanisms necessary for fiduciary control. The suppression of civilian democratic forces and local accountability structures removes independent checks on fund management, creates environments where corruption and misappropriation face minimal consequences, and makes beneficiary verification and complaint mechanisms unreliable.",0.75,P505963,fef43e22,Implementation Status and Results Report
SDN-2026-03,Mass Displacement Crisis: Largest in the World,"The escalation of environment and social risks in project implementation is directly attributable to Sudan's ongoing mass displacement crisis (14 million forcibly displaced since April 2023). Displacement pressures disrupt project beneficiary populations, create instability in target communities, and strain local social cohesion and service delivery capacity, making project implementation increasingly difficult.",0.95,P505963,0412c3f1,Implementation Status and Results Report
SDN-2026-04,Famine Confirmed and Spreading in Darfur and Kordofan,"Confirmed famine conditions and acute hunger affecting 24.6 million people create severe social tensions and community stress that directly impact project implementation. Food insecurity drives migration, reduces community engagement capacity, and creates competing survival priorities that undermine project activities and beneficiary participation.",0.9,P505963,0412c3f1,Implementation Status and Results Report
SDN-2026-06,Deliberate Obstruction of Humanitarian Access,"Systematic obstruction of aid movement and attacks on humanitarian workers by warring parties directly constrain project implementation access and operational capacity. Restrictions on movement in Kordofan and Darfur limit project team mobility, supply chains, and ability to reach beneficiaries, creating implementation bottlenecks.",0.88,P505963,0412c3f1,Implementation Status and Results Report
SDN-2026-01,Active Multi-Front War: SAF-RSF Conflict Escalates in Kordofan and Darfur,"Escalating multi-front conflict, particularly in Kordofan and Darfur regions, creates direct security threats and social instability affecting project zones. Active hostilities displace populations, destroy infrastructure, and create hostile operating environments that intensify environment and social implementation risks.",0.85,P505963,0412c3f1,Implementation Status and Results Report
SDN-2026-07,Collapsed Health System and Renewed Disease Outbreak Risk,"Collapse of health infrastructure and ongoing disease outbreaks (cholera, dengue, malaria, measles) create acute social vulnerabilities and health emergencies that compound project implementation challenges. Disease outbreaks and health system failure increase community vulnerability and reduce project beneficiary capacity to engage.",0.8,P505963,0412c3f1,Implementation Status and Results Report
SDN-2026-06,Deliberate Obstruction of Humanitarian Access,"The unspecified 'Other High' risk in project implementation is plausibly connected to systematic obstruction of humanitarian access by warring parties. Both SAF and RSF continue to wilfully block aid movement, attack humanitarian workers, and restrict access to conflict-affected populations. This directly impacts project implementation capacity, particularly for development initiatives dependent on field access, staff safety, and supply chain continuity.",0.72,P505963,66f4c592,Implementation Status and Results Report
SDN-2026-03,Mass Displacement Crisis: Largest in the World,"The persistent high 'Other' risk may reflect implementation challenges stemming from the world's largest displacement crisis (14 million displaced). Mass displacement disrupts project beneficiary populations, creates volatile operating environments, damages local infrastructure, and complicates targeting and monitoring of development activities. This is particularly acute in Darfur and Kordofan where displacement is most severe.",0.68,P505963,66f4c592,Implementation Status and Results Report
SDN-2026-01,Active Multi-Front War: SAF-RSF Conflict Escalates in Kordofan and Darfur,"Escalating multi-front warfare across Kordofan, Darfur, and Blue Nile creates direct security threats to project implementation. Active combat operations, drone strikes on civilian infrastructure, and unpredictable violence patterns make project delivery, staff deployment, and asset protection increasingly difficult. The geographic spread of fighting limits safe operational zones.",0.7,P505963,66f4c592,Implementation Status and Results Report
SDN-2026-02,De Facto State Fragmentation and RSF Parallel Government,"De facto state fragmentation and competing governance authorities (SAF government vs. RSF's 'Tasis State') create institutional ambiguity that complicates project implementation. Unclear authority structures, competing tax/regulatory demands, and legitimacy vacuums make it difficult to establish stable partnerships with government counterparts, secure permits, and ensure project sustainability across fragmented territories.",0.65,P505963,66f4c592,Implementation Status and Results Report
SDN-2026-02,De Facto State Fragmentation and RSF Parallel Government,"The RSF's proclamation of a parallel 'Government of Peace and Unity' and the SAF-aligned government's return to Khartoum have created competing governance authorities and a legitimacy vacuum. This de facto state fragmentation directly undermines project implementation capacity by creating unclear institutional counterparts, conflicting policy directives, and uncertainty over which authority controls project areas and can enforce agreements or provide necessary approvals.",0.92,P507788,a78b4b03,Implementation Status and Results Report
SDN-2026-09,Stalled Peace Diplomacy and Fragmented Mediation Architecture,"The failure of multiple parallel peace initiatives and the absence of a unified diplomatic framework reflect broader institutional fragmentation and governance dysfunction. This stalled diplomacy signals persistent political instability that directly affects project implementation by preventing the establishment of stable governance frameworks, predictable policy environments, and institutional capacity necessary for development activities.",0.85,P507788,a78b4b03,Implementation Status and Results Report
SDN-2026-12,"Arbitrary Detention, Political Repression, and Civil Society Suppression","Both warring parties' suppression of civil society, arbitrary detention of activists, and contraction of civilian political space directly constrain the governance environment for project implementation. The marginalization of civilian democratic forces and deepening governance vacuum limit the availability of legitimate institutional partners and create risks for project staff and beneficiaries engaged in governance-related activities.",0.8,P507788,a78b4b03,Implementation Status and Results Report
SDN-2026-06,Deliberate Obstruction of Humanitarian Access,"Both warring parties' systematic obstruction of aid movement and attacks on humanitarian workers create operational constraints that directly threaten project implementation. The restriction of access to conflict-affected populations and the targeting of development/humanitarian operations limit the ability to implement activities and reach intended beneficiaries, particularly in Kordofan and Darfur.",0.78,P507788,a78b4b03,Implementation Status and Results Report
SDN-2026-02,De Facto State Fragmentation and RSF Parallel Government,"The realized stakeholder engagement risk is directly connected to Sudan's de facto state fragmentation. With the RSF's parallel 'Government of Peace and Unity' controlling Darfur and parts of Kordofan, and the SAF-aligned government in Khartoum, development actors face competing and overlapping authorities. Energy and digital infrastructure projects cannot proceed without navigating dual governance structures, creating fundamental tensions between government entities, communities aligned with different de facto authorities, and development partners uncertain about legitimate counterparts.",0.85,P507788,cdfda299,Implementation Status and Results Report
SDN-2026-06,Deliberate Obstruction of Humanitarian Access,"The high stakeholder engagement risk reflects the broader pattern of obstruction by warring parties. Both SAF and RSF deliberately restrict access and attack aid workers and development actors. Communities may be reluctant to engage with projects due to fear of retaliation or association with one warring party, while government actors (both de facto authorities) may block or weaponize project activities. This creates severe tensions between project implementers, government stakeholders, and affected communities.",0.8,P507788,cdfda299,Implementation Status and Results Report
SDN-2026-12,"Arbitrary Detention, Political Repression, and Civil Society Suppression","The stakeholder engagement risk is amplified by systematic political repression and civil society suppression by both warring parties. Communities and local stakeholders face arbitrary detention and retaliation for perceived collaboration with the 'wrong' authority. This creates a climate of fear that inhibits genuine stakeholder participation in development projects, as communities fear association with government or development actors could trigger political persecution.",0.78,P507788,cdfda299,Implementation Status and Results Report
SDN-2026-02,De Facto State Fragmentation and RSF Parallel Government,"The fiduciary risk is directly connected to Sudan's state fragmentation. With the RSF operating a parallel 'Government of Peace and Unity' in Darfur and the SAF-aligned government in Khartoum, there is no unified legitimate authority to oversee financial management and procurement. This dual governance structure creates competing claims on resources, unclear accountability chains, and heightened risk of fund diversion or misappropriation across fragmented territorial control.",0.85,P507788,8d2140ab,Implementation Status and Results Report
SDN-2026-06,Deliberate Obstruction of Humanitarian Access,"Fiduciary risk is amplified by warring parties' deliberate obstruction of aid movement and attacks on humanitarian operations. When both SAF and RSF restrict access and target aid workers, project implementation becomes compromised—funds cannot reach intended beneficiaries, procurement chains are disrupted, and financial controls cannot be effectively monitored. This creates conditions where fiduciary accountability mechanisms fail regardless of institutional intent.",0.8,P507788,8d2140ab,Implementation Status and Results Report
SDN-2026-12,"Arbitrary Detention, Political Repression, and Civil Society Suppression","The suppression of civil society and political space undermines fiduciary oversight mechanisms. With civil society marginalized and political activists detained, independent monitoring of project finances, procurement processes, and fund utilization becomes severely constrained. The absence of functioning checks and balances—whether through civil society watchdogs, independent media, or political opposition—creates an environment where fiduciary controls cannot operate effectively.",0.78,P507788,8d2140ab,Implementation Status and Results Report
SDN-2026-09,Stalled Peace Diplomacy and Fragmented Mediation Architecture,"The absence of a functioning peace process and fragmented governance architecture creates institutional uncertainty that directly impacts fiduciary risk. Without clarity on which authority will ultimately govern and be accountable for project funds, financial management frameworks lack legitimacy and enforceability. The competing mediation efforts and lack of unified governance vision make it difficult to establish consistent fiduciary standards or accountability mechanisms.",0.72,P507788,8d2140ab,Implementation Status and Results Report
SDN-2026-02,De Facto State Fragmentation and RSF Parallel Government,"The realized sector policy instability is directly connected to Sudan's de facto state fragmentation. With the RSF's parallel 'Government of Peace and Unity' controlling most of Darfur and parts of Kordofan, and the SAF-aligned government in Khartoum, there is no unified national authority capable of establishing coherent energy and digital sector policies. Project alignment becomes impossible when competing power centers issue conflicting directives or when territorial control determines which government's policies apply in project implementation areas.",0.85,P507788,3bf4449b,Implementation Status and Results Report
SDN-2026-06,Deliberate Obstruction of Humanitarian Access,"Sector policy instability is reinforced by warring parties' deliberate obstruction of access and services. Both the SAF and RSF restrict movement and attack infrastructure, making it impossible for government institutions to formulate, communicate, or enforce coherent energy and digital sector policies. The obstruction of humanitarian access extends to obstruction of institutional functioning, preventing the policy coordination necessary for project implementation.",0.75,P507788,3bf4449b,Implementation Status and Results Report
SDN-2026-09,Stalled Peace Diplomacy and Fragmented Mediation Architecture,"The absence of a functioning peace process or political settlement means there is no framework for establishing unified national policies. With multiple competing power centers and no agreed governance structure, sector strategies cannot be stabilized. The fragmented mediation architecture reflects the broader institutional collapse that prevents coherent policy-making in any sector, including energy and digital infrastructure.",0.7,P507788,3bf4449b,Implementation Status and Results Report
SDN-2026-02,De Facto State Fragmentation and RSF Parallel Government,"The project's political and governance instability risk is directly connected to Sudan's de facto state fragmentation. The coexistence of the SAF-aligned government in Khartoum and the RSF's parallel 'Government of Peace and Unity' in Darfur creates competing authorities, unclear jurisdictional control, and institutional legitimacy vacuums that undermine project implementation capacity, partner coordination, and regulatory clarity across different regions.",0.95,P181490,a89c30ae,Implementation Status and Results Report
SDN-2026-09,Stalled Peace Diplomacy and Fragmented Mediation Architecture,"The absence of a functioning peace process and the fragmentation of mediation efforts (Quad, AU Quintet, bilateral channels) create persistent political uncertainty and institutional instability. This directly undermines the project's ability to plan implementation, secure stakeholder buy-in, and maintain operational continuity in an environment where governance frameworks remain contested and subject to rapid political shifts.",0.9,P181490,a89c30ae,Implementation Status and Results Report
SDN-2026-12,"Arbitrary Detention, Political Repression, and Civil Society Suppression","The contraction of civilian political space, arbitrary detention of activists, and suppression of civil society by both warring parties directly constrains the project's governance implementation environment. This limits the ability to engage with local partners, civil society organizations, and community stakeholders—critical for project delivery—while creating risks for project staff and beneficiaries associated with political activities or perceived neutrality violations.",0.85,P181490,a89c30ae,Implementation Status and Results Report
SDN-2026-06,Deliberate Obstruction of Humanitarian Access,"The systematic obstruction of humanitarian access by both warring parties directly impacts project implementation governance. Restrictions on movement, attacks on aid workers, and weaponization of access create operational barriers that prevent effective project delivery, staff deployment, and coordination with government and non-state actors, undermining institutional capacity to execute planned activities.",0.88,P181490,a89c30ae,Implementation Status and Results Report
SDN-2026-02,De Facto State Fragmentation and RSF Parallel Government,"The project's high institutional capacity constraints are directly connected to Sudan's de facto state fragmentation. With the RSF operating a parallel 'Government of Peace and Unity' in Darfur and the SAF-aligned government in Khartoum, there is no unified institutional framework for service delivery. Project implementation through government and local structures faces fundamental obstacles when state authority is contested and fragmented across multiple competing administrations.",0.85,P181490,f1478e00,Implementation Status and Results Report
SDN-2026-06,Deliberate Obstruction of Humanitarian Access,"The project's institutional capacity constraints are compounded by deliberate obstruction of access by warring parties. Both SAF and RSF restrict movement and attack aid operations, directly undermining the ability of government and local institutions to function and coordinate service delivery. This creates operational barriers that exacerbate institutional fragility beyond structural capacity limitations.",0.8,P181490,f1478e00,Implementation Status and Results Report
SDN-2026-03,Mass Displacement Crisis: Largest in the World,"The massive displacement of 14 million people has severely degraded institutional capacity at local and national levels. Government and local structures in displacement-affected areas (Darfur, Kordofan, Sennar) have been overwhelmed or destroyed, making it extremely difficult for projects to deliver services through these institutions. The displacement crisis directly undermines the institutional infrastructure required for project implementation.",0.82,P181490,f1478e00,Implementation Status and Results Report
SDN-2026-07,Collapsed Health System and Renewed Disease Outbreak Risk,"If this project involves health or WASH-related service delivery, the collapse of Sudan's health system (37% of facilities non-functional) exemplifies the broader institutional capacity crisis. The destruction of health infrastructure and loss of institutional capacity in the health sector reflects the systemic institutional fragility affecting all government service delivery mechanisms.",0.75,P181490,f1478e00,Implementation Status and Results Report
SDN-2026-12,"Arbitrary Detention, Political Repression, and Civil Society Suppression","The suppression of civil society and contraction of civilian political space constrains institutional capacity for project implementation. With both warring parties prioritizing military consolidation over inclusive governance, there is limited space for civilian-led institutional coordination, local governance participation, and civil society engagement—all critical for sustainable service delivery in fragile contexts.",0.78,P181490,f1478e00,Implementation Status and Results Report
SDN-2026-03,Mass Displacement Crisis: Largest in the World,"The project's focus on IDP and host community social cohesion is directly connected to Sudan's unprecedented displacement crisis (14 million forcibly displaced since April 2023). The tension between IDPs and host communities reflects the strain of absorbing 7.3 million internally displaced persons, particularly in areas like Khartoum, Sennar, and Al Jazirah where displaced populations have returned to find destroyed infrastructure and absent services. Competition for limited resources and services between these groups is a natural consequence of the scale and speed of displacement.",0.92,P181490,594df9ba,Implementation Status and Results Report
SDN-2026-04,Famine Confirmed and Spreading in Darfur and Kordofan,The project's food security interventions targeting both IDPs and host communities directly address tensions arising from the confirmed famine crisis affecting 24.6 million people with acute hunger. Scarcity of food resources is a primary driver of social cohesion breakdown between displaced and host populations competing for survival. The project's satisfaction indicators measuring social cohesion implicitly acknowledge that food insecurity is exacerbating community tensions.,0.88,P181490,594df9ba,Implementation Status and Results Report
SDN-2026-06,Deliberate Obstruction of Humanitarian Access,The project's service delivery and food security interventions operate within an environment of systematic humanitarian access obstruction by both warring parties. Unequal or disrupted service delivery to IDPs versus host communities—driven by access constraints rather than project design—could directly undermine social cohesion objectives. The project's reliance on measuring satisfaction indicators assumes relatively stable access conditions that may not hold given documented restrictions in Kordofan and Darfur.,0.8,P181490,594df9ba,Implementation Status and Results Report
SDN-2026-10,Severe Humanitarian Funding Gap Threatening Aid Operations,"The severe underfunding of Sudan's humanitarian response (only 5.5% of $2.9 billion required as of February 2026) directly constrains the project's ability to deliver equitable services to both IDPs and host communities. Resource scarcity intensifies competition and resentment between groups, making social cohesion harder to achieve and maintain. The project's satisfaction indicators may reveal deteriorating cohesion driven by insufficient funding rather than implementation failures.",0.85,P181490,594df9ba,Implementation Status and Results Report
SDN-2026-03,Mass Displacement Crisis: Largest in the World,"The project's targeting of 140,000 IDPs directly aligns with Sudan's ongoing mass displacement crisis (14 million forcibly displaced since April 2023). The project's focus on IDP beneficiaries reflects the scale and persistence of internal displacement across the three target states, where IDPs face acute service delivery gaps and food insecurity. This connection is substantive as both the country risk and project implementation risk address the same vulnerable population cohort and their integration challenges.",0.95,P181490,df78d693,Implementation Status and Results Report
SDN-2026-04,Famine Confirmed and Spreading in Darfur and Kordofan,"The project's food security support component for 140,000 IDPs is directly relevant to the confirmed famine conditions in Darfur and Kordofan, where 24.6 million people face acute hunger and 2 million face famine risk. IDPs in these regions are among the most food-insecure populations. The project's implementation challenges in reaching and sustaining IDP beneficiaries are compounded by the deteriorating food security environment and competing humanitarian needs.",0.92,P181490,df78d693,Implementation Status and Results Report
SDN-2026-06,Deliberate Obstruction of Humanitarian Access,"The project's ability to deliver services to 140,000 IDPs is directly threatened by systematic obstruction of humanitarian access by both warring parties. Restrictions on aid movement, attacks on humanitarian workers, and access constraints in Kordofan and Darfur create operational barriers to project implementation. The realized risk of IDP integration challenges is substantially exacerbated by the country-level obstruction of humanitarian operations that the project depends upon.",0.9,P181490,df78d693,Implementation Status and Results Report
SDN-2026-01,Active Multi-Front War: SAF-RSF Conflict Escalates in Kordofan and Darfur,"The project's target states (Kordofan and Darfur are implied by the IDP focus and famine geography) are epicentres of active multi-front conflict with escalating violence. IDPs in these regions face ongoing security threats that complicate service delivery, beneficiary identification, and program sustainability. The persistent conflict directly undermines the stability required for effective IDP integration and service provision.",0.85,P181490,df78d693,Implementation Status and Results Report
SDN-2026-11,Cross-Border Conflict Spillover to Neighbouring States,"The project's IDP beneficiary population may include secondary displacement flows from cross-border dynamics, particularly in North Darfur and Kordofan where cross-border recruitment and displacement are documented. The internationalisation of the conflict and cross-border movement patterns complicate IDP targeting, verification, and service delivery planning.",0.7,P181490,df78d693,Implementation Status and Results Report
SDN-2026-04,Famine Confirmed and Spreading in Darfur and Kordofan,"Salary arrears for frontline workers (teachers, health workers) directly undermine service delivery capacity in a context of confirmed famine and acute malnutrition. Unpaid health workers are less able to deliver nutrition screening, treatment, and disease prevention services critical to famine response. Unpaid teachers cannot sustain educational continuity for displaced and vulnerable populations. This institutional collapse compounds the humanitarian crisis.",0.85,P181490,e033912f,Implementation Status and Results Report
SDN-2026-07,Collapsed Health System and Renewed Disease Outbreak Risk,"Salary arrears for health workers directly contribute to the collapse of Sudan's health system (37% of facilities non-functional as of January 2026). Unpaid health workers cannot sustain operations, leading to facility closures and inability to respond to ongoing disease outbreaks (cholera, dengue, malaria, measles). This creates a direct causal link between the project's identified salary arrears risk and the documented health system collapse.",0.9,P181490,e033912f,Implementation Status and Results Report
