related_country_risk_id,related_country_risk_title,susceptibility_summary,confidence,PROJ_ID_IB,evidence_quote
DJ-005,FRUD-armé Insurgent Activity and Terrorism Threat,"Active insurgent and terrorist threats could directly disrupt CERP logistics, staffing, and access to beneficiaries. The PAD acknowledges the project operates in a 'restive Horn of Africa region' and notes 'security risks from regional instability affecting migration flows.' FRUD-armé's demonstrated capacity (October 2023 raid killing seven soldiers) poses direct risk to implementation teams and supply chains.",0.78,P509082,"PAD states project is 'located in restive Horn of Africa region' and identifies 'security risks from regional instability' as a concern. Implementation requires 'hands-on expanded implementation support' and involves 'procurement and distribution of water, food, agricultural inputs, emergency response supplies, medicines' across 'rural areas nationwide.' FRUD-armé activity could impede staff mobility, supply transport, and access to remote beneficiary populations."
DJ-006,Escalating Djibouti-Somaliland Diplomatic Crisis,"Regional diplomatic escalation and potential proxy conflict could disrupt cross-border refugee flows, strain hosting capacity, and create security barriers to implementation in refugee-hosting areas. The PAD notes the project serves 32,000 refugees and asylum-seekers from Somalia, and the Somaliland crisis could destabilize this population or create new displacement waves.",0.72,P509082,"PAD identifies that project 'hosts 32,000 refugees and asylum seekers from Somalia, Ethiopia, Eritrea, and Yemen' and notes 'vulnerable to regional climate shocks and political instability.' Locations include Ali-Addeh and Hol-Hol refugee villages. Escalating Djibouti-Somaliland tensions could trigger new refugee inflows, destabilize existing refugee populations, or create security restrictions on humanitarian access to refugee areas."
DJ-009,Refugee and Asylum-Seeker Hosting Amid Resource Constraints,"CERP's reliance on government capacity to coordinate emergency response across refugee-hosting areas is vulnerable to resource strain. The PAD notes Djibouti hosts 32,000 refugees plus 150,000 non-registered migrants (totaling ~5% of population) with 'limited resources,' and CERP depends on SEGRC and MEFI—both identified as having 'limited capacity' due to 'lack of funding and staff.'",0.76,P509082,"PAD states 'Djibouti hosts approximately 32,000 displaced persons (23,000 refugees and 8,000 asylum-seekers)...plus 150,000 non-registered migrants' and notes 'limited resources.' Simultaneously, PAD identifies 'institutional' risk as 'high' because 'national authorities like SEGRC [have] limited capacity...due to lack of funding and staff.' This creates a structural mismatch: CERP targets refugee/migrant populations but implementing institutions lack baseline capacity."
DJ-002,Severe Youth Unemployment and Economic Inequality,"High youth unemployment and inequality could undermine CERP implementation through staff retention challenges and reduced institutional capacity. The PAD notes the PIU requires 'incremental operational expenditures, overtime for government officials, mobilization costs' and depends on government staff availability during emergencies. Youth unemployment exceeding 75% may create instability in implementation teams or reduce government staff commitment.",0.62,P509082,"PAD identifies 'institutional' risk as 'high' due to 'unavailability of implementation teams during emergencies' and notes CERP requires 'overtime for government officials' and 'mobilization costs.' In a context of 75%+ youth unemployment and 'limited economic opportunities,' government staff may face competing pressures or reduced incentives to prioritize emergency response work, particularly if compensation is delayed."
DJ-011,Potential Strain on Development Partner Relations,Deteriorating relations between Djibouti government and development partners could undermine World Bank's ability to provide technical assistance and oversight essential to CERP success. The PAD identifies 'substantial' political risk requiring 'Bank-executed technical assistance to clarify procedures' and 'capacity building support.' Strained partner relations could limit government receptiveness to external support or create political obstacles to Bank engagement.,0.65,P509082,"PAD mitigation strategy for 'substantial' political risk includes 'Bank-executed technical assistance to clarify procedures and attribution between stakeholders' and 'capacity building support through simulation workshops.' If development partner relations deteriorate (as DJ-011 warns), government may resist external technical assistance, limit Bank access to implementation processes, or deprioritize CERP coordination in favor of politically-aligned priorities."
DJ-003,Ethnic Tensions and Political Exclusion,"Project's conflict-sensitive targeting and dual beneficiary approach (refugees and host communities) may face implementation challenges if ethnic tensions escalate, particularly given the Issa-Afar political imbalance. Targeting decisions and resource allocation between refugee and host communities could become politicized or trigger grievances if perceived as favoring one ethnic group.",0.72,P506969,"PAD identifies 'social conflict' as a substantial environmental and social risk and notes project addresses 'both refugees and host communities to strengthen social cohesion' with 'conflict-sensitive targeting and implementation approaches.' However, the PAD does not detail how targeting will navigate ethnic sensitivities. With 12,860 refugees (primarily from Somalia/Ethiopia) and 35,900 host community residents as beneficiaries, allocation decisions could become contested if ethnic tensions intensify."
DJ-005,FRUD-armé Insurgent Activity and Terrorism Threat,"Project implementation in remote locations (Dikhil, Obock, Ali Sabieh) and refugee settlements may face direct security disruption from FRUD-armé or other terrorist activity. Staff safety, beneficiary access, and supply chain logistics could be compromised in conflict-affected areas.",0.78,P506969,"PAD explicitly states 'Remote locations pose implementation challenges' and identifies 'security' as a concern requiring 'secure project sites and worker safety.' Project operates in 'conflict-affected areas' hosting 32,643 refugees. Component 2 involves 'development of socio-economic infrastructure' in remote regions (Dikhil, Obock, Ali Sabieh), which could face disruption from insurgent activity or require costly security measures."
DJ-006,Escalating Djibouti-Somaliland Diplomatic Crisis,"Project's refugee component (39.4% of beneficiaries from Somalia) and host community integration activities could be disrupted if the Djibouti-Somaliland crisis escalates into broader regional conflict. Refugee populations may face increased restrictions, displacement, or security threats. Cross-border dynamics could affect refugee access to services and host community stability.",0.7,P506969,"PAD notes project targets 12,860 refugees 'primarily from Somalia, Ethiopia, and Yemen' and operates in refugee settlements (Ali Addeh, Holl Holl) in Ali Sabieh region. Project aims to 'strengthen social cohesion' between refugees and hosts. If regional tensions escalate, refugee populations could face movement restrictions, security threats, or forced displacement, undermining project beneficiary reach and social cohesion objectives."
DJ-002,Severe Youth Unemployment and Economic Inequality,Project's economic opportunity component may face implementation challenges if youth unemployment and inequality dynamics create social instability or reduce demand for income-generating activities. Beneficiary engagement and sustainability of economic activities could be undermined if broader economic conditions deteriorate or if youth perceive limited genuine opportunity.,0.65,P506969,"Component 2 focuses on 'development of economic opportunities including income-generating activities' (US$14.0 million). PAD identifies 'macroeconomic' risk as substantial, citing 'vulnerability to external shocks, fluctuations in global trade, regional instability, dependency on imports, high public debt.' With youth unemployment exceeding 75% nationally, project's ability to create meaningful economic pathways may be constrained by structural economic conditions beyond project scope."
DJ-004,Collapse of Independent Civil Society and Media Freedom,"Project's stakeholder engagement, grievance mechanism, and community participation mechanisms may face constraints in an environment with severely restricted civil society and media freedom. Community mobilization for social behavior change communication and beneficiary feedback loops could be limited by restricted civic space.",0.68,P506969,"PAD emphasizes 'active stakeholder engagement' and includes 'Social Behavior Change Communication' as part of Component 1. Project includes 'accessible, responsive, transparent, inclusive grievance mechanism' with 'multiple access channels.' However, in an environment where 'journalists and activists are regularly harassed or arrested,' community participation and transparent feedback mechanisms may face pressure or self-censorship, limiting effectiveness of engagement and accountability mechanisms."
DJ-001,Constitutional Revision Enabling Indefinite Presidential Rule,"Project governance arrangements and implementing agency autonomy could be affected by deepening political centralization. If governance becomes more concentrated and less accountable, project oversight, fiduciary controls, and stakeholder coordination mechanisms may face political interference or pressure.",0.62,P506969,"PAD identifies 'political and governance' risk as substantial, noting 'complexities of managing diverse interests and evolving governance landscape, coordination challenges across stakeholders.' Project relies on dual implementation through MASS and ADDS with 'steering committee for infrastructure project selection.' In a context of tightening presidential control and reduced institutional autonomy, coordination mechanisms and implementation independence could be compromised."
DJ-009,Refugee and Asylum-Seeker Hosting Amid Resource Constraints,"Project's refugee targeting and service delivery could be disrupted if resource constraints on host government intensify, leading to reduced government support for refugee services or pressure to restrict refugee access to public services. Project's reliance on government coordination for refugee integration may face institutional strain.",0.66,P506969,"PAD notes Djibouti 'hosts approximately 32,000 displaced persons' with '85% residing in refugee villages' and 'despite recurrent droughts and limited resources, the country maintains an open-door policy.' Project targets 12,860 refugees (39.4% of refugee population) for cash transfers and socio-economic services. If government resources become more constrained or political pressure mounts to restrict refugee access, project implementation could face coordination challenges or reduced government commitment to refugee components."
DJ-001,Constitutional Revision Enabling Indefinite Presidential Rule,"Political instability and governance uncertainty from constitutional manipulation could disrupt the PFM Reform Steering Committee's continuity and government commitment to reform implementation. The PAD relies heavily on 'government commitment demonstrated through past successes' as a mitigation strategy, but this commitment may weaken if political attention shifts to managing succession or consolidating power.",0.75,P180696,"PAD identifies 'political (high)' risk that 'vested interests within public administration and business community could delay reforms.' Mitigation relies on 'government commitment demonstrated through past successes,' but this assumes stable political conditions. The project's governance structure (PFM Reform Steering Committee chaired by Minister of Finance) depends on sustained political priority, which may be compromised by constitutional crisis and 2026 election dynamics."
DJ-002,Severe Youth Unemployment and Economic Inequality,High youth unemployment (75%) and economic inequality create pressure on government fiscal capacity and may reduce political will to implement PFM reforms that could be perceived as austerity measures. The project's reliance on government institutional capacity and stakeholder engagement may be undermined if economic desperation drives social unrest or diverts government attention.,0.7,P180696,"PAD identifies 'macroeconomic (substantial)' risk: 'Weakened performance due to recent crises, unsustainable debt and fiscal deficit limiting government capacity.' The project targets 'improve transparency in expenditure management' and 'strengthen public expenditure management,' but these reforms may face resistance if citizens perceive them as reducing public spending on employment or services. PAD notes 'extreme poverty increased to 23-30% due to multiple crises,' indicating acute economic stress."
DJ-003,Ethnic Tensions and Political Exclusion,Ethnic tensions between Issa Somali (60%) and Afar (35%) populations could undermine the project's 'citizen access to digital services' and 'civil society engagement' components if marginalized groups perceive the governance reforms as benefiting only the dominant ethnic group. Exclusionary implementation could exacerbate grievances.,0.65,P180696,"PAD identifies beneficiaries as 'citizens including women' and includes 'Strengthen Oversight of Public Finances and Civil Society Engagement' component aimed at 'improve transparency and citizen engagement.' However, PAD does not address ethnic representation in stakeholder engagement mechanisms or civil society participation. The project's success depends on inclusive stakeholder engagement, but PAD provides no evidence of mechanisms to ensure Afar or other minority participation in the 'Public Finance Reform Management Unit' or technical committees."
DJ-004,Collapse of Independent Civil Society and Media Freedom,"The absence of independent civil society and media freedom severely constrains the project's ability to achieve 'citizen access to digital services' and 'civil society engagement' objectives. Without independent oversight or media scrutiny, transparency reforms may be implemented nominally without genuine accountability, and civil society partners may be co-opted or unable to function independently.",0.8,P180696,"PAD Component 3 explicitly targets 'Strengthen Oversight of Public Finances and Civil Society Engagement' and aims to 'improve transparency and citizen engagement.' However, PAD does not acknowledge the severe restrictions on civil society freedom documented in the country risk profile. The project assumes civil society organizations can meaningfully participate in oversight and engagement, but the country context shows 'only marginal voices present on social media' and 'journalists and activists regularly harassed or arrested.' This creates a fundamental implementation gap."
DJ-005,FRUD-armé Insurgent Activity and Terrorism Threat,"Ongoing domestic security threats from FRUD-armé could disrupt project implementation through attacks on government facilities, displacement of staff, or diversion of government security resources. The PAD notes no specific security risks, but the October 2023 raid killing seven soldiers indicates active threat to government infrastructure and personnel.",0.6,P180696,"PAD states 'No specific security risks identified for project implementation,' but this assessment appears to underestimate the threat. The project involves 'national coverage' implementation across Djibouti and relies on Ministry of Budget and Ministry of Economy and Finance staff to implement ITAS, IFMIS, and HRMIS systems. FRUD-armé's demonstrated capability to conduct armed raids on military installations (October 2023) creates potential for disruption of government offices, particularly if perceived as symbols of state authority."
DJ-006,Escalating Djibouti-Somaliland Diplomatic Crisis,"Regional diplomatic crisis and military alignment with Mogadishu could divert government attention and resources from domestic PFM reforms. If tensions escalate to military confrontation, government capacity for project implementation would be severely compromised, and budget resources could be redirected to security spending.",0.65,P180696,"PAD notes 'Djibouti's strategic location with foreign military bases' and acknowledges 'regional instability affecting Djibouti through refugee influx and economic impacts from Ethiopia conflict.' However, PAD does not address the Djibouti-Somaliland crisis or its potential to consume government attention and fiscal resources. The project's success depends on sustained government commitment and institutional capacity, both of which could be diverted by escalating regional tensions."
DJ-009,Refugee and Asylum-Seeker Hosting Amid Resource Constraints,"The presence of 32,000 displaced persons (23,000 refugees and 11,000 asylum-seekers) strains public services and fiscal resources, potentially reducing government capacity to implement and sustain PFM reforms. Budget pressures from refugee support could limit resources available for institutional strengthening and digitalization investments.",0.75,P180696,"PAD explicitly acknowledges 'Djibouti hosts 23,000 refugees and 11,000 asylum seekers due to regional conflicts and drought, straining public services and fiscal resources.' The project's macroeconomic risk mitigation notes 'unsustainable debt and fiscal deficit limiting government capacity,' and refugee-related expenditures directly contribute to this fiscal strain. The project's reliance on government institutional capacity and budget allocation for implementation could be undermined if refugee-related pressures intensify."
DJ-011,Potential Strain on Development Partner Relations,"Djibouti's regional alignment choices and perceived democratic backsliding could strain relations with development partners, potentially affecting World Bank support and coordination on this project. If international partners reduce engagement due to governance concerns, the project may lose technical assistance, co-financing, or policy dialogue support critical to implementation.",0.6,P180696,"PAD identifies 'political (high)' risk and notes mitigation through 'stakeholder engagement' and 'government commitment,' but does not address the risk that international partners may reduce support if governance deteriorates. The project's success depends on 'continued sector policy dialogue' and technical assistance from development partners. If relations strain due to democratic backsliding (as noted in DJ-011), this dialogue and support could be withdrawn or reduced."
DJ-002,Severe Youth Unemployment and Economic Inequality,"Project targeting youth in construction trades and low-to-middle income households may face implementation challenges if youth unemployment dynamics (75% youth unemployment) create instability in beneficiary participation, labor supply for construction activities, or demand for housing finance among economically precarious populations.",0.72,P176772,"Project explicitly targets 'youth in construction trades' as a beneficiary category and aims to serve households earning US$450-1,500/month. The PAD notes 'high unemployment (28.4% overall, 80% youth)' in the fragility context. Component 2a includes 'ARULoS self-construction financing for poor households,' which depends on beneficiary capacity to engage in construction labor—a capacity that may be undermined by severe youth unemployment and economic inequality."
DJ-003,Ethnic Tensions and Political Exclusion,"Project's beneficiary selection and targeting mechanisms may become contested along ethnic lines if the Issa-dominated government or implementing agencies (ARULoS, FGPCD) are perceived as favoring one ethnic group over another in housing allocation. The PAD's reliance on 'electronic social register' and 'financial institution screening' may lack safeguards against ethnic bias in implementation.",0.65,P176772,"PAD identifies 'risk of non-transparent beneficiary selection' as a stakeholder risk and proposes mitigation through 'electronic social register' and 'financial institutions in screening.' However, the PAD does not address how ethnic tensions (Issa dominance vs. Afar marginalization) might influence implementation of these mechanisms. The project covers 'national territory' and Balbala (which hosts 30% of population including displaced persons), creating potential for ethnic grievances if allocation is perceived as inequitable."
DJ-004,Collapse of Independent Civil Society and Media Freedom,Project's grievance mechanism and stakeholder engagement may be constrained by the absence of independent civil society and media freedom. The PAD's reliance on transparent beneficiary selection and grievance systems assumes a functioning civil society environment that does not exist in Djibouti.,0.68,P176772,"PAD identifies 'risk of non-transparent beneficiary selection' and proposes mitigation through 'strong grievance system' and 'voluntary participation.' However, the PAD does not acknowledge that Djibouti has 'virtually no independent civil society remaining' and that 'journalists and activists are regularly harassed or arrested for criticizing the government.' This severely constrains the effectiveness of grievance mechanisms and public accountability mechanisms that the project depends on."
DJ-001,Constitutional Revision Enabling Indefinite Presidential Rule,Project governance arrangements depend on sustained political commitment and institutional continuity through a high-level Steering Committee chaired by the Minister of Economy and Finance. Constitutional changes enabling indefinite presidential rule may create political instability or shifts in government priorities that disrupt project coordination and implementation timelines.,0.6,P176772,"PAD identifies 'political and governance (substantial)' risk, noting 'need for strong coordination between ARULoS, FGPCD, Chamber of Commerce, and financial institutions' and establishing a 'High-level Steering Committee chaired by Minister of Economy and Finance.' The project's success depends on sustained ministerial engagement and institutional stability. However, the PAD does not address how constitutional changes enabling indefinite presidential rule might affect government priorities or create political uncertainty that disrupts these coordination mechanisms."
DJ-009,Refugee and Asylum-Seeker Hosting Amid Resource Constraints,"Project targets Balbala, which hosts approximately 300,000 people (30% of population) including many displaced persons and refugees. Implementation in this area may be disrupted by resource constraints, competing humanitarian needs, or tensions between refugee populations and host communities that affect project access, beneficiary identification, or housing market dynamics.",0.7,P176772,"PAD explicitly notes that 'Balbala hosts ~300,000 people (30% of population) including many displaced' and that the project covers 'Djibouti City, Balbala, national territory.' The country 'hosts approximately 32,000 displaced persons (23,000 refugees and 8,000 asylum-seekers), primarily from Somalia, Ethiopia, and Yemen, with 85% residing in refugee villages.' The PAD does not address how refugee hosting and resource constraints might affect project implementation in Balbala or how beneficiary selection might be complicated by the presence of large displaced populations."
DJ-011,Potential Strain on Development Partner Relations,Project financing structure (US$15 million IDA + US$70 million commercial financing guaranteed) depends on sustained development partner engagement and international financing confidence. Strain on development partner relations due to Djibouti's regional alignment choices could affect the mobilization of the US$70 million commercial financing component or international support for project implementation.,0.58,P176772,"PAD notes that project financing includes 'US$70 million commercial financing guaranteed' as part of the mortgage guarantee mechanism. The project's success depends on private capital mobilization and international financing confidence. However, the PAD does not address how potential strain on development partner relations (due to Djibouti's alignment with Egypt and Somalia) might affect the availability or terms of commercial financing or international technical assistance."
DJ-002,Severe Youth Unemployment and Economic Inequality,"Project targeting of youth as direct beneficiaries (estimated 1,500 direct beneficiaries including youth) may face implementation challenges if economic inequality and limited job creation persist. Youth beneficiary engagement and retention could be undermined by broader structural unemployment exceeding 75%, potentially reducing project uptake and sustainability of agri-food investments.",0.65,P178836,"PAD identifies youth as a key beneficiary group alongside women and rural households. However, the project's mitigation strategy relies on TA support and business plan development without addressing the macro-level youth unemployment context (75% youth unemployment per FCV risk). Project success depends on converting TA into actual employment/income opportunities, which may be constrained by the broader economic inequality environment."
DJ-003,Ethnic Tensions and Political Exclusion,Project's geographic targeting across three zones (Northern: Tadjourah/Obock; Southern: Dikhil/Ali Sabieh; Central: Arta/peri-urban) may inadvertently create or exacerbate ethnic tensions if beneficiary selection and resource allocation are perceived as favoring one ethnic group over another. The Issa-Afar political imbalance could manifest in unequal project access or benefit distribution across regions.,0.6,P178836,PAD specifies three geographically dispersed implementation zones but does not address ethnic composition of target areas or mechanisms to ensure equitable benefit distribution across Issa and Afar populations. The Sub-Project Selection Committee (SPSC) lacks explicit criteria for ethnic inclusivity. Grievance redress mechanism exists but may be insufficient to address systemic ethnic exclusion concerns.
DJ-004,Collapse of Independent Civil Society and Media Freedom,"Project's reliance on stakeholder engagement, grievance redress mechanisms, and community participation may be compromised by the absence of independent civil society and restricted media freedom. Limited space for independent voices could undermine transparent beneficiary selection, accountability, and community feedback mechanisms essential for project implementation.",0.7,P178836,"PAD identifies 'stakeholders (substantial)' risk noting 'weak organization of value chains' and proposes mitigation through regulatory framework improvements and TA. However, the project assumes functional stakeholder engagement and grievance mechanisms without acknowledging that independent civil society is virtually non-existent in Djibouti (per FCV risk DJ-004). The GRM's effectiveness depends on beneficiaries' willingness to voice concerns in a restricted political environment."
DJ-005,FRUD-armé Insurgent Activity and Terrorism Threat,"Project infrastructure development in Northern Zone (Tadjourah and Obock regions) could face disruption if FRUD-armé or related security threats escalate. Rural infrastructure (boreholes, solar pumping, rural roads) in remote areas may be vulnerable to sabotage or become inaccessible during security incidents, affecting implementation timelines and beneficiary access.",0.55,P178836,"PAD states project operates in Northern Zone (Tadjourah and Obock regions) and includes climate-proof public infrastructure (boreholes, solar pumping, rural roads). While PAD asserts 'no security risks identified for project implementation' and notes 'presence of multiple foreign military bases provides stability,' it does not address FRUD-armé's October 2023 raid on army posts or the specific vulnerability of remote rural infrastructure in northern regions to insurgent activity."
DJ-006,Escalating Djibouti-Somaliland Diplomatic Crisis,"Project's refugee beneficiary component (vulnerable groups including refugees as potential beneficiaries with preferential treatment) could face complications if the Djibouti-Somaliland crisis escalates. Refugee populations from Somalia may face increased restrictions on movement or access to services, and project implementation in border-proximate areas could be disrupted by regional tensions.",0.5,P178836,"PAD identifies refugees as vulnerable groups with preferential treatment as beneficiaries. Djibouti hosts approximately 32,000 displaced persons (23,000 refugees, 8,000 asylum-seekers) primarily from Somalia. Project locations in Southern Zone (Dikhil and Ali Sabieh regions) are geographically proximate to Somalia/Somaliland border areas. However, PAD does not assess how escalating diplomatic crisis or potential military tensions could affect refugee access to project benefits or implementation security."
DJ-001,Constitutional Revision Enabling Indefinite Presidential Rule,"Project implementation depends on sustained government commitment and institutional stability. Constitutional revision enabling indefinite presidential rule, combined with political stagnation and tightly controlled governance environment, could create unpredictability in government priorities, budget allocation, or institutional support for agricultural development initiatives if political attention shifts.",0.5,P178836,"PAD identifies 'political and governance (moderate)' risk, noting 'country's macro political situation and governance outlook' but assesses mitigation as 'satisfactory and should not impact negatively on project implementation.' However, this assessment predates or does not fully account for October 2025 constitutional revision. Project success depends on Ministry of Agriculture (MAEPE-RH) maintaining institutional capacity and government budget support; political instability could affect these prerequisites."
DJ-011,Potential Strain on Development Partner Relations,"Project financing structure (IDA US$15 million, Government US$1 million, Beneficiaries US$1.8 million) is heavily dependent on World Bank and international development partner support. Strain on development partner relations due to Djibouti's regional alignment choices could affect future financing, technical assistance availability, or policy dialogue necessary for project sustainability.",0.45,P178836,"PAD does not explicitly address development partner relations or international cooperation risks. However, project relies on IDA financing (84% of total budget) and assumes continued international technical assistance for institutional capacity building, TA services, and specialized expertise. FCV risk DJ-011 warns that Djibouti's alignment choices risk straining relations with development partners prioritizing democratic governance, which could indirectly affect project support."
