country_risk_id,country_risk_title,connection_summary,confidence,PROJ_ID_IB,realized_risk_id,doc_type
SOM-2026-11,Humanitarian Access Constraints and Aid Worker Security,"The transition to government implementation assumes improved access and security for delivery operations, but documented humanitarian access incidents (139 between January-September 2025) and al-Shabaab checkpoints, ambushes, and informal taxation directly constrain the operational capacity of newly established government systems to deliver cash transfers reliably and safely.",0.81,P171346,6cf63fd7,Implementation Status and Results Report
SOM-2026-02,2026 Electoral Deadlock and Constitutional Crisis Risk,"The realized project implementation risk directly reflects the constitutional crisis and political deadlock documented in SOM-2026-02. The collapse of high-level dialogue in February 2026, parliamentary scuffles over constitutional amendments, and deep mistrust between federal and state authorities create institutional paralysis that constrains project decision-making capacity and governance structures needed for effective implementation.",0.95,P173315,781a5c0f,Implementation Status and Results Report
SOM-2026-08,Federal-State Fragmentation Enabling Al-Shabaab Exploitation,"The persistent political and governance fragility in project implementation is directly attributable to the federal-state fragmentation documented in SOM-2026-08. Puntland's suspension of cooperation with the federal government, Jubaland tensions, and unresolved power-sharing provisions undermine the coordination and institutional coherence required for project execution across Somalia's fragmented political landscape.",0.92,P173315,781a5c0f,Implementation Status and Results Report
SOM-2026-07,Somalia-UAE Diplomatic Rupture and Security Cooperation Vacuum,"The January 2026 cancellation of all bilateral agreements with the UAE and subsequent security cooperation vacuum creates institutional disruption affecting project implementation. The rupture has destabilized security partnerships and exposed center-periphery tensions (Puntland and Jubaland rejection of federal authority), directly constraining the governance capacity needed for project execution.",0.78,P173315,781a5c0f,Implementation Status and Results Report
SOM-2026-09,Media Freedom Suppression and Crackdown on Journalists,"The intensified suppression of independent reporting and media freedom violations documented in SOM-2026-09 reflect broader governance fragility affecting institutional transparency and accountability mechanisms. This constrains the information flows and institutional openness necessary for effective project monitoring, stakeholder engagement, and governance oversight.",0.72,P173315,781a5c0f,Implementation Status and Results Report
SOM-2026-08,Federal-State Fragmentation Enabling Al-Shabaab Exploitation,The project's inability to influence committee member selection by local administrative leaders reflects the broader fragmentation of state authority and weak institutional capacity documented in SOM-2026-08. Local leaders' autonomy in nominations mirrors the center-periphery tensions and governance fragmentation that undermine coordinated implementation of federal development initiatives. This governance constraint is symptomatic of the same institutional weakness that prevents effective counterinsurgency coordination.,0.72,P173315,e77caf49,Implementation Status and Results Report
SOM-2026-02,2026 Electoral Deadlock and Constitutional Crisis Risk,"The project's governance constraints on women's representation stem from weak institutional enforcement mechanisms and local administrative autonomy, which are manifestations of the broader constitutional and governance crisis documented in SOM-2026-02. The inability to enforce gender inclusion standards reflects the deeper institutional fragility and contested authority structures that characterize Somalia's political landscape ahead of the 2026 elections.",0.65,P173315,e77caf49,Implementation Status and Results Report
SOM-2026-02,2026 Electoral Deadlock and Constitutional Crisis Risk,"The persistent high stakeholder engagement risks in project implementation are directly connected to the broader political fragmentation and constitutional crisis. The collapsed dialogue between federal government and opposition blocs (February 2026), combined with deep resistance to reform within parliament and unilateral term extension discussions, create an environment of mistrust and political maneuvering that undermines coordination between government actors and development partners. This political dysfunction cascades into project-level stakeholder tensions.",0.85,P173315,f902d2c3,Implementation Status and Results Report
SOM-2026-08,Federal-State Fragmentation Enabling Al-Shabaab Exploitation,"The high stakeholder engagement risks reflect the critical federal-state fragmentation documented at the country level. Puntland's suspension of cooperation with the federal government (2023), Jubaland's discord, and disputes over power-sharing provisions directly translate into coordination failures between government entities and development actors at the project implementation level. This fragmentation prevents unified stakeholder engagement and creates conflicting priorities across governance levels.",0.82,P173315,f902d2c3,Implementation Status and Results Report
SOM-2026-07,Somalia-UAE Diplomatic Rupture and Security Cooperation Vacuum,"The January 2026 cancellation of all bilateral agreements with the UAE and the subsequent rejection by Puntland, Jubaland, and Somaliland expose fundamental coordination failures and stakeholder misalignment. These diplomatic ruptures and the resulting security cooperation vacuum create institutional instability that directly impacts project stakeholder engagement, as development actors must navigate conflicting authorities and shifting partnerships.",0.78,P173315,f902d2c3,Implementation Status and Results Report
SOM-2026-09,Media Freedom Suppression and Crackdown on Journalists,"The intensified suppression of independent reporting and detention of journalists (March 2025 onwards) creates an environment of restricted information flow and reduced transparency. This directly undermines stakeholder engagement in development projects by limiting public discourse, constraining civil society participation, and creating fear among potential stakeholder representatives who might otherwise engage in project implementation discussions.",0.75,P173315,f902d2c3,Implementation Status and Results Report
SOM-2026-08,Federal-State Fragmentation Enabling Al-Shabaab Exploitation,"Governance fragmentation between Mogadishu and federal member states undermines institutional capacity to enforce environmental and social safeguards consistently across project implementation areas. Weak state authority in peripheral regions and clan-based intercommunal violence create environments where safeguard compliance monitoring and enforcement become difficult, particularly in areas with limited government presence.",0.75,P173315,a69ef364,Implementation Status and Results Report
SOM-2026-05,Mass Internal Displacement Driven by Conflict and Climate Shocks,"Large-scale displacement (4.6 million affected, 141,900+ evicted IDPs) creates acute environmental and social pressures on project sites and surrounding communities. Displaced populations may encroach on project areas, strain local resources, and complicate land-use planning and community consultation processes essential to safeguard implementation.",0.72,P173315,a69ef364,Implementation Status and Results Report
SOM-2026-04,"Severe Drought, Food Insecurity, and Humanitarian Catastrophe","Severe drought and food insecurity (6.5 million facing hunger, 1.85 million children acutely malnourished) create competing pressures on environmental resources and community priorities. Project-related environmental management and livelihood safeguards may be deprioritized or circumvented as communities prioritize immediate survival, and water/land-use conflicts may intensify around project infrastructure.",0.7,P173315,a69ef364,Implementation Status and Results Report
SOM-2026-01,Al-Shabaab Resurgence: Territorial Gains and Threat to Mogadishu,"Al-Shabaab territorial expansion and control of retaken areas creates security constraints on project monitoring, community engagement, and safeguard compliance verification. In conflict-affected zones, project staff access for environmental and social oversight becomes severely restricted, and parallel governance structures imposed by al-Shabaab may override project safeguard requirements.",0.68,P173315,a69ef364,Implementation Status and Results Report
SOM-2026-11,Humanitarian Access Constraints and Aid Worker Security,"Documented humanitarian access incidents (139 recorded Jan-Sep 2025), al-Shabaab checkpoints, and informal taxation directly impede project implementation teams' ability to conduct safeguard monitoring, community consultations, and environmental assessments. Restricted movement increases operational costs and delays implementation of environmental and social mitigation measures.",0.68,P173315,a69ef364,Implementation Status and Results Report
SOM-2026-01,Al-Shabaab Resurgence: Territorial Gains and Threat to Mogadishu,"Al-Shabaab's territorial expansion since February 2025, particularly in Middle Shabelle, Lower Shabelle, and Hiraan, directly constrains project implementation in these regions. The group's control of key areas and use of checkpoints, IEDs, and ambushes creates acute access barriers for civil works teams attempting to complete roads and canals. The recapture of areas not under militant control since 2019 means project sites may now fall within or near contested territory, making construction activities operationally infeasible and personnel unsafe.",0.85,P173315,aa083a7e,Implementation Status and Results Report
SOM-2026-05,Mass Internal Displacement Driven by Conflict and Climate Shocks,"Nearly 4.6 million people displaced since September 2025 due to drought and conflict have likely disrupted labor availability, supply chains, and local community cooperation essential for civil works completion. Displacement in project-affected regions reduces the availability of skilled and unskilled workers, disrupts local governance structures needed for land access and community coordination, and may have altered the baseline conditions under which roads and canals were originally designed.",0.75,P173315,aa083a7e,Implementation Status and Results Report
SOM-2026-11,Humanitarian Access Constraints and Aid Worker Security,"OCHA documented 139 humanitarian access incidents between January and September 2025, with severe restrictions in Shabelle River corridor, Hiraan, and Galgaduud—regions where civil works projects are likely located. Al-Shabaab checkpoints, informal taxation, and unpredictable movement restrictions directly impede project team mobility, material transport, and equipment deployment. These same access constraints that affect humanitarian aid delivery equally constrain construction activities.",0.8,P173315,aa083a7e,Implementation Status and Results Report
SOM-2026-08,Federal-State Fragmentation Enabling Al-Shabaab Exploitation,"Fragmentation between Mogadishu and federal member states undermines the coordinated governance and security provision necessary for project implementation. Weak state authority in peripheral areas where civil works are located reduces capacity to provide security escorts, enforce land access agreements, or coordinate with local administrations. Clan-based intercommunal violence in regions like Gedo and Hiraan further destabilizes the operating environment for construction teams.",0.7,P173315,aa083a7e,Implementation Status and Results Report
SOM-2026-04,"Severe Drought, Food Insecurity, and Humanitarian Catastrophe","The worst drought in 40 years with 6.5 million people facing high hunger levels has degraded local economic conditions and labor availability. Water scarcity and food insecurity reduce community capacity and willingness to support civil works activities, particularly canal construction which may compete for water resources or require community labor contributions. Malnutrition affecting 1.85 million children undermines workforce productivity and health.",0.65,P173315,aa083a7e,Implementation Status and Results Report
SOM-2026-02,2026 Electoral Deadlock and Constitutional Crisis Risk,"The realized project implementation delays in legislative processes for prior actions directly reflect the severe political fragmentation and constitutional crisis documented in SOM-2026-02. The collapsed high-level dialogue in February 2026, parliamentary scuffles over constitutional amendments, and disputes over electoral models have created an environment where legislative action is stalled. This directly impedes project implementation that depends on timely legislative approval and political consensus.",0.92,P501988,cb4f19cd,Implementation Status and Results Report
SOM-2026-08,Federal-State Fragmentation Enabling Al-Shabaab Exploitation,"The project's governance fragility risk is substantively connected to the federal-state coordination breakdown documented in SOM-2026-08. The lack of coordination between Mogadishu and federal member states (particularly Puntland and Jubaland), combined with unresolved power-sharing provisions in the provisional constitution, creates institutional dysfunction that directly affects project implementation capacity. Weak state legitimacy and competing power centers undermine the institutional coherence needed for project execution.",0.88,P501988,cb4f19cd,Implementation Status and Results Report
SOM-2026-09,Media Freedom Suppression and Crackdown on Journalists,"The governance fragility affecting project implementation is reinforced by the systematic suppression of independent reporting and institutional accountability mechanisms documented in SOM-2026-09. When authorities block journalists from covering parliamentary sessions and suppress press freedom, this erodes transparency and accountability mechanisms that are essential for effective project governance, oversight, and stakeholder engagement.",0.75,P501988,cb4f19cd,Implementation Status and Results Report
SOM-2026-02,2026 Electoral Deadlock and Constitutional Crisis Risk,"The delayed parliamentary enactment of critical financial legislation reflects the broader governance dysfunction and political fragmentation documented in the electoral deadlock risk. Parliamentary dysfunction—evidenced by scuffles halting sessions on constitutional changes in January 2026 and collapsed high-level dialogue—directly undermines the legislative capacity required to pass prior-action bills. The same political polarization between the federal government and opposition blocs that is blocking electoral reform is creating bottlenecks in routine legislative business, including financial sector laws essential for development project implementation.",0.78,P501988,3513d5f2,Implementation Status and Results Report
SOM-2026-08,Federal-State Fragmentation Enabling Al-Shabaab Exploitation,"Parliamentary delays in enacting financial legislation are symptomatic of the institutional fragmentation between Mogadishu and federal member states. The unresolved power-sharing provisions in the provisional constitution and disputes over centralization of authority create competing legislative priorities and institutional paralysis. Federal-state tensions over constitutional reform and electoral processes are consuming parliamentary attention and political capital that would otherwise be directed toward routine legislative business, including financial sector governance laws required for project implementation.",0.72,P501988,3513d5f2,Implementation Status and Results Report
SOM-2026-09,Media Freedom Suppression and Crackdown on Journalists,"The suppression of independent media and blocking of journalists from covering parliamentary sessions (documented in January–February 2026) creates an information environment that obscures legislative processes and accountability mechanisms. This media repression undermines transparency in parliamentary deliberations on bills like the Financial Institutions Law, potentially contributing to delays by reducing public scrutiny and institutional pressure for timely legislative action. The broader governance dysfunction reflected in press freedom violations correlates with institutional capacity constraints affecting legislative efficiency.",0.65,P501988,3513d5f2,Implementation Status and Results Report
SOM-2026-08,Federal-State Fragmentation Enabling Al-Shabaab Exploitation,"The realized project risk of coordination challenges between FGS and Federal Member States on fisheries implementation reflects the broader pattern of federal-state fragmentation documented in SOM-2026-08. The need for ongoing high-level dialogue on fisheries management indicates persistent governance tensions between Mogadishu and federal member states (particularly Puntland and Jubaland) that extend beyond security and political domains into sectoral coordination. This fragmentation undermines institutional capacity across multiple policy areas, including natural resource management.",0.72,P501988,dc0bd52c,Implementation Status and Results Report
SOM-2026-02,2026 Electoral Deadlock and Constitutional Crisis Risk,"The coordination challenges between FGS and Federal Member States on fisheries may be partially rooted in the broader constitutional and electoral crisis documented in SOM-2026-02. Unresolved power-sharing provisions in the provisional constitution and disputes over centralization of authority create ambiguity about resource management responsibilities and decision-making authority between federal and state levels, directly affecting sectoral implementation frameworks like fisheries management.",0.65,P501988,dc0bd52c,Implementation Status and Results Report
SOM-2026-02,2026 Electoral Deadlock and Constitutional Crisis Risk,"The persistent high political and governance risk directly reflects Somalia's severe constitutional crisis and electoral deadlock. The collapsed dialogue between federal government and opposition blocs in February 2026, parliamentary scuffles over constitutional amendments, and disputes over electoral models create an unstable institutional environment that undermines government capacity to coordinate across ministries and agencies required for project implementation.",0.95,P168115,e2bf14ab,Implementation Status and Results Report
SOM-2026-08,Federal-State Fragmentation Enabling Al-Shabaab Exploitation,"The project's implementation challenges across multiple government ministries and agencies are directly constrained by the critical fragmentation between Mogadishu and federal member states (Puntland, Jubaland). This fragmentation undermines inter-governmental coordination, creates competing power centers, and erodes state legitimacy in peripheral areas—all of which impede coherent project execution and resource allocation.",0.92,P168115,e2bf14ab,Implementation Status and Results Report
SOM-2026-09,Media Freedom Suppression and Crackdown on Journalists,The suppression of independent media and crackdown on journalists reflects broader governance fragility and institutional weakness that constrains transparency and accountability mechanisms essential for project oversight. The blocking of journalists from covering parliamentary sessions and detention of media personnel indicate a governance environment hostile to institutional checks and public scrutiny—factors that undermine project governance frameworks.,0.75,P168115,e2bf14ab,Implementation Status and Results Report
SOM-2026-02,2026 Electoral Deadlock and Constitutional Crisis Risk,"The project's institutional capacity constraints directly reflect the broader political fragmentation documented in the electoral deadlock risk. The inability to coordinate reform across multiple ministries and agencies mirrors the deep governance dysfunction evident in collapsed high-level dialogue, parliamentary scuffles over constitutional changes, and the absence of agreement between federal and state authorities. Both the project implementation challenge and the country risk stem from the same underlying fracture in government cohesion.",0.85,P168115,588be816,Implementation Status and Results Report
SOM-2026-08,Federal-State Fragmentation Enabling Al-Shabaab Exploitation,The project's difficulty in coordinating across multiple government structures is a direct manifestation of the federal-state fragmentation risk. The documented challenges in achieving inter-ministerial coordination reflect the same political discord between Mogadishu and federal member states (particularly Puntland and Jubaland) that undermines counterinsurgency effectiveness. Institutional capacity constraints in implementation are symptomatic of the broader governance fragmentation that prevents unified policy execution.,0.82,P168115,588be816,Implementation Status and Results Report
SOM-2026-09,Media Freedom Suppression and Crackdown on Journalists,"If the project involves transparency, accountability, or governance reform initiatives, the intensifying suppression of independent reporting and media freedom violations create an enabling environment for institutional opacity and reduced public oversight of government performance. The crackdown on journalists covering parliamentary constitutional debates reflects the same governance dysfunction that constrains institutional capacity for coordinated reform implementation.",0.65,P168115,588be816,Implementation Status and Results Report
SOM-2026-02,2026 Electoral Deadlock and Constitutional Crisis Risk,"The persistent high fiduciary risk reflects the broader governance fragility documented in the electoral deadlock risk. Political instability, collapsed dialogue between federal government and opposition blocs, and constitutional disputes directly undermine institutional capacity for financial management and accountability. The government's focus on political maneuvering and power consolidation diverts attention and resources from strengthening fiduciary controls.",0.85,P168115,7b2222ca,Implementation Status and Results Report
SOM-2026-08,Federal-State Fragmentation Enabling Al-Shabaab Exploitation,"Federal-state fragmentation and weak coordination between Mogadishu and member states (Puntland, Jubaland) directly compromise fiduciary oversight and financial accountability mechanisms. Parallel governance structures and contested authority create institutional gaps where financial controls cannot be effectively implemented or monitored across fragmented administrative systems.",0.82,P168115,7b2222ca,Implementation Status and Results Report
SOM-2026-03,AUSSOM Funding Crisis Threatening Peace Mission Viability,"The AUSSOM funding crisis and broader international funding constraints create pressure on government financial management systems. Reduced donor support and mission viability concerns may force the government to absorb security costs with limited institutional capacity, exacerbating fiduciary weaknesses in budget execution and financial accountability.",0.75,P168115,7b2222ca,Implementation Status and Results Report
SOM-2026-09,Media Freedom Suppression and Crackdown on Journalists,"Suppression of independent media and press freedom violations undermine external accountability mechanisms that typically serve as checks on financial mismanagement. Restricted reporting on government activities, including security and political issues, reduces transparency and public oversight of fiduciary controls, enabling financial irregularities to persist unchecked.",0.78,P168115,7b2222ca,Implementation Status and Results Report
SOM-2026-08,Federal-State Fragmentation Enabling Al-Shabaab Exploitation,The project's coordination challenges with Federal Member States directly reflect the broader political discord between Mogadishu and FMS (particularly Puntland and Jubaland) documented in SOM-2026-08. The inability to extend digital ID and financial sector operations beyond Banadir and two FMS mirrors the critical coordination failures that undermine state capacity across all sectors. This fragmentation—rooted in unresolved constitutional power-sharing disputes and state-level resistance to federal authority—creates the same institutional barriers that prevent effective counterinsurgency and service delivery.,0.85,P168115,502054ca,Implementation Status and Results Report
SOM-2026-02,2026 Electoral Deadlock and Constitutional Crisis Risk,The project's limited FMS engagement is symptomatic of the deeper constitutional and electoral crisis documented in SOM-2026-02. The unresolved power-sharing provisions in the provisional constitution and ongoing disputes over electoral models directly undermine the institutional trust and coordination mechanisms needed for federal-state cooperation on digital ID expansion and financial oversight. The political maneuvering and resistance from FMS to federal initiatives create an environment where technical project implementation becomes hostage to unresolved governance disputes.,0.78,P168115,502054ca,Implementation Status and Results Report
SOM-2026-07,Somalia-UAE Diplomatic Rupture and Security Cooperation Vacuum,The January 2026 cancellation of UAE agreements—which included security cooperation and financial support mechanisms—may have indirect implications for FMS coordination capacity. Puntland and Jubaland's swift rejection of the federal decision and their continued UAE ties underscore the parallel governance structures and external partnerships that fragment state authority. This geopolitical rupture reinforces the center-periphery tensions that constrain the project's ability to coordinate with FMS on financial sector oversight and digital ID operations.,0.65,P168115,502054ca,Implementation Status and Results Report
SOM-2026-02,2026 Electoral Deadlock and Constitutional Crisis Risk,The fiscal transfer policy implementation stall directly reflects the broader constitutional and political gridlock documented in SOM-2026-02. The policy's repeated rejection at the Inter-Governmental Fiscal Transfer Committee (IGFFTC) and failure to reach the Federal Ministerial Finance Forum (FMFF) in 2025 are symptomatic of the same federal-state power-sharing disputes and constitutional reform tensions that have paralyzed dialogue between Mogadishu and opposition blocs. The absence of FMFF meetings in 2025 indicates the institutional dysfunction and political maneuvering that characterizes the broader electoral and governance crisis.,0.85,P173731,1710a9f4,Implementation Status and Results Report
SOM-2026-08,Federal-State Fragmentation Enabling Al-Shabaab Exploitation,The fiscal transfer policy rejection reflects the fundamental federal-state coordination breakdown documented in SOM-2026-08. Fiscal transfers are a core mechanism for center-periphery resource distribution and governance coordination. The policy's repeated rejection at inter-governmental forums suggests the same political discord between Mogadishu and federal member states (particularly Puntland and Jubaland) that undermines counterinsurgency coordination. The inability to operationalize fiscal policy indicates deeper fragmentation in federal institutional capacity and political will to implement shared governance frameworks.,0.8,P173731,1710a9f4,Implementation Status and Results Report
SOM-2026-02,2026 Electoral Deadlock and Constitutional Crisis Risk,"The realized project risk of electoral cycle disrupting civil service reform implementation is directly connected to Somalia's severe political fragmentation ahead of May 2026 elections. The project's inability to achieve harmonized tax and civil service pay reforms due to pending parliamentary approvals during the election period reflects the broader constitutional crisis and political maneuvering documented in SOM-2026-02. The collapse of high-level dialogue in February 2026, parliamentary scuffles over constitutional changes, and deep resistance to reform within parliament create an institutional environment where technical governance reforms cannot advance. The project's timeline extensions and delayed implementation are symptomatic of the same political dysfunction that is preventing electoral consensus and constitutional reform.",0.85,P173731,1a75e9d9,Implementation Status and Results Report
SOM-2026-08,Federal-State Fragmentation Enabling Al-Shabaab Exploitation,The project's difficulty in implementing harmonized tax rates and civil service reforms across federal and federal member state (FMS) parliaments reflects the critical federal-state coordination failures documented in SOM-2026-08. The requirement for both FGS and FMS parliamentary approval for tax harmonization and civil service reforms cannot be achieved when Puntland has suspended cooperation with the federal government and Jubaland maintains parallel governance structures. This fragmentation undermines not only the specific project objectives but also the institutional coherence needed for effective state capacity building—a prerequisite for counterinsurgency effectiveness against al-Shabaab.,0.8,P173731,1a75e9d9,Implementation Status and Results Report
SOM-2026-09,Media Freedom Suppression and Crackdown on Journalists,"While less direct, the suppression of independent media and information flow documented in SOM-2026-09 creates an institutional environment hostile to transparent governance reform implementation. The blocking of journalists from covering parliamentary sessions on constitutional amendments and the detention of journalists reporting on security issues suggests a broader pattern of information control that extends to governance processes. This climate of restricted transparency and institutional opacity makes it difficult for civil service and tax reform initiatives to proceed through normal parliamentary and administrative channels, contributing to implementation delays.",0.55,P173731,1a75e9d9,Implementation Status and Results Report
SOM-2026-02,2026 Electoral Deadlock and Constitutional Crisis Risk,"The failure to execute fiscal transfers to federal member states (FMS/BRA) reflects the deeper governance fragmentation and center-periphery tensions documented in the electoral deadlock risk. President Mohamud's constitutional reform agenda and centralization efforts have eroded trust between federal and state authorities, directly undermining the inter-governmental fiscal coordination required for transfer execution. The withheld JSS transfers for 2 years signal a breakdown in federal-state fiscal relations that mirrors the political maneuvering and resistance from Puntland and Jubaland over electoral arrangements.",0.82,P173731,b1ed694a,Implementation Status and Results Report
SOM-2026-08,Federal-State Fragmentation Enabling Al-Shabaab Exploitation,"The persistent failure to execute fiscal transfers to federal member states is a direct manifestation of the federal-state fragmentation documented in this risk. The 69.9% execution rate and multi-year withholding of JSS transfers indicate institutional breakdown in federal fiscal mechanisms, which parallels the political discord between Mogadishu and states like Puntland and Jubaland. This fiscal fragmentation weakens state capacity precisely when coordinated counterinsurgency against al-Shabaab requires unified resource allocation and institutional cooperation.",0.85,P173731,b1ed694a,Implementation Status and Results Report
SOM-2026-03,AUSSOM Funding Crisis Threatening Peace Mission Viability,"The governance fragility affecting fiscal transfers reflects broader institutional capacity constraints that compound the AUSSOM funding crisis. Weak inter-governmental fiscal execution indicates limited institutional absorptive capacity and financial management systems, which constrains not only domestic resource mobilization but also the government's ability to coordinate with and support security operations. The failure to meet transfer targets suggests fiscal governance challenges that undermine the institutional foundation required for effective security force coordination.",0.68,P173731,b1ed694a,Implementation Status and Results Report
SOM-2026-02,2026 Electoral Deadlock and Constitutional Crisis Risk,"The governance capacity constraints preventing teacher integration into the National Teachers Initiative reflect broader institutional fragility and political dysfunction. The constitutional crisis, collapsed high-level dialogue, and political maneuvering around electoral reform have likely diverted senior government attention and resources away from routine civil service functions like teacher cadre management. The project's inability to absorb trained teachers into government systems is symptomatic of the same governance breakdown affecting constitutional implementation and federal-state coordination.",0.65,P173731,fca35d58,Implementation Status and Results Report
SOM-2026-08,Federal-State Fragmentation Enabling Al-Shabaab Exploitation,The failure to integrate RCRF-funded teachers into the National Teachers Initiative reflects the broader federal-state fragmentation and coordination breakdown documented in this risk. Weak institutional capacity at the federal level to absorb and manage teacher cadres mirrors the inability to coordinate counterinsurgency efforts across federal member states. Both indicate systemic governance fragmentation that undermines the state's capacity to implement basic service delivery and institutional functions.,0.62,P173731,fca35d58,Implementation Status and Results Report
SOM-2026-09,Media Freedom Suppression and Crackdown on Journalists,"The governance capacity constraints in teacher absorption may be partially attributable to the same institutional dysfunction and lack of transparent, merit-based civil service processes that characterize the broader governance crisis. The suppression of independent reporting and media freedom suggests weak institutional checks and accountability mechanisms that would also affect transparent teacher selection and cadre management processes.",0.55,P173731,fca35d58,Implementation Status and Results Report
SOM-2026-02,2026 Electoral Deadlock and Constitutional Crisis Risk,The payroll audit implementation failure reflects broader governance fragmentation and institutional weakness. The inability to implement basic financial controls mirrors the constitutional deadlock and collapse of high-level dialogue between federal and opposition blocs. Both indicate systemic governance dysfunction where institutional reforms and accountability mechanisms are undermined by political instability and competing power centers.,0.72,P173731,018fd164,Implementation Status and Results Report
SOM-2026-08,Federal-State Fragmentation Enabling Al-Shabaab Exploitation,The payroll audit implementation gap is consistent with federal-state coordination failures documented in this risk. Weak central institutional capacity to enforce financial controls and audit compliance reflects the same fragmentation that prevents coordinated counterinsurgency. Both demonstrate how political discord between Mogadishu and federal member states undermines institutional coherence and accountability mechanisms.,0.68,P173731,018fd164,Implementation Status and Results Report
