country_risk_id,country_risk_title,connection_summary,confidence,PROJ_ID_IB,realized_risk_id,doc_type
DJI-2026-11,Government-Development Actor Alignment on Reform Delivery Faces Governance Accountability Risks,"The delayed adoption of the Digital Code represents a concrete manifestation of the governance accountability risks flagged in DJI-2026-11. The non-adoption of critical legislative frameworks needed for World Bank-supported project implementation (DFN and EARDIP) exemplifies the structural governance gaps and opacity that characterize the Djiboutian state. This delay reflects the broader pattern of limited transparency, weak institutional capacity, and absence of independent oversight mechanisms that constrain participatory implementation and social accountability of development reforms, even when government is formally aligned with development partner frameworks.",0.68,P174461,c8c2b2b2,Aide Memoire
DJI-2026-03,Severe Media Repression and Elimination of Civil Society Space,"The ARMD's inability to adopt the Digital Code Book Two reflects broader governance fragility rooted in Djibouti's highly centralized, opaque decision-making environment. The same institutional constraints that enable media repression and civil society elimination—absence of transparency mechanisms, limited independent oversight, and concentrated executive control—directly impede regulatory modernization. The regulatory authority's operational paralysis mirrors the state's deliberate suppression of independent institutions, suggesting that governance fragility is systemic rather than sector-specific.",0.72,P174461,b16e9d35,Aide Memoire
DJI-2026-11,Government-Development Actor Alignment on Reform Delivery Faces Governance Accountability Risks,"The ARMD's failure to adopt its core regulatory instrument directly exemplifies the governance accountability risks flagged in DJI-2026-11. The absence of independent civil society oversight and transparent policymaking processes creates structural barriers to regulatory reform implementation. This realized risk demonstrates that even with World Bank alignment and structured PforR incentives, the underlying institutional fragility—characterized by opacity and limited accountability mechanisms—constrains the government's capacity to deliver on reform milestones, including telecommunications sector modernization.",0.78,P174461,b16e9d35,Aide Memoire
DJI-2026-02,Succession Uncertainty and Intra-Elite Fragility Within Ruling Coalition,"The ARMD's inability to adopt the Digital Code Book Two may reflect intra-elite fragmentation within the ruling coalition regarding telecommunications sector priorities and regulatory authority. The pattern of politically motivated arrests and internal strain noted in DJI-2026-02 suggests that elite consensus on key institutional reforms—including regulatory modernization—may be fractured, with competing interests delaying or blocking necessary legislative action. This governance gap could indicate broader elite dysfunction affecting policy implementation across sectors.",0.55,P174461,b16e9d35,Aide Memoire
DJI-2026-11,Government-Development Actor Alignment on Reform Delivery Faces Governance Accountability Risks,"The realized project implementation delays reflect the broader governance accountability and institutional capacity constraints flagged in DJI-2026-11. The World Bank's PforR structure depends on government delivery of reform milestones in SOE governance and business climate, but the persistent institutional capacity weaknesses in project management units (evidenced by Moderately Unsatisfactory ratings and slow procurement execution) directly undermine the government's ability to meet those milestones. This is consistent with BTI 2026 and Freedom House findings that government operates with limited transparency and weak institutional systems, creating structural barriers to effective implementation of development programs.",0.78,P174461,c9613808,Aide Memoire
DJI-2026-08,Structural Youth Unemployment and Persistent Poverty Underpin Latent Social Instability,"Institutional capacity constraints in project management directly impede the delivery of economic diversification and employment-generating activities that are critical to addressing the structural youth unemployment (73%) and poverty (35.5%) identified in DJI-2026-08. The World Bank's USD 25.75 million Economic Diversification Grant and rural water access projects are explicitly designed to create formal employment and improve livelihoods, but implementation delays reduce their effectiveness in reaching vulnerable populations and addressing the latent social instability rooted in joblessness and inequality.",0.72,P174461,c9613808,Aide Memoire
DJI-2026-03,Severe Media Repression and Elimination of Civil Society Space,"The delays in E&S safeguards implementation and non-operationalization of the Grievance Redress Mechanism reflect broader governance accountability gaps that are structurally reinforced by the elimination of independent civil society oversight. In an environment where media is repressed, activists are arrested, and civil society space is severely constrained, independent monitoring and public accountability of development project safeguards becomes institutionally impossible. The GRM cannot function effectively as a grievance channel when the broader civic space for complaint and redress is closed.",0.72,P174461,7b00fc2e,Aide Memoire
DJI-2026-11,Government-Development Actor Alignment on Reform Delivery Faces Governance Accountability Risks,"The E&S safeguards delays directly exemplify the governance accountability risks flagged in DJI-2026-11. The absence of independent civil society creates structural constraints on participatory implementation and social accountability of World Bank-supported projects. The failure to submit required E&S reports and operationalize grievance mechanisms reflects the broader pattern of opaque government operations and limited transparency that undermines independent oversight of development commitments, even when those commitments are formally aligned with the World Bank's Country Partnership Framework.",0.85,P174461,7b00fc2e,Aide Memoire
DJI-2026-06,High-Volume Mixed Migration and Smuggling Along the Eastern Route Strain Humanitarian Capacity,"EARDIP's E&S safeguards delays may have direct implications for protection of vulnerable populations in migration contexts. If the Grievance Redress Mechanism remains non-operational and E&S monitoring is incomplete, the project cannot adequately identify or respond to protection risks affecting migrants, trafficking survivors, or displaced persons who may be encountered or affected by project activities. The humanitarian capacity strain documented in DJI-2026-06 makes robust E&S safeguards particularly critical, yet their non-implementation creates a protection gap.",0.68,P174461,7b00fc2e,Aide Memoire
DJI-2026-03,Severe Media Repression and Elimination of Civil Society Space,"The weak grievance mechanisms and inadequate stakeholder engagement in both projects reflect and are reinforced by the broader institutional environment of constrained civil society space. In a context where independent media is eliminated, civic activists face arrest and torture, and government controls information flows, project-level grievance redress mechanisms cannot function effectively as accountability tools. The non-operationalization of complaint channels and failure to communicate them to stakeholders mirrors the systematic closure of civic feedback mechanisms at the national level, making it structurally difficult for affected communities to voice concerns about project implementation.",0.75,P174461,85f1adf3,Aide Memoire
DJI-2026-11,Government-Development Actor Alignment on Reform Delivery Faces Governance Accountability Risks,"The realized project risk of weak grievance mechanisms directly instantiates the governance accountability gap identified in DJI-2026-11. The absence of operationalized complaint channels and unclear EARDIP-specific grievance procedures exemplifies how the 'absence of independent civil society' and 'opaque government operations' create structural constraints on participatory implementation and social accountability. This undermines the World Bank's PforR accountability framework, which depends on transparent stakeholder feedback to monitor reform milestone delivery, particularly in SOE governance and business climate reforms.",0.8,P174461,85f1adf3,Aide Memoire
DJI-2026-08,Structural Youth Unemployment and Persistent Poverty Underpin Latent Social Instability,"Weak grievance mechanisms in projects targeting economic diversification and rural development are particularly consequential in a context of high youth unemployment (73%) and widespread poverty (35.5%). When affected communities—especially youth and rural populations who are primary beneficiaries of these projects—lack effective channels to voice concerns about project design, implementation, or benefit distribution, grievances accumulate and contribute to latent social instability. The failure to operationalize complaint channels risks deepening community frustration with development initiatives in a context already characterized by limited formal employment opportunities.",0.65,P174461,85f1adf3,Aide Memoire
DJI-2026-06,High-Volume Mixed Migration and Smuggling Along the Eastern Route Strain Humanitarian Capacity,"The refugee enrollment and completion tracking gap directly reflects the humanitarian capacity constraints flagged in this FCV risk. IOM warned that without increased funding, shelters in Djibouti could close and critical services would be disrupted. The project's inability to track refugee TVET enrollment and completion suggests similar resource and institutional capacity limitations affecting vulnerable populations in a context where flows equivalent to one-third of Djibouti's population cross annually, overwhelming government and partner systems.",0.85,P175483,25f557a9,Implementation Status and Results Report
DJI-2026-07,Refugee Population Faces Chronic Vulnerability Amid Resource Constraints,"The tracking gap is a direct manifestation of the resource constraints and implementation gaps documented in this risk. UNHCR and NRC note persistent implementation gaps in refugee services despite progressive legal frameworks, and US funding cuts have created additional humanitarian gaps. The project's failure to establish baseline refugee enrollment and completion data reflects the same institutional fragility and resource scarcity affecting refugee-serving systems across Djibouti, where 67% of the displaced population are women and children requiring targeted support.",0.9,P175483,25f557a9,Implementation Status and Results Report
DJI-2026-11,Government-Development Actor Alignment on Reform Delivery Faces Governance Accountability Risks,"The refugee data tracking gap exemplifies the governance accountability risks identified in this FCV risk. The absence of independent civil society oversight and transparent monitoring systems constrains participatory implementation and social accountability. The project's inability to gather and report refugee-disaggregated data reflects the broader opacity in government operations and limited transparency that BTI and Freedom House document, creating structural barriers to evidence-based targeting of vulnerable populations in World Bank-supported programs.",0.75,P175483,25f557a9,Implementation Status and Results Report
DJI-2026-03,Severe Media Repression and Elimination of Civil Society Space,"The exclusion of persons with disabilities from TVET training programs reflects a broader pattern of institutional closure and absence of independent oversight mechanisms. The elimination of civil society space documented in DJI-2026-03 directly undermines the independent advocacy, monitoring, and accountability structures that would typically identify and challenge systemic exclusion of vulnerable populations. Without functioning civil society organizations focused on disability rights or social inclusion, barriers to PWD participation in development programs persist unchecked and unmonitored.",0.72,P175483,6ab38f65,Implementation Status and Results Report
DJI-2026-11,Government-Development Actor Alignment on Reform Delivery Faces Governance Accountability Risks,The zero enrollment of persons with disabilities in World Bank-supported TVET programs directly exemplifies the governance accountability risks flagged in DJI-2026-11. The absence of independent civil society oversight and participatory implementation mechanisms means that vulnerable population inclusion targets lack external monitoring and social accountability. The opaque government operating environment and constrained civil society create structural conditions where systemic exclusion of PWD from development programs can persist without triggering corrective action or transparency.,0.78,P175483,6ab38f65,Implementation Status and Results Report
DJI-2026-08,Structural Youth Unemployment and Persistent Poverty Underpin Latent Social Instability,"Persons with disabilities face compounded barriers to labor market participation and are disproportionately represented among the structurally unemployed and poor. The exclusion of PWD from TVET training programs directly undermines their access to the skills and credentials needed to participate in formal employment, exacerbating the 73% youth unemployment and 35.5% poverty rate documented in DJI-2026-08. This exclusion concentrates PWD within the most vulnerable economic strata, amplifying latent social instability risks among an already marginalized population.",0.75,P175483,6ab38f65,Implementation Status and Results Report
DJI-2026-06,High-Volume Mixed Migration and Smuggling Along the Eastern Route Strain Humanitarian Capacity,"The stalled refugee work-based learning program is directly connected to the severe strain on humanitarian capacity from high-volume migration flows. IOM recorded 506,600 outgoing migratory movements in 2025 and warned that shelters and critical services in Djibouti could close without sustained funding. The displacement of humanitarian resources toward emergency response and shelter provision likely diverts attention and capacity from longer-term refugee economic integration activities such as apprenticeships and work-based learning.",0.85,P175483,306803cc,Implementation Status and Results Report
DJI-2026-07,Refugee Population Faces Chronic Vulnerability Amid Resource Constraints,"The zero engagement in apprenticeships and work-based learning directly reflects the chronic resource constraints affecting the refugee population. UNHCR notes that US funding cuts have created humanitarian gaps, and the refugee population (33,360 individuals, over 3% of Djibouti's population) faces recurrent droughts, limited water resources, and implementation gaps in accessing national systems. These structural constraints on refugee services directly impede access to employment integration activities.",0.9,P175483,306803cc,Implementation Status and Results Report
DJI-2026-08,Structural Youth Unemployment and Persistent Poverty Underpin Latent Social Instability,"The failure to engage refugees in work-based learning occurs within a broader context of structural youth unemployment (73% youth unemployment rate) and limited formal employment opportunities. The economy's concentration in port and logistics sectors generates insufficient formal employment for the general population, making it even more difficult for refugees to access apprenticeships and work-based learning opportunities that require employer participation and labor market absorption capacity.",0.75,P175483,306803cc,Implementation Status and Results Report
DJI-2026-10,Climate-Driven Water Scarcity and Recurrent Drought Threaten Rural Livelihoods and Displacement,"Recurrent droughts and climate-driven displacement from neighboring countries have increased the refugee population in Djibouti, compounding humanitarian resource constraints. The NRC notes that climate shocks disproportionately burden pastoral and rural communities and drive cross-border displacement. This climate-driven influx of vulnerable populations likely strains the institutional capacity to deliver work-based learning programs, particularly in rural areas where refugees are concentrated.",0.7,P175483,306803cc,Implementation Status and Results Report
DJI-2026-02,Succession Uncertainty and Intra-Elite Fragility Within Ruling Coalition,"The failure to advance labor mobility agreements may reflect broader intra-elite fragmentation and policy paralysis within the ruling coalition. The risk notes 'signs of internal strain' including resignations and politically motivated arrests of senior figures, which could impede coordinated regional diplomacy required to negotiate bilateral labor agreements. Elite fragmentation and succession uncertainty create institutional instability that undermines sustained engagement on cross-border labor initiatives.",0.65,P175483,89777823,Implementation Status and Results Report
DJI-2026-11,Government-Development Actor Alignment on Reform Delivery Faces Governance Accountability Risks,"The labor mobility initiative appears to be a development-supported reform, yet zero progress on bilateral agreements and worker deployment suggests implementation capacity or political will constraints consistent with the governance accountability risks flagged. The risk notes that government operates in an 'opaque manner' with limited transparency and that 'absence of independent civil society creates risks to participatory implementation.' Labor agreements require transparent institutional coordination and regional trust-building—both constrained in Djibouti's governance environment.",0.6,P175483,89777823,Implementation Status and Results Report
DJI-2026-03,Severe Media Repression and Elimination of Civil Society Space,"Labor mobility initiatives typically require public communication, civil society engagement, and transparent information-sharing to build worker awareness and regional confidence. The severe repression of media and civil society space documented in this risk creates an institutional environment hostile to the transparency and stakeholder engagement necessary for bilateral labor agreements to advance. The elimination of independent media outlets and jamming of exile media constrains the information ecosystem needed for labor mobility programs.",0.55,P175483,89777823,Implementation Status and Results Report
DJI-2026-08,Structural Youth Unemployment and Persistent Poverty Underpin Latent Social Instability,"The abandoned online gig work initiative directly undermines a targeted intervention to address youth unemployment (estimated at 73%) and structural poverty (35.5% of population). The failure to implement this activity due to coordination constraints represents a lost opportunity to create formal employment pathways for vulnerable populations, exacerbating the latent social instability risks that the country risk identifies as stemming from limited formal employment generation outside port and logistics sectors.",0.85,P175483,bf87e79a,Implementation Status and Results Report
DJI-2026-11,Government-Development Actor Alignment on Reform Delivery Faces Governance Accountability Risks,The abandonment of the online gig work indicator due to 'technical constraints and coordination with implementing partners' exemplifies the governance and institutional coordination failures that DJI-2026-11 identifies as structural risks to World Bank program delivery. The inability to coordinate implementation across partners in a highly centralized political environment reflects the opacity and limited institutional capacity that constrain participatory implementation and accountability of development reforms.,0.8,P175483,bf87e79a,Implementation Status and Results Report
DJI-2026-03,Severe Media Repression and Elimination of Civil Society Space,"The deletion of the online gig work indicator occurs in an environment of severe civil society repression and media control. The absence of independent oversight and civil society space (ranked 168th in press freedom) means there is no mechanism for public accountability or advocacy regarding the abandonment of employment initiatives targeting vulnerable populations, limiting transparency around why coordination failures occurred and preventing civil society from advocating for alternative solutions.",0.65,P175483,bf87e79a,Implementation Status and Results Report
DJI-2026-07,Refugee Population Faces Chronic Vulnerability Amid Resource Constraints,"The project's data collection challenges on refugees and asylum seekers directly reflect the country risk of chronic refugee vulnerability and resource constraints. Djibouti hosts ~33,360 refugees (3% of population) with 85% concentrated in specific villages, creating logistical and operational complexities for census and survey implementation. The boosted sample of migrant and refugee households in EDAM5-IS indicates the project is navigating the same displacement pressures and humanitarian gaps (funding cuts, service disruptions) that characterize the country risk.",0.92,P171777,bb264b38,Implementation Status and Results Report
DJI-2026-06,High-Volume Mixed Migration and Smuggling Along the Eastern Route Strain Humanitarian Capacity,"The project's focus on collecting data on refugees and asylum seekers is directly connected to the country risk of high-volume mixed migration straining humanitarian capacity. The 506,600 tracked migratory movements in 2025 and ongoing tensions between smugglers create a volatile, fluid population environment that complicates census and household survey data collection. The project's inclusion of a boosted migrant/refugee sample reflects efforts to capture populations affected by the same displacement dynamics and resource constraints flagged in the country risk.",0.88,P171777,bb264b38,Implementation Status and Results Report
DJI-2026-10,Climate-Driven Water Scarcity and Recurrent Drought Threaten Rural Livelihoods and Displacement,"The project's data collection on refugees and asylum seekers is indirectly connected to climate-driven displacement risk. The country risk notes that recurrent droughts make Djibouti a destination for climate-driven displacement from neighboring countries (Ethiopia, Somalia), and that pastoral/rural communities are disproportionately affected. The project's boosted refugee/migrant sample likely captures populations displaced by these climate pressures, creating implementation complexities in accessing dispersed or mobile populations in resource-constrained rural areas.",0.72,P171777,bb264b38,Implementation Status and Results Report
DJI-2026-01,Constitutional Manipulation and Managed Presidential Election Entrench Authoritarian Governance,The persistent 'Substantial' political and governance risk rating directly reflects the authoritarian consolidation documented in this FCV risk. Constitutional amendments removing presidential term limits and the tightly controlled April 2026 election demonstrate the governance fragility that undermines institutional capacity and coordination—core dependencies for World Bank project implementation. The absence of meaningful democratic competition and opposition creates an opaque policymaking environment that constrains transparent institutional reform.,0.85,P171777,f8088c15,Implementation Status and Results Report
DJI-2026-02,Succession Uncertainty and Intra-Elite Fragility Within Ruling Coalition,"The persistent governance risk is directly connected to succession uncertainty and elite fragmentation within Djibouti's ruling coalition. The pattern of politically motivated arrests, resignation of senior advisors, and speculation about succession create institutional instability that undermines the predictability and continuity required for effective government-development actor alignment. This intra-elite fragility directly threatens the government's capacity to deliver on reform milestones and coordinate across institutions.",0.82,P171777,f8088c15,Implementation Status and Results Report
DJI-2026-03,Severe Media Repression and Elimination of Civil Society Space,"The persistent governance risk is substantively connected to the elimination of civil society space and media repression. The absence of independent media and civil society accountability mechanisms directly undermines the transparency and participatory oversight necessary for institutional reform implementation. This governance constraint is explicitly noted in the World Bank's own assessment that 'independent civil society creates risks to participatory implementation and social accountability,' making the governance risk persistent and difficult to mitigate through project design.",0.8,P171777,f8088c15,Implementation Status and Results Report
DJI-2026-11,Government-Development Actor Alignment on Reform Delivery Faces Governance Accountability Risks,"This FCV risk directly mirrors the realized project risk. The World Bank's own analysis identifies that governance operates in an opaque manner with no freedom of information law, and that the absence of independent civil society constrains accountability for reform delivery. The PforR structure's dependence on government institutional capacity and SOE governance reform is directly vulnerable to the persistent governance fragility documented in the project's 'Substantial' rating across all review periods.",0.88,P171777,f8088c15,Implementation Status and Results Report
DJI-2026-09,Debt Distress and Economic Concentration Create Fiscal Vulnerability,"The realized staffing constraints limiting macroeconomic modeling and debt strategy development directly undermine Djibouti's capacity to manage its debt distress condition (64% of GDP, IMF assessment). With Chinese entities holding over half of $2.6 billion external debt and a moratorium arrangement in place, weak institutional capacity for structured fiscal planning and debt management increases sovereign risk and vulnerability to creditor leverage, particularly from Beijing.",0.85,P171777,a5a3ce88,Implementation Status and Results Report
DJI-2026-11,Government-Development Actor Alignment on Reform Delivery Faces Governance Accountability Risks,"The staffing constraints affecting macroeconomic planning capacity directly manifest the governance accountability risks flagged in the PforR program structure. The World Bank's newly approved USD 25.75 million Economic Diversification Grant links disbursements to reform milestones in fiscal planning and SOE governance. Institutional capacity gaps in macroeconomic planning undermine the government's ability to deliver on these milestones and absorb technical assistance, creating implementation risk in a highly controlled political environment with limited independent oversight.",0.82,P171777,a5a3ce88,Implementation Status and Results Report
DJI-2026-08,Structural Youth Unemployment and Persistent Poverty Underpin Latent Social Instability,"Weak macroeconomic planning capacity constrains the government's ability to design and implement evidence-based economic diversification and employment strategies. With youth unemployment at 73% and 35.5% poverty rate, institutional failures in fiscal planning and macroeconomic modeling reduce the effectiveness of World Bank-supported diversification initiatives aimed at addressing these structural vulnerabilities that underpin latent social instability.",0.72,P171777,a5a3ce88,Implementation Status and Results Report
DJI-2026-07,Refugee Population Faces Chronic Vulnerability Amid Resource Constraints,"The project's data collection on refugees and asylum seekers through RGPH-3 and EDAM5-IS directly reflects the chronic vulnerability and resource constraints documented in DJI-2026-07. Djibouti hosts ~33,360 refugees (3% of population) from Somalia, Ethiopia, and Yemen, with 67% being women and children. The project's boosted sample of migrant and refugee households indicates recognition of this vulnerable population's data access challenges, which aligns with documented implementation gaps in refugee services and the humanitarian capacity constraints noted in the FCV risk.",0.92,P171777,20150d33,Implementation Status and Results Report
DJI-2026-06,High-Volume Mixed Migration and Smuggling Along the Eastern Route Strain Humanitarian Capacity,"The project's focus on collecting data on refugees and asylum seekers is substantively connected to the high-volume mixed migration flows documented in DJI-2026-06 (506,600 tracked movements in 2025, 31,937 in December alone). The data collection challenges referenced in the realized risk reflect the operational strain on government capacity to track and serve this population, which directly parallels the humanitarian capacity constraints and resource limitations highlighted in the FCV risk.",0.85,P171777,20150d33,Implementation Status and Results Report
DJI-2026-10,Climate-Driven Water Scarcity and Recurrent Drought Threaten Rural Livelihoods and Displacement,"The project's data collection on refugee and migrant populations is indirectly connected to climate-driven displacement documented in DJI-2026-10. The FCV risk notes that recurrent droughts and climate pressures in neighboring countries (particularly Ethiopia) drive cross-border displacement into Djibouti. The project's boosted sample of migrant and refugee households likely captures climate-displaced populations, reflecting the displacement dynamics underlying the FCV risk.",0.68,P171777,20150d33,Implementation Status and Results Report
DJI-2026-09,Debt Distress and Economic Concentration Create Fiscal Vulnerability,"The staffing constraints limiting MTDS development directly undermine Djibouti's capacity to manage its debt distress condition (64% of GDP, IMF assessment). Weak macroeconomic planning institutions amplify vulnerability to debt servicing shocks, particularly given China's leverage as holder of over half external debt and the country's reliance on a moratorium arrangement. Institutional capacity gaps in fiscal planning are a structural enabler of the debt vulnerability risk.",0.85,P171777,c6b3a700,Implementation Status and Results Report
DJI-2026-11,Government-Development Actor Alignment on Reform Delivery Faces Governance Accountability Risks,"Staffing constraints in macroeconomic planning capacity directly reflect the governance accountability risks flagged in the World Bank's PforR program. The MTDS delay demonstrates the institutional fragility that constrains delivery on reform milestones (SOE governance, business climate, SME finance). This capacity gap is emblematic of the broader governance opacity and limited institutional depth that create implementation risks in a highly controlled political environment.",0.82,P171777,c6b3a700,Implementation Status and Results Report
DJI-2026-08,Structural Youth Unemployment and Persistent Poverty Underpin Latent Social Instability,"Weak macroeconomic planning capacity constrains the government's ability to design and implement coherent economic diversification and employment strategies. The staffing gaps in fiscal planning undermine the institutional foundation needed to translate World Bank support (USD 25.75 million economic diversification grant) into effective poverty reduction and job creation, leaving structural unemployment and inequality vulnerabilities unaddressed.",0.72,P171777,c6b3a700,Implementation Status and Results Report
DJI-2026-11,Government-Development Actor Alignment on Reform Delivery Faces Governance Accountability Risks,"The realized fragmentation in aid coordination mechanisms directly reflects the governance accountability risks flagged in DJI-2026-11. The need for a consultant-led redesign of Djibouti's development cooperation framework in February 2025 indicates structural coordination failures between government and development actors. This aligns with the risk assessment that government operates opaquely with limited transparency, and that the absence of independent civil society oversight creates implementation risks even within structured accountability frameworks like the World Bank's PforR instrument. The fragmentation suggests underlying institutional capacity and alignment challenges that could impede delivery of the USD 501 million active portfolio, particularly the newly approved USD 25.75 million PforR program that depends on coordinated government-donor engagement.",0.85,P171777,bd507e55,Implementation Status and Results Report
DJI-2026-08,Structural Youth Unemployment and Persistent Poverty Underpin Latent Social Instability,"Aid coordination fragmentation may impede effective implementation of poverty reduction and economic diversification initiatives that are critical to addressing the structural youth unemployment (73%) and poverty (35.5%) risks. The World Bank's newly approved USD 25.75 million Economic Diversification Grant and USD 35 million rural water access project are explicitly designed to address these vulnerabilities, but coordination failures between government and development actors could undermine their reach and effectiveness in reaching vulnerable populations, particularly in rural areas where governance capacity is weakest.",0.65,P171777,bd507e55,Implementation Status and Results Report
DJI-2026-10,Climate-Driven Water Scarcity and Recurrent Drought Threaten Rural Livelihoods and Displacement,"The June 2025 drought declaration that triggered project suspension is a direct manifestation of the recurrent drought cycles identified as a structural FCV risk. Djibouti's acute water scarcity, less than 4% arable land, and heavy reliance on imported food create an environment where drought declarations are both frequent and consequential. The project suspension reflects how climate-driven shocks directly disrupt development implementation capacity in a fragile context already vulnerable to displacement and livelihood collapse in pastoral and rural communities.",0.95,P178988,558abcac,Implementation Status and Results Report
DJI-2026-08,Structural Youth Unemployment and Persistent Poverty Underpin Latent Social Instability,"The drought-triggered project suspension has direct implications for the structural poverty and unemployment risks. The World Bank's newly approved USD 35 million DJIRESA groundwater project (which appears to be the suspended project) was explicitly designed to reach 127,000 rural beneficiaries and address rural livelihoods. The suspension disrupts implementation of a key intervention targeting the rural poor and vulnerable populations most exposed to both drought and unemployment, potentially exacerbating latent social instability in resource-constrained communities.",0.85,P178988,558abcac,Implementation Status and Results Report
DJI-2026-11,Government-Development Actor Alignment on Reform Delivery Faces Governance Accountability Risks,"The drought-triggered restructuring request illustrates the governance accountability risks flagged in the FCV assessment. The suspension and need for restructuring reveal implementation capacity constraints in a highly controlled political environment with limited transparency and independent oversight. This demonstrates how external shocks interact with underlying governance fragility to disrupt development delivery, and underscores the structural challenges to participatory implementation and social accountability in the absence of independent civil society.",0.75,P178988,558abcac,Implementation Status and Results Report
