related_country_risk_id,related_country_risk_title,susceptibility_summary,confidence,PROJ_ID_IB,evidence_quote
ETH_2026_007,Humanitarian funding crisis threatening life-saving operations,"The project's implementation in Ethiopia is vulnerable to the humanitarian funding crisis that is already forcing suspension of critical services. The PAD identifies 'macroeconomic (substantial)' risk including 'conflict impacts on economic development' and notes the project operates in a context of 'Debt distress (9 out of 16 low-income AFE countries in/at high risk).' With WFP suspending treatment for 650,000 malnourished children and humanitarian operations disrupted in Amhara, the project's ability to maintain school feeding programs and reach vulnerable children is compromised.",0.85,P501017,"PAD identifies 'Pillar 1: Transforming Learning Spaces' includes 'tackle demand-side constraints through stipends and feeding programs' and targets '72 million children with better education' including 'marginalized and vulnerable populations.' The PAD also identifies 'macroeconomic (substantial)' risk with 'conflict impacts on economic development' and notes 'shrinking humanitarian funding environment' affects 'national response capacities.' Current FCV risk indicates WFP has 'forced to suspend treatment for 650,000 malnourished women and children' and '3.6 million of the most vulnerable people stand to lose food assistance.'"
ETH_2026_010,Legitimacy concerns over June 2026 elections amid insecurity and opposition exclusion,"The project's implementation timeline and government coordination mechanisms are vulnerable to political instability surrounding the June 2026 elections. The PAD identifies 'political and governance (substantial)' risk and notes implementation requires 'High-level steering committees, project management units, multisectoral coordination structures' at country level. Election-related instability, opposition boycotts, and government crackdowns could disrupt these coordination mechanisms and divert government attention and resources from education implementation.",0.78,P501017,"PAD identifies 'political and governance (substantial)' risk with 'Implementation across multiple countries at different development stages, fragility and conflict situations, lack of coordination across ministries and levels of government.' The project requires 'High-level steering committees, project management units, multisectoral coordination structures' and depends on 'Ministries of Education in participating countries.' The PAD also notes 'flexible design to respond to changing circumstances' as a mitigation, but current FCV risk indicates elections may 'spark further instability and accusations of illegitimacy' with potential for 'government crackdowns on independent media and civil society.'"
ETH_2026_008,Fragile peace process implementation and lingering conflict dynamics in northern regions,"The project's implementation in northern Ethiopia (Tigray and surrounding regions) is vulnerable to fragile peace process dynamics and lingering conflict. The PAD identifies Ethiopia (all regions) as Phase 1 location and acknowledges 'fragility and conflict situations' as a risk. With Eritrean troops continuing sexual violence in occupied Tigray areas, forced displacement of Tigrayans from Western Tigray, and pending territorial disputes, the project's ability to establish stable school networks and coordinate with regional authorities is compromised.",0.8,P501017,"PAD states 'Phase 1: Ethiopia (all regions)' and identifies 'political and governance (substantial)' risk including 'fragility and conflict situations.' The project includes 'Pillar 1: Transforming Learning Spaces: Expand school networks, develop climate-resilient infrastructure' and requires coordination through 'Ministries of Education in participating countries' and 'High-level steering committees.' However, the PAD also notes 'conflict-sensitive programming' as a mitigation and acknowledges 'exclusion of high-risk conflict areas from construction activities,' suggesting recognition that some areas may be too unstable for implementation."
ETH_2026_003,Persistent Fano insurgency and counterinsurgency operations in Amhara region,"Project implementation in Amhara region is highly vulnerable to disruption from ongoing Fano insurgency and government counterinsurgency operations. The PAD explicitly lists Amhara as a project location targeting conflict-affected areas, but the region faces active armed conflict with multiple Fano factions continuing resistance despite partial peace agreements. This directly threatens project activities, beneficiary access, and health worker safety.",0.95,P504281,"Project targets Amhara region as one of its key implementation areas. PAD acknowledges 'political and governance (high)' risk from 'security risks in different parts of the country disrupting healthcare services and project activities.' The country risk summary notes over 4 million children out of school and 4,000+ schools closed in Amhara due to ongoing conflict, indicating severe operational disruption that would affect health facility functionality and HEW deployment."
ETH_2026_004,Ongoing violence and displacement in Oromia region despite partial peace agreements,"Project implementation in Oromia is vulnerable to disruption from persistent violence and intercommunal attacks despite peace agreements. The PAD identifies Oromia as a project location, but the region continues experiencing civilian casualties, school closures, and large-scale displacement (288,000+ since July 2025). This threatens beneficiary targeting, health worker deployment, and service delivery continuity.",0.93,P504281,"Project explicitly targets Oromia region as a key implementation area. PAD identifies 'political and governance (high)' risk from security disruptions. The country risk context shows 3.2 million children out of school in Oromia due to fighting, indicating infrastructure damage and access constraints that would impede project activities including HPV vaccination programs, HEW digital training deployment, and facility renovations."
ETH_2026_002,Political crisis in Tigray over electoral exclusion and armed faction tensions,"Project implementation in Tigray faces severe disruption risk from escalating political tensions between TPLF and Tigray Defense Forces, with federal authority shrinking in key cities. The PAD targets Tigray as a project location, but the region faces renewed armed conflict risk and governance breakdown that would undermine coordination with Regional Health Bureaus and project implementation structures.",0.92,P504281,"Project explicitly includes Tigray as a target region. PAD notes coordination through 'Regional Health Bureaus (RHBs)' and 'Project Steering Committee at federal level,' but the country risk indicates federal authority is 'quickly shrinking' in Mekelle and other key Tigrayan cities. This directly threatens the governance arrangements and coordination mechanisms the project depends on. PAD identifies 'political and governance (high)' risk from instability disrupting healthcare services."
ETH_2026_005,Mass internal displacement and deteriorating humanitarian conditions,"Project's targeting of internally displaced persons and refugees as vulnerable beneficiaries is undermined by the scale and precarity of displacement (4.7 million people displaced). The PAD explicitly targets IDPs and refugees, but massive displacement, shrinking humanitarian funding, and dire living conditions in camps will constrain project's ability to reach and serve these populations effectively.",0.9,P504281,"PAD explicitly states project targets 'internally displaced persons and refugees as vulnerable beneficiaries' and aims to address 'health needs of displaced populations.' However, the country risk shows 4.7 million people displaced with 'dire' living conditions and 'shrinking humanitarian funding environment.' PAD's beneficiary targets (3.8 million pregnant women accessing ANC, 8 million girls for HPV vaccination) assume stable populations and functioning health systems, which displacement undermines. The project's reliance on HEW networks and health facility infrastructure is compromised when populations are mobile and facilities are damaged."
ETH_2026_008,Fragile peace process implementation and lingering conflict dynamics in northern regions,"Project implementation in Tigray and northern regions is vulnerable to renewed conflict and territorial disputes. The PAD targets Tigray specifically, but ongoing sexual violence by Eritrean troops, forced displacement from Western Tigray, and pending territorial disputes create an unstable operating environment that threatens project staff safety, beneficiary access, and health system functionality.",0.88,P504281,"Project targets Tigray as a key implementation region. PAD acknowledges 'security risks affecting project implementation and supervision' and 'safety risks to project workers in insecure regions.' The country risk indicates Eritrean troops continue committing sexual violence in occupied Tigray areas and Tigrayans face forced displacement, creating an environment where project workers cannot safely operate and beneficiaries cannot safely access services. PAD's mitigation of 'standard operating procedures for conflict situations' is insufficient given the ongoing nature of these dynamics."
ETH_2026_001,Escalating tensions between Ethiopia and Eritrea over sea access and regional alliances,"Project implementation in Tigray and northern regions faces indirect but significant risk from Ethiopia-Eritrea tensions. The PAD targets Tigray, but escalating tensions, military mobilization, and proxy clashes could trigger broader regional conflict that disrupts project operations, diverts government resources from health priorities, and creates additional displacement and security challenges.",0.75,P504281,"Project targets Tigray region where Ethiopia-Eritrea tensions are most acute. PAD identifies 'political and governance (high)' risk from security disruptions. The country risk indicates both countries are 'mobilizing forces to their border' and risk of 'proxy clashes and military escalation' remains high. This could trigger resource diversion from health sector, additional displacement affecting beneficiary populations, and security constraints on project supervision and implementation in northern regions."
ETH_2026_009,Cross-border spillover effects from Sudan conflict and regional instability,"Project implementation in Gambella region is vulnerable to cross-border spillover from Sudan conflict and South Sudan instability. The PAD targets Gambella as a project location, but the region faces refugee influx (50,000+ new arrivals in 2025), cross-border incursions by South Sudanese opposition forces, and risks of renewed violence that would strain health systems and disrupt project activities.",0.82,P504281,"Project explicitly targets Gambella region. PAD acknowledges 'security risks affecting project implementation and supervision' and targets 'internally displaced persons and refugees as vulnerable beneficiaries.' The country risk indicates Gambella faces 'cross-border incursions by South Sudanese opposition forces' and thousands of new refugee arrivals, creating security threats and overwhelming health system capacity. This directly undermines the project's ability to deliver services and maintain staff safety in the region."
ETH_2026_007,Humanitarian funding crisis threatening life-saving operations,"Project implementation is vulnerable to the broader humanitarian funding crisis that threatens complementary health and nutrition services. The PAD targets vulnerable populations (pregnant women, girls, IDPs) whose health outcomes depend on integrated humanitarian response, but the funding crisis (WFP suspending treatment for 650,000 malnourished women and children) undermines the enabling environment for project success and beneficiary health outcomes.",0.8,P504281,"PAD targets 3.8 million pregnant women and 8 million girls, many of whom are in humanitarian crisis zones. The project's success depends on beneficiaries having adequate nutrition and living conditions to benefit from health interventions. The country risk shows WFP forced to suspend malnutrition treatment for 650,000 women and children and 3.6 million vulnerable people losing food assistance due to funding gaps. This directly undermines project beneficiary health outcomes and the enabling environment for service delivery, particularly in conflict-affected areas where humanitarian needs are highest."
ETH_2026_010,Legitimacy concerns over June 2026 elections amid insecurity and opposition exclusion,"Project implementation faces governance and political risk from the June 2026 elections and associated instability. The PAD depends on Ministry of Health coordination and Regional Health Bureau functionality, but election-related instability, opposition exclusion, and potential government crackdowns could disrupt governance structures, divert resources, and create security constraints on project implementation.",0.78,P504281,"PAD's implementation structure depends on 'Ministry of Health (MoH)' leadership and 'coordination with Regional Health Bureaus (RHBs).' The country risk indicates insecurity may derail voting in several regions, major opposition parties may boycott, and government crackdowns on civil society and media are ongoing. This creates governance instability that could disrupt the institutional coordination mechanisms the project relies on. Additionally, the 'severe cost-of-living crisis' mentioned in the country risk could fuel recruitment for insurgencies, exacerbating security risks in project implementation areas."
ETH_2026_006,Systematic crackdown on media freedom and civil society ahead of 2026 elections,"Project's community engagement and grievance redress mechanisms are vulnerable to the systematic crackdown on civil society and media. The PAD establishes a 'Community Score Card platform for citizen engagement' and Grievance Redress Mechanism, but the government's arrest of journalists, suspension of media outlets, and shrinking civil society space could constrain beneficiary voice, community participation, and independent monitoring of project implementation.",0.72,P504281,"PAD includes 'Community Score Card platform for citizen engagement' and establishes a GRM 'to be established within 2 months of effectiveness.' However, the country risk shows 44 journalists detained in 2025, Deutsche Welle suspended, and media law changes increasing executive control. This creates an environment where community members may fear reporting problems through official channels, independent monitoring is constrained, and civil society organizations that could support project implementation face restrictions. The PAD's reliance on community engagement and citizen feedback is undermined by this repressive environment."
ETH_2026_003,Persistent Fano insurgency and counterinsurgency operations in Amhara region,"Project activities in Amhara region are vulnerable to disruption from ongoing Fano insurgency and government counterinsurgency operations. The PAD explicitly lists Amhara region as a project location, and the country risk notes that over 4 million children are out of school and 4,000+ schools remain closed due to fighting. This directly threatens project implementation capacity, staff safety, and beneficiary access to electricity services in affected areas.",0.85,P176731,Project locations include 'Amhara region' as one of the geographic areas for distribution network refurbishment and transmission line construction. PAD acknowledges 'violent conflicts in different parts of country' and 'ethnic-based localized conflicts' as high political/governance risks. Project notes 'potential impact on fieldwork and ground presence' and 'some proposed activities in potential conflict zones.' Implementing agencies (EEP and EEU) must establish 'regional teams' to coordinate implementation.
ETH_2026_004,Ongoing violence and displacement in Oromia region despite partial peace agreements,"Project implementation in Oromia region faces significant disruption risk from persistent violence and displacement. The PAD identifies Oromia as a project location (implied through 72 towns coverage across Ethiopia), and the country risk documents ongoing civilian attacks, school closures, and displacement of 288,000+ people since July 2025. This threatens project staff access, supply chain logistics, and the ability to reach beneficiaries with electricity services.",0.75,P176731,"Project covers '72 towns across Ethiopia' with national scope, and PAD acknowledges 'conflict-induced humanitarian crisis' and 'climate-induced displacement increasingly prominent.' The project identifies 'potential impact on fieldwork and ground presence' and notes implementation requires 'close coordination with implementing entities to adapt to changing environment.' Vulnerable groups include 'displaced populations' who may be in Oromia-affected areas."
ETH_2026_002,Political crisis in Tigray over electoral exclusion and armed faction tensions,"Project activities in Tigray region are at risk from escalating political tensions and armed faction conflicts. The PAD explicitly lists Tigray as a project location for transmission network strengthening and geothermal site preparation. The country risk notes federal authority is 'quickly shrinking' in Mekelle and other key cities, with tensions between TPLF and Tigray Defense Forces escalating. This threatens project governance arrangements, staff deployment, and implementation continuity.",0.8,P176731,"Project locations explicitly include 'Tigray region' for transmission network construction and geothermal site preparation activities. PAD identifies 'tensions between centralized and decentralized forces' as a high political/governance risk and notes project requires 'close coordination with implementing entities, adapting to changes in political landscape, regular risk rating updates.' Project acknowledges 'fragile state experiencing internal conflicts' and requires 'flexible framework approach to prioritize activities based on security conditions.'"
ETH_2026_005,Mass internal displacement and deteriorating humanitarian conditions,"The project's targeting and beneficiary reach are vulnerable to disruption from mass internal displacement affecting 3.3-4.7 million people. The PAD identifies displaced populations as a vulnerable group and acknowledges 'conflict-induced humanitarian crisis' and 'climate-induced displacement increasingly prominent.' Displacement may undermine project's ability to identify and reach intended beneficiaries, particularly in rural areas where electricity access is limited, and may disrupt community engagement and grievance mechanisms.",0.78,P176731,"PAD explicitly identifies 'displaced populations' as vulnerable groups requiring attention. Project acknowledges 'climate-induced displacement increasingly prominent' and 'conflict-induced humanitarian crisis ongoing.' Beneficiaries include 'rural households with limited electricity access,' many of whom may be displaced. Project requires 'quarterly focus group discussions' and 'annual public consultations' for stakeholder engagement, which may be disrupted if populations are displaced. GRM mechanisms depend on stable community presence."
ETH_2026_001,Escalating tensions between Ethiopia and Eritrea over sea access and regional alliances,"Project activities in Afar region are vulnerable to disruption from escalating Ethiopia-Eritrea tensions. The PAD lists Afar region as a project location for transmission network strengthening and geothermal site preparation (Tendaho-Alalobad site). The country risk notes mounting tensions, weapons supply accusations, and military mobilization along the border. This threatens project staff safety, supply chain access, and implementation of critical energy infrastructure in a strategically sensitive border region.",0.72,P176731,Project locations explicitly include 'Afar region' and specific sites 'Tendaho-Alalobad' for geothermal development and transmission activities. PAD notes 'potential impact on fieldwork and ground presence' and 'some proposed activities in potential conflict zones.' Project requires establishing 'regional teams' at implementing agencies to coordinate work in Afar. Geothermal site preparation involves drilling activities requiring sustained field presence and supply chain access.
ETH_2026_009,Cross-border spillover effects from Sudan conflict and regional instability,"Project activities in Gambella region face disruption risk from cross-border spillover effects and refugee influx. The PAD explicitly lists Gambella as a project location for distribution network refurbishment. The country risk documents cross-border incursions by South Sudanese opposition forces and thousands of refugee arrivals, which may strain local governance capacity, disrupt implementation logistics, and affect the security environment for project staff and activities.",0.7,P176731,Project locations explicitly include 'Gambella region' for distribution network modernization activities. PAD acknowledges 'potential impact on fieldwork and ground presence' and notes project operates in 'fragile state experiencing internal conflicts.' Project requires 'close coordination with implementing entities to adapt to changing environment.' Gambella's proximity to Sudan and South Sudan makes it vulnerable to cross-border security spillover affecting project implementation.
ETH_2026_007,Humanitarian funding crisis threatening life-saving operations,"The project's implementation may be indirectly affected by the broader humanitarian funding crisis, which could strain government capacity and divert resources from energy sector priorities. The PAD notes 'macroeconomic (high)' risk including 'FX shortages' and 'debt default,' and the country risk documents WFP suspending aid to 650,000 people and humanitarian operations disrupted in Amhara. This may reduce government counterpart funding commitment and implementing agency capacity to execute project activities.",0.68,P176731,"PAD identifies 'macroeconomic (high)' risk with 'FX shortages' and notes project requires 'counterpart US$79.70 million' from Ethiopian government. Mitigation strategy relies on 'large import content settled directly in foreign currency' and 'close coordination with IMF.' However, humanitarian funding crisis may reduce government's ability to provide counterpart financing and may divert implementing agency staff to humanitarian response. PAD notes 'EEP and EEU capacity overstretched' despite experience with World Bank projects."
ETH_2026_010,Legitimacy concerns over June 2026 elections amid insecurity and opposition exclusion,"Project implementation may face governance disruption if June 2026 elections trigger political instability or if insecurity prevents voting in project areas. The PAD acknowledges 'tensions between centralized and decentralized forces' and requires 'adapting to changes in political landscape.' Election-related instability could disrupt coordination between federal and regional implementing entities, affect staff deployment, and undermine the political consensus needed for project continuation.",0.65,P176731,"PAD identifies 'political and governance (high)' risk including 'tensions between centralized and decentralized forces' and notes mitigation requires 'adapting to changes in political landscape, regular risk rating updates.' Project implementation depends on coordination between central PIUs at EEP/EEU and 'regional teams,' which could be disrupted by election-related political tensions. PAD notes project requires 'close coordination with implementing entities' to manage political risks, suggesting vulnerability to governance disruptions."
ETH_2026_003,Persistent Fano insurgency and counterinsurgency operations in Amhara region,"The project's rural roads infrastructure component operates across all 13 regions including Amhara, where active Fano insurgency and government counterinsurgency operations continue. The PAD acknowledges 'internal conflicts affecting project sites, staff safety, material transportation' as substantial security risks. With over 4,000 schools closed and 4 million children out of school in Amhara due to ongoing fighting, the operational environment for construction activities, worker safety, and supply chain logistics is severely compromised.",0.95,P176303,"PAD identifies 'security (substantial): Internal conflicts affecting project sites, staff safety, material transportation' as a key risk. Project operates in 'all 13 regions of Ethiopia' including conflict-affected Amhara. PAD notes 'conflict-sensitive site selection and implementation procedures' and 'standard operating procedures for conflict situations' are required mitigations, indicating acknowledged vulnerability to active conflict zones."
ETH_2026_004,Ongoing violence and displacement in Oromia region despite partial peace agreements,"The project targets 'all 13 regions of Ethiopia' and 'rural areas with high food production potential,' which includes Oromia where violence persists despite peace agreements. The PAD acknowledges displacement as a project concern, noting 'ongoing internal displacements due to conflicts' and implementing 'voluntary land donation protocol to avoid involuntary resettlement.' With 288,000 people displaced since July 2025 in Oromia-Somali border areas and continued civilian attacks, beneficiary targeting and land acquisition for road infrastructure face significant disruption.",0.9,P176303,"PAD explicitly states project operates in context of 'ongoing internal displacements due to conflicts' and identifies 'displacement/refugees: yes - ongoing internal displacements due to conflicts.' The project implements 'voluntary land donation protocol to avoid involuntary resettlement' and 'exclusion of involuntary displacement from Phase I,' indicating anticipated difficulty in securing land access in displacement-affected areas. Beneficiary population of 11.3 million across rural areas vulnerable to displacement dynamics."
ETH_2026_002,Political crisis in Tigray over electoral exclusion and armed faction tensions,"The project operates across all 13 regions including Tigray, where escalating political crisis and tensions between TPLF and Tigray Defense Forces create governance instability. The PAD identifies 'political (high): Ongoing conflicts, internal displacements, ethnic tensions, political instability affecting implementation' as a key risk. With federal authority 'quickly shrinking' in Mekelle and other key cities, coordination with implementing agencies and the Federal/Regional Steering Committees may be compromised, affecting project governance and fund flows.",0.85,P176303,"PAD identifies 'political (high): Ongoing conflicts, internal displacements, ethnic tensions, political instability affecting implementation' with mitigation of 'close monitoring, collaboration with stakeholders, community engagement.' Project relies on 'Federal and Regional Steering Committees; Technical Committees at all levels' for coordination. PAD notes 'fragility context: Ethiopia marked as fragile state with ongoing ethnic tensions, internal displacement, weak governance structures, limited state capacity at lower levels,' directly applicable to Tigray governance dynamics."
