country_risk_id,country_risk_title,connection_summary,confidence,PROJ_ID_IB,realized_risk_id,doc_type
SLE-2026-004,Governance and Corruption Vulnerabilities Flagged by IMF Diagnostic,"The land dispute at Newton Solar Park reflects broader governance and rule-of-law vulnerabilities identified in the IMF Governance and Corruption Diagnostic. The emergence of competing land claims after contractor mobilization—despite prior government conveyance and consultations—suggests weak institutional capacity to enforce property rights, resolve disputes transparently, and manage land administration. This is consistent with IMF findings of limited rule-of-law enforcement and institutional weaknesses that undermine public trust and resource allocation efficiency.",0.72,P171059,3709ec83,Aide Memoire
SLE-2026-011,Contested Parliamentary Passport Deal Signals Procurement Governance Risks,"The land contestation at Newton Solar Park exemplifies the broader procurement and contract management vulnerabilities highlighted by the Parliamentary Public Accounts Committee and IMF. The failure to definitively resolve land ownership prior to contractor mobilization—despite documented stakeholder consultations and government conveyance—reflects systemic weaknesses in pre-project due diligence, property verification, and institutional coordination that parallel the procurement governance failures identified in the passport deal episode.",0.68,P171059,3709ec83,Aide Memoire
SLE-2026-004,Governance and Corruption Vulnerabilities Flagged by IMF Diagnostic,The contested land claims at Newton requiring ministerial intervention reflect broader governance vulnerabilities in public resource allocation and institutional coordination identified in the IMF Governance and Corruption Diagnostic. The escalation to multiple ministries suggests potential institutional fragmentation and weak inter-agency coordination mechanisms—consistent with IMF findings of systemic weaknesses in governance frameworks. Land disputes involving government intervention carry elevated risk of politicized resolution in a context where rule of law enforcement is selective and institutional accountability is compromised.,0.72,P171059,06e6d23c,Aide Memoire
SLE-2026-011,Contested Parliamentary Passport Deal Signals Procurement Governance Risks,"The Newton land acquisition dispute mirrors the broader pattern of procurement and contract management vulnerabilities highlighted by the Parliamentary Public Accounts Committee's February 2026 condemnation of the Netpage passport deal extension. Both cases reflect systemic weaknesses in public resource management and the enforcement of transparent, rule-based processes. The ministerial-level intervention required to resolve land claims suggests similar governance gaps in how government handles property rights and resource allocation.",0.68,P171059,06e6d23c,Aide Memoire
SLE-2026-010,"Macro-Economic Fragility, Debt Vulnerability and Structural Reform Gaps","Land acquisition disputes that delay project implementation contribute to broader structural economic fragility by reducing infrastructure development efficiency and delaying productive investment. In a context of limited economic diversification and heavy dependence on extractive industries, delays in energy sector projects (implied by the Newton site context) compound the country's vulnerability to external shocks and constrain inclusive growth prospects.",0.65,P171059,06e6d23c,Aide Memoire
SLE-2026-004,Governance and Corruption Vulnerabilities Flagged by IMF Diagnostic,"The PAPs compensation liability reflects broader governance and rule-of-law vulnerabilities identified in the IMF Governance and Corruption Diagnostic. Weak institutional enforcement, limited transparency in land dispute resolution, and procurement/contract management weaknesses create conditions where land claims may be difficult to adjudicate fairly and compensation mechanisms may lack credibility. The project's need to prepare contingency designs signals institutional capacity gaps in resolving property disputes efficiently.",0.65,P171059,2f73a661,Aide Memoire
SLE-2026-011,Contested Parliamentary Passport Deal Signals Procurement Governance Risks,"The land compensation issue at Newton reflects the same procurement and contract governance vulnerabilities evident in the Netpage passport deal controversy. Both cases signal weak enforcement of property rights, contract management, and public resource allocation. The project's exposure to PAPs compensation liability is symptomatic of broader institutional weaknesses in managing state assets and resolving disputes transparently.",0.6,P171059,2f73a661,Aide Memoire
SLE-2026-010,"Macro-Economic Fragility, Debt Vulnerability and Structural Reform Gaps","The contractor's financial distress and inability to maintain adequate equipment on site reflects broader macro-economic fragility affecting private sector capacity. Sierra Leone's structural economic weaknesses, limited private sector reform, and commodity-price exposure create an environment where construction contractors lack financial resilience to absorb implementation shocks (weather, access delays). This mirrors the World Bank's November 2025 assessment that private sector reform gaps undermine project delivery capacity.",0.72,P153437,aba48ebf,Aide Memoire
SLE-2026-007,Chronic Food Insecurity and Climate-Driven Agricultural Shocks,"The contractor's cited 'extreme weather conditions' as a cause of implementation delays is directly consistent with Sierra Leone's documented pattern of climate-driven shocks (floods, droughts, erratic weather in 2022-2024). The WFP and World Bank have flagged that repeated climate events disrupt infrastructure and economic activity. The bridge project's vulnerability to weather-induced delays reflects the country's broader climate fragility that affects all sectors, not just agriculture.",0.78,P153437,aba48ebf,Aide Memoire
SLE-2026-011,Contested Parliamentary Passport Deal Signals Procurement Governance Risks,"The contractor's US$3.78 million delay claims and the apparent contract dispute dynamics reflect the same procurement governance vulnerabilities flagged by the IMF Governance and Corruption Diagnostic and exemplified by the Netpage passport deal controversy. Weak contract management, limited rule of law enforcement, and procurement vulnerabilities create an environment where contractor disputes are difficult to resolve fairly and efficiently, increasing project implementation risk.",0.65,P153437,aba48ebf,Aide Memoire
SLE-2026-004,Governance and Corruption Vulnerabilities Flagged by IMF Diagnostic,The government counterpart funding gaps and payment delays reflect systemic governance weaknesses in fiscal management and public resource allocation identified in the IMF Governance and Corruption Diagnostic. The inability to process and release committed counterpart funds (US$6.944 million) demonstrates institutional capacity constraints in budget execution and financial controls that the IMF flagged as undermining efficient resource allocation and public trust.,0.85,P153437,259c9764,Aide Memoire
SLE-2026-010,"Macro-Economic Fragility, Debt Vulnerability and Structural Reform Gaps","The financing gap and payment delays are symptomatic of Sierra Leone's broader macro-economic fragility and structural reform gaps. The government's inability to mobilize and disburse its committed counterpart contribution (US$6.944 million) reflects constrained fiscal space and weak budget execution capacity within a context of high public debt and limited economic diversification, as documented in the World Bank's economic assessments.",0.8,P153437,259c9764,Aide Memoire
SLE-2026-011,Contested Parliamentary Passport Deal Signals Procurement Governance Risks,The counterpart funding delays and contractor payment tensions indicate broader procurement and contract management vulnerabilities in government systems. These governance failures parallel the unlawful passport contract extension condemned by Parliament and reflect the same systemic weaknesses in public resource management and enforcement of financial controls that undermine project implementation.,0.75,P153437,259c9764,Aide Memoire
SLE-2026-004,Governance and Corruption Vulnerabilities Flagged by IMF Diagnostic,The occupational health and safety incident reflects broader governance and institutional compliance weaknesses identified in the IMF Governance and Corruption Diagnostic. The lost-time injury at the bridge construction site suggests inadequate enforcement of safety regulations and contractor oversight—consistent with the IMF's findings of systemic vulnerabilities in rule of law enforcement and public procurement management. Weak institutional capacity to monitor and enforce compliance standards across public projects is a manifestation of the same governance fragility the IMF diagnostic flagged.,0.65,P153437,2e351149,Aide Memoire
SLE-2026-011,Contested Parliamentary Passport Deal Signals Procurement Governance Risks,The safety incident at the bridge construction site reflects the same procurement and contract management vulnerabilities highlighted by the Parliamentary Public Accounts Committee's February 2026 condemnation of the Netpage passport deal extension. Both incidents point to inadequate oversight of contractor performance and compliance with contractual obligations—whether safety standards or procurement rules. The pattern suggests systemic weaknesses in public project governance and enforcement capacity.,0.6,P153437,2e351149,Aide Memoire
SLE-2026-004,Governance and Corruption Vulnerabilities Flagged by IMF Diagnostic,"The pending compensation payments and unresolved grievances reflect broader governance and institutional weaknesses in public resource management identified by the IMF. The delay in settling US$31,661 in compensation claims suggests systemic vulnerabilities in fiscal governance, payment processing, and rule of law enforcement that the IMF diagnostic flagged as undermining public trust and resource allocation efficiency. Community grievances over unresolved payments are symptomatic of the institutional capacity and accountability gaps documented in the diagnostic.",0.72,P153437,8eac1721,Aide Memoire
SLE-2026-011,Contested Parliamentary Passport Deal Signals Procurement Governance Risks,"The unresolved compensation payments reflect the same procurement and contract management vulnerabilities that the Parliamentary Public Accounts Committee identified in the Netpage passport deal extension. Both episodes signal systemic weaknesses in public resource allocation, payment execution, and accountability mechanisms. The pending compensation claims demonstrate how governance gaps translate into concrete project implementation failures and community grievances.",0.68,P153437,8eac1721,Aide Memoire
SLE-2026-010,"Macro-Economic Fragility, Debt Vulnerability and Structural Reform Gaps","The delay in settling compensation payments due to pending government counterpart funding availability reflects Sierra Leone's broader macro-economic fragility and fiscal constraints. The inability to release US$31,661 in timely compensation suggests cash flow pressures and budgetary rigidities consistent with the structural economic weaknesses and austerity-oriented fiscal management documented in the World Bank's economic update.",0.65,P153437,8eac1721,Aide Memoire
SLE-2026-010,"Macro-Economic Fragility, Debt Vulnerability and Structural Reform Gaps","The deterioration of access roads to completed bridges reflects broader structural governance and fiscal capacity constraints identified in the IMF diagnostic. Sierra Leone's limited public resources, heavy debt burden, and infrastructural deficits constrain the government's ability to maintain complementary transport infrastructure. The poor condition of 100+ km road stretches suggests systemic underinvestment in maintenance and asset management—consistent with the World Bank's November 2025 assessment of structural weaknesses in public sector resource allocation and the IMF's findings on governance vulnerabilities in fiscal management.",0.72,P153437,5d36375a,Aide Memoire
SLE-2026-004,Governance and Corruption Vulnerabilities Flagged by IMF Diagnostic,"The failure to maintain access roads to completed bridges may reflect the procurement and public resource management vulnerabilities identified in the IMF Governance and Corruption Diagnostic. Weak enforcement of maintenance contracts, limited oversight of road maintenance budgets, and institutional capacity gaps in transport sector management are consistent with the IMF's findings of systemic vulnerabilities in public procurement and rule of law enforcement. This mirrors the Netpage passport deal procurement failure flagged in February 2026.",0.68,P153437,5d36375a,Aide Memoire
SLE-2026-004,Governance and Corruption Vulnerabilities Flagged by IMF Diagnostic,"The contractor's equipment deficiency and apparent financial constraints may reflect broader governance and procurement vulnerabilities identified in the IMF Governance and Corruption Diagnostic. The IMF found systemic weaknesses in public procurement, financial sector oversight, and rule of law enforcement. The contractor's inability to meet contractual equipment obligations could indicate either selective enforcement of contract terms or underlying institutional weaknesses in procurement oversight and contractor vetting that mirror the IMF's findings of limited enforcement capacity.",0.65,P153437,04a7623e,Aide Memoire
SLE-2026-011,Contested Parliamentary Passport Deal Signals Procurement Governance Risks,"The contractor equipment deficiency reflects persistent procurement governance risks documented in the Parliamentary Public Accounts Committee's February 2026 condemnation of the unlawful Netpage passport contract extension. Both incidents signal systemic vulnerabilities in contract management, compliance monitoring, and enforcement of contractual obligations. The equipment gap suggests weak project implementation oversight consistent with broader patterns of procurement failures that reduce efficiency of public resource allocation.",0.62,P153437,04a7623e,Aide Memoire
SLE-2026-004,Governance and Corruption Vulnerabilities Flagged by IMF Diagnostic,"The unresolved financial accountability issues (US$141,000 in grant advances and overpaid contract amounts persisting since March 2024) directly reflect the systemic governance and procurement vulnerabilities identified in the IMF's 2025-2026 Governance and Corruption Diagnostic. Both the project fiduciary gap and the IMF findings point to weak institutional enforcement of financial controls, limited rule of law application, and procurement management weaknesses that undermine public resource allocation efficiency and institutional credibility.",0.85,P153437,86b5d9ed,Aide Memoire
SLE-2026-011,Contested Parliamentary Passport Deal Signals Procurement Governance Risks,"The persistent unresolved financial accountability issues in the project (outstanding grant advances and contract overpayments) are symptomatic of the same procurement governance failures highlighted by Parliament's February 2026 condemnation of the unlawful Netpage passport contract extension. Both cases demonstrate systemic weaknesses in public procurement oversight, contract management enforcement, and financial accountability mechanisms that erode citizen trust in state institutions.",0.78,P153437,86b5d9ed,Aide Memoire
SLE-2026-010,"Macro-Economic Fragility, Debt Vulnerability and Structural Reform Gaps","The unresolved fiduciary issues represent inefficient use of scarce public resources at a time when Sierra Leone faces structural economic fragility, high debt vulnerability, and limited fiscal space. The failure to recover US$141,000 in ineligible expenditures and resolve contract overpayments compounds the resource allocation inefficiencies and governance gaps that the World Bank and IMF have identified as constraining inclusive growth and institutional capacity.",0.72,P153437,86b5d9ed,Aide Memoire
SLE-2026-004,Governance and Corruption Vulnerabilities Flagged by IMF Diagnostic,"The contractor's failure to submit required environmental and social safeguard reports reflects systemic governance and compliance weaknesses identified in the IMF Governance and Corruption Diagnostic. The IMF found institutional weaknesses, limited enforcement of the rule of law, and procurement vulnerabilities across Sierra Leone's public sector. Weak contractor accountability on environmental reporting is consistent with these broader institutional enforcement gaps and suggests that oversight mechanisms for project implementation are similarly vulnerable to the governance fragility documented at the country level.",0.72,P153437,0f476a60,Aide Memoire
SLE-2026-011,Contested Parliamentary Passport Deal Signals Procurement Governance Risks,"The contractor's non-compliance with environmental safeguard reporting requirements reflects the same procurement and contract management vulnerabilities highlighted by Parliament's condemnation of the unlawful Netpage passport deal extension. Both episodes signal weak enforcement of contractual obligations and limited institutional capacity to hold contractors accountable. The IMF identified procurement weaknesses as a systemic vulnerability, and this project-level implementation gap is a concrete manifestation of that broader governance risk.",0.68,P153437,0f476a60,Aide Memoire
SLE-2026-001,SLPP-APC Political Deadlock and Criminalisation of Opposition Speech,"The escalation of political confrontation between ruling SLPP and opposition APC, including criminal charges against opposition leadership and suspension of party activities, directly undermines the institutional stability and political consensus required for effective project implementation. The criminalisation of opposition speech and deepening political deadlock create an environment of heightened polarisation that affects government capacity and civil society engagement in development projects.",0.85,P168608,af8b0f78,Implementation Status and Results Report
SLE-2026-002,Electoral Institution Credibility and Pre-2028 Reform Impasse,"The erosion of electoral institution credibility through contested appointments (ECSL Chief Electoral Commissioner) and stalled constitutional reform creates governance fragility that extends beyond electoral processes to broader institutional trust. This institutional weakness directly impacts project implementation by undermining the legitimacy and effectiveness of government institutions responsible for policy coordination, procurement oversight, and stakeholder engagement.",0.8,P168608,af8b0f78,Implementation Status and Results Report
SLE-2026-004,Governance and Corruption Vulnerabilities Flagged by IMF Diagnostic,"The IMF's identification of systemic vulnerabilities in fiscal governance, public procurement, and rule of law enforcement directly correlates with project implementation risks. Weak procurement oversight, limited enforcement mechanisms, and selective anti-corruption enforcement undermine the institutional capacity to manage project resources effectively and maintain fiduciary standards, contributing to the escalation of governance risk.",0.88,P168608,af8b0f78,Implementation Status and Results Report
SLE-2026-005,Judicial Independence Under Threat from Executive Interference,"Executive interference in judicial processes and the use of courts for political pressure weaken the rule of law framework essential for project implementation. Compromised judicial independence reduces the effectiveness of contract enforcement, dispute resolution, and accountability mechanisms that projects depend upon, directly contributing to governance risk escalation.",0.82,P168608,af8b0f78,Implementation Status and Results Report
SLE-2026-006,Ethno-Regional Political Polarisation and Youth Marginalisation,Deep ethno-regional polarisation and youth marginalisation create a fragmented political environment that complicates project stakeholder engagement and implementation coordination. The risk of localised political violence and the described deterioration in political dialogue reduce the social cohesion and institutional cooperation necessary for effective project delivery.,0.75,P168608,af8b0f78,Implementation Status and Results Report
SLE-2026-011,Contested Parliamentary Passport Deal Signals Procurement Governance Risks,"The Parliamentary condemnation of unlawful contract extensions and persistent procurement vulnerabilities directly exemplify the governance weaknesses affecting project implementation. Weak procurement controls and contract management failures undermine fiduciary compliance and resource efficiency in development projects, directly driving the escalation of political and governance risk ratings.",0.86,P168608,af8b0f78,Implementation Status and Results Report
SLE-2026-010,"Macro-Economic Fragility, Debt Vulnerability and Structural Reform Gaps","Direct substantive alignment. The project's escalation from Substantial to High macroeconomic risk reflects the structural economic fragility documented in the FCV risk: high public debt, extractive industry dependence, limited diversification, and commodity-price exposure. The IMF ECF arrangement and World Bank economic updates both flag ongoing structural weaknesses and reform gaps that directly constrain government fiscal capacity and institutional bandwidth for project implementation and MDA engagement.",0.95,P168608,feb1d52e,Implementation Status and Results Report
SLE-2026-004,Governance and Corruption Vulnerabilities Flagged by IMF Diagnostic,"Meaningful indirect connection. The IMF Governance and Corruption Diagnostic identified systemic institutional weaknesses, limited rule of law enforcement, and procurement vulnerabilities that undermine resource allocation efficiency and public trust. These governance deficits directly impair government capacity to execute projects effectively and engage MDAs reliably, contributing to implementation risk escalation alongside macroeconomic stress.",0.75,P168608,feb1d52e,Implementation Status and Results Report
SLE-2026-001,SLPP-APC Political Deadlock and Criminalisation of Opposition Speech,"Plausible indirect connection. Deep political confrontation and stalled dialogue between ruling and opposition parties reduce institutional consensus-building capacity and government focus on development priorities. Political deadlock can fragment MDA coordination and divert executive attention from project implementation, compounding the impact of macroeconomic constraints on project delivery.",0.65,P168608,feb1d52e,Implementation Status and Results Report
SLE-2026-004,Governance and Corruption Vulnerabilities Flagged by IMF Diagnostic,"Limited MDA ownership and engagement reflects broader institutional weaknesses in Sierra Leone's public sector governance. The IMF diagnostic identified systemic vulnerabilities in institutional capacity and rule of law enforcement. Weak government ministry participation in project implementation is consistent with these documented governance fragilities, where institutional coordination and accountability mechanisms are compromised. This creates sustainability risks that mirror the structural governance deficits the IMF flagged.",0.72,P168608,7399663f,Implementation Status and Results Report
SLE-2026-010,"Macro-Economic Fragility, Debt Vulnerability and Structural Reform Gaps",Limited MDA engagement in project implementation may reflect broader institutional capacity constraints within government ministries facing resource scarcity and competing priorities in a fiscally constrained environment. The World Bank's assessment of structural weaknesses and limited institutional capacity for reform aligns with the observed difficulty in securing sustained government ministry participation and ownership of development projects.,0.65,P168608,7399663f,Implementation Status and Results Report
SLE-2026-004,Governance and Corruption Vulnerabilities Flagged by IMF Diagnostic,"The realized project risk of persistent coordination challenges in emergency preparedness reflects broader institutional fragility and governance weaknesses identified in the IMF Governance and Corruption Diagnostic. Both point to systemic vulnerabilities in institutional coordination, enforcement capacity, and inter-departmental effectiveness that undermine public service delivery and resource allocation efficiency.",0.65,P168608,1dd12148,Implementation Status and Results Report
SLE-2026-010,"Macro-Economic Fragility, Debt Vulnerability and Structural Reform Gaps",The coordination gaps in emergency preparedness implementation reflect the broader structural weaknesses in Sierra Leone's institutional capacity and infrastructure noted in the World Bank's economic assessments. Limited institutional coordination capacity for disaster risk management is consistent with the country's documented infrastructural deficits and constrained public sector effectiveness that hamper inclusive service delivery.,0.6,P168608,1dd12148,Implementation Status and Results Report
SLE-2026-001,SLPP-APC Political Deadlock and Criminalisation of Opposition Speech,"The escalation from Moderate to Substantial political risk directly reflects the deepening SLPP-APC confrontation documented since the disputed 2023 elections. The February 2026 arrest and remand of APC Secretary-General Dumbuya on incitement charges, combined with the PPRC's politically-motivated suspension of the APC, exemplifies the criminalisation of opposition activity that undermines institutional predictability and creates an unstable operating environment for project implementation.",0.92,P172102,68faa733,Implementation Status and Results Report
