country_risk_id,country_risk_title,connection_summary,confidence,PROJ_ID_IB,realized_risk_id,doc_type
DJ-002,Severe Youth Unemployment and Economic Inequality,"While the online gig work component was designed to address youth unemployment (75% youth joblessness), its failure reflects deeper structural barriers. The component's technical and coordination failures may indicate that supply-side training interventions cannot overcome demand-side constraints—limited digital infrastructure, low internet penetration, and lack of formal employment pathways in Djibouti's constrained economy. This suggests the project underestimated the severity of economic fragility underlying youth unemployment.",0.6,P175483,b2f11b01,Implementation Status and Results Report
DJ-004,Collapse of Independent Civil Society and Media Freedom,"The absence of progress on labor mobility agreements may reflect the broader institutional fragility and governance constraints evident in Djibouti's severely restricted political environment. Limited civil society capacity, weak institutional transparency, and government control over key sectors could impede the negotiation and implementation of bilateral labor agreements, which typically require institutional coordination, worker advocacy mechanisms, and transparent governance frameworks.",0.65,P175483,d8083db9,Implementation Status and Results Report
DJ-011,Potential Strain on Development Partner Relations,"Labor mobility agreements often depend on cooperative diplomatic relations and alignment with development partners' priorities. The risk of strained relations with development partners due to Djibouti's regional alignment choices and governance trajectory could directly undermine bilateral labor negotiations and implementation, particularly if partner countries condition labor agreements on governance or democratic standards.",0.6,P175483,d8083db9,Implementation Status and Results Report
DJ-001,Constitutional Revision Enabling Indefinite Presidential Rule,Political instability and governance uncertainty surrounding constitutional manipulation and succession dynamics may create an unfavorable environment for implementing complex bilateral agreements requiring sustained institutional commitment and predictable policy frameworks. The focus on consolidating executive power may deprioritize labor mobility initiatives.,0.5,P175483,d8083db9,Implementation Status and Results Report
DJ-009,Refugee and Asylum-Seeker Hosting Amid Resource Constraints,Direct substantive connection. The realized project risk of data collection challenges on refugees and asylum seekers is a direct manifestation of DJ-009. The project's need for boosted sampling of migrant and refugee households in both the census (RGPH-3) and household budget survey (EDAM5-IS) reflects the underlying displacement pressures and resource constraints that characterize Djibouti's refugee hosting environment. Data collection complexity arises from the same fragile context and resource limitations that DJ-009 identifies as straining public services and infrastructure.,0.95,P171777,b14bc7e8,Implementation Status and Results Report
DJ-001,Constitutional Revision Enabling Indefinite Presidential Rule,"The persistent Substantial governance risk directly reflects the institutional fragility created by constitutional manipulation that removes democratic constraints. The removal of presidential term limits undermines institutional checks and predictability, creating an environment where governance reforms and project sustainability are compromised by concentration of executive power and weakened institutional accountability mechanisms.",0.92,P171777,e1205abe,Implementation Status and Results Report
DJ-004,Collapse of Independent Civil Society and Media Freedom,"The absence of independent civil society and media freedom directly impairs governance capacity and institutional transparency. Project implementation depends on institutional accountability, stakeholder engagement, and public oversight—all severely constrained in an environment where civil society is marginalized and media cannot independently monitor government performance or institutional reform.",0.88,P171777,e1205abe,Implementation Status and Results Report
DJ-003,Ethnic Tensions and Political Exclusion,"Structural ethnic imbalances in governance create institutional fragility that affects project implementation. When political participation is ethnically skewed and minority groups are marginalized, institutional reforms lack inclusive legitimacy and face resistance, undermining the governance foundations necessary for sustainable project outcomes.",0.78,P171777,e1205abe,Implementation Status and Results Report
DJ-010,International Community Tolerance of Democratic Backsliding,"The permissive international environment enabling democratic backsliding directly sustains the governance fragility reflected in the Substantial risk rating. Without external pressure for institutional reform, the government faces limited incentives to strengthen governance practices or institutional capacity, perpetuating the conditions that keep governance risk elevated.",0.82,P171777,e1205abe,Implementation Status and Results Report
DJ-008,Presidential Succession Uncertainty and Health Concerns,"Succession uncertainty creates institutional unpredictability that directly affects governance stability and project continuity. Unclear leadership transitions undermine institutional continuity, policy consistency, and the sustained political commitment necessary for implementing and sustaining governance reforms over multi-year project cycles.",0.75,P171777,e1205abe,Implementation Status and Results Report
DJ-004,Collapse of Independent Civil Society and Media Freedom,"Staffing constraints in macroeconomic planning capacity may reflect broader institutional fragility and governance dysfunction. The collapse of independent oversight mechanisms and civil society noted in DJ-004 creates an environment where institutional accountability and technical capacity-building are undermined, potentially contributing to staffing challenges in critical government functions like debt strategy formulation.",0.55,P171777,922bf9f8,Implementation Status and Results Report
DJ-002,Severe Youth Unemployment and Economic Inequality,Staffing constraints in macroeconomic planning may be symptomatic of broader economic institutional weakness. High youth unemployment (75%) and endemic corruption noted in DJ-002 suggest systemic challenges in human capital retention and institutional effectiveness that could directly affect the government's capacity to staff and execute fiscal planning reforms.,0.5,P171777,922bf9f8,Implementation Status and Results Report
DJ-010,International Community Tolerance of Democratic Backsliding,Limited external pressure for institutional reform (DJ-010) may create a permissive environment where governance and institutional capacity challenges—including staffing constraints in technical functions—persist without sufficient external accountability or incentive for remediation. This tolerance may reduce urgency for addressing underlying institutional weaknesses.,0.48,P171777,922bf9f8,Implementation Status and Results Report
DJ-009,Refugee and Asylum-Seeker Hosting Amid Resource Constraints,"Direct substantive connection. The project's data collection challenges on refugees and asylum seekers through RGPH-3 and EDAM5-IS reflect the underlying displacement pressures documented in DJ-009. Djibouti's hosting of ~32,000 displaced persons (23,000 refugees, 8,000 asylum-seekers) creates the population dynamics that complicate census and household survey implementation. The boosted sample of migrant and refugee households indicates the project is navigating the same resource constraints and logistical complexities that characterize Djibouti's refugee management environment.",0.92,P171777,18a88dcf,Implementation Status and Results Report
DJ-002,Severe Youth Unemployment and Economic Inequality,"Indirect but meaningful connection. Refugee and asylum-seeker populations in Djibouti compete for limited economic opportunities and public services in a context of severe youth unemployment (>75%) and endemic poverty. Data collection challenges on refugee households may reflect broader institutional capacity constraints and resource scarcity that characterize the fragile economic environment described in DJ-002, affecting the statistical agency's (INSTAD) ability to conduct robust surveys.",0.68,P171777,18a88dcf,Implementation Status and Results Report
DJ-001,Constitutional Revision Enabling Indefinite Presidential Rule,"The persistent governance fragility flagged in the project risk assessment directly reflects the institutional weakening evident in Djibouti's constitutional manipulation. The removal of presidential term limits signals deteriorating institutional checks and balances, which undermines the governance environment necessary for sustainable institutional reforms that development projects typically depend upon.",0.85,P171777,22b53ac4,Implementation Status and Results Report
DJ-004,Collapse of Independent Civil Society and Media Freedom,"The substantial and persistent governance risk in project implementation is substantively connected to the absence of independent oversight mechanisms. Without functioning civil society and free media, there is limited accountability for institutional performance and project governance, reducing transparency and stakeholder engagement critical for institutional reform sustainability.",0.82,P171777,22b53ac4,Implementation Status and Results Report
DJ-010,International Community Tolerance of Democratic Backsliding,"The permissive international environment that enables democratic backsliding without consequences creates a governance context where institutional reform commitments may lack external reinforcement. This tolerance reduces pressure for genuine governance improvements, contributing to the persistent governance fragility reflected in the project's substantial risk rating.",0.78,P171777,22b53ac4,Implementation Status and Results Report
DJ-003,Ethnic Tensions and Political Exclusion,Structural ethnic imbalances in governance and political exclusion create institutional legitimacy deficits that undermine inclusive institutional reform. Projects dependent on broad-based institutional participation and stakeholder buy-in face implementation challenges when governance structures systematically exclude significant population segments.,0.72,P171777,22b53ac4,Implementation Status and Results Report
DJ-002,Severe Youth Unemployment and Economic Inequality,Institutional capacity constraints limiting macroeconomic modeling and Medium-Term Debt Strategy development directly impair the government's ability to design and implement evidence-based economic policies needed to address youth unemployment (75%) and inequality. Weak institutional capacity for economic planning undermines the technical foundation for job creation and inclusive growth strategies.,0.75,P171777,54c7e2cf,Implementation Status and Results Report
DJ-004,Collapse of Independent Civil Society and Media Freedom,Staffing constraints and limited institutional capacity for macroeconomic analysis may reflect broader governance fragility and resource allocation priorities in a context of restricted civil society oversight. Weak technical institutions are less able to withstand political pressure or maintain independent analytical standards when civil society accountability mechanisms are absent.,0.65,P171777,54c7e2cf,Implementation Status and Results Report
DJ-010,International Community Tolerance of Democratic Backsliding,Slow progress on macroeconomic deliverables and institutional capacity gaps may be tolerated by development partners as part of a broader pattern of limited external pressure for institutional reform. The permissive environment for democratic backsliding extends to acceptance of weak institutional performance on development initiatives.,0.6,P171777,54c7e2cf,Implementation Status and Results Report
DJ-009,Refugee and Asylum-Seeker Hosting Amid Resource Constraints,"The drought declaration in June 2025 directly compounds Djibouti's existing resource constraints in hosting 32,000 displaced persons. Drought conditions exacerbate water scarcity and food insecurity, placing additional strain on public services already stretched by refugee populations. This creates a cascading vulnerability where climate stress intersects with humanitarian hosting obligations, likely forcing government reallocation of resources away from development projects toward emergency drought response and refugee support.",0.85,P178988,6a64b039,Implementation Status and Results Report
DJ-002,Severe Youth Unemployment and Economic Inequality,"Drought conditions typically devastate pastoral and agricultural livelihoods in the Horn of Africa, disproportionately affecting rural youth and informal sector workers already facing 75% unemployment. The drought declaration and subsequent project suspension suggest government prioritization of emergency response over development initiatives, reducing employment opportunities and exacerbating economic inequality during a critical period of youth vulnerability.",0.72,P178988,6a64b039,Implementation Status and Results Report
DJ-002,Severe Youth Unemployment and Economic Inequality,"The incomplete water infrastructure rehabilitation directly undermines drought response capacity in a country already facing severe economic inequality and resource constraints. Failed water infrastructure projects exacerbate service delivery gaps that disproportionately affect vulnerable populations, including youth in rural areas with limited economic opportunities, deepening inequality and reducing livelihood resilience.",0.72,P178988,6b5c3bf4,Implementation Status and Results Report
DJ-009,Refugee and Asylum-Seeker Hosting Amid Resource Constraints,"Djibouti hosts 32,000 displaced persons with 85% in refugee villages, relying on limited water and infrastructure resources. The discontinuation of rehabilitation for 26 water infrastructure facilities directly reduces drought response capacity precisely when the country must support both refugee populations and host communities under severe resource constraints, creating humanitarian strain.",0.78,P178988,6b5c3bf4,Implementation Status and Results Report
DJ-004,Collapse of Independent Civil Society and Media Freedom,"The incomplete handover and project restructuring suggest potential accountability and transparency gaps in project implementation. The absence of independent civil society and media freedom limits external oversight of infrastructure project failures, reducing pressure for completion and enabling implementation gaps to persist without public scrutiny or corrective action.",0.65,P178988,6b5c3bf4,Implementation Status and Results Report
DJ-009,Refugee and Asylum-Seeker Hosting Amid Resource Constraints,"The drought emergency triggering resource reallocation directly intersects with Djibouti's hosting of 32,000 displaced persons (85% in refugee villages). The shift from preparedness to emergency response reflects the acute resource strain created by concurrent displacement and climate shocks, compounding vulnerability in an already fragile humanitarian context.",0.85,P178988,65a1bfb5,Implementation Status and Results Report
DJ-002,Severe Youth Unemployment and Economic Inequality,"The drought-driven reallocation of food security resources exacerbates economic inequality and food access disparities, particularly affecting vulnerable youth populations already facing 75% unemployment. Emergency food stock prioritization over preparedness capacity reflects the country's limited fiscal space to address multiple concurrent crises, deepening economic pressure on marginalized groups.",0.72,P178988,65a1bfb5,Implementation Status and Results Report
DJ-004,Collapse of Independent Civil Society and Media Freedom,"Weak institutional coordination and lack of independent oversight mechanisms reflect the broader governance environment where accountability structures are eroded. The absence of independent civil society and media scrutiny creates permissive conditions for institutional gaps to persist without external pressure for correction, as demonstrated by the coordination failures between ADR, contractors, and ONEAD.",0.65,P174300,4ea865d7,Aide Memoire
DJ-010,International Community Tolerance of Democratic Backsliding,The project's governance and coordination failures may reflect a broader pattern of institutional weakness that persists partly due to limited external accountability pressure. The international community's tolerance of governance issues creates a permissive environment where institutional coordination gaps—such as those affecting project safety—can persist without sufficient corrective mechanisms or external oversight.,0.6,P174300,4ea865d7,Aide Memoire
DJ-004,Collapse of Independent Civil Society and Media Freedom,"The project's realized risk of inadequate government oversight and weak enforcement of safety standards reflects broader institutional accountability deficits. DJ-004 documents severe restrictions on independent monitoring, media scrutiny, and civil society oversight—dynamics that directly enable the governance gaps observed in project implementation, where critical safety violations go unreported in official submissions.",0.78,P174300,73ef1696,Aide Memoire
DJ-010,International Community Tolerance of Democratic Backsliding,"The project's governance gap—where government reports lack detail on non-conformities and critical violations are omitted from official documentation—reflects a permissive institutional environment. DJ-010 identifies limited external pressure for accountability and reform, which creates conditions where weak monitoring and enforcement capacity persist without meaningful consequences, enabling the project-level accountability failures.",0.72,P174300,73ef1696,Aide Memoire
DJ-004,Collapse of Independent Civil Society and Media Freedom,"The systemic non-compliance with labor and social protection standards reflects the broader institutional weakness and absence of independent oversight mechanisms. With civil society collapsed and media freedom severely restricted, there are no independent actors to monitor, report, or enforce labor compliance. Workers lack recourse to independent unions, labor advocates, or media scrutiny that might otherwise expose and correct such violations.",0.75,P174300,7d2839a2,Aide Memoire
DJ-002,Severe Youth Unemployment and Economic Inequality,"The exploitation of 150 daily workers through non-compliant contracts and lack of social security registration is directly enabled by the severe youth unemployment and economic inequality context. Workers facing 75%+ youth unemployment have minimal bargaining power and are forced to accept exploitative informal arrangements without legal protections, creating a vulnerable labor pool susceptible to systematic violations.",0.82,P174300,7d2839a2,Aide Memoire
DJ-001,Constitutional Revision Enabling Indefinite Presidential Rule,"The constitutional revision and consolidation of executive power correlates with weakened institutional checks and accountability mechanisms across government sectors, including labor enforcement agencies. The concentration of political power and erosion of institutional independence creates an environment where labor compliance oversight is deprioritized and enforcement capacity is compromised.",0.65,P174300,7d2839a2,Aide Memoire
DJ-004,Collapse of Independent Civil Society and Media Freedom,"The absence of dedicated HSE agents and systematic safety violations on construction sites reflects broader institutional weakness and lack of independent oversight mechanisms. In an environment where civil society is collapsed and media freedom severely restricted, there are no independent voices to document, report, or pressure compliance with safety standards. The lack of accountability structures that characterize DJ-004 directly enables the persistent safety failures observed in project implementation.",0.72,P174300,b3d106d2,Aide Memoire
DJ-002,Severe Youth Unemployment and Economic Inequality,"Critical safety violations and inadequate worker protections are plausibly connected to economic desperation. With youth unemployment exceeding 75%, workers may accept hazardous conditions without adequate shelter, safety equipment, or HSE oversight due to limited employment alternatives and economic pressure. The vulnerability of the workforce to exploitation reflects the broader economic inequality and lack of opportunity documented in DJ-002.",0.68,P174300,b3d106d2,Aide Memoire
DJ-004,Collapse of Independent Civil Society and Media Freedom,The persistent road safety risk reflects weak institutional capacity and limited independent oversight mechanisms. The absence of independent civil society and media freedom constrains public accountability for infrastructure safety standards and reduces external pressure on authorities to enforce road safety regulations. This governance fragility enables safety deficiencies to persist without public scrutiny or corrective action.,0.65,P174300,b71f16e3,Aide Memoire
DJ-002,Severe Youth Unemployment and Economic Inequality,High road accident rates may reflect inadequate investment in infrastructure maintenance and safety systems due to resource constraints and competing fiscal priorities in a context of severe economic inequality and limited public resources. Economic fragility can reduce government capacity to implement and enforce road safety standards across project corridors.,0.55,P174300,b71f16e3,Aide Memoire
DJ-004,Collapse of Independent Civil Society and Media Freedom,"Weak environmental and social compliance reporting reflects the broader institutional fragility and absence of independent oversight mechanisms. In an environment where civil society and media freedom are severely restricted, there are limited external checks on government reporting accuracy. The lack of transparency in project compliance documentation is consistent with Djibouti's systemic constraints on accountability and independent verification.",0.72,P174300,8412ff82,Aide Memoire
DJ-002,Severe Youth Unemployment and Economic Inequality,Weak institutional capacity for environmental and social compliance monitoring may reflect resource constraints and competing institutional priorities in a context of severe economic inequality and limited state capacity. Understaffed or under-resourced government agencies responsible for project oversight are symptomatic of broader institutional fragility driven by economic pressures and limited public sector investment.,0.65,P174300,8412ff82,Aide Memoire
DJ-002,Severe Youth Unemployment and Economic Inequality,The informal commercial structures at Arta represent livelihood activities for economically vulnerable populations in a context of severe youth unemployment (75%+) and limited economic opportunities. Resettlement without viable alternative income sources could exacerbate economic marginalization and deepen grievances among already economically stressed communities.,0.72,P174300,8d700c14,Aide Memoire
DJ-003,Ethnic Tensions and Political Exclusion,"Resettlement decisions affecting informal traders at Arta could intersect with underlying ethnic tensions if affected communities perceive the process as inequitable or if resettlement benefits/burdens are distributed along ethnic lines. In a context of Issa-Afar political imbalance, procedural fairness in land use decisions carries heightened political sensitivity.",0.58,P174300,8d700c14,Aide Memoire
DJ-004,Collapse of Independent Civil Society and Media Freedom,"The absence of independent civil society and media freedom constrains transparent community consultation and grievance mechanisms for affected informal traders. Limited space for independent voices means resettlement concerns may go unheard or unaddressed, increasing risk of unresolved community grievances in an already closed civic space.",0.65,P174300,8d700c14,Aide Memoire
DJ-001,Constitutional Revision Enabling Indefinite Presidential Rule,"The constitutional revision concentrating executive power and removing checks on presidential authority directly undermines institutional capacity and governance predictability required for cross-border corridor project implementation. Centralized, personalistic governance weakens the institutional frameworks and multi-stakeholder coordination mechanisms necessary for sustained project execution.",0.85,P174300,2fa4e783,Implementation Status and Results Report
DJ-003,Ethnic Tensions and Political Exclusion,"Ethnic marginalization of the Afar minority creates political fragmentation that impedes inclusive institutional capacity building and cross-border coordination. If the corridor project requires participation from marginalized ethnic groups or regions, ethnic tensions could obstruct consensus-building and implementation cooperation.",0.72,P174300,2fa4e783,Implementation Status and Results Report
DJ-004,Collapse of Independent Civil Society and Media Freedom,The absence of independent civil society and media oversight removes accountability mechanisms and transparency that typically support project governance. Restricted information flows and limited civic participation weaken the institutional checks necessary for effective project monitoring and stakeholder engagement.,0.78,P174300,2fa4e783,Implementation Status and Results Report
DJ-006,Escalating Djibouti-Somaliland Diplomatic Crisis,The diplomatic crisis with Somaliland directly threatens cross-border coordination capacity essential for corridor project implementation. Deteriorating regional relations and military tensions create operational uncertainty and reduce the political will for sustained bilateral/multilateral cooperation required for corridor functionality.,0.88,P174300,2fa4e783,Implementation Status and Results Report
DJ-008,Presidential Succession Uncertainty and Health Concerns,Succession uncertainty creates institutional instability and potential policy discontinuity that undermines long-term project commitment and implementation consistency. Leadership transitions amid health concerns can disrupt institutional priorities and resource allocation for development initiatives.,0.75,P174300,2fa4e783,Implementation Status and Results Report
