related_country_risk_id,related_country_risk_title,susceptibility_summary,confidence,PROJ_ID_IB,evidence_quote
SDN-2026-01,Active Multi-Front War: SAF-RSF Conflict Escalates in Kordofan and Darfur,"Project implementation in West Kordofan and South Kordofan is directly threatened by escalating violence in Kordofan region. The PAD identifies these states as project locations, but the country risk notes Kordofan as 'key epicentre of hostilities' with drone strikes on hospitals and sustained attacks. Project staff safety, beneficiary access, and cash distribution logistics are vulnerable to active combat operations.",0.85,P505963,"Project targets West Kordofan and South Kordofan as implementation locations. PAD acknowledges 'high security risk from ongoing armed conflict with fighting rising in various areas' and notes 'evidence of grand robbery, thefts, and looting of life-saving aid by soldiers.' Security is identified as 'central implementation challenge' with 'dynamic shifts within armed groups and militias causing intra-militia violence and fragmentation.' However, PAD does not specify current security status of Kordofan locations or assess whether escalation documented in March 2026 affects project viability in these states."
SDN-2026-03,Mass Displacement Crisis: Largest in the World,"Project targets 602,000 beneficiaries across 120,000 households with significant IDP populations (11+ million IDPs nationally). While the project explicitly addresses displacement, the scale and volatility of displacement patterns create implementation risks. The PAD notes 2.6 million IDPs have returned to areas with 'destroyed infrastructure and absent services,' which may undermine targeting accuracy and beneficiary verification in fluid displacement contexts.",0.75,P505963,"PAD states project 'specifically targets IDPs and host communities' with 'community-based targeting accounts for both populations' and 'targeting criteria include households hosting IDPs.' However, PAD acknowledges 'widespread displacement may lead to social tensions between IDPs and host communities' and identifies 'risk of rejection of targeting criteria by beneficiaries.' PAD notes 'flexible geographic targeting adapts to evolving conflict dynamics' but does not quantify how rapid displacement shifts (e.g., 8,000 displaced from Kernoi in January 2026) would affect biometric registration systems or beneficiary location verification during 12-month transfer period."
SDN-2026-04,Famine Confirmed and Spreading in Darfur and Kordofan,"Project targets IPC Phase 3 and 4 areas in Northern West Darfur, East Darfur, and West/South Kordofan where famine (IPC Phase 5) has been confirmed or is spreading. The PAD's cash transfer design (US$10 per person/month providing 50% of daily caloric needs) may be insufficient if famine conditions worsen or if hyperinflation erodes purchasing power faster than anticipated. Project sustainability depends on minimum stability levels that famine conditions undermine.",0.8,P505963,"PAD identifies project locations in 'Northern West Darfur, East Darfur, West Kordofan, South Kordofan' and targets 'IPC Phase 3 and 4 areas.' PAD acknowledges 'worsening economic conditions risk real purchasing power of cash transfers' and notes project sustainability is 'dependent on minimum security/stability levels.' However, PAD does not assess whether confirmed famine in El Fasher (North Darfur) and Kadugli (South Kordofan) or projected famine spread to 20 additional areas affects project's ability to deliver adequate nutrition support or whether beneficiary selection criteria remain appropriate in Phase 5 contexts."
SDN-2026-05,"Systematic Attacks on Civilians, Sexual Violence, and Impunity","Project targets vulnerable populations including pregnant/lactating women and female-headed households in conflict-affected areas with documented sexual violence. The PAD identifies 'high SEA/SH risk from conflict-affected areas with large IDP populations, weak GBV response mechanisms, power differentials from FSP/partner personnel.' Project staff, FSP workers, and beneficiaries (particularly women) face elevated risks of sexual exploitation, harassment, and violence during cash distribution and health facility linkages.",0.78,P505963,"PAD explicitly identifies 'high SEA/SH risk from conflict-affected areas with large IDP populations, weak GBV response mechanisms, power differentials from FSP/partner personnel, possible exclusion of women/girls.' Component 2 links cash transfers to health services requiring women to visit 'relatively stable areas with functioning primary healthcare facilities,' but PAD does not assess whether such facilities exist in areas with documented sexual violence or whether women's safe access can be guaranteed. PAD notes mitigation includes 'GBV risk-management plan development' and 'safe access mechanisms for women' but does not detail implementation status or effectiveness in preventing SEA/SH by project staff or partners."
SDN-2026-06,Deliberate Obstruction of Humanitarian Access,"Project depends on WFP and UNICEF's ability to access beneficiaries and deliver cash transfers across multiple states. The country risk documents 'wilful obstruction of aid movement, attack humanitarian workers and local volunteers, and restrict access to conflict-affected populations' with 'humanitarian access becoming increasingly restrained, particularly in Kordofan and Darfur.' Project implementation in these regions faces direct obstruction by warring parties.",0.82,P505963,"PAD acknowledges 'high security risk' and notes 'military operations and violence toward civilians and aid workers' and 'bureaucratic impediments and politicization of aid.' PAD identifies mitigation through 'flexible geographic targeting allowing shifts based on security level changes' and 'autonomy given to frontline workers for adaptive management.' However, PAD does not assess whether current obstruction levels in Kordofan and Darfur (as documented in March 2026 country risk) permit meaningful implementation or whether obstruction could prevent cash delivery to 552,000 beneficiaries in Component 1."
SDN-2026-02,De Facto State Fragmentation and RSF Parallel Government,"Project operates under OP 7.30 (Dealings with De Facto Governments) due to political fragmentation. The PAD notes 'political and institutional fragmentation from ongoing war' affecting 'federal authorities and service delivery' with 'government apparatus relocated to Port Sudan.' Project implementation across multiple states (including Darfur where RSF controls territory) may face competing authority claims, dual governance structures, and interference from RSF-aligned 'Tasis State' administration.",0.76,P505963,"PAD states project 'operates under OP 7.30 (Dealings with De Facto Governments) given political instability' and identifies 'high' political and governance risk from 'political and institutional fragmentation from ongoing war and historical instability severely affecting federal authorities and service delivery.' PAD notes 'government apparatus relocated to Port Sudan' and 'significant civil servant displacement.' However, PAD does not specify how project will navigate dual governance in RSF-controlled areas (particularly Darfur) or whether RSF-aligned authorities will permit WFP/UNICEF implementation or impose parallel requirements."
SDN-2026-10,Severe Humanitarian Funding Gap Threatening Aid Operations,Project requires sustained funding for 12-month cash transfer period (US$100 million equivalent). The country risk documents severe underfunding of humanitarian response (5.5% of US$2.9 billion required as of February 2026) and WFP's forced reduction of food rations. Project sustainability is threatened if broader humanitarian funding crisis deepens or if World Bank disbursements are delayed by fiduciary/security constraints.,0.72,P505963,"PAD identifies 'high' macroeconomic and fiduciary risks. Macroeconomic risk notes 'hyperinflation (211% in October 2024), currency depreciation, disrupted supply chains' and 'worsening economic conditions risk real purchasing power of cash transfers.' Fiduciary risk acknowledges 'high fiduciary risk from country environment impacting FM arrangements, potentially resulting in delayed reporting and inaccurate reconciliation.' However, PAD does not assess whether project's US$100 million budget is sufficient if humanitarian funding gap widens or whether project can sustain transfers if broader WFP operations are forced to reduce rations due to underfunding."
SDN-2026-07,Collapsed Health System and Renewed Disease Outbreak Risk,"Component 2 links cash transfers to health services (antenatal visits, immunization, nutrition support) for 30,000 pregnant and lactating women. The country risk documents 37% of health facilities non-functional as of January 2026, 201 verified attacks on healthcare facilities, and ongoing disease outbreaks (dengue, malaria, measles). Project's health linkage strategy depends on 'relatively stable areas with functioning primary healthcare facilities' that may not exist or may be destroyed during implementation.",0.74,P505963,"PAD states Component 2 targets 'relatively stable areas with functioning primary healthcare facilities' and links transfers to 'antenatal visits, immunization, and nutrition support.' However, PAD does not assess current functionality of primary healthcare facilities in project target areas or provide baseline data on facility status. PAD acknowledges 'healthcare facilities destroyed' and 'disease outbreaks' but does not specify whether sufficient functioning facilities exist in target areas to support 30,000 PLW beneficiaries or whether facility attacks documented in country risk (e.g., drone strike on Dilling General Hospital) affect project's health service assumptions."
SDN-2026-12,"Arbitrary Detention, Political Repression, and Civil Society Suppression","Project relies on NGO and CBO implementing partners for community-based targeting, grievance redress, and social accountability. The country risk documents arbitrary detention of 3,000+ people in Gezira state (many political activists), retaliatory attacks on local volunteers, and suppression of civil society. Project's community engagement and partner selection may be compromised if implementing partners face detention, harassment, or forced cooperation with warring parties.",0.7,P505963,"PAD identifies 'risk of political pressure on NGOs and implementing partners during community targeting' as a governance risk and notes mitigation includes 'WFP and UNICEF include screening elements in NGO partner selection ensuring accountability mechanisms.' However, PAD does not assess whether current detention of activists and volunteers (documented in country risk) affects partner availability or whether project can ensure partner safety during implementation. PAD relies on 'capable implementing partners and contractors (NGOs, service providers, Community Committees)' but does not specify how partners will be protected from political repression or detention."
SDN-2026-11,Cross-Border Conflict Spillover to Neighbouring States,"Project targets states bordering conflict zones (Blue Nile, White Nile, Gadaref, Kassala) where cross-border spillover risks are documented. The country risk notes cross-border recruitment, weapons transit, and displacement flows (8,000+ displaced from Kernoi to Chad in January 2026). Project implementation in border states may be disrupted by cross-border violence, refugee influxes, or weapons trafficking affecting security and logistics.",0.68,P505963,"PAD targets 'Blue Nile, White Nile, Gadaref, Kassala' among project locations and acknowledges 'flexible geographic targeting adapts to evolving conflict dynamics and accessibility.' However, PAD does not assess cross-border spillover risks or whether border states face elevated security threats from cross-border violence or weapons trafficking. PAD notes 'crossline and cross-border movement challenges' as security concern but does not specify whether project locations in border states are affected by documented cross-border recruitment or displacement flows."
SDN-2026-01,Active Multi-Front War: SAF-RSF Conflict Escalates in Kordofan and Darfur,"Project implementation and service delivery could be disrupted if conflict escalates into target states (Kassala, Northern, River Nile). While PAD notes target areas are currently neutral and not strongholds of either warring party, the escalation pattern documented in Kordofan and Darfur demonstrates conflict's capacity to spread geographically. Project personnel, beneficiaries, and assets face direct security risks from violence.",0.85,P181490,"PAD states: 'Conflict may escalate in target areas' and 'Risk of conflict escalation in target areas; project may shift locations if needed.' Project acknowledges 'Risks to project personnel, contractors, beneficiaries from insecurity, violence, extortion, theft, armed assault, looting, vandalism.' PAD notes project areas are 'currently neutral, not stronghold of either warring party, but relative security is key selection criterion.' However, PAD also states 'Approximately 30% of Sudan's 79 counties directly affected by conflict,' indicating widespread geographic reach of hostilities."
SDN-2026-03,Mass Displacement Crisis: Largest in the World,"Project targeting and beneficiary identification could be undermined by continued IDP mobility. PAD identifies 560,000 IDP and host community beneficiaries, but the ongoing displacement crisis (14 million displaced, with 2.6 million having returned to areas with destroyed infrastructure) creates dynamic and unpredictable beneficiary populations. Rapid IDP movements could render baseline data and targeting mechanisms obsolete, affecting project reach and effectiveness.",0.8,P181490,"PAD states project targets '560,000 IDP and host community individuals in target localities' and notes 'Over 5.5 million IDPs as of December 2023, with 3.54 million (64%) in urban centers in target states.' PAD acknowledges 'Risk of increased IDP mobility to project areas' as an identified environmental and social risk. PAD also notes 'Over 66% of IDPs reside in host communities in rented accommodations, schools, gathering sites, improvised shelters, and camps,' indicating fluid and temporary settlement patterns. Mitigation includes 'Rapid local assessments to understand exclusion and social tension risks,' but these assessments occur during implementation, not before."
SDN-2026-06,Deliberate Obstruction of Humanitarian Access,"Project implementation by UNICEF and WFP depends on humanitarian access corridors and cooperation from warring parties. PAD acknowledges reliance on 'UN humanitarian supply routes' and notes both agencies operate 'under UN security umbrella.' However, documented attacks on WFP operations (drone strikes since early February 2026) and deliberate obstruction of aid movement create direct risk to project logistics, supply chains, and staff safety. Obstruction could prevent delivery of agricultural inputs, health supplies, WASH materials, and food security interventions.",0.82,P181490,"PAD states: 'UNICEF and WFP follow respective security policies' and project 'operates under UN security umbrella.' Mitigation includes 'Use of UN humanitarian supply routes.' However, PAD acknowledges 'Risks include: complex local procurement under conflict; restricted supply of goods if conflict escalates.' PAD identifies 'Fiduciary (high)' risk noting 'restricted supply of goods if conflict escalates.' Project design includes 'Security Risk Assessment and Security Management Plan (WFP)' but does not detail contingencies for sustained access obstruction."
SDN-2026-04,Famine Confirmed and Spreading in Darfur and Kordofan,"Project's food security component (Component 2) targets agricultural production and food supply in context of confirmed famine in neighboring regions. While target states (Kassala, Northern, River Nile) are not currently listed as famine zones, the spread of famine to 20 additional areas projected through 2026 creates risk that target areas could deteriorate into famine conditions during project implementation. This would overwhelm project's capacity to address food insecurity through agricultural inputs and cooperative support, requiring pivot to emergency humanitarian response.",0.75,P181490,"PAD Component 2 aims to address 'agricultural production and food supply' through 'climate-smart agricultural and veterinary inputs/services to farming cooperatives' and 'scale-up of community consumer cooperatives and food centers.' However, PAD notes project 'cannot fully mitigate' macroeconomic crisis and acknowledges 'Food prices increased 50% since war started.' PAD states project will 'maintain basic services and increase local food production to address availability and affordability challenges,' but does not address scenario where famine conditions spread to target states, which would require emergency response beyond project scope."
SDN-2026-05,"Systematic Attacks on Civilians, Sexual Violence, and Impunity","Project's GBV response component and community engagement mechanisms could be compromised by systematic violence and impunity. PAD includes 'GBV case management, medical care, psychosocial support' and establishes grievance redress mechanisms, but these depend on community trust and willingness to report violations. Documented sexual violence, extrajudicial killings, and impunity create environment where beneficiaries may fear reporting or engaging with project services, particularly women and girls. Project personnel could also be targeted.",0.78,P181490,"PAD identifies 'GBV/SEA/SH' as specific environmental and social risk and includes mitigation through 'GBV/SEA/SH Action Plans' and 'Established grievance redress mechanisms (CFM) by both agencies with multiple accessible channels.' Component 1 includes 'GBV case management, medical care, psychosocial support, and community awareness campaigns.' However, PAD does not address how systematic violence and impunity documented in country risk profile would affect beneficiary willingness to report GBV or engage with services. PAD notes 'Security risks to stakeholders like resistance committees targeted by warring parties' but does not extend this analysis to project staff or beneficiaries."
SDN-2026-02,De Facto State Fragmentation and RSF Parallel Government,"Project coordination and governance arrangements depend on functional state and locality-level authorities. PAD acknowledges 'Federal institutions non-functional' and relies on 'state and locality-level authorities which are operational but resource-constrained.' De facto state fragmentation and parallel RSF government could undermine these local authorities' legitimacy, capacity, or willingness to coordinate with project. If conflict dynamics shift control of target areas, project coordination mechanisms could collapse.",0.77,P181490,"PAD identifies 'Political and Governance (high)' risk: 'Federal institutions non-functional; reliance on state and locality-level authorities which are operational but resource-constrained.' Mitigation includes 'Engagement strategy to be developed and reflected in PIM' and 'State-level capacity assessments to inform engagement strategy.' However, PAD does not address scenario where de facto state fragmentation extends to target states or where parallel governance structures challenge project's coordination with state/locality authorities. PAD notes project 'will not move forward without consensus and assurances of all stakeholders,' but does not clarify how consensus would be achieved if multiple governance authorities claim legitimacy."
SDN-2026-10,Severe Humanitarian Funding Gap Threatening Aid Operations,"Project's sustainability and scale-up potential are threatened by severe humanitarian funding gaps. PAD notes 2026 humanitarian response plan received only 5.5% of required funds as of early February 2026, and WFP reduced food rations to survival minimums. Project's US$130 million financing is substantial but operates within broader humanitarian ecosystem facing 94.5% funding shortfall. If humanitarian funding gap widens, project may face pressure to redirect resources to emergency response, or implementing partners may be diverted to higher-priority humanitarian operations.",0.72,P181490,"PAD acknowledges 'Macroeconomic (substantial)' risk from 'Severe economic deterioration from conflict, hyperinflation, currency depreciation, halt of domestic/international trade, frozen donor aid, rising unemployment.' Mitigation states 'Project cannot fully mitigate but will maintain basic services and increase local food production.' PAD notes project uses 'Contractual obligations in US Dollar to counteract exchange rate impacts' and will 'Monitor daily exchange rates,' but does not address risk that implementing partners (UNICEF, WFP) may face competing demands from humanitarian operations if funding gaps widen further."
SDN-2026-12,"Arbitrary Detention, Political Repression, and Civil Society Suppression","Project's community-led governance model through Community Development Committees (CDCs) could be undermined by arbitrary detention and political repression. PAD establishes CDCs as core mechanism for 'community-led planning and prioritization' with 'minimum quotas for women (40%) and IDPs (30%).' However, documented arbitrary detention of political activists and retaliatory attacks against local emergency response volunteers create risk that CDC members could be targeted, deterring participation and undermining community engagement.",0.73,P181490,"PAD emphasizes 'Community-led decision-making through CDCs' and states 'Ensure IDPs and host communities integral to decision-making.' PAD identifies 'Stakeholder (high)' risk including 'Security risks to stakeholders like resistance committees targeted by warring parties.' However, PAD does not explicitly address risk that CDC members—particularly women and IDP representatives—could face arbitrary detention or retaliation for political activism or perceived collaboration. PAD notes 'Emphasis on sensitization and consultation with communities during implementation' but does not detail security protocols for protecting CDC members from political repression."
SDN-2026-07,Collapsed Health System and Renewed Disease Outbreak Risk,Project's health service delivery component (Component 1) operates within context of 37% non-functional health facilities and high disease outbreak risk. PAD includes 'health/nutrition packages' and 'medical care' but does not detail how project will sustain health services if disease outbreaks overwhelm capacity or if remaining functional facilities are damaged/destroyed. Renewed cholera outbreak or other waterborne disease spread could divert project resources to emergency response and undermine planned health service expansion.,0.68,P181490,"PAD Component 1 includes 'health/nutrition packages' and 'medical care, psychosocial support' delivered through 'Community Learning Centers' and community health workers. However, PAD does not address how project health services would function if disease outbreaks occur or if health facilities are damaged. PAD acknowledges 'Environmental and Social (high)' risk but does not specifically address disease outbreak scenario. PAD notes project will 'maintain basic services' but does not detail contingency for health system collapse or epidemic response."
