country_risk_id,country_risk_title,connection_summary,confidence,PROJ_ID_IB,realized_risk_id,doc_type
AFG-2026-05,Mass Returnee Crisis Overwhelming Absorptive Capacity,"The project's inability to collect data on displaced people and host community service delivery directly reflects the overwhelmed absorptive capacity documented in this FCV risk. With 2.78 million Afghans returning in 2025 alone and 150,000+ more in early 2026, host communities in eastern, southern, and urban-adjacent regions are under extraordinary pressure. The project's data collection gap suggests implementation challenges in reaching and serving these populations amid the surge in returns, housing shortages, and strained basic services.",0.85,P178758,3cce0f6c,Implementation Status and Results Report
AFG-2026-01,Afghanistan-Pakistan Armed Conflict and Cross-Border Escalation,"The project's difficulty in reaching displaced populations is plausibly connected to the February-April 2026 armed escalation that displaced over 115,000 people across eastern provinces (Nangarhar, Paktika, Khost, Paktia, Kunar). The conflict-driven displacement in these border regions would directly impede project implementation capacity to identify, locate, and serve affected populations, explaining the data collection gap.",0.78,P178758,3cce0f6c,Implementation Status and Results Report
AFG-2026-08,Compounding Climate and Seismic Shocks Overwhelming Response Capacity,The project's service delivery gaps for displaced populations align with the documented overwhelm of response capacity from recurrent shocks. The March-April 2026 floods affecting all eight regions and the April 5 earthquake in Badakhshan created additional displacement and strained humanitarian response systems already constrained by funding cuts. These compounding shocks would directly impair the project's ability to implement data collection and service delivery to displaced and affected communities.,0.75,P178758,3cce0f6c,Implementation Status and Results Report
AFG-2026-06,Collapse of Humanitarian Funding Due to U.S. and Donor Aid Cuts,"The project's implementation challenges in serving displaced populations are substantively connected to the USD 859 million ODA loss in 2026 and UN reprioritization from 16.8 million to 12.5 million people assisted. Reduced funding directly constrains project operational capacity, staff availability, and service delivery infrastructure needed to reach and serve displaced populations, explaining why data collection has not yet begun.",0.82,P178758,3cce0f6c,Implementation Status and Results Report
AFG-2026-01,Afghanistan-Pakistan Armed Conflict and Cross-Border Escalation,"The 71% grievance resolution rate in 28 provinces is plausibly affected by the February 2026 escalation of cross-border conflict, which displaced over 115,000 people and damaged civilian infrastructure including medical facilities. Conflict-affected provinces in eastern Afghanistan (Nangarhar, Paktika, Kunar, Khost, Paktia) would experience heightened operational disruptions, staff security constraints, and beneficiary displacement that directly impede timely grievance processing and resolution.",0.72,P178758,159f8e16,Implementation Status and Results Report
AFG-2026-02,ISKP Terrorist Activity and Exploitation of Security Vacuum,"ISKP's documented expansion into eastern Afghanistan security gaps creates localized instability that constrains project implementation capacity. Provinces experiencing ISKP activity would face staff safety concerns, beneficiary access challenges, and administrative disruptions that directly contribute to the 29% unresolved grievance backlog, particularly in eastern regions where the group is actively exploiting the Taliban-Pakistan confrontation.",0.65,P178758,159f8e16,Implementation Status and Results Report
AFG-2026-05,Mass Returnee Crisis Overwhelming Absorptive Capacity,"The influx of 2.78 million returnees in 2025 and ongoing returns in 2026 directly strain project implementation capacity in receiving areas, particularly eastern and southern regions. Returnee populations face acute vulnerability and heightened grievance generation around land access, housing, and service delivery, while project staff capacity to process and resolve complaints is overwhelmed by the scale of returnee needs and competing demands on limited resources.",0.7,P178758,159f8e16,Implementation Status and Results Report
AFG-2026-06,Collapse of Humanitarian Funding Due to U.S. and Donor Aid Cuts,"The USD 859 million ODA reduction in 2026 and reprioritization of UN assistance from 16.8 million to 12.5 million people directly constrains project staffing, operational resources, and administrative capacity. Reduced funding translates to fewer grievance officers, limited travel capacity to remote provinces, and compressed timelines for complaint investigation and resolution, directly explaining the 29% unresolved grievance rate.",0.78,P178758,159f8e16,Implementation Status and Results Report
AFG-2026-08,Compounding Climate and Seismic Shocks Overwhelming Response Capacity,"The March-April 2026 floods affecting all eight regions and the April 5 earthquake in Badakhshan created acute humanitarian emergencies that diverted project staff and resources from routine grievance processing. These shocks directly correlate with implementation delays, as staff capacity was redirected to emergency response and beneficiary populations faced competing priorities, reducing engagement with formal grievance mechanisms.",0.68,P178758,159f8e16,Implementation Status and Results Report
AFG-2026-06,Collapse of Humanitarian Funding Due to U.S. and Donor Aid Cuts,"The project's persistent high macroeconomic risk is directly connected to the sharp contraction in international aid flows. Afghanistan is projected to lose approximately USD 859 million in ODA in 2026 compared to 2023 baseline levels (5% of GNI), eliminating critical foreign assistance that underpins the broader economy. This funding collapse directly constrains the macroeconomic environment in which the project must operate, affecting local procurement capacity, vendor liquidity, and the financial sustainability of project activities.",0.92,P178758,2dfa846b,Implementation Status and Results Report
AFG-2026-11,Afghanistan-Pakistan Conflict Trade Disruption and Economic Spillover,"The Pakistan-Afghanistan armed conflict has disrupted critical trade corridors (notably the Torkham border crossing closure causing USD 90 million in private sector losses) and cross-border commerce since October 2025. This trade disruption directly exacerbates macroeconomic instability by constraining private sector activity, reducing foreign exchange earnings, and limiting the availability of imported goods and materials essential for project implementation and local procurement.",0.88,P178758,2dfa846b,Implementation Status and Results Report
AFG-2026-04,Catastrophic Food Insecurity and Malnutrition Crisis,"The severe food insecurity affecting 17.4 million people (one-third of the population) reflects and reinforces macroeconomic collapse. The sharp decline in WFP assistance (from 5.6 million to 1 million people monthly) following U.S. funding cuts demonstrates how macroeconomic fragility translates into reduced purchasing power, labor productivity, and household capacity to engage in economic activity. This constrains the local economy's ability to support project implementation and sustain beneficiary participation.",0.85,P178758,2dfa846b,Implementation Status and Results Report
AFG-2026-05,Mass Returnee Crisis Overwhelming Absorptive Capacity,"The return of approximately 5 million people over two years, with 90% of returnees surviving on less than USD 5 daily, represents both a symptom and driver of macroeconomic instability. The surge in returnees strains housing, land, water, education, and health services, particularly in eastern and southern regions, creating additional pressure on already fragile local economies and reducing the absorptive capacity for project activities and local employment generation.",0.82,P178758,2dfa846b,Implementation Status and Results Report
AFG-2026-09,Taliban Governance Fragility and Political Isolation,"The realized project implementation risk of political and governance instability directly reflects the documented Taliban governance fragility. The BTI 2026 assessment identifies lack of professionalism, declining institutional capacity, shortage of funds for soldiers' salaries, and lowest political participation levels since 2005 as serious threats to Taliban authority. These institutional weaknesses directly undermine the government's capacity to support project implementation, coordinate with development actors, and maintain stable operating conditions.",0.92,P504220,bd6f1fab,Implementation Status and Results Report
AFG-2026-10,Friction Between Taliban and UN/Development Actors Over Operational Access,"The high political and governance risk rating is substantively connected to documented friction between Taliban authorities and international development actors. Taliban restrictions on UN staff access (particularly women staff), resistance to international oversight, and shortened UNAMA mandate renewal reflect governance instability that directly constrains project implementation capacity. These tensions create unpredictable operating conditions and limit coordination mechanisms essential for project delivery.",0.88,P504220,bd6f1fab,Implementation Status and Results Report
AFG-2026-06,Collapse of Humanitarian Funding Due to U.S. and Donor Aid Cuts,The governance instability risk is connected to the broader collapse of international aid architecture. The loss of approximately USD 859 million in ODA in 2026 and termination of U.S. assistance reflects not only donor decisions but also governance fragility that has eroded international confidence in the operating environment. This funding collapse directly impacts the government's institutional capacity and creates fiscal constraints that undermine implementation of any development projects.,0.85,P504220,bd6f1fab,Implementation Status and Results Report
AFG-2026-01,Afghanistan-Pakistan Armed Conflict and Cross-Border Escalation,"The high political and governance risk rating reflects the destabilizing effects of active armed conflict. The February 2026 escalation into 'open war,' airstrikes on multiple provinces, and displacement of over 115,000 people create a security environment that directly undermines project implementation capacity, staff safety, and institutional functioning across affected regions.",0.8,P504220,bd6f1fab,Implementation Status and Results Report
AFG-2026-09,Taliban Governance Fragility and Political Isolation,"The realized high institutional capacity risk directly reflects the country-level governance fragility documented in AFG-2026-09. The BTI 2026 assessment identifies 'lack of professionalism, declining institutional capacity, and shortage of funds' as serious threats to Taliban authority. These same dynamics constrain the implementing agencies (Aga-Khan Foundation Afghanistan and Afghan Credit Guarantee Foundation), which must operate within an environment of deteriorating state institutional capacity, limited professional resources, and financial constraints. The project's implementation challenges are a direct manifestation of the broader Taliban governance fragility affecting all institutional actors in Afghanistan.",0.85,P504220,cb7603b7,Implementation Status and Results Report
AFG-2026-06,Collapse of Humanitarian Funding Due to U.S. and Donor Aid Cuts,"The institutional capacity constraints facing the implementing agencies are substantially exacerbated by the dramatic collapse in international funding documented in AFG-2026-06. The loss of approximately USD 859 million in ODA in 2026 and termination of USD 561.8 million in humanitarian assistance directly impacts the operational resources, staffing capacity, and technical support available to implementing organizations. Funding cuts force reductions in institutional capacity precisely when complex project implementation demands it most, creating a direct causal link between donor aid collapse and the realized high institutional capacity risk.",0.82,P504220,cb7603b7,Implementation Status and Results Report
AFG-2026-10,Friction Between Taliban and UN/Development Actors Over Operational Access,"The institutional capacity constraints are directly connected to operational access restrictions imposed by Taliban authorities since September 2025. The ban on Afghan women entering UN offices and compounds, combined with Taliban resistance to international oversight and questioning of UNAMA's effectiveness, creates a hostile operating environment for development actors. These restrictions limit the implementing agencies' ability to recruit qualified staff, coordinate with international partners, access technical expertise, and maintain operational continuity—all core institutional capacity requirements. The friction between Taliban and development actors directly undermines the institutional functioning of implementing organizations.",0.8,P504220,cb7603b7,Implementation Status and Results Report
AFG-2026-01,Afghanistan-Pakistan Armed Conflict and Cross-Border Escalation,"The Pakistan-Afghanistan armed conflict creates direct operational constraints on institutional capacity in eastern Afghanistan, where the implementing agencies likely operate. The February-April 2026 escalation caused over 115,000 displaced persons, damage to civilian infrastructure including medical facilities, and security gaps that limit organizational mobility and staff safety. Border closures and conflict-related disruptions constrain the ability of implementing agencies to access project sites, maintain supply chains, and retain qualified personnel in affected regions, directly contributing to the high institutional capacity risk rating.",0.72,P504220,cb7603b7,Implementation Status and Results Report
AFG-2026-09,Taliban Governance Fragility and Political Isolation,"The project's early-stage implementation (declared effective April 2024) coincides directly with documented Taliban governance fragility including lack of professionalism, declining institutional capacity, and shortage of funds. The BTI 2026 assessment of serious threats to Taliban authority and the project's vulnerability to 'political instability and governance fragility' reflect the same underlying institutional weakness. Implementation arrangements requiring Ministry of Economy coordination are particularly exposed given the Taliban's documented institutional capacity constraints and financial pressures.",0.85,P504220,0b9acbc7,Implementation Status and Results Report
AFG-2026-10,Friction Between Taliban and UN/Development Actors Over Operational Access,"The project's implementation vulnerability in a 'high-risk political environment' is directly connected to documented Taliban restrictions on development actor operations. Since September 2025, Taliban security forces have barred UN staff from offices nationwide, and the Taliban has dismissed UNAMA as a 'failure.' These operational access constraints and Taliban resistance to international oversight create direct implementation risks for World Bank-supported projects requiring coordination with Taliban authorities and potential engagement with international partners.",0.8,P504220,0b9acbc7,Implementation Status and Results Report
AFG-2026-06,Collapse of Humanitarian Funding Due to U.S. and Donor Aid Cuts,"The project's early-stage implementation faces vulnerability from the broader collapse of international assistance to Afghanistan. The loss of approximately USD 859 million in ODA in 2026 and the UN's forced reprioritization from 16.8 million to 12.5 million people assisted creates a constrained resource environment that affects the enabling conditions for project implementation, including government capacity to co-finance or implement complementary activities.",0.75,P504220,0b9acbc7,Implementation Status and Results Report
AFG-2026-01,Afghanistan-Pakistan Armed Conflict and Cross-Border Escalation,"The project's vulnerability to 'political instability' is substantively connected to the February 2026 escalation of armed conflict between Taliban and Pakistani forces, which has created security gaps, displaced over 115,000 people, and damaged civilian infrastructure including medical facilities. If the project operates in eastern or border regions (Nangarhar, Paktika, Khost, Kunar), it faces direct exposure to ongoing cross-border clashes and their destabilizing effects on governance and service delivery.",0.7,P504220,0b9acbc7,Implementation Status and Results Report
AFG-2026-09,Taliban Governance Fragility and Political Isolation,"The project's persistent 'High' political and governance instability risk directly reflects the Taliban governance fragility documented in AFG-2026-09, including lack of institutional professionalism, declining capacity, funding shortages, and international isolation. These structural governance weaknesses create the underlying conditions that sustain the project's implementation uncertainty.",0.95,P178760,f053baa5,Implementation Status and Results Report
AFG-2026-10,Friction Between Taliban and UN/Development Actors Over Operational Access,The project's governance instability risk is directly connected to AFG-2026-10's documented operational access constraints. Taliban restrictions on women staff entering UN compounds and broader friction over development actor operations create concrete implementation barriers that materialize the abstract 'governance instability' into operational disruption.,0.9,P178760,f053baa5,Implementation Status and Results Report
AFG-2026-06,Collapse of Humanitarian Funding Due to U.S. and Donor Aid Cuts,"The project's persistent governance instability is compounded by the structural collapse of the aid ecosystem documented in AFG-2026-06. Massive donor aid cuts (USD 859 million ODA loss projected for 2026) undermine the institutional capacity and resource availability that governance systems require to function, directly sustaining the project's high-risk rating.",0.85,P178760,f053baa5,Implementation Status and Results Report
AFG-2026-01,Afghanistan-Pakistan Armed Conflict and Cross-Border Escalation,"The project's governance instability risk is exacerbated by the security vacuum and institutional strain created by AFG-2026-01. The February 2026 escalation, displacement of 115,000+ people, and damage to civilian infrastructure including medical facilities directly undermine governance capacity and project implementation in affected regions.",0.75,P178760,f053baa5,Implementation Status and Results Report
AFG-2026-06,Collapse of Humanitarian Funding Due to U.S. and Donor Aid Cuts,"The realized macroeconomic instability risk directly reflects the structural economic shock from USD 859 million in projected ODA losses in 2026 compared to 2023 baseline levels (5% of GNI). The termination of U.S. foreign assistance awards and SIGAR closure eliminates approximately USD 561.8 million in humanitarian assistance, fundamentally undermining Afghanistan's macroeconomic stability and the project's ability to sustain service delivery in an aid-dependent economy.",0.95,P178760,7d245924,Implementation Status and Results Report
AFG-2026-11,Afghanistan-Pakistan Conflict Trade Disruption and Economic Spillover,"The Pakistan-Afghanistan armed conflict has directly disrupted trade through extended Torkham border closure (nearly one month), causing USD 90 million in private sector losses and stranding thousands of trucks. This trade disruption compounds Afghanistan's already contracted economy (20%+ contraction post-2021) and creates volatile macroeconomic conditions that directly threaten project implementation viability and service delivery sustainability.",0.9,P178760,7d245924,Implementation Status and Results Report
AFG-2026-04,Catastrophic Food Insecurity and Malnutrition Crisis,"The food insecurity crisis affecting 17.4 million people (one-third of population) reflects severe macroeconomic dysfunction: WFP funding collapse reduced beneficiaries from 5.6 million to 1 million monthly, and 80% rainfed wheat crop failure signals agricultural economy breakdown. These conditions indicate the macroeconomic instability that constrains project implementation and the purchasing power of vulnerable populations the project aims to serve.",0.85,P178760,7d245924,Implementation Status and Results Report
AFG-2026-05,Mass Returnee Crisis Overwhelming Absorptive Capacity,"The return of 5 million people (10% of population) over two years, with 90% of returnees surviving on less than USD 5 daily, represents a macroeconomic shock that strains housing, land, water, education, and health services. This mass displacement-driven economic pressure directly exacerbates the macroeconomic instability affecting project implementation capacity, particularly in eastern and southern regions.",0.8,P178760,7d245924,Implementation Status and Results Report
AFG-2026-12,Context: Deteriorating Opium Economy and Counter-Narcotics Fragility,"The Taliban's opium cultivation ban created significant rural economic dislocation, while 80% informal land tenure and frozen USD 9.5 billion in external reserves limit formalization of economic activity. These structural economic vulnerabilities directly underpin the persistent macroeconomic instability rating and constrain the project's ability to operate in a fragmented, informal economy with limited state fiscal capacity.",0.75,P178760,7d245924,Implementation Status and Results Report
AFG-2026-06,Collapse of Humanitarian Funding Due to U.S. and Donor Aid Cuts,"The project's institutional capacity deterioration is directly connected to the collapse of humanitarian funding. The loss of approximately USD 859 million in ODA in 2026 and termination of U.S. foreign assistance has eliminated critical resources that government and partner institutions depend on for implementation capacity. With the UN forced to reprioritize assistance from 16.8 million to 12.5 million people, institutional partners lack the funding to maintain staffing, training, and operational systems necessary for project sustainability.",0.92,P178760,7cfd7939,Implementation Status and Results Report
AFG-2026-09,Taliban Governance Fragility and Political Isolation,"The project's institutional capacity deterioration reflects broader Taliban governance fragility documented in the FCV risk assessment. The BTI 2026 report identifies lack of professionalism, declining institutional capacity, and shortage of funds for basic operations as serious threats to Taliban authority. These systemic governance weaknesses directly undermine the government's ability to implement and sustain development projects, creating a structural constraint on institutional performance.",0.88,P178760,7cfd7939,Implementation Status and Results Report
AFG-2026-10,Friction Between Taliban and UN/Development Actors Over Operational Access,"The project's institutional capacity deterioration is compounded by operational friction between the Taliban and international development actors. The ban on Afghan women staff entering UN offices since September 2025 and the shortened UNAMA mandate renewal reflect constraints on development partner engagement and coordination capacity. These restrictions directly limit the ability of implementing partners to maintain technical expertise, coordination mechanisms, and operational systems required for project implementation.",0.85,P178760,7cfd7939,Implementation Status and Results Report
AFG-2026-04,Catastrophic Food Insecurity and Malnutrition Crisis,"Institutional capacity deterioration is connected to the humanitarian crisis context that diverts institutional resources and attention. With 17.4 million people facing crisis-level food insecurity and 3.7 million children acutely malnourished, government and partner institutions are overwhelmed managing emergency response, leaving minimal capacity for sustained project implementation. The crisis creates competing institutional priorities that degrade implementation performance.",0.72,P178760,7cfd7939,Implementation Status and Results Report
AFG-2026-09,Taliban Governance Fragility and Political Isolation,"The elevation of fiduciary risk from Substantial to High directly reflects the governance fragility documented in AFG-2026-09. The BTI 2026 assessment identifies 'lack of professionalism, declining institutional capacity, and shortage of funds' as serious threats to Taliban authority. These same institutional weaknesses—declining capacity, resource constraints, and governance gaps—create the conditions for elevated fraud, corruption, and mismanagement risks in project implementation. The Taliban's demonstrated inability to maintain professional institutional standards and financial discipline translates directly into heightened fiduciary vulnerability.",0.85,P178760,ab5f2840,Implementation Status and Results Report
AFG-2026-06,Collapse of Humanitarian Funding Due to U.S. and Donor Aid Cuts,"The sharp contraction in international assistance (USD 859 million ODA loss projected for 2026) and the Taliban's resource constraints documented in AFG-2026-06 create acute fiduciary pressures. When implementing institutions face severe funding shortfalls and financial stress, fiduciary controls typically deteriorate as organizations struggle to maintain payroll, operations, and oversight systems. The documented collapse of humanitarian funding creates an environment where financial management systems are under extreme strain, increasing vulnerability to fraud and mismanagement.",0.8,P178760,ab5f2840,Implementation Status and Results Report
AFG-2026-10,Friction Between Taliban and UN/Development Actors Over Operational Access,"The Taliban's restrictions on UN and development actor access since September 2025, including bans on women staff entering UN compounds, directly impairs the external oversight and monitoring mechanisms essential for fiduciary control. Reduced international presence and operational constraints limit the ability of development partners to conduct financial audits, monitor fund flows, and verify implementation—creating blind spots that enable fraud and mismanagement. The shortened UNAMA mandate renewal and operational friction documented in AFG-2026-10 directly undermine the external accountability structures that mitigate fiduciary risk.",0.82,P178760,ab5f2840,Implementation Status and Results Report
AFG-2026-05,Mass Returnee Crisis Overwhelming Absorptive Capacity,"Direct substantive connection. The project is actively serving 2,080 returnee households alongside 11,394 IDP households. Country risk AFG-2026-05 documents that nearly 5 million Afghans have returned over two years, with 2.78 million in 2025 alone, placing extraordinary pressure on housing, land, water, education, and health services particularly in eastern and southern regions. The project's implementation of services to returnee populations reflects the concrete manifestation of this mass return crisis at the ground level, with returnees struggling to survive on less than $5/day and facing absorption challenges in host communities.",0.92,P178760,6a615bff,Implementation Status and Results Report
AFG-2026-01,Afghanistan-Pakistan Armed Conflict and Cross-Border Escalation,"Plausible indirect connection through displacement dynamics. The February-April 2026 Pakistan-Afghanistan military escalation resulted in over 115,000 displaced persons and damage to civilian infrastructure. The project's active management of 11,394 IDP households suggests implementation in conflict-affected areas experiencing ongoing displacement pressures. The timing of the project documentation (June 2025) predates the major escalation, but the persistent IDP caseload reflects underlying conflict-driven displacement that the escalation would have exacerbated.",0.68,P178760,6a615bff,Implementation Status and Results Report
AFG-2026-08,Compounding Climate and Seismic Shocks Overwhelming Response Capacity,"Indirect connection through vulnerability amplification. The project serves displaced and returnee populations in rural host communities (1,372 communities noted), populations already identified as extremely vulnerable. Country risk AFG-2026-08 documents that recurrent climate shocks (floods, drought affecting 12 provinces, earthquakes) are acting as threat multipliers pushing vulnerable communities into life-threatening conditions. IDPs and returnees with minimal resources ($5/day) are particularly susceptible to these compounding environmental shocks, creating implementation pressures for service delivery.",0.65,P178760,6a615bff,Implementation Status and Results Report
AFG-2026-09,Taliban Governance Fragility and Political Isolation,"The realized project risk of persistent political and governance instability directly reflects the country-level assessment of Taliban governance fragility. Both identify declining institutional capacity, lack of professionalism, and shortage of resources as core vulnerabilities. The BTI 2026 assessment of Taliban authority threats and the UN's characterization of Afghanistan's isolation from the international system create the exact conditions driving the project's sustained 'High' political and governance risk rating.",0.95,P178775,4d8e377c,Implementation Status and Results Report
AFG-2026-10,Friction Between Taliban and UN/Development Actors Over Operational Access,"The project's governance instability risk is directly connected to Taliban restrictions on UN operational access, particularly the ban on Afghan women staff entering UN offices since September 2025. These restrictions create concrete implementation barriers for development projects, limit coordination capacity, and reflect the broader friction between Taliban authorities and international development actors that undermines project execution and sustainability.",0.92,P178775,4d8e377c,Implementation Status and Results Report
AFG-2026-06,Collapse of Humanitarian Funding Due to U.S. and Donor Aid Cuts,Political and governance instability is compounded by the collapse of international funding architecture. The loss of approximately USD 859 million in ODA in 2026 and termination of U.S. assistance directly undermines the institutional and financial capacity required for project implementation. The funding collapse reflects and reinforces the governance fragility that prevents Afghanistan from accessing normal development financing channels.,0.88,P178775,4d8e377c,Implementation Status and Results Report
AFG-2026-01,Afghanistan-Pakistan Armed Conflict and Cross-Border Escalation,"The escalation of armed conflict since February 2026, including airstrikes, displacement of over 115,000 people, and damage to civilian infrastructure, creates acute political and governance instability that directly affects project implementation capacity. The conflict disrupts state authority, diverts resources, and creates security conditions that constrain project operations, particularly in eastern provinces.",0.85,P178775,4d8e377c,Implementation Status and Results Report
AFG-2026-07,Collapsing Healthcare System Driven by Taliban Restrictions and Funding Cuts,"The 15% service delivery shortfall in vaccination, institutional deliveries, and growth monitoring directly reflects the documented collapse of Afghanistan's healthcare system. The Taliban's restrictions on female health workers (1,700+ job losses by September 2025) and closure of 153 Family Health Houses due to funding cuts have dismantled rural service delivery infrastructure. The project's downward target revision based on Jan-Jun 2024 data aligns with the timeline of healthcare system deterioration, particularly the loss of female health worker capacity that is critical for maternal and child health services.",0.85,P178775,54bccd85,Implementation Status and Results Report
AFG-2026-06,Collapse of Humanitarian Funding Due to U.S. and Donor Aid Cuts,The project's 15% implementation shortfall is plausibly connected to the USD 859 million ODA loss in 2026 and the UN's forced reprioritization from 16.8 million to 12.5 million people assisted. Funding cuts directly constrain the operational capacity to deliver health services at planned scale. The downward target revision reflects resource constraints imposed by the broader humanitarian funding collapse rather than purely technical implementation challenges.,0.8,P178775,54bccd85,Implementation Status and Results Report
AFG-2026-04,Catastrophic Food Insecurity and Malnutrition Crisis,"Growth monitoring targets are running 15% below pace in a context where 3.7 million children under five face acute malnutrition including 942,000 with severe acute malnutrition. The project's inability to meet growth monitoring targets reflects the broader collapse of nutrition surveillance and intervention capacity driven by the food insecurity crisis and WFP funding cuts (from 5.6 million to 1 million people served monthly). Malnutrition prevalence makes growth monitoring both more critical and more difficult to implement at scale.",0.78,P178775,54bccd85,Implementation Status and Results Report
AFG-2026-01,Afghanistan-Pakistan Armed Conflict and Cross-Border Escalation,"The February-April 2026 escalation in cross-border conflict, with documented damage to civilian infrastructure including medical facilities and 115,000+ displaced persons, creates direct operational constraints on health service delivery. The project's downward target revision in mid-2025 may not fully capture the impact of the February 2026 conflict escalation, but the ongoing instability in eastern provinces (Nangarhar, Paktika, Kunar) where the conflict is concentrated would disrupt vaccination and maternal health service delivery.",0.72,P178775,54bccd85,Implementation Status and Results Report
AFG-2026-05,Mass Returnee Crisis Overwhelming Absorptive Capacity,"The influx of 2.78 million returnees in 2025 alone, with 150,000+ more in early 2026, creates extraordinary pressure on health services including vaccination and maternal health capacity. Returnees are concentrated in eastern and southern regions and urban-adjacent districts, straining already-fragile service delivery infrastructure. The project's 15% shortfall reflects the health system's inability to absorb and serve this rapidly expanding population while maintaining vaccination and institutional delivery targets.",0.75,P178775,54bccd85,Implementation Status and Results Report
