related_country_risk_id,related_country_risk_title,susceptibility_summary,confidence,PROJ_ID_IB,evidence_quote
HND-011,"Climate Vulnerability, Food Insecurity, and Dry Corridor Risk","Project area (Atlántida and Colón) faces climate vulnerability and food insecurity. Approximately 1.6 million people in Honduras face IPC Phase 3+ food insecurity. Climate-driven food insecurity combined with remittance shocks and economic contraction could reduce local labor availability for project employment, increase social tensions, and undermine project beneficiary engagement if household food security deteriorates during implementation.",0.65,P507958,"PAD identifies 'Sector Strategies and Policies (Moderate)' risk: 'GoH has yet to incorporate climate hazards into road strategies, policies, and planning; limited experience with sustainable maintenance practices and modern road asset management standards.' Project design includes 'Climate Risk and Resilience Management Plans (CRRMPs) and Emergency Management Plans' as mitigation. However, PAD does not explicitly address food insecurity impacts on labor availability or social stability during project implementation. Project emphasizes climate resilience of infrastructure but does not detail contingencies for food insecurity-driven social disruption."
HND-012,Geopolitical Realignment and Sovereignty Tensions Under Asfura,"Project is financed by World Bank (IDA) and Spanish Government (FONPRODE), positioning it as a development partnership. However, the new Asfura government's sharp pro-U.S. pivot and apparent U.S. pressure on policy decisions (Cuba medical mission termination) create risks that project governance could be subject to external political pressure or that project design/implementation could be redirected to serve geopolitical rather than development objectives. Civil society opposition to U.S. influence could extend to opposition of World Bank-financed projects.",0.65,P507958,"PAD identifies 'Political and Governance (Substantial)' risk and notes 'political uncertainty affecting institutional stability.' Mitigation includes 'leverage Country Portfolio Reviews (CPPRs) to engage authorities and reinforce commitment' and 'leverage Spanish Government buy-in through FONPRODE co-financing.' However, PAD does not explicitly address geopolitical realignment risks or the potential for external pressure on project governance. Project design emphasizes multi-sectoral support and stakeholder engagement, but does not detail protocols for managing geopolitical interference or maintaining project independence from external political pressure."
HND-001,Contested Presidential Transition and Deep Political Polarization,"Project implementation depends on sustained political commitment and institutional stability at RNP. The contested transition and lack of broad legitimacy for the Asfura government create risk that project priorities may shift or be deprioritized, particularly if coalition dynamics in Congress (where the National Party holds only 49 of 128 seats) force trade-offs in budget allocation or institutional focus.",0.75,P181324,"PAD identifies 'substantial' political and governance risk: 'Elections of new RNP commissioners scheduled for September 2024 could result in changes to government priorities affecting project implementation. Substantial commitment from current authorities may not continue.' The PAD's mitigation strategy relies on 'work with both senior and technical level staff at RNP and Ministry of Finance (SEFIN) to ensure ownership and sustainability during transition period,' but this assumes continuity of political will that the contested transition and polarization now undermine."
HND-002,Systemic Corruption and Institutional Impunity Under New Administration,"Project involves substantial financial flows, procurement of ICT equipment and biometric systems, and management of sensitive personal data. Systemic corruption and institutional impunity create elevated risk of fund misappropriation, procurement irregularities, and data breaches. The PAD notes RNP's limited previous experience with World Bank projects and substantial fiduciary risk; corruption and weak institutional oversight could compound these vulnerabilities.",0.8,P181324,"PAD identifies 'substantial' fiduciary risk: 'RNP lacks previous experience implementing World Bank-financed projects. Need to create PIU and train personnel on FM and disbursement procedures. Overall FM risk assessed as substantial.' The project involves 'large and complex procurement activities' and 'sophisticated ICT technologies' including biometric data systems. PAD also notes 'substantial' technical design risk around 'biometric data collection and data protection, especially for school-aged children.' In a context of systemic corruption and institutional impunity (HND-002), these fiduciary and technical vulnerabilities are amplified."
HND-003,Gang Violence and Expanding Organized Crime in Rural Areas,"Project's mobile enrollment brigades will operate in rural and remote areas where gang violence and organized crime are expanding (particularly in Colón and Olancho departments, where violence increased 27-44% during Castro's term). Mobile teams engaging with school-aged children in gang-affected areas face security risks and potential interference by criminal actors seeking to control identification processes or exploit beneficiary data.",0.78,P181324,"PAD specifies project locations include 'Rural areas with emphasis on remote and vulnerable communities' and 'Border municipalities.' Component 1 includes 'Expansion of identification system coverage for ages 6-17 through enrollment strategy, mobile teams, capacity building, communications, and ID card issuance with emphasis on rural girls and vulnerable groups.' PAD acknowledges security considerations: 'Mobile brigades accompanied by security personnel during enrollment activities' and notes 'Protocol for security forces behavior when engaging with stakeholders, especially school-aged children, to mitigate SEA/SH risks.' However, the PAD does not address the specific risk that expanding gang violence in rural departments (HND-003) could disrupt mobile team operations, compromise beneficiary safety, or enable criminal interference in enrollment processes."
HND-004,"Drug Trafficking, Coca Cultivation, and State-Crime Nexus","Project's digital identification and biometric systems, once operational, could become targets for criminal exploitation or state-crime nexus interference. Criminal groups seeking to obtain fraudulent IDs or access beneficiary data for trafficking/recruitment purposes may attempt to compromise RNP systems or mobile enrollment teams. The state-crime nexus risk (HND-004) creates additional vulnerability that government officials or security personnel accompanying mobile teams could be compromised or coerced.",0.72,P181324,"PAD identifies 'substantial' technical design risk: 'Substantial risks related to biometric data collection and data protection, especially for school-aged children. Data collection, storage and transmission must be secure and trusted across ecosystem.' Project includes 'Cyber resilience and digital infrastructure enhancement including technological infrastructure resilience, data protection protocols, Security Operations Center design.' However, PAD does not address the specific risk that the state-crime nexus (HND-004) could enable criminal actors to compromise RNP systems, corrupt officials, or interfere with enrollment of minors in drug trafficking hotspots (Colón, Olancho, Atlántida, Yoro, Gracias a Dios departments)."
HND-005,Remittance Shock and Economic Vulnerability from U.S. TPS Termination and Deportations,"Project's sustainability and beneficiary engagement depend on household economic capacity and government fiscal space. Remittance shock (projected 1% GDP contraction and 1.5% decline in private consumption) will reduce household incomes and government tax revenues, potentially undermining project sustainability, reducing demand for ID services among economically stressed populations, and constraining government co-financing or operational budget for RNP.",0.76,P181324,"PAD identifies 'moderate' macroeconomic risk: 'Honduras faces persistent inflation, slower growth, and poverty challenges. Unemployment above pre-pandemic levels, particularly for women. These conditions could affect project sustainability and beneficiary engagement.' PAD notes 'Project expected to have negligible impact on operating costs once implementation complete,' but does not account for the magnitude of the remittance shock (HND-005) projected to occur during project implementation (2026 onwards). The PAD's mitigation relies on 'efficiency gains and cost savings' and positive economic analysis (IRR 24.4%, NPV $37.7 million), but these projections predate the TPS termination and deportation wave."
HND-006,Public Health System Crisis and Collapse of Service Delivery,"Project's birth registration component depends on coordination with Health Ministry and hospital/midwife networks for live birth registration (0-6 months). The collapse of the public health system, absence of formal Health Ministry leadership 40 days into Asfura government, and departure of 168 Cuban doctors on March 4, 2026 create risk that health facilities will lack capacity or institutional stability to support birth registration processes, reducing coverage of newborns and undermining project targets.",0.74,P181324,"PAD specifies Component 1 includes 'Birth registration modernization and automation for live births 0-6 months including platform design, equipment, capacity building, and procedures for vulnerable populations.' PAD notes 'Close coordination with Health Ministry (for birth registration in hospitals and midwife networks).' However, PAD does not address the risk that the health system crisis (HND-006)—described as 'on the verge of collapse' with 'thousands of patients languishing on surgery waiting lists and shortages of medicines and supplies'—could prevent health facilities from participating in birth registration processes or maintaining data quality."
HND-007,Internal Displacement Driven by Gang Violence and Organized Crime,"Project targets internally displaced persons (IDPs) for identification support under the March 2023 Law, but expanding displacement driven by gang violence and organized crime (HND-007) could outpace project capacity to reach and register displaced populations. Displacement in rural departments (Colón, Olancho, Caribbean coast) where project operates could disrupt enrollment activities, reduce beneficiary accessibility, and create fluid target populations difficult to track and serve.",0.77,P181324,"PAD explicitly addresses displacement: 'Project specifically addresses displacement and refugee populations: (1) March 2023 Law ensures RNP provides identification to individuals whose documents lost/damaged due to forced displacement; (2) Project supports identification of internally displaced persons to access relief programs and government services.' However, PAD does not quantify the scale of displacement or assess whether project capacity (mobile teams, enrollment strategy) can keep pace with displacement rates. PAD notes 'Limited capacity to reach certain stakeholders including indigenous peoples, rural households, female heads of households, and migrants' as a 'substantial' stakeholder risk, but does not specifically address the risk that accelerating displacement (HND-007) could overwhelm project targeting and enrollment capacity."
HND-008,Mixed Migration Flows and Deportee Reception Capacity,"Project targets migrant children, returnees, and unaccompanied minors for identification, but the surge in deportations (projected to equal or exceed 2025 levels of ~100,000 across Central America) and new agreements allowing U.S. to transfer third-country asylum seekers to Honduras will create massive influx of returnees and migrants requiring identification services. Project capacity and RNP institutional resources may be overwhelmed, and returnees arriving in saturated labor markets may lack incentive or resources to engage with ID enrollment.",0.75,P181324,"PAD identifies project beneficiaries as 'youth at risk of migrating, returnees, people with disabilities' and notes 'Over 2,300 returned migrant children and adolescents assisted by DINAF in 2023 (30% traveled alone).' PAD states 'Project aims to reduce vulnerability of unaccompanied minors through identification.' However, PAD does not assess the scale of the deportation wave (HND-008) or the capacity of RNP to absorb a projected surge in returnees. PAD's macroeconomic risk assessment (moderate) does not account for the labor market saturation and economic stress that will accompany mass deportations, which could reduce beneficiary demand for ID services."
HND-009,U.S. Aid Termination and Erosion of Governance and Civil Society Funding,"Project depends on civil society coordination and stakeholder engagement for successful enrollment and outreach to vulnerable populations. U.S. aid termination ($167 million) and erosion of governance and civil society funding (HND-009) will weaken civil society partners' capacity to support project outreach, particularly for indigenous peoples, rural households, and marginalized groups. Congressional investigation targeting former U.S. civil society partners creates chilling effect on civic space and may discourage organizations from collaborating with project.",0.73,P181324,"PAD identifies 'substantial' stakeholder risk: 'Project envisions enrollment of school-aged children and may face opposition from civil society groups with adverse impact on implementation. Limited capacity to reach certain stakeholders including indigenous peoples, rural households, female heads of households, and migrants.' Mitigation includes 'Strengthen RNP capacity to effectively coordinate and liaise with stakeholders' and 'Comprehensive outreach and communication campaigns.' However, PAD does not account for the impact of U.S. aid termination (HND-009) on civil society partners' capacity to support these outreach efforts, or the chilling effect of congressional investigations on civic space."
HND-011,"Climate Vulnerability, Food Insecurity, and Dry Corridor Risk","Project's digital infrastructure and mobile enrollment operations are vulnerable to climate shocks (hurricanes, floods, droughts). Approximately 1.6 million people in IPC Phase 3+ food insecurity will have reduced capacity to engage with enrollment processes or travel to enrollment sites. Climate-driven displacement and migration will create fluid beneficiary populations difficult to target and register. Project's reliance on digital systems creates vulnerability to climate-induced infrastructure disruptions.",0.7,P181324,"PAD acknowledges climate vulnerability: 'Significant climate vulnerability to hurricanes, floods, droughts' and notes 'Project directly addresses identification gaps that increase vulnerability to trafficking, gang recruitment, and exclusion from services.' PAD includes 'Resilience of digital infrastructure to climate-induced shocks and natural disasters' and 'Business continuity planning and disaster recovery protocols for critical ID services' as security considerations. However, PAD does not assess the risk that prolonged drought in the Dry Corridor (HND-011) affecting 1.6 million people in food insecurity will reduce beneficiary capacity or willingness to engage with enrollment, or that climate-driven displacement will create fluid target populations."
HND-012,Geopolitical Realignment and Sovereignty Tensions Under Asfura,"Project's institutional coordination and stakeholder engagement could be disrupted by geopolitical tensions and sovereignty concerns. Asfura's sharp pro-U.S. pivot and apparent U.S. pressure on policy decisions (Cuba medical mission termination, Taiwan recognition) have created domestic political backlash and legitimacy deficit. Civil society and opposition parties may view World Bank project as part of U.S.-backed agenda, reducing cooperation and creating implementation friction. Concentration of U.S. influence over Honduran policy without governance safeguards may squeeze space for independent civil society partners critical to project outreach.",0.68,P181324,"PAD does not explicitly address geopolitical realignment (HND-012). However, PAD identifies 'substantial' stakeholder risk: 'Project envisions enrollment of school-aged children and may face opposition from civil society groups with adverse impact on implementation.' Mitigation includes 'Strengthen RNP capacity to effectively coordinate and liaise with stakeholders' and 'Comprehensive outreach and communication campaigns.' In context of geopolitical tensions (HND-012), civil society opposition may intensify if project is perceived as aligned with contested U.S. foreign policy agenda, particularly given Trump administration's explicit electoral intervention and pardon of former drug trafficker Hernández."
HND-001,Contested Presidential Transition and Deep Political Polarization,"Project implementation depends on sustained political support and institutional continuity under a new administration with contested legitimacy and limited parliamentary majority. Political polarization and institutional mistrust could disrupt inter-agency coordination mechanisms, delay approvals, or shift government priorities away from infrastructure investment.",0.75,P181166,"PAD identifies 'Political and Governance (Substantial)' risk, noting 'possible delays in approval of external financing, changes in government priorities due to 2025 elections, and political uncertainty affecting institutional stability and project implementation.' The project requires multi-sectoral coordination under SIT leadership with inter-institutional agreements (e.g., with ICF for Component 3) and municipal participation in Component 2 prioritization. The PAD's mitigation strategy relies on 'multi-sectoral support for the project' and 'communication plan with key stakeholders to ensure continuity regardless of administrative changes,' but does not address how to maintain coordination if political polarization deepens or if the new administration deprioritizes infrastructure."
HND-002,Systemic Corruption and Institutional Impunity Under New Administration,"Project implementation relies on SIT's institutional capacity and fiduciary controls, but the PAD acknowledges SIT's limited World Bank experience and weak governance structures. Systemic corruption and institutional impunity could undermine financial management, procurement integrity, and asset management systems, particularly given the absence of a formal Health Ministry leadership and broader governance signals of institutional decay.",0.7,P181166,"PAD identifies 'Fiduciary - Financial Management (Substantial inherent; Moderate residual after mitigation)' risk, noting 'SIT's lack of WB experience may lead to: failure to process required documentation for disbursements, delays in financial accounting/reporting, weak governance structure, and inaccurate cost estimations.' The PAD also identifies 'Institutional Capacity for Implementation and Sustainability (Substantial)' risk, stating 'SIT lacks experience managing World Bank-financed projects and has limitations in institutional capacity to implement new corridor to WB standards.' Mitigation relies on external consulting firm support, FM training, and Component 4 capacity building, but these measures may be insufficient if systemic corruption and institutional impunity compromise the integrity of procurement, financial controls, and asset management systems."
HND-003,Gang Violence and Expanding Organized Crime in Rural Areas,"Project operates in northwestern Honduras (Cortés and Santa Bárbara departments) where gang violence and organized crime are expanding, particularly in rural areas. The 46-km greenfield road construction and labor influx of 1,500 workers create vulnerabilities to extortion, security threats, and disruption of construction activities. The project's reliance on community engagement and local authority coordination may be undermined if gang presence and territorial control intensify.",0.65,P181166,"PAD identifies 'Security/Contextual (Substantial contextual)' risk, noting 'Contextual risks related to existence of illicit activities in the project area. Honduras has high crime rates and weak institutional framework.' The project area (northwestern Honduras, Cortés and Santa Bárbara) is not explicitly identified as a gang violence hotspot in the PAD, but the PAD acknowledges 'Honduras faces high crime rates and weak institutional framework' and that the project includes 'labor influx (1,500 workers)' which creates 'potential SEA/SH and community tensions.' The PAD's mitigation strategy includes 'community engagement and stakeholder consultation to build local support,' 'grievance mechanisms,' 'coordination with local authorities,' and 'security assessments during implementation,' but does not address how to manage security risks if gang violence expands into the project area or if organized crime attempts to control the road corridor for trafficking purposes."
HND-004,"Drug Trafficking, Coca Cultivation, and State-Crime Nexus",The new 46-km road corridor connecting CA-4 and CA-13 could inadvertently facilitate drug trafficking logistics if criminal groups exploit improved connectivity for cocaine transit. The project's location in northwestern Honduras and connection to major highway corridors creates risk that the road becomes a trafficking route. State-crime nexus and institutional impunity may limit government's ability or willingness to prevent criminal exploitation of the new infrastructure.,0.6,P181166,"PAD identifies 'Security/Contextual (Substantial contextual)' risk and notes 'Contextual risks related to existence of illicit activities in the project area.' The PAD does not explicitly mention drug trafficking or coca cultivation in the project area, but acknowledges that 'Honduras has high crime rates and weak institutional framework' and that the project includes 'contextual risks related to existence of illicit activities.' The project's mitigation strategy includes 'community engagement and stakeholder consultation to build local support,' 'grievance mechanisms,' 'coordination with local authorities,' and 'security assessments during implementation,' but does not address how to prevent criminal groups from exploiting the new road corridor for trafficking purposes or how to manage risks if state-crime nexus limits government enforcement."
HND-005,Remittance Shock and Economic Vulnerability from U.S. TPS Termination and Deportations,"Project beneficiaries in northwestern Honduras depend on remittances (26-30% of GDP nationally) for household income and consumption. TPS termination and mass deportations will reduce remittance flows by an estimated 1% GDP contraction and 1.5% decline in private consumption. This macroeconomic shock will reduce purchasing power of project beneficiaries, undermine demand for women-led economic initiatives (Component 3), and may increase pressure on beneficiaries to engage in illicit activities or migrate, reducing project sustainability.",0.7,P181166,"PAD identifies 'Macroeconomic (Substantial)' risk, noting 'Country faces high debt ratio and exposure to risk of default on bonds, which could compromise ability to take on new loans and prioritize debt repayment over infrastructure investments.' The PAD does not explicitly address remittance dependency or TPS termination, but acknowledges macroeconomic vulnerability. The project targets 'poor and low-income populations (70-89% poverty in primary beneficiary areas)' and includes 'women's entrepreneurship' and 'sustainable value chains' (Component 3) that depend on household purchasing power and economic demand. A remittance shock of 1% GDP contraction and 1.5% decline in private consumption will directly undermine the economic viability of women-led initiatives and reduce beneficiary capacity to invest in sustainable livelihoods."
HND-006,Public Health System Crisis and Collapse of Service Delivery,"Project includes labor influx of 1,500 construction workers and community health and safety risks. The collapse of public health system capacity (including termination of Cuban medical mission) will limit project's ability to manage occupational health, community health impacts from construction, and SEA/SH service provision. Weak health system also undermines sustainability of health-related co-benefits from improved connectivity.",0.65,P181166,"PAD identifies 'Environmental and Social (High)' risk, including 'occupational/community health and safety' risks from the 46-km road construction and 'labor influx (1,500 workers).' The PAD notes that the project includes 'GBV Action Plan and Camp Management Plan for Component 1' and 'Service provider mapping for SEA/SH,' but does not address how project will manage health risks if the public health system is unable to provide emergency care, occupational health services, or SEA/SH support services. The PAD's mitigation strategy assumes functional health system capacity, which is now compromised by the public health crisis and termination of Cuban medical mission."
HND-007,Internal Displacement Driven by Gang Violence and Organized Crime,"Project involves involuntary resettlement of approximately 185 hectares for the 46-km road corridor. If gang violence and organized crime expand in the project area, displaced persons may face additional security threats, limited livelihood options, and difficulty accessing resettlement support. Displacement combined with gang violence could undermine the effectiveness of Resettlement Action Plans and increase vulnerability of affected populations.",0.6,P181166,"PAD identifies 'Environmental and Social (High)' risk, including 'land acquisition (185 hectares), involuntary resettlement' and notes that 'Housing resettlement expected to be limited as alignment will not pass near or through communities.' However, the PAD also acknowledges that the project area faces 'contextual risks related to existence of illicit activities' and that 'Honduras has high crime rates and weak institutional framework.' The PAD's mitigation strategy includes 'Resettlement Policy Framework (RPF) and Resettlement Action Plans (RAPs)' but does not address how to protect displaced persons if gang violence intensifies in the project area or if criminal groups attempt to control resettled land."
HND-008,Mixed Migration Flows and Deportee Reception Capacity,"Project targets 194,000 direct beneficiaries in northwestern Honduras, a region that serves as a transit corridor for mixed migration flows and deportee repatriation. Increased deportations and transit migration will strain local services, create security pressures, and may disrupt project implementation if migration-related tensions escalate. Deportees returning to saturated labor markets may compete with project beneficiaries for economic opportunities, undermining sustainability of women-led initiatives.",0.55,P181166,"PAD identifies project location as 'Border region with Guatemala' and notes that 'catchment area could reach over 400,000 people including users from El Salvador,' indicating the project operates in a migration corridor. The PAD does not explicitly address mixed migration flows or deportee reception, but acknowledges 'Stakeholder (Substantial)' risk due to 'Multiple stakeholders with direct impact on implementation' and 'large list of key stakeholders creates complexity.' The project's mitigation strategy relies on 'Stakeholder Engagement Plan' and 'Community consultations,' but does not address how to manage risks if migration-related tensions or deportee reintegration pressures disrupt community engagement or create security challenges."
HND-009,U.S. Aid Termination and Erosion of Governance and Civil Society Funding,"Project depends on World Bank financing and inter-institutional coordination with SIT, municipalities, and ICF. Termination of U.S. governance and civil society aid ($167 million) and erosion of civic space will reduce independent oversight of project implementation, limit community accountability mechanisms, and may increase pressure on project to align with government priorities rather than beneficiary needs. Shrinking civic space could undermine effectiveness of Stakeholder Engagement Plan and grievance mechanisms.",0.65,P181166,"PAD identifies 'Stakeholder (Substantial)' risk and emphasizes importance of 'Stakeholder Engagement Plan with identification and mapping of key actors, information and consultation mechanisms, and grievance management mechanism' and 'Community consultations conducted during preparation.' The PAD also notes 'Participatory process for Component 2 prioritization with focus on women's voice' and 'Continuous monitoring and consultation throughout implementation.' However, the PAD does not address how project will maintain independent community engagement and accountability if U.S. aid to civil society organizations is terminated and civic space is eroded. The project's reliance on community participation and grievance mechanisms assumes a functioning civil society ecosystem, which is now compromised."
