related_country_risk_id,related_country_risk_title,susceptibility_summary,confidence,PROJ_ID_IB,evidence_quote
PAK-2026-011,Internal Displacement from Border Conflict and Military Operations,"While the project is located in Punjab, the PAD identifies vulnerable groups including 'residents of low-income settlements/informal settlements (katchi abadis)' and 'marginalized and vulnerable communities' as beneficiaries. Escalating internal displacement from KP border conflict and military operations (tens of thousands displaced in late January and March 2026) may create migration pressures into Punjab's urban centers, potentially increasing demand for affordable housing but also creating targeting and verification challenges. The PAD's beneficiary selection process relies on 'Beneficiary Management Information System (BMIS)' and 'beneficiary verification and pre-approval by banks,' which may be disrupted by rapid population movements and fragmented documentation of displaced persons.",0.6,P173663,"The PAD identifies vulnerable groups including 'residents of low-income settlements/informal settlements (katchi abadis)' and notes that 'social exclusion of vulnerable groups (women, minorities, low-income residents)' is an environmental and social risk. The PAD's mitigation includes a 'Beneficiary Management Information System (BMIS) to ensure inclusion of low-income groups' and 'beneficiary verification and pre-approval by banks.' However, the PAD does not address the risk that rapid internal displacement from conflict zones could overwhelm beneficiary verification systems or create pressure to relax targeting criteria. The PAD also notes that 'fragmented land records system poses risk of removal of squatters without compensation policy, which could cause destitution of vulnerable groups'—a risk that could be exacerbated by displacement-driven informal settlement expansion."
PAK-2026-012,Development Actor Sensitivities: Security Constraints and Reform Friction,"The project's implementation depends on sustained engagement with multiple development actors (WASAs, Development Authorities, Local Governments) and the capacity of the Urban Unit (UU) to provide technical support and fiduciary oversight. The PAD identifies 'institutional capacity' as a 'moderate' risk, noting 'weak fiduciary capacity in PHATA; financial reporting and audit weaknesses.' Current security constraints on civil society and development actors in Balochistan and KP—including bans on demonstrations and disruptions to mobile communications during operations—may constrain the ability of development partners to conduct field supervision, provide technical assistance, or monitor environmental and social compliance. Additionally, the IMF's structural reform requirements (SOE governance, privatisation) may create friction with political authorities, potentially affecting the policy environment for housing sector reforms under Window-2.",0.65,P173663,"The PAD identifies 'institutional capacity' as a 'moderate' risk and notes that 'UU to assist in developing capacity and systems; hiring of qualified fiduciary staff; adoption of acceptable financial reporting framework; financial audits; capacity building through IPF Windows.' The PAD also identifies 'fiduciary' risk as 'moderate,' with mitigation including 'engagement of individual consultants for procurement support; TA resources for technical skills.' However, the PAD does not address the risk that security constraints on development actors' mobility and communications (documented in country risk PAK-2026-012) could disrupt the technical assistance, field supervision, and capacity building activities required to address institutional capacity weaknesses. The PAD's reliance on 'Independent Verification Agent (IVA) conducts Annual Performance Assessment (APA)' and 'bi-annual interim financial reports' assumes unimpeded access to project sites and implementing agencies."
PAK-2026-003,Balochistan Separatist Insurgency Surges to 13-Year High,"The project operates directly in Balochistan, where the BLA has launched coordinated assaults across multiple cities including Quetta and other target districts. The PAD explicitly identifies security as a high risk that 'may restrict or prevent access to project areas, affecting implementation, monitoring, and stakeholder engagement.' Five of seven target districts (Quetta, Killa Abdulla, Pishin, Chaghi, Chaman) are in active conflict zones where BLA operations have resulted in 443 fatalities in Q1 2026 alone.",0.95,P507717,"PAD states: 'Current security situation in Balochistan may restrict or prevent access to project areas, affecting implementation, monitoring, and stakeholder engagement.' Project locations include Quetta, Killa Abdulla, Pishin, Chaghi, and Chaman—all explicitly identified in the risk summary as sites of BLA Operation Herof Phase II attacks. PAD acknowledges 'World Bank task team has limited ability to travel to all project sites' and notes 'security concerns affect supply and bidding market for procurement.' The PAD identifies security as a 'high' risk and requires development of a 'security management plan' with 'security measures included in work contracts for sensitive areas.'"
PAK-2026-008,CPEC and Strategic Infrastructure Under Insurgent Threat,"The BLA has explicitly targeted infrastructure projects in Gwadar and CPEC-linked sites, framing them as 'extractive' investments. While STEP-B is an education project rather than infrastructure, it operates in the same Balochistan province where the BLA has demonstrated capacity and intent to disrupt development activities. The PAD notes that security concerns affect 'supply and bidding market for procurement,' indicating that insurgent activity constrains the project's ability to source materials and contractors.",0.85,P507717,"PAD identifies 'Procurement risks include security concerns affecting supply and bidding market' and notes that 'security measures will be included in work contracts for sensitive areas.' The project involves construction of 70-120 new ECE rooms and rehabilitation of 170-220 existing rooms, requiring procurement and supply chains vulnerable to disruption. The PAD's mitigation strategy of using 'remote monitoring systems, community monitoring, and technology-based data management' acknowledges that conventional project supervision and supply logistics are compromised by the security environment."
PAK-2026-011,Internal Displacement from Border Conflict and Military Operations,"The PAD identifies five target districts as 'refugee districts' and explicitly prioritizes these areas for project interventions. Ongoing displacement from military operations and border conflict in KP and Balochistan creates a volatile beneficiary population. The project's targeting and enrollment strategies may be undermined if displacement accelerates or if refugee populations are further displaced or deported, affecting the stability of the 15,000 ECE and 42,000 primary beneficiaries.",0.8,P507717,"PAD states: 'Five of the seven target districts (Quetta, Killa Abdulla, Pishin, Chaghi, Chaman) are refugee districts' and 'project explicitly prioritizes these refugee-affected areas for interventions.' The project aims to 'improve access and learning outcomes for refugee populations alongside host communities.' However, the PAD does not address how displacement or further refugee movements would affect enrollment stability, teacher deployment, or infrastructure utilization. The project's M&E framework tracks enrollment and learning outcomes but does not appear to account for displacement-driven volatility in beneficiary populations."
PAK-2026-006,Forced Deportation of Afghan Refugees and Protection Risks,"Pakistan is actively deporting Afghan refugees, with over 146,000 already returned as of early 2026 and plans to expand deportations to 1.4 million PoR card holders. Five of the project's seven target districts are refugee districts. If deportations accelerate or if refugee families withdraw children from school due to fear of arrest (as documented by MSF), the project's beneficiary base and enrollment targets could be significantly disrupted. The PAD does not address this risk.",0.75,P507717,"PAD identifies five target districts as 'refugee districts' and includes refugee populations as a vulnerable group to be engaged through 'parental awareness campaigns' and 'sensitization of communities on inclusive education.' However, the PAD does not acknowledge the risk that Pakistan's active deportation campaign (documented as resuming in March 2026 with 341 arrests in a single day) could undermine refugee families' willingness to enroll children in school or maintain enrollment. The project's Stakeholder Engagement Plan and parental engagement strategies do not appear to account for the protection risks and mobility constraints facing refugee populations."
PAK-2026-002,TTP Insurgency and Militant Escalation in Khyber Pakhtunkhwa,"While the project is located in Balochistan rather than KP, the PAD notes that security risks 'may restrict or prevent access to project areas' and that the project requires 'remote monitoring systems' and 'limited World Bank travel capacity.' The broader escalation of militant activity across Pakistan, including the adoption of drone technology and spillover into urban areas, creates a deteriorating security environment that could affect project implementation even in Balochistan. The PAD's reliance on alternative monitoring approaches suggests vulnerability to access restrictions.",0.7,P507717,"PAD states: 'Current security situation in Balochistan may restrict or prevent access to project areas, affecting implementation, monitoring, and stakeholder engagement' and acknowledges 'World Bank task team has limited ability to travel to all project sites.' The project's M&E strategy relies on 'remote monitoring systems, community monitoring, and technology-based data management' as mitigation for security constraints. The PAD notes that 'strong third-party monitoring will support supervision' due to security limitations. These adaptations indicate that the project is designed for a deteriorating access environment, suggesting vulnerability to further escalation of militant activity."
PAK-2026-005,Political Repression and Hybrid Civil-Military Governance Consolidation,"The PAD identifies 'Political and Governance' as a 'high' risk, noting that 'frequent transfers of government officials working on the project may slow implementation.' The current political environment is characterized by military dominance, selective use of accountability bodies, and suppression of opposition voices. The project's dependence on the School Education Department (SED) of Balochistan and coordination with provincial government bodies creates vulnerability to political interference, staff turnover, or shifts in government priorities that could disrupt implementation.",0.75,P507717,"PAD identifies as a high risk: 'Potential frequent transfers of government officials working on the project may slow implementation despite project remaining a priority.' The project's implementing agency is the 'School Education Department (SED) of Balochistan, with Project Management Unit (PMU) headed by Project Director.' Mitigation relies on 'Project Steering Committee will facilitate inter-agency cooperation and help manage political and governance changes as they arise' and 'continuity of PMU from previous BHCIP project.' However, the PAD does not address the broader political environment of military dominance and selective governance that could affect the SED's autonomy or resource allocation."
PAK-2026-007,Fiscal Fragility and IMF Program Pressures,"Pakistan faces fiscal fragility with public debt at 72% of GDP and IMF pressure for additional taxation measures. The PAD identifies 'Macroeconomic' risk as 'substantial,' noting 'Pakistan faces macroeconomic risks including continued slow growth, limited policy buffers, deteriorating external conditions, potential natural disasters, and possible slowdown or reversal of policy reforms.' The project's sustainability depends on government commitment to resource allocation for education, which could be compromised if fiscal pressures force reallocation of funds or if IMF-mandated austerity measures reduce provincial education budgets.",0.8,P507717,"PAD identifies macroeconomic risk as 'substantial' and states: 'Pakistan faces macroeconomic risks including continued slow growth, limited policy buffers, deteriorating external conditions, potential natural disasters, and possible slowdown or reversal of policy reforms despite IMF EFF program.' Mitigation relies on 'Government commitment to IMF program implementation' and 'World Bank support to structural policy reforms.' The project's Component 2 is 'Contingent on achieving disbursement condition for formula-based school funding,' indicating that government budget allocation is a critical implementation condition. The PAD notes that the project design 'focuses on sustainable, cost-effective interventions,' but does not address how fiscal pressures could affect government's ability to sustain ECE infrastructure and teacher salaries post-project."
PAK-2026-012,Development Actor Sensitivities: Security Constraints and Reform Friction,"The PAD acknowledges that 'Security restrictions on civil society, media, and development actors in Balochistan and KP—including bans on demonstrations and disruptions to mobile communications during operations—constrain humanitarian access and independent monitoring of conflict-affected populations.' The project's reliance on community monitoring, third-party monitoring, and stakeholder engagement could be undermined by security-driven restrictions on civil society movement and communication. The project's Stakeholder Engagement Plan and Grievance Redress Mechanism may face implementation challenges if security restrictions limit community access to project sites or communication channels.",0.7,P507717,"PAD states that the project will use 'third-party monitoring, community monitoring, and remote monitoring systems used due to security constraints.' The project includes a 'Comprehensive Stakeholder Engagement Plan (SEP) disclosed publicly' with 'community meetings in accessible locations' and 'Grievance Redress Mechanism with community feedback mechanisms.' However, the PAD does not address how security-driven restrictions on civil society, communications disruptions during military operations, or bans on demonstrations could affect the implementation of these community engagement and monitoring mechanisms. The project's M&E strategy depends on community participation and feedback, which could be constrained by security restrictions."
PAK-2026-003,Balochistan Separatist Insurgency Surges to 13-Year High,"The project operates directly in Balochistan, the epicenter of the BLA insurgency. The PAD acknowledges 'current security situation in Balochistan may restrict or prevent access to project areas, affecting implementation and supervision.' With BLA explicitly targeting infrastructure and the CRSS Q1 2026 report documenting 443 fatalities (55% of national terror deaths) and a 104% surge in violence, project implementation—particularly classroom construction/rehabilitation (US$59.88M), teacher deployment, and community mobilization—faces direct disruption risk.",0.95,P507512,"PAD identifies security as a 'high' risk: 'Current security situation in Balochistan may restrict or prevent access to project areas, affecting implementation and supervision.' Project covers 'all districts in Balochistan' in a 'conflict-affected area.' Component 2 includes US$59.88M in climate-smart classroom construction/rehabilitation and US$2M in school transportation—both vulnerable to insurgent targeting. PAD notes 'security management plan to be developed' and reliance on 'remote supervision using GEMS' as mitigation, indicating acknowledged access constraints."
PAK-2026-008,CPEC and Strategic Infrastructure Under Insurgent Threat,"BLA's Operation Herof Phase II explicitly targeted infrastructure in Gwadar and CPEC-linked sites. The project's US$59.88M classroom construction/rehabilitation component and US$2M school transportation infrastructure may be perceived as part of federal/development initiatives that BLA frames as extractive. The FCV risk notes BLA has 'a documented track record of targeting Chinese nationals' and infrastructure projects; while this project is not Chinese-funded, it represents federal investment in Balochistan that insurgents oppose.",0.85,P507512,"PAD states project locations cover 'all districts in Balochistan' and acknowledges 'conflict-affected areas.' Component 2 includes substantial infrastructure development (US$59.88M classroom construction/rehabilitation, US$2M transportation). PAD notes 'security measures included in work contracts for sensitive areas' and 'community mobilization and local monitoring of civil works,' indicating awareness that construction activities may attract insurgent attention. The project's focus on federal service delivery in Balochistan aligns with infrastructure that BLA has targeted."
PAK-2026-002,TTP Insurgency and Militant Escalation in Khyber Pakhtunkhwa,"While the project is located in Balochistan, the FCV risk notes that KP recorded 311 terror-related deaths in Q1 2026 (38% of national fatalities) and that TTP has deployed drone technology. The PAD identifies 'security' as a 'high' risk and notes that 'remote supervision using GEMS' and 'remote in-service training via technology' are required mitigations. If TTP or affiliated groups expand operations into Balochistan or target education infrastructure (as part of broader anti-state activity), the project's reliance on physical access for teacher training, supervision, and community engagement could be disrupted.",0.7,P507512,"PAD identifies 'Security (high)' as a risk factor: 'Current security situation in Balochistan may restrict or prevent access to project areas, affecting implementation and supervision.' Mitigations include 'remote supervision using GEMS' and 'remote in-service training via technology,' indicating that the project anticipates access constraints beyond Balochistan-specific insurgency. Component 1 includes US$6.8M in CPD for teachers and US$8M in teacher recruitment/career management policy—both dependent on in-person engagement and government capacity that could be disrupted by broader militant escalation."
PAK-2026-011,Internal Displacement from Border Conflict and Military Operations,"The FCV risk documents tens of thousands displaced from northwest Pakistan in late January 2026 and March 2026 due to military operations and border conflict. The PAD identifies vulnerable groups including 'out-of-school children (2.9 million in Balochistan, 58% of child population)' and notes that '97% of schools >20 minutes travel post-2022 floods,' indicating pre-existing access barriers. Displacement from military operations or cross-border conflict could further reduce school attendance, disrupt teacher deployment, and undermine the project's enrollment and learning outcome targets.",0.8,P507512,"PAD identifies vulnerable groups: 'Out-of-school children (2.9 million in Balochistan, 58% of child population)' and notes 'Limited school accessibility (97% of schools >20 minutes travel post-2022 floods).' Project objective is to 'Increase girls' and boys' enrollment in pre-primary and primary grades' with target of 240,000 students. PAD acknowledges 'security challenges restricting access' as a fragility factor. If displacement increases, the project's ability to reach and retain beneficiaries—particularly girls (enrollment rates below 50% in Balochistan)—will be compromised. Component 2 includes US$2M in 'safe and affordable school transportation for girls,' which assumes stable access to schools."
PAK-2026-006,Forced Deportation of Afghan Refugees and Protection Risks,"The FCV risk documents forced deportation of Afghan refugees and notes that 'fear of arrest prevents refugees from seeking medical care.' The PAD identifies 'Refugees' as a vulnerable group to be reached through stakeholder engagement but provides no specific design features to protect refugee children or ensure their enrollment/retention. If deportations accelerate or create community tensions, refugee children may be excluded from project schools, and communities may become less willing to engage with project activities perceived as government-led.",0.65,P507512,"PAD lists 'Refugees' among vulnerable groups: 'Vulnerable groups: Out-of-school children (2.9 million in Balochistan, 58% of child population), Girls (enrollment rates below 50% in Balochistan), Children with disabilities (underrepresented in schools), Rural populations, Ethnic minorities, Refugees, Children in remote and geographically challenging areas, Children from low-income families.' However, the PAD provides no specific design features, targeting mechanisms, or safeguards for refugee children. Project relies on 'Stakeholder Engagement Plan' and 'community meetings in accessible locations' but does not address the specific protection risks facing refugee populations in a context of forced deportation."
PAK-2026-005,Political Repression and Hybrid Civil-Military Governance Consolidation,"The FCV risk documents political repression, military dominance in governance, and tensions between federal and provincial governments (KP Chief Minister publicly condemning federal handling of Imran Khan). The PAD identifies 'Political and Governance (high)' risk: 'Frequent transfers of government officials working on the project may slow implementation.' The Balochistan provincial government operates within this hybrid civil-military system; if political tensions escalate or military priorities shift, the project's governance arrangements (Project Steering Committee chaired by Additional Chief Secretary) could be disrupted, and government commitment to teacher hiring and budget allocation could waver.",0.75,P507512,"PAD identifies 'Political and Governance (high)' risk: 'Frequent transfers of government officials working on the project may slow implementation despite project remaining a priority.' Mitigation is limited: 'PSC will facilitate inter-agency cooperation and help manage political and governance changes as they arise.' Project implementation depends on 'School Education Department (SED), Government of Balochistan' and 'Planning and Development Department as borrower contact.' PAD also notes 'no government contribution to project implementation creates sustainability risk' and requires 'sustainability targets linked to government budget inclusion post-project closure.' If political instability intensifies or military priorities shift away from education, government commitment to these sustainability measures could erode."
PAK-2026-007,Fiscal Fragility and IMF Program Pressures,"The FCV risk documents Pakistan's fiscal fragility (72% public debt-to-GDP, IMF requiring Rs. 400 billion in additional taxation), IMF program pressures, and sharp FDI decline (43% drop in first half of FY2026). The PAD identifies 'Macroeconomic (substantial)' risk and notes 'no government contribution to project implementation creates sustainability risk.' If fiscal pressures intensify or IMF program implementation falters, the government may deprioritize education spending, delay teacher salary payments, or reduce budget allocation for post-project sustainability—undermining the project's long-term outcomes.",0.8,P507512,"PAD identifies 'Macroeconomic (substantial)' risk: 'Pakistan faces substantial macroeconomic risks including slow growth, limited policy buffers, potential worsening of external conditions, further natural disasters, and slowdown in policy reforms.' Mitigation relies on 'Government commitment to IMF Extended Fund Facility program implementation.' PAD also notes critical sustainability risk: 'no government contribution to project implementation creates sustainability risk' and requires 'sustainability targets linked to government budget inclusion post-project closure.' Component 1 includes US$8M in teacher recruitment and career management policy; if government fiscal constraints worsen, the government may be unable to hire teachers or sustain salary commitments post-project closure."
PAK-2026-010,Civil-Military Tensions and Governance Accountability Deficit,"The FCV risk documents military dominance in governance, selective use of accountability bodies for political purposes, and suppression of alternative voices. The PAD notes that 'media platforms have framed Baloch grievances as terrorism and suppressed alternative voices.' The project's reliance on 'community scorecards in selected districts' and 'Stakeholder Engagement Plan' for accountability and community voice may be constrained by the broader governance environment where civil society space is restricted and military priorities dominate policy decisions.",0.7,P507512,"PAD includes 'community scorecards in selected districts' and 'Stakeholder Engagement Plan' as M&E and accountability mechanisms. However, the FCV risk notes that 'security restrictions on civil society, media, and development actors in Balochistan and KP—including bans on demonstrations and disruptions to mobile communications during operations—constrain humanitarian access and independent monitoring.' PAD's reliance on community-based accountability mechanisms may be undermined if civil society space continues to contract. Additionally, PAD notes 'Sector Strategies and Policies (substantial)' risk: 'Key policies such as double-shift policy and teacher recruitment and career management policy may face resistance,' suggesting that policy reforms required for project success may encounter political obstacles."
PAK-2026-012,Development Actor Sensitivities: Security Constraints and Reform Friction,"The FCV risk notes that 'security restrictions on civil society, media, and development actors in Balochistan and KP...constrain humanitarian access and independent monitoring' and that 'UNHCR's capacity to protect Afghan refugees has been significantly undermined by a 85% funding shortfall.' The PAD relies on 'strong third-party monitoring' and 'remote supervision using GEMS' but does not address the broader constraint that development actors' operational space in Balochistan is shrinking due to security restrictions and government control. If restrictions on development actors intensify, the project's ability to conduct independent M&E, third-party verification, and impact evaluations could be compromised.",0.75,P507512,"PAD includes 'Third-Party Verification (TPV) for PBC achievement' and 'impact evaluations for parental engagement and transportation interventions' as M&E mechanisms. However, PAD acknowledges security constraints: 'Security management plan to be developed' and 'remote supervision using GEMS technology' are required mitigations. PAD also notes 'strong third-party monitoring to support supervision' but does not address the risk that third-party monitors may face access restrictions or pressure from security forces. The FCV risk notes that 'security restrictions on civil society, media, and development actors in Balochistan and KP...constrain humanitarian access and independent monitoring,' which directly threatens the project's M&E and accountability mechanisms."
PAK-2026-009,Militant Tactical Innovation: Drone Proliferation and Urban Spillover,"The FCV risk documents TTP's formal announcement of a dedicated air force unit and over 400 quadcopter drone incidents in 2025, with 'early signs' of militant violence spilling over from KP and Balochistan into Punjab and Islamabad. The PAD does not explicitly address drone threats to schools or project infrastructure. If drone attacks on civilian infrastructure (including schools) increase, the project's classroom construction/rehabilitation activities and teacher deployment could face direct physical threats, and community willingness to send children to school could decline.",0.6,P507512,"PAD identifies 'Security (high)' risk but does not specifically address drone threats or evolving militant tactics. Mitigations focus on 'security management plan,' 'security measures in work contracts for sensitive areas,' and 'remote supervision using GEMS.' PAD does not discuss contingency planning for attacks on school infrastructure or teachers. Component 2 includes US$59.88M in classroom construction/rehabilitation and US$2M in school transportation—both potentially vulnerable to drone strikes or IED attacks if militant tactics continue to evolve."
