related_country_risk_id,related_country_risk_title,susceptibility_summary,confidence,PROJ_ID_IB,evidence_quote
BOL-001,New Government's Austerity Decree Triggers Nationwide Unrest and Blockades,Counterpart funding from subnational governments (ETAs) is at risk due to fiscal constraints from austerity measures. The PAD identifies macroeconomic risk as 'substantial' and notes that 'limited access to funding in constrained international markets could hamper capacity of subnational governments to provide counterpart financing.' Austerity-driven budget cuts will further constrain municipal and departmental contributions.,0.9,P178861,"PAD states: 'Counterpart funding from ETAs was not provided timely in earlier projects causing delays' and identifies 'Macroeconomic (substantial)' risk noting 'challenging macroeconomic situation including decline in international reserves, growing public debt, and limited access to funding in constrained international markets could hamper capacity of subnational governments to provide counterpart financing.' The project requires US$21.49 million in counterpart funding from ETAs, with Component 2 requiring US$21.488 million in counterpart contributions."
BOL-002,Fragile Governance Under New Right-Wing Government Amid Fragmented Congress,"Project implementation depends on coordination across multiple government levels (national, departmental, municipal) and intergovernmental agreements. The PAD identifies 'Political and Governance (substantial)' risk, noting that 'challenges in coordination between national, departmental, and municipal government levels' and 'national elections scheduled for late 2025 and municipal/departmental elections in early 2026 may affect implementation continuity and political support.' A fragmented Congress and weak executive authority could undermine these coordination mechanisms.",0.88,P178861,"PAD identifies: 'Political and Governance (substantial): Challenges in coordination between national, departmental, and municipal government levels; national elections scheduled for late 2025 and municipal/departmental elections in early 2026 may affect implementation continuity and political support.' The project requires 'Intergovernmental/interinstitutional agreements define roles and responsibilities' and coordination with 'Autonomous Territorial Entities (ETAs), basin management units (UGCs), basin management organizations (OGCs), and interinstitutional basin platforms (PICs).'"
BOL-002,Fragile Governance Under New Right-Wing Government Amid Fragmented Congress,"Project sustainability depends on institutional capacity and political commitment to water governance reforms. The PAD identifies 'Institutional Capacity for Implementation and Sustainability (substantial)' risk, noting 'PIUs have limited experience managing World Bank projects; high staff turnover may affect Project implementation.' Political instability and governance fragility could exacerbate staff turnover and reduce institutional commitment to maintaining water governance structures (OGCs, UGCs, PICs) after project completion.",0.82,P178861,"PAD states: 'Institutional Capacity for Implementation and Sustainability (substantial): PIUs have limited experience managing World Bank projects; high staff turnover may affect Project implementation; weakness in VRHR's social management capacity; first experience of MMAyA/VRHR with World Bank environmental and social standards.' The project requires sustained operation and maintenance of basin management organizations and water governance bodies, which depend on stable institutional arrangements."
BOL-003,Severe Fiscal and Balance-of-Payments Crisis Threatening Debt Default,"The project's financial sustainability is threatened by Bolivia's severe fiscal crisis. The PAD identifies 'Macroeconomic (substantial)' risk and notes that 'national government's debt capacity and resources for O&M of infrastructure is a risk.' With fiscal deficits exceeding 10% of GDP and external debt payments due, the government's ability to fund operation and maintenance of water infrastructure after project completion is severely compromised.",0.9,P178861,"PAD identifies: 'Macroeconomic (substantial): Challenging macroeconomic situation including decline in international reserves, growing public debt, and limited access to funding in constrained international markets could hamper capacity of subnational governments to provide counterpart financing; national government's debt capacity and resources for O&M of infrastructure is a risk.' The project requires sustained O&M funding for water harvesting systems, reservoirs, irrigation infrastructure, and flood control works across 256 municipalities."
BOL-003,Severe Fiscal and Balance-of-Payments Crisis Threatening Debt Default,Counterpart funding availability is directly threatened by the fiscal crisis. The PAD identifies that 'Counterpart funding from ETAs was not provided timely in earlier projects causing delays' and notes that ETAs face 'limited access to funding in constrained international markets.' The 25% inflation and 13% fiscal deficit forecast will further constrain municipal budgets and reduce capacity to provide the required US$21.49 million counterpart contribution.,0.88,P178861,"PAD states: 'Fiduciary (substantial): Counterpart funding from ETAs was not provided timely in earlier projects causing delays; timely availability of funds for Component 2 may be affected if arrangements between two PIUs not in place.' Mitigation includes 'allow percentage of counterpart funding to drop as low as zero; revise counterpart financing criteria in POM as needed; design project with limited counterpart funding dependency,' indicating recognition that fiscal constraints could prevent counterpart contributions."
BOL-005,Politicized Judiciary and Institutional Fragility Undermining Rule of Law,"Project implementation depends on legal frameworks and institutional arrangements for water governance that may be undermined by judicial politicization. The PAD identifies that the project supports 'development of Basin Master Plans (EPHICs)' and 'legal framework development through planning activities.' A politicized judiciary could interfere with water rights adjudication, enforcement of water allocation agreements, and resolution of water-related disputes through the Grievance Redress Mechanism.",0.75,P178861,"PAD states: 'Sector Strategies and Policies (moderate): Unclear allocation of water resources among different users; absence of operational basin management units; high fragmentation of water service delivery; need for updated legal framework for water management.' The project includes 'Grievance Redress Mechanism to address water-related disputes' and capacity building for 'water governance bodies (OGCs, UGCs, PICs) to mediate between competing user groups.' Judicial interference could undermine these mechanisms."
BOL-006,Expanding Drug Trafficking Networks and Organized Crime Penetration,"Project infrastructure in remote areas could be vulnerable to organized crime interference or theft. The PAD identifies that the project operates in 'remote areas with difficult access' and notes 'security of infrastructure investments in dispersed locations' as a concern. With expanding drug trafficking networks and organized crime penetration (particularly in Santa Cruz department where the project operates), water infrastructure and project assets could be targeted or commandeered by criminal organizations.",0.7,P178861,"PAD states: 'Project operates in remote rural areas with difficult access; some areas affected by migration and associated social disruption; labor influx risks during construction phase; potential for social conflicts over water resources and land use; security of infrastructure investments in dispersed locations; staff safety during implementation in remote areas.' The project covers Santa Cruz (identified in country risk as a flashpoint for organized crime violence), and mitigation includes 'close monitoring and supervision' and 'community participation in project implementation.'"
BOL-007,Accelerating Deforestation and Environmental Conflict in Eastern Lowlands,"Project water management objectives could be undermined by accelerating deforestation in eastern lowlands (particularly Santa Cruz). The PAD identifies that Component 2 includes 'forestation, water harvesting, soil improvement, water recharge protection' as part of integrated basin management. However, if deforestation continues at 259% acceleration rates, water recharge and conservation efforts will be negated, and water availability for irrigation beneficiaries will decline despite project investments.",0.78,P178861,"PAD states: 'Component 2: Climate resilience infrastructure investments: Three subcomponents: (2.1) Integrated water basin management investments including forestation, water harvesting, soil improvement, water recharge protection, grazing control, terraces, and small water reservoirs.' The project targets 'water-stressed areas with high aridity index, high erosion, and high poverty levels.' Deforestation in Santa Cruz (where the project operates) directly undermines water recharge and conservation objectives."
BOL-007,Accelerating Deforestation and Environmental Conflict in Eastern Lowlands,"Project beneficiaries (particularly indigenous and peasant communities) may face increased tensions with agribusiness interests over land and water resources. The PAD identifies 'potential social conflicts over water usage' and 'risk of reduced water availability for downstream communities' as environmental and social risks. The country risk notes that 'police forcibly facilitated oil company Petrobras's access to the Tariquía National Reserve despite community opposition,' indicating state support for resource extraction over community interests, which could extend to water resources.",0.72,P178861,"PAD identifies: 'Environmental and Social (substantial): potential social conflicts over water usage; risk of reduced water availability for downstream communities; potential loss of indigenous agricultural knowledge.' The project includes 'Stakeholder Engagement Plan with detailed stakeholder mapping' and 'Grievance Redress Mechanism to address water-related disputes,' but these mechanisms may be insufficient if state policy actively favors agribusiness expansion over community water rights."
BOL-008,Gender-Based Violence and Femicide at Crisis Levels with Impunity,Project beneficiaries include vulnerable rural women who face severe gender-based violence risks. The PAD identifies 'impacts on women's productive and reproductive roles; SEA/SH risks' and notes that the project targets 'Rural women and female farmers' as vulnerable groups. The country risk indicates that 'nearly 60% of ever-partnered women aged 15-49 have experienced physical or sexual violence' with 'Indigenous and rural women at particularly high risk.' Project activities that increase women's participation in water governance and economic activities could expose them to increased GBV risks if not carefully managed.,0.8,P178861,"PAD states: 'Environmental and Social (substantial): impacts on women's productive and reproductive roles; SEA/SH risks; child labor risks.' Mitigation includes 'Gender Action Plan with concrete actions to increase women's participation in decision-making (target 30% in OGCs from 20% baseline); map gender violence prevention services and establish referral mechanisms; include codes of conduct in all contracts; provide training on GBV prevention.' However, the PAD acknowledges 'risk of reproducing gender inequalities' and 'potential exclusion of vulnerable populations (indigenous women, elders, youth, persons with disabilities).'"
BOL-010,Fuel Price Shock Driving Food Insecurity and Transport Disruption,"Project implementation and beneficiary livelihoods are threatened by fuel price shocks and transport disruption. The PAD identifies that the project operates in 'remote areas with difficult access' requiring regular transport for construction materials, equipment, and technical supervision. The country risk notes that 'fuel prices doubled overnight' and 'fuel price shock disproportionately affects indigenous communities, transport workers, and subsistence farmers,' who are the project's primary beneficiaries (7,680 small-scale subsistence farmers).",0.85,P178861,"PAD states: 'Large number of infrastructure investments in small communities located in remote areas across the country with difficult access; complexity of implementing diverse subproject types in dispersed locations.' Mitigation includes 'Group subprojects per region to generate economies of scale and facilitate planning' and 'provide technical supervision and engineering support.' However, fuel price shocks directly increase transport costs for these activities. The project targets 'subsistence farmers' and 'families in high-poverty areas' who are most vulnerable to fuel price impacts on food security."
BOL-010,Fuel Price Shock Driving Food Insecurity and Transport Disruption,"Project beneficiaries' ability to participate in project activities and benefit from irrigation improvements is threatened by food insecurity and economic hardship from fuel price shocks. The PAD identifies that the project targets 'families in high-poverty areas' and notes 'increased expectations for employment' during construction. However, if fuel price shocks drive food insecurity and economic desperation, beneficiary participation in capacity building and water governance activities may decline, and project outcomes may be undermined.",0.78,P178861,"PAD states: 'Environmental and Social (substantial): increased expectations for employment; impacts on women's productive and reproductive roles.' The project includes 'Organizational Strengthening and Productive Technical Assistance (FORATP) program for irrigation systems including agricultural production training' which requires beneficiary participation. The country risk notes that 'fuel price shock disproportionately affects indigenous communities, transport workers, and subsistence farmers, who already expressed severe food insecurity during January 2026 marches.'"
BOL-004,Post-Election Evo Morales Fugitive Status and Residual Political Violence Risk,"Project implementation in areas with Morales strongholds (particularly Cochabamba and Chapare region) could be disrupted by sporadic mobilizations or political violence. The PAD identifies that the project covers 'Cochabamba' and other departments, and notes 'some areas affected by migration and associated social disruption.' The country risk indicates that Morales 'remained holed up in the Chapare jungle region' and 'his continued political activism from a fugitive position risks sporadic mobilizations in his strongholds.'",0.65,P178861,"PAD states: 'LOCATIONS: La Paz, Oruro, Potosí, Chuquisaca, Tarija, Cochabamba, Santa Cruz, Beni, Pando' and 'Project operates in remote rural areas with difficult access; some areas affected by migration and associated social disruption.' The project includes 'close monitoring and supervision' and 'community participation in project implementation' as mitigation, but does not specifically address political violence risks in Morales strongholds."
BOL-009,Press Freedom Under Threat Amid Political Violence and State Patronage,"Project transparency and accountability mechanisms may be compromised by threats to press freedom. The PAD identifies that the project includes 'external audit by independent private audit firm' and 'M&E system tracks PDO indicators and intermediate indicators' with 'field data collection by municipal staff, consultancy firms, and PIU staff.' However, if press freedom is constrained and state patronage influences media coverage, independent monitoring and public accountability for project implementation and outcomes could be undermined.",0.6,P178861,PAD states: 'M&E: Semi-annual Project Reports prepared by UCP-PPCR within 45 days of semester end; Mid-Term Review at beginning of year 3; Final evaluation in last year of implementation; External audit by independent private audit firm; M&E system tracks PDO indicators and intermediate indicators.' The project also includes 'Grievance Redress Mechanism that is culturally appropriate and gender-sensitive' which depends on beneficiaries' ability to voice concerns without fear of retaliation.
BOL-001,New Government's Austerity Decree Triggers Nationwide Unrest and Blockades,"Project implementation could be disrupted by nationwide blockades and transport paralysis affecting supply chains, labor availability, and field operations in remote rural areas. The January 2026 blockades that paralyzed the country demonstrate the vulnerability of dispersed infrastructure projects to coordinated protest action.",0.85,P180027,"The PAD identifies 'remote locations with difficult access' as a fiduciary risk factor and notes the project involves 'high dispersion of works' across five prioritized departments (Beni, Pando, Potosí, Santa Cruz, Tarija). Component 1 requires delivery of grid extension goods, PV systems, and minigrid equipment to dispersed rural locations. The PAD acknowledges 'labor influx risks' from civil works. Blockades that paralyzed Bolivia January 4-12, 2026 would directly impede procurement, logistics, and construction activities in these remote areas."
BOL-002,Fragile Governance Under New Right-Wing Government Amid Fragmented Congress,Project implementation faces governance disruption risks from the fragmented Congress and political tensions between the executive and organized labor. The PAD explicitly identifies 'Presidential elections scheduled for 2025 may shift sector and geographical priorities; changes in authorities could affect project teams and cause implementation delays' as a substantial political and governance risk.,0.9,P180027,"The PAD states: 'Presidential elections scheduled for 2025 may shift sector and geographical priorities; changes in authorities could affect project teams and cause implementation delays.' The implementing agency (PEVD within VMEER) and coordination with Departmental Autonomous Governments (GADs) and Municipal Autonomous Governments (GAMs) depend on stable governance arrangements. The PAD notes 'staff rotation risks' and identifies 'coordination challenges with GAMs, GADs, and beneficiaries' as institutional capacity concerns. With the new Paz government facing 'open conflict' and MAS social movements 'recalibrating to challenge the new administration,' project coordination across multiple governance levels is vulnerable."
BOL-003,Severe Fiscal and Balance-of-Payments Crisis Threatening Debt Default,"Project implementation is vulnerable to macroeconomic collapse affecting government budget allocations, input costs, and currency stability. The PAD identifies macroeconomic risk as 'substantial,' noting that 'high fiscal deficit (7.1% of GDP in 2022) limits fiscal space; low international reserves (3.1 months of imports) could complicate programming and make inputs expensive or difficult to access.' Current conditions (13% fiscal deficit forecast for 2025, 25% inflation, depleted reserves) are significantly worse than when the PAD was prepared.",0.88,P180027,"The PAD explicitly identifies macroeconomic risk: 'High fiscal deficit (7.1% of GDP in 2022) limits fiscal space; low international reserves (3.1 months of imports) could complicate programming and make inputs expensive or difficult to access.' The project requires procurement of grid extension goods, PV systems, and minigrid equipment—all import-dependent given Bolivia imports 'more than half of its gasoline and 86% of its diesel.' The PAD's mitigation strategy relies on 'direct procurement by ENDE regional subsidiaries' and 'direct payments to suppliers,' but these mechanisms are vulnerable if the government cannot secure foreign exchange or if the parallel exchange rate (currently 50% above official rate) drives up import costs. Component 2 includes 'policy support for just energy transition' and assessment of 'tariff schemes and sustainability of electricity sector entities,' indicating sector vulnerability."
BOL-005,Politicized Judiciary and Institutional Fragility Undermining Rule of Law,"Project fiduciary and safeguards implementation depends on rule of law and institutional integrity. The PAD identifies 'fiduciary' risk as 'substantial' due to 'limited FM and procurement knowledge among PEVD and ENDE staff' and 'high staff turnover.' A politicized judiciary undermines contract enforcement, grievance redress, and accountability mechanisms essential for managing the 'high number of geographically dispersed contracts' across remote areas.",0.75,P180027,"The PAD identifies fiduciary risk as substantial: 'Magnitude of operation, large-scale decentralized interventions, high dispersion of works, remote locations with difficult access, limited FM and procurement knowledge among PEVD and ENDE staff, high staff turnover, nature of transactions (high number of geographically dispersed contracts).' The project relies on grievance redress mechanisms, independent audits, and Bank supervision to manage fiduciary risk. However, a politicized judiciary (as described in BOL-005) undermines the institutional foundation for contract enforcement and dispute resolution. The PAD notes 'coordination challenges with GAMs, GADs, and beneficiaries,' which depend on functional rule of law."
BOL-006,Expanding Drug Trafficking Networks and Organized Crime Penetration,"Project implementation in Santa Cruz (one of five prioritized departments) faces security risks from organized crime. The PAD identifies Santa Cruz as a project location and notes 'local tensions and conflicts' as an environmental and social risk. Santa Cruz is described as 'a flashpoint for violence linked to Brazilian gangs including the PCC and Comando Vermelho,' with 'organized crime increasingly penetrating the political system,' creating potential interference with project implementation and staff security.",0.7,P180027,"The PAD lists Santa Cruz as one of five prioritized departments for project implementation. The PAD identifies 'local tensions and conflicts' as an environmental and social risk requiring mitigation through 'Stakeholder Engagement Plan' and 'grievance redress mechanism.' The project involves 'labor influx risks from civil works' in remote areas, which could create security vulnerabilities. The PAD notes the project operates in 'remote locations with difficult access,' which may overlap with areas of organized crime activity. The PAD's mitigation strategy includes 'dedicated E&S specialists in PIUs' and 'training on ESF standards,' but does not explicitly address organized crime or gang-related security threats."
BOL-007,Accelerating Deforestation and Environmental Conflict in Eastern Lowlands,"Project implementation in eastern lowlands (Santa Cruz, Beni, Pando) faces environmental conflict risks and potential interference from agribusiness interests. The PAD identifies 'national scope including protected areas' as an environmental and social risk and requires 'Biodiversity Management Plans for protected areas.' The Paz government's openness to agribusiness expansion and police facilitation of oil company access to protected areas (Tariquia National Reserve) during January 2026 protests signals potential state interference with project environmental safeguards.",0.72,P180027,"The PAD lists Beni, Pando, and Santa Cruz as prioritized departments and notes 'national scope including protected areas' as an environmental and social risk. The PAD requires 'Biodiversity Management Plans for protected areas' and identifies 'potential temporary or permanent restrictions on land use' as a risk. The PAD acknowledges 'limited social information available' and 'potential elite capture and exclusion of vulnerable populations.' The project's renewable energy infrastructure in protected areas or biodiversity-sensitive zones could face interference from agribusiness interests or state actors prioritizing resource extraction. The PAD's mitigation relies on 'Environmental and Social Management Framework (ESMF)' and 'Indigenous Peoples Planning Framework (IPPF),' but these safeguards are vulnerable if the state actively facilitates competing land uses."
BOL-008,Gender-Based Violence and Femicide at Crisis Levels with Impunity,"Project implementation faces GBV risks during construction and operations phases. The PAD explicitly identifies 'GBV risks' as an environmental and social risk and requires a 'GBV action plan and codes of conduct.' However, implementation of GBV safeguards depends on institutional capacity and rule of law. The context of 'second-highest femicide rate in South America' and 'pervasive impunity' undermines the effectiveness of project-level GBV mitigation measures.",0.78,P180027,"The PAD identifies 'GBV risks' as an environmental and social risk and includes mitigation: 'GBV action plan and codes of conduct' and 'binding codes of conduct' for grievance redress. The PAD notes 'Women (disproportionately vulnerable with less access to energy services)' as a vulnerable group and sets a '10% target' for 'women's participation in subproject design.' The project involves 'labor influx risks from civil works' in remote areas, which the PAD acknowledges creates GBV exposure. However, the PAD's mitigation strategy relies on codes of conduct and grievance mechanisms, which are vulnerable in a context of 'pervasive impunity' and 'judicial dysfunction' (per BOL-008). The Paz government's removal of the 'universal salary for women' social protection measure signals reduced institutional commitment to gender protection."
BOL-010,Fuel Price Shock Driving Food Insecurity and Transport Disruption,"Project implementation depends on transport and logistics for delivering equipment to remote rural areas. The fuel price shock from Decree 5503 (fuel prices doubled overnight) directly threatens project supply chains and increases input costs. The PAD identifies 'remote locations with difficult access' and 'high dispersion of works,' making the project highly vulnerable to fuel price volatility and transport disruptions.",0.82,P180027,"The PAD identifies 'remote locations with difficult access' and 'high dispersion of works' as fiduciary risks. Component 1 requires 'Grid extensions for households (25,000 connections), grid extensions for productive uses (350 connections), standalone PV systems for households (9,000 systems) and public institutions (300 systems), and minigrid systems (6 systems)' to be delivered across five prioritized departments. The PAD's mitigation strategy includes 'Direct procurement by ENDE regional subsidiaries for grid extension goods; direct payments to suppliers for PV and minigrid systems,' but these mechanisms are vulnerable to fuel price shocks that increase transport costs and disrupt supply chains. The PAD notes 'macroeconomic' risk as substantial and acknowledges that 'low international reserves (3.1 months of imports) could complicate programming and make inputs expensive or difficult to access.' Fuel price doubling directly increases the cost of transporting equipment to remote areas."
BOL-004,Post-Election Evo Morales Fugitive Status and Residual Political Violence Risk,"Project implementation in rural areas with strong MAS support (Morales' political base) faces risks from sporadic mobilizations and political violence. The PAD identifies 'local tensions and conflicts' as an environmental and social risk. Morales' continued political activism from a fugitive position and his strongholds in rural regions could create implementation disruptions, particularly in areas where the project seeks to engage beneficiaries.",0.65,P180027,"The PAD identifies 'local tensions and conflicts' as an environmental and social risk requiring mitigation through 'Stakeholder Engagement Plan' and 'grievance redress mechanism.' The project operates in rural areas across five departments, including regions with strong MAS political presence. The PAD notes 'coordination challenges with GAMs, GADs, and beneficiaries' and acknowledges 'potential elite capture and exclusion of vulnerable populations.' The project's reliance on 'community involvement in subproject preparation and implementation' and 'communication campaigns to build understanding and support' could be disrupted by political mobilizations or violence in areas where Morales retains influence. The PAD does not explicitly address political violence risks, but identifies 'local tensions and conflicts' as requiring mitigation."
BOL-001,New Government's Austerity Decree Triggers Nationwide Unrest and Blockades,"Project implementation and beneficiary access are vulnerable to transport disruptions and blockades. The PAD identifies complementary productive infrastructure subprojects (roads, bridges) and market-oriented productive alliances that depend on functional transport networks. Nationwide blockades (January 4-12, 2026) and ongoing austerity tensions could disrupt logistics for subproject inputs, equipment delivery, and market access for beneficiaries.",0.85,P175672,"Component 2 includes 290 complementary productive infrastructure subprojects for roads, bridges, irrigation, telecommunications, and electricity (US$113.0M). The project targets 127,900 rural families across 9 departments with productive alliance subprojects (US$101.8M) for market-oriented production. PAD notes project operates in 'context of political instability and governance challenges' and identifies 'macroeconomic (substantial)' risk including 'limited resources for operations and maintenance of infrastructure.' Fuel price shock (Decree 5503) directly affects transport costs and supply chains critical to project delivery."
