related_country_risk_id,related_country_risk_title,susceptibility_summary,confidence,PROJ_ID_IB,evidence_quote
SLE-2026-001,SLPP-APC Political Deadlock and Criminalisation of Opposition Speech,"Project implementation could be disrupted by political interference in governance coordination mechanisms and procurement processes. The deep SLPP-APC political confrontation and criminalisation of opposition speech may affect the Project Steering Committee's ability to function effectively, delay inter-ministerial coordination required for digital government service rollout, and create pressure on implementing agencies to align with ruling party interests rather than technical merit.",0.75,P177077,"The PAD identifies 'political (substantial)' risk including 'difficulty organizing timely PSC/TC meetings' and 'potential policy reversal or political interference.' The project requires 'coordination across multiple MDAs' and a 'whole-of-government digital transformation approach' through a Project Steering Committee co-chaired by Ministers of Finance and MIC. The PAD notes that 'deep-rooted trust issues' and 'wide range of stakeholders' create complexity. Given the current political deadlock (APC Secretary-General charged with incitement, PPRC suspension of APC, stalled Tripartite Committee dialogue), the PSC and Technical Committee may struggle to convene and reach consensus on digital government policy and service standards (Component 3), particularly if these touch on transparency or accountability mechanisms that could be perceived as threatening to either party."
SLE-2026-002,Electoral Institution Credibility and Pre-2028 Reform Impasse,"Project implementation of digital government services (Component 3) and electoral-related digital systems could be undermined by the credibility crisis affecting electoral institutions. The contested appointment of the ECSL Chief Electoral Commissioner and the stalled Constitutional Amendment Bill create an environment where any digital systems touching electoral processes or institutional governance may face civil society contestation, legal challenges, or implementation delays.",0.65,P177077,"Component 3 includes development of 'e-Parliament' and 'e-Justice blueprint' digital services and 'digital service standards' that may intersect with electoral governance. The PAD notes that the project requires 'robust procurement approach with transparent international competitive bidding processes' and 'clear articulation of consequences for non-conformance' as mitigation for political risk. However, the current electoral institution credibility crisis (contested ECSL appointment, pending Constitutional Amendment Bill, civil society exclusion from electoral dialogue per SLE-2026-009) creates a context where digital systems supporting government institutions may be viewed with suspicion by opposition and civil society. The PAD's emphasis on 'transparency' in digital government could inadvertently become a flashpoint if perceived as serving ruling party interests in electoral management."
SLE-2026-004,Governance and Corruption Vulnerabilities Flagged by IMF Diagnostic,"Project implementation faces substantial fiduciary and governance risks given systemic vulnerabilities in fiscal governance, public procurement, and rule of law enforcement. The PAD identifies 'fiduciary (substantial)' risk with 'limited fiduciary capacity in MIC,' 'FM and procurement risks rated Substantial,' and 'weak complaint redress system.' The current IMF diagnostic findings of 'institutional weaknesses, limited enforcement of the rule of law, and procurement vulnerabilities' directly align with and amplify the PAD's identified fiduciary risks, creating a high-risk environment for managing US$50 million in project financing.",0.8,P177077,"The PAD explicitly identifies 'fiduciary (substantial)' risk: 'Limited fiduciary capacity in MIC; potential long duration for FM/procurement staff recruitment; FM and procurement risks rated Substantial; limited knowledge of World Bank Procurement Regulations and STEP; inefficiencies and delays in procurement; insufficient competition; weak complaint redress system.' The PAD also notes 'institutional (substantial)' risk requiring 'Government needs to acquire new expertise.' The current country context (SLE-2026-004) documents selective anti-corruption enforcement against opposition-aligned actors, removal of the respected Auditor-General, and systemic procurement vulnerabilities (evidenced by the contested Netpage passport deal per SLE-2026-011). The project's reliance on 'competitive recruitment of qualified FM and procurement staff for PCU' and 'regular capacity training' may be insufficient given the broader governance environment where rule of law enforcement is politicised."
SLE-2026-005,Judicial Independence Under Threat from Executive Interference,Project implementation could face legal and contractual enforcement challenges given the weakened state of judicial independence. The PAD's reliance on 'clear articulation of consequences for non-conformance' and contractual enforcement mechanisms may be undermined if courts are perceived as instruments of political pressure rather than neutral arbiters. This is particularly relevant for Component 3 (digital government services) and Component 1 (regulatory frameworks) which require legal certainty and judicial recourse.,0.7,P177077,"The PAD identifies 'stakeholder (substantial)' risk and notes the need for 'robust procurement approach with transparent international competitive bidding processes' and 'clear articulation of consequences for non-conformance.' However, the project's success depends on effective contract enforcement and dispute resolution. The current judicial independence crisis (suspension of Supreme Court Judge Halloway, remand of opposition APC Secretary-General on charges of insulting the President with bail initially denied per SLE-2026-005) creates an environment where private sector contractors and development partners may lack confidence in judicial recourse. This could deter bidding on project contracts, delay dispute resolution, and undermine the 'deep-rooted trust issues between Government and telecom operators' that the PAD already identifies as a 'stakeholder (substantial)' risk."
SLE-2026-006,Ethno-Regional Political Polarisation and Youth Marginalisation,"Project implementation of digital skills training and youth employment components (Component 2) could be disrupted by ethno-regional polarisation and intra-party tensions. The PAD targets 'youth aged 15-35' (75% of population under 35 years) as a key beneficiary group to address 'high youth unemployment associated with low skills and unmet expectations identified as important source of fragility.' However, the current context of deep ethno-regional polarisation (SLPP drawing support from Mende-dominated south/east, APC from Temne-dominated north) and intra-APC tensions over internal party elections create risks that digital skills training and employment opportunities may be distributed along political/ethnic lines, undermining project equity objectives and potentially exacerbating tensions.",0.7,P177077,"Component 2 includes 'Digital Skills Development and Innovation' targeting 'youth aged 15-35 (targeting women and PWDs)' and 'digital jobs pilots.' The PAD notes that 'high youth unemployment associated with low skills and unmet expectations identified as important source of fragility' and that the project 'addresses fragility through digital inclusion and economic opportunity creation.' The PAD also identifies 'social (moderate)' risk of 'exclusion of vulnerable populations (youth, women, PWDs, hard-to-reach communities)' and proposes 'Targeted digital literacy training for youth, women, girls, PWDs.' However, the current ethno-regional polarisation (SLE-2026-006) and intra-APC tensions create a context where implementation of youth employment pilots and digital skills training may face pressure to align with political patronage networks rather than merit-based selection. The PAD's 'Stakeholder Engagement Plan' and 'regular stakeholder consultations' may be insufficient to prevent politicisation of beneficiary selection in a highly polarised environment."
SLE-2026-008,USAID Dismantlement and Global Aid Cuts Undermining Health and Civil Society,"Project implementation faces resource constraints and reduced civil society oversight capacity due to USAID dismantlement and global aid cuts. The PAD relies on 'close collaboration with UN Foundation DIAL, UNICEF, Gates Foundation' and 'Stakeholder Engagement Plan' with civil society participation. The loss of USAID funding to civil society organizations (USD 1 million to a Freetown-based democracy advocacy organization) and reduced donor resources for health and governance programs create a context where civil society monitoring of project implementation and grievance redress may be weakened, and development partner coordination may be disrupted.",0.65,P177077,"The PAD identifies 'stakeholder (substantial)' risk and proposes mitigation through 'Effective implementation of Stakeholder Engagement Plan' and 'close collaboration with UN Foundation DIAL for digital government support.' Component 4 establishes a 'Project-level GRM' with 'citizen engagement feedback reports' and 'World Bank Grievance Redress Service (GRS) available for project-affected communities.' However, the current aid environment (SLE-2026-008) shows that USAID dismantlement has directly impacted civil society capacity for governance monitoring and advocacy. The loss of USD 1 million in funding to a democracy advocacy organization and the absence of diagnostic tests in hospitals due to USAID withdrawal demonstrate that development partner coordination and civil society oversight capacity are being eroded. This undermines the PAD's reliance on 'close collaboration with development partners' and civil society participation in stakeholder engagement and grievance redress."
SLE-2026-010,"Macro-Economic Fragility, Debt Vulnerability and Structural Reform Gaps","Project implementation faces budget and operational cost pressures due to macro-economic fragility and debt vulnerability. The PAD identifies 'macroeconomic (substantial)' risk including 'COVID-19 pandemic, Ukraine war impacts (inflation surge to 17.6% in February 2022), supply chain disruptions, rising food prices, large current account deficit (13% of GDP), and fiscal consolidation challenges will affect project operational costs and allocated budgets.' The current macro-economic context (SLE-2026-010) shows 'high public debt, heavy dependence on extractive industries, and limited economic diversification' with 'subsistence agriculture and commodity-price exposure' making the country 'prone to external shocks.' This creates risks of budget reallocation away from project activities, delayed disbursements, and pressure on government counterpart funding.",0.7,P177077,"The PAD identifies 'macroeconomic (substantial)' risk and proposes mitigation through 'Government commitment to fiscal discipline and macroeconomic reforms; implementation of World Bank Productivity and Transparency Support Development Policy Financing; IMF Extended Credit Facility program.' However, the current macro-economic context (SLE-2026-010) indicates that 'private sector reform is key to sustained growth and employment, signalling continued structural weaknesses' and that the 'supplementary 2025 budget was criticised as austerity-oriented for citizens while preserving favourable terms for political insiders.' This suggests that government fiscal discipline may be selective and that project funding could be vulnerable to reallocation for politically-favoured expenditures. The project's reliance on 'Government commitment to fiscal discipline' as a mitigation measure may be insufficient given the current macro-economic fragility and governance vulnerabilities."
SLE-2026-011,Contested Parliamentary Passport Deal Signals Procurement Governance Risks,"Project implementation faces heightened procurement governance risks given the recent Parliamentary condemnation of the unlawful Netpage passport deal extension. The PAD identifies 'fiduciary (substantial)' risk with 'inefficiencies and delays in procurement; insufficient competition; weak complaint redress system.' The current procurement governance crisis (SLE-2026-011) demonstrates that even Parliamentary oversight has failed to prevent unlawful contract extensions, suggesting that the PAD's mitigation measures ('competitive recruitment of qualified FM and procurement staff for PCU,' 'regular procurement clinics and training,' 'aggregation of smaller packages where feasible') may be insufficient to prevent similar vulnerabilities in project procurement.",0.75,P177077,"The PAD identifies 'fiduciary (substantial)' risk and proposes mitigation through 'Competitive recruitment of qualified FM and procurement staff for PCU; regular capacity training on World Bank procedures; establishment of good record management system; regular procurement clinics and training; aggregation of smaller packages where feasible; sensitization of private sector to bid; biannual reporting on complaints; World Bank hands-on support in procurement and financial management; regular FM reviews; independent external audit; internal audit with quarterly reports; audit committee oversight.' However, the current procurement governance crisis (SLE-2026-011) shows that the Parliamentary Public Accounts Committee condemned 'the unlawful extension of the Netpage passport deal,' indicating that existing oversight mechanisms have failed. The PAD's reliance on 'World Bank hands-on support' and 'independent external audit' may be insufficient if government officials are willing to circumvent legal requirements despite Parliamentary oversight. The project's large budget (US$50 million) and multiple components create numerous procurement opportunities where similar vulnerabilities could emerge."
SLE-2026-001,SLPP-APC Political Deadlock and Criminalisation of Opposition Speech,"Project implementation could be disrupted if political tensions between ruling SLPP and opposition APC escalate to affect government priorities, ministerial engagement, or BSL operational autonomy. The PAD identifies 'political transition could affect Government priorities' as a substantial political and governance risk, and the current political deadlock creates uncertainty around sustained government commitment to financial inclusion objectives.",0.65,P177947,PAD states: 'Political and Governance (substantial): 2023 is an election year and political transition could affect Government priorities.' The project's success depends on sustained government commitment and coordination through the Project Steering Committee chaired by BSL Governor with representatives from relevant ministries. Current political deadlock (SLE-2026-001) could undermine this coordination mechanism and divert ministerial attention from project priorities.
SLE-2026-004,Governance and Corruption Vulnerabilities Flagged by IMF Diagnostic,"Project fiduciary and implementation risks are elevated given systemic governance vulnerabilities identified by the IMF. The PAD acknowledges 'substantial' fiduciary risks in procurement and financial management, and the IMF diagnostic findings of 'institutional weaknesses, limited enforcement of the rule of law, and procurement vulnerabilities' directly compound these project-level risks. Selective anti-corruption enforcement could create unpredictable compliance environments for project implementation.",0.75,P177947,"PAD identifies 'Fiduciary - Procurement (substantial)' and 'Fiduciary - Financial Management (substantial)' risks, noting 'Limited procurement capacity of implementing agency; limited knowledge of World Bank Procurement Regulations and STEP; inefficiencies and delays in procurement; insufficient competition; weak complaint redress system.' The IMF GCD findings of 'procurement vulnerabilities' and 'limited enforcement of the rule of law' (SLE-2026-004) directly align with and amplify these PAD-identified fiduciary vulnerabilities, increasing risk of implementation delays and resource leakage."
SLE-2026-005,Judicial Independence Under Threat from Executive Interference,"Project implementation could face legal and contractual enforcement challenges if judicial independence continues to erode. The project relies on regulatory reforms, contract enforcement for the line of credit, and dispute resolution mechanisms. Weakened judicial independence undermines the credibility of legal frameworks supporting financial sector operations and MSME credit enforcement.",0.6,P177947,"PAD Component 1.3 includes 'enabling environment through regulatory reforms' and Component 2 establishes a 'subsidized line of credit (US$10 million)' requiring enforceable credit contracts and dispute resolution. The PAD also establishes a 'Project-specific Grievance Redress Mechanism' relying on fair adjudication. Current judicial independence threats (SLE-2026-005) undermine confidence in these legal and contractual mechanisms, particularly for MSME loan enforcement and grievance resolution."
SLE-2026-006,Ethno-Regional Political Polarisation and Youth Marginalisation,"Project targeting and beneficiary selection could be compromised by ethno-regional polarisation and elite capture. The PAD identifies 'risk of elite capture and favoritism in MSME credit selection' as an environmental and social risk. Current ethno-regional polarisation (SLE-2026-006) increases likelihood that MSME credit allocation and financial access point placement will follow political/ethnic lines rather than need-based criteria, undermining project effectiveness and potentially exacerbating regional inequalities.",0.7,P177947,"PAD Environmental and Social risk assessment states: 'Risk of exclusion of vulnerable groups (women, PWDs, elderly, remote communities) from project benefits; potential for elite capture and favoritism in MSME credit selection.' Component 2.1 provides 'subsidized line of credit for MSMEs' and Component 1.1 expands 'digital payment access points including agent banking and POS terminals in rural areas.' Current ethno-regional polarisation (SLE-2026-006) creates risk that these allocations will be influenced by political patronage rather than financial inclusion objectives, particularly given the PAD's acknowledgment of governance weaknesses at state-owned banks."
